ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C61,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C61,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.2806,1.1865,1.3832,28.0626,0.0002
C61,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.289,1.1948,1.3894,28.9011,0.0002
C61,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.2591,1.1623000000000001,1.3655,25.9092,0.0002
C61,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.2839,1.177,1.3999,28.3927,0.0002
"C61","2000_2005","2011_2015",10,"LandUse_Natural","Q1",0.7415,0.6465,0.8452,-25.8543,"0.0002"
"C61","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.0815,0.9622,1.2145,8.1547,"0.2007"
"C61","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.1151,0.9969,1.2466,11.5135,"0.0567"
"C61","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.1187,0.9986,1.2469,11.8728,"0.0552"
"C61","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.181,1.058,1.3154,18.1013,"0.0022"
"C61","2000_2005","2016_2020",15,"LandUse_Natural","Q1",0.8304,0.7279,0.9455,-16.9605,"0.0037"
"C61","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.0238,0.9123,1.1544,2.3809,"0.7256"
"C61","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.0904,0.9758,1.2209,9.0421,"0.1382"
"C61","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.1378,1.0184,1.2717,13.7782,"0.0237"
"C61","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.1636,1.0414,1.3043,16.3635,"0.0082"
"C61","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C61","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.1801,1.0841,1.2818,18.0074,"0.0002"
"C61","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.203,1.1019,1.3089,20.2961,"0.0002"
"C61","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.1931,1.0932,1.2965,19.3085,"0.0012"
"C61","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.134,1.0287,1.243,13.3992,"0.0097"
"C61","2006_2010","2016_2020",10,"LandUse_Natural","Q1",1.1066,0.9802,1.2371,10.6568,"0.0982"
"C61","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.1622,1.0348,1.2955,16.2154,"0.0112"
"C61","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.1664,1.0415,1.2974,16.6397,"0.0062"
"C61","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.1682,1.0464,1.3005,16.8174,"0.0092"
"C61","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.1074,0.9841,1.2398,10.7389,"0.0937"
"C61","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
