ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C25,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
C25,2000_2005,2006_2010,5,Typology_Farming,Q2,1.5898,1.3256,1.8851,58.9762,0.0002
C25,2000_2005,2006_2010,5,Typology_Farming,Q3,1.7597,1.4235,2.1495,75.9721,0.0002
C25,2000_2005,2006_2010,5,Typology_Farming,Q4,2.0247,1.5496,2.5477,102.4746,0.0002
C25,2000_2005,2006_2010,5,Typology_Farming,Q5,1.2932,0.4595,2.1774,29.3184,0.5116
"C25","2000_2005","2011_2015",10,"Typology_Farming","Q1",1.0216,0.7936,1.2849,2.1558,"0.8960"
"C25","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.7488,1.406,2.1556,74.8833,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Farming","Q3",2.0438,1.6157,2.5531,104.3819,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Farming","Q4",2.0531,1.5546,2.6069,105.3111,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.5932,0.7633,2.5036,59.3237,"0.1937"
"C25","2000_2005","2016_2020",15,"Typology_Farming","Q1",1.1368,0.8674,1.4578,13.6834,"0.3402"
"C25","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.8533,1.4863,2.3028,85.3251,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Farming","Q3",2.3285,1.8545,2.8632,132.8514,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Farming","Q4",2.4311,1.8901,3.0522,143.1085,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.8374,0.9522,2.7956,83.7379,"0.0612"
"C25","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"C25","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0574,0.8669,1.2686,5.7437,"0.6076"
"C25","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.3046,1.0324,1.6077,30.4631,"0.0227"
"C25","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.0879,0.844,1.3641,8.786,"0.5141"
"C25","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.2679,0.9437,1.6293,26.788,"0.1182"
"C25","2006_2010","2016_2020",10,"Typology_Farming","Q1",1.0963,0.8568,1.3792,9.6319,"0.4946"
"C25","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.2519,0.982,1.5727,25.1895,"0.0742"
"C25","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.3459,1.0248,1.7114,34.5897,"0.0377"
"C25","2006_2010","2016_2020",10,"Typology_Farming","Q4",1.2015,0.8927,1.554,20.1472,"0.2197"
"C25","2006_2010","2016_2020",10,"Typology_Farming","Q5",1.2348,0.8687,1.6424,23.4779,"0.2222"
"C25","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"C25","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.4142,1.116,1.7684,41.421,"0.0067"
"C25","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.5023,1.1135,1.9838,50.2262,"0.0077"
"C25","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.4403,1.0293,1.9636,44.0279,"0.0362"
"C25","2000_2005","2006_2010",5,"Typology_Mining","Q5",1.3767,0.8076,2.0241,37.6682,"0.2002"
"C25","2000_2005","2011_2015",10,"Typology_Mining","Q1",1.0732,0.7826,1.4362,7.324,"0.6861"
"C25","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.4782,1.1199,1.9151,47.8168,"0.0057"
"C25","2000_2005","2011_2015",10,"Typology_Mining","Q3",1.3795,1.0322,1.817,37.9492,"0.0297"
"C25","2000_2005","2011_2015",10,"Typology_Mining","Q4",1.553,1.1209,2.093,55.2961,"0.0072"
"C25","2000_2005","2011_2015",10,"Typology_Mining","Q5",1.2595,0.7078,1.9165,25.9462,"0.4061"
"C25","2000_2005","2016_2020",15,"Typology_Mining","Q1",1.0644,0.7677,1.439,6.4445,"0.7661"
"C25","2000_2005","2016_2020",15,"Typology_Mining","Q2",1.6274,1.2212,2.115,62.7361,"0.0017"
"C25","2000_2005","2016_2020",15,"Typology_Mining","Q3",1.6293,1.2245,2.1479,62.931,"0.0007"
"C25","2000_2005","2016_2020",15,"Typology_Mining","Q4",1.5992,1.1435,2.1638,59.9244,"0.0042"
"C25","2000_2005","2016_2020",15,"Typology_Mining","Q5",1.3183,0.7214,2.0281,31.8257,"0.3322"
"C25","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"C25","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.1233,0.8873,1.3956,12.3271,"0.3567"
"C25","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.2367,0.9814,1.54,23.6743,"0.0697"
"C25","2006_2010","2011_2015",5,"Typology_Mining","Q4",1.1409,0.8338,1.4924,14.0911,"0.4036"
"C25","2006_2010","2011_2015",5,"Typology_Mining","Q5",0.8939,0.6157,1.2118,-10.6114,"0.4646"
"C25","2006_2010","2016_2020",10,"Typology_Mining","Q1",0.9841,0.7546,1.2596,-1.5915,"0.8565"
"C25","2006_2010","2016_2020",10,"Typology_Mining","Q2",1.3382,1.0519,1.6726,33.8223,"0.0187"
"C25","2006_2010","2016_2020",10,"Typology_Mining","Q3",1.2761,0.9919,1.6185,27.6089,"0.0577"
"C25","2006_2010","2016_2020",10,"Typology_Mining","Q4",1.1819,0.8394,1.5733,18.1902,"0.3267"
"C25","2006_2010","2016_2020",10,"Typology_Mining","Q5",1.1405,0.8175,1.5244,14.0533,"0.4581"
"C25","2000_2005","2006_2010",5,"Typology_Manufacturing","Q1",1,1,1,0,NA
"C25","2000_2005","2006_2010",5,"Typology_Manufacturing","Q2",1.1614,1.052,1.2859,16.1403,"0.0032"
"C25","2000_2005","2006_2010",5,"Typology_Manufacturing","Q3",1.1312,1.022,1.2548,13.1156,"0.0152"
"C25","2000_2005","2006_2010",5,"Typology_Manufacturing","Q4",1.1597,1.0522,1.2802,15.97,"0.0017"
"C25","2000_2005","2006_2010",5,"Typology_Manufacturing","Q5",1.2216,1.1037,1.3535,22.1568,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Manufacturing","Q1",1.1477,0.9873,1.3234,14.7738,"0.0742"
"C25","2000_2005","2011_2015",10,"Typology_Manufacturing","Q2",1.1258,0.9756,1.2932,12.5766,"0.1172"
"C25","2000_2005","2011_2015",10,"Typology_Manufacturing","Q3",1.1394,0.9911,1.3067,13.9419,"0.0722"
"C25","2000_2005","2011_2015",10,"Typology_Manufacturing","Q4",1.1359,0.9903,1.2987,13.5937,"0.0727"
"C25","2000_2005","2011_2015",10,"Typology_Manufacturing","Q5",1.1628,1.0104,1.3299,16.2805,"0.0322"
"C25","2000_2005","2016_2020",15,"Typology_Manufacturing","Q1",1.2272,1.0607,1.4141,22.7192,"0.0037"
"C25","2000_2005","2016_2020",15,"Typology_Manufacturing","Q2",1.144,0.9863,1.3184,14.3993,"0.0707"
"C25","2000_2005","2016_2020",15,"Typology_Manufacturing","Q3",1.1865,1.0312,1.3595,18.6514,"0.0162"
"C25","2000_2005","2016_2020",15,"Typology_Manufacturing","Q4",1.1666,1.0134,1.3328,16.6593,"0.0277"
"C25","2000_2005","2016_2020",15,"Typology_Manufacturing","Q5",1.2315,1.0715,1.407,23.1517,"0.0032"
"C25","2006_2010","2011_2015",5,"Typology_Manufacturing","Q1",1,1,1,0,NA
"C25","2006_2010","2011_2015",5,"Typology_Manufacturing","Q2",1.1579,1.0488,1.2817,15.7929,"0.0032"
"C25","2006_2010","2011_2015",5,"Typology_Manufacturing","Q3",1.1045,1.0052,1.2238,10.4474,"0.0357"
"C25","2006_2010","2011_2015",5,"Typology_Manufacturing","Q4",1.0941,0.998,1.2062,9.4077,"0.0577"
"C25","2006_2010","2011_2015",5,"Typology_Manufacturing","Q5",1.0863,0.9902,1.1986,8.6269,"0.0817"
"C25","2006_2010","2016_2020",10,"Typology_Manufacturing","Q1",1.0629,0.9079,1.2313,6.2872,"0.4501"
"C25","2006_2010","2016_2020",10,"Typology_Manufacturing","Q2",1.158,1.0141,1.3157,15.7989,"0.0307"
"C25","2006_2010","2016_2020",10,"Typology_Manufacturing","Q3",1.1524,1.0146,1.305,15.2376,"0.0292"
"C25","2006_2010","2016_2020",10,"Typology_Manufacturing","Q4",1.1397,1.0005,1.2898,13.9711,"0.0492"
"C25","2006_2010","2016_2020",10,"Typology_Manufacturing","Q5",1.1431,1.0074,1.2911,14.3051,"0.0382"
"C25","2000_2005","2006_2010",5,"Typology_Government","Q1",1,1,1,0,NA
"C25","2000_2005","2006_2010",5,"Typology_Government","Q2",1.4069,1.2095,1.6239,40.6942,"0.0002"
"C25","2000_2005","2006_2010",5,"Typology_Government","Q3",1.4587,1.2733,1.6582,45.8699,"0.0002"
"C25","2000_2005","2006_2010",5,"Typology_Government","Q4",1.5355,1.3278,1.7525,53.5529,"0.0002"
"C25","2000_2005","2006_2010",5,"Typology_Government","Q5",1.569,1.3573,1.8015,56.8969,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Government","Q1",1.1846,0.9966,1.3848,18.4578,"0.0567"
"C25","2000_2005","2011_2015",10,"Typology_Government","Q2",1.51,1.2957,1.7523,50.9952,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Government","Q3",1.4753,1.2804,1.6985,47.5275,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Government","Q4",1.5379,1.3296,1.7677,53.7941,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Government","Q5",1.5393,1.3384,1.7594,53.9257,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Government","Q1",1.3416,1.1368,1.5749,34.1565,"0.0012"
"C25","2000_2005","2016_2020",15,"Typology_Government","Q2",1.4958,1.2804,1.7331,49.585,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Government","Q3",1.5032,1.304,1.7232,50.3152,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Government","Q4",1.5917,1.3781,1.833,59.1675,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Government","Q5",1.6488,1.4331,1.8885,64.8806,"0.0002"
"C25","2006_2010","2011_2015",5,"Typology_Government","Q1",1,1,1,0,NA
"C25","2006_2010","2011_2015",5,"Typology_Government","Q2",1.1004,0.9816,1.2278,10.0445,"0.0957"
"C25","2006_2010","2011_2015",5,"Typology_Government","Q3",1.1572,1.0305,1.2868,15.7205,"0.0157"
"C25","2006_2010","2011_2015",5,"Typology_Government","Q4",1.143,1.0171,1.2786,14.2967,"0.0217"
"C25","2006_2010","2011_2015",5,"Typology_Government","Q5",1.1655,1.0414,1.3005,16.5531,"0.0077"
"C25","2006_2010","2016_2020",10,"Typology_Government","Q1",1.037,0.915,1.174,3.7032,"0.5791"
"C25","2006_2010","2016_2020",10,"Typology_Government","Q2",1.1848,1.0607,1.3159,18.4821,"0.0027"
"C25","2006_2010","2016_2020",10,"Typology_Government","Q3",1.1972,1.0715,1.3364,19.7222,"0.0007"
"C25","2006_2010","2016_2020",10,"Typology_Government","Q4",1.1742,1.043,1.3146,17.4178,"0.0092"
"C25","2006_2010","2016_2020",10,"Typology_Government","Q5",1.2176,1.0865,1.3621,21.7595,"0.0007"
"C25","2000_2005","2006_2010",5,"Typology_Services","Q1",1,1,1,0,NA
"C25","2000_2005","2006_2010",5,"Typology_Services","Q2",1.3649,1.0223,1.8311,36.4916,"0.0312"
"C25","2000_2005","2006_2010",5,"Typology_Services","Q3",1.5344,1.1603,2.0844,53.4397,"0.0002"
"C25","2000_2005","2006_2010",5,"Typology_Services","Q4",1.9071,1.4465,2.582,90.7056,"0.0002"
"C25","2000_2005","2006_2010",5,"Typology_Services","Q5",1.8919,1.4336,2.5517,89.1932,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Services","Q1",1.1441,0.7947,1.6379,14.4125,"0.5246"
"C25","2000_2005","2011_2015",10,"Typology_Services","Q2",1.5126,1.1189,2.0688,51.2628,"0.0062"
"C25","2000_2005","2011_2015",10,"Typology_Services","Q3",1.6139,1.2028,2.199,61.3937,"0.0012"
"C25","2000_2005","2011_2015",10,"Typology_Services","Q4",1.8675,1.4059,2.5242,86.754,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Services","Q5",1.9022,1.4327,2.5736,90.2245,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Services","Q1",1.2573,0.8926,1.7479,25.7285,"0.2077"
"C25","2000_2005","2016_2020",15,"Typology_Services","Q2",1.6359,1.2092,2.2276,63.5884,"0.0012"
"C25","2000_2005","2016_2020",15,"Typology_Services","Q3",1.7076,1.2792,2.3208,70.7557,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Services","Q4",1.8259,1.3754,2.467,82.5918,"0.0002"
"C25","2000_2005","2016_2020",15,"Typology_Services","Q5",1.9469,1.4715,2.6242,94.6939,"0.0002"
"C25","2006_2010","2011_2015",5,"Typology_Services","Q1",1,1,1,0,NA
"C25","2006_2010","2011_2015",5,"Typology_Services","Q2",1.124,1.0202,1.2334,12.3978,"0.0167"
"C25","2006_2010","2011_2015",5,"Typology_Services","Q3",1.1258,1.0214,1.2414,12.5788,"0.0172"
"C25","2006_2010","2011_2015",5,"Typology_Services","Q4",1.138,1.0242,1.2608,13.8048,"0.0187"
"C25","2006_2010","2011_2015",5,"Typology_Services","Q5",1.1486,1.0342,1.2737,14.856,"0.0107"
"C25","2006_2010","2016_2020",10,"Typology_Services","Q1",1.0635,0.9442,1.1976,6.3497,"0.3287"
"C25","2006_2010","2016_2020",10,"Typology_Services","Q2",1.1523,1.0334,1.2885,15.2349,"0.0097"
"C25","2006_2010","2016_2020",10,"Typology_Services","Q3",1.141,1.0285,1.2682,14.0982,"0.0107"
"C25","2006_2010","2016_2020",10,"Typology_Services","Q4",1.1529,1.0378,1.2841,15.2859,"0.0092"
"C25","2006_2010","2016_2020",10,"Typology_Services","Q5",1.1663,1.0512,1.2973,16.63,"0.0057"
"C25","2000_2005","2006_2010",5,"Typology_Nonspecialized","Q1",1,1,1,0,NA
"C25","2000_2005","2006_2010",5,"Typology_Nonspecialized","Q2",1.1624,1.0607,1.2704,16.2408,"0.0022"
"C25","2000_2005","2006_2010",5,"Typology_Nonspecialized","Q3",1.1256,1.0271,1.2254,12.5562,"0.0107"
"C25","2000_2005","2006_2010",5,"Typology_Nonspecialized","Q4",1.1454,1.0465,1.2523,14.5374,"0.0037"
"C25","2000_2005","2006_2010",5,"Typology_Nonspecialized","Q5",1.2159,1.1078,1.3311,21.5896,"0.0002"
"C25","2000_2005","2011_2015",10,"Typology_Nonspecialized","Q1",1.0597,0.9475,1.1852,5.9745,"0.3187"
"C25","2000_2005","2011_2015",10,"Typology_Nonspecialized","Q2",1.1637,1.0459,1.2878,16.3727,"0.0032"
"C25","2000_2005","2011_2015",10,"Typology_Nonspecialized","Q3",1.1672,1.0567,1.2889,16.7181,"0.0012"
