ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G10,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
G10,2000_2005,2006_2010,5,Typology_Farming,Q2,4.5683,-8.0683,18.8756,356.8325,0.1077
G10,2000_2005,2006_2010,5,Typology_Farming,Q3,5.8203,-12.227,25.962,482.0284,0.1157
G10,2000_2005,2006_2010,5,Typology_Farming,Q4,10.2358,-22.1692,47.5717,923.5792,0.1162
G10,2000_2005,2006_2010,5,Typology_Farming,Q5,9.8393,-17.8319,53.3571,883.9337,0.2362
"G10","2000_2005","2011_2015",10,"Typology_Farming","Q1",4.6488,-9.6377,21.8297,364.8796,"0.1312"
"G10","2000_2005","2011_2015",10,"Typology_Farming","Q2",6.8349,-14.7672,30.4234,583.486,"0.0922"
"G10","2000_2005","2011_2015",10,"Typology_Farming","Q3",8.8172,-14.841,32.875,781.718,"0.1112"
"G10","2000_2005","2011_2015",10,"Typology_Farming","Q4",6.4797,-12.1275,30.2794,547.9718,"0.3637"
"G10","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.139,-29.3503,30.3832,13.8973,"0.8510"
"G10","2000_2005","2016_2020",15,"Typology_Farming","Q1",3.0508,-6.023,13.055,205.0798,"0.5561"
"G10","2000_2005","2016_2020",15,"Typology_Farming","Q2",11.5482,-22.9821,49.0539,1054.8193,"0.0862"
"G10","2000_2005","2016_2020",15,"Typology_Farming","Q3",7.2155,-14.1968,32.1412,621.5496,"0.1297"
"G10","2000_2005","2016_2020",15,"Typology_Farming","Q4",16.4604,-37.0804,73.9531,1546.0401,"0.0867"
"G10","2000_2005","2016_2020",15,"Typology_Farming","Q5",6.6681,-44.6062,33.5462,566.8069,"0.8500"
"G10","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"G10","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.2423,0.4696,2.5554,24.2339,"0.7066"
"G10","2006_2010","2011_2015",5,"Typology_Farming","Q3",0.4468,-0.6602,1.6618,-55.318,"0.2952"
"G10","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.6144,0.4069,3.6203,61.4396,"0.3857"
"G10","2006_2010","2011_2015",5,"Typology_Farming","Q5",2.1012,0.6538,4.4384,110.1164,"0.1717"
"G10","2006_2010","2016_2020",10,"Typology_Farming","Q1",0.8176,0.2199,1.8072,-18.2387,"0.5076"
"G10","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.1343,0.3121,2.4965,13.4341,"0.9280"
"G10","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.7939,0.6273,3.8384,79.39,"0.2482"
"G10","2006_2010","2016_2020",10,"Typology_Farming","Q4",2.2175,0.8673,4.5339,121.7511,"0.0872"
"G10","2006_2010","2016_2020",10,"Typology_Farming","Q5",2.4311,0.8938,5.109,143.1103,"0.0767"
"G10","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"G10","2000_2005","2006_2010",5,"Typology_Mining","Q2",-2.5217,-17.5117,23.5891,-352.1734,"0.5006"
"G10","2000_2005","2006_2010",5,"Typology_Mining","Q3",-1.6797,-25.2865,30.9088,-267.9685,"0.4001"
"G10","2000_2005","2006_2010",5,"Typology_Mining","Q4",-1.7378,-22.2626,24.0696,-273.7786,"0.5996"
"G10","2000_2005","2006_2010",5,"Typology_Mining","Q5",1.5036,-39.9771,59.8381,50.3591,"0.4291"
"G10","2000_2005","2011_2015",10,"Typology_Mining","Q1",-1.1391,-5.5913,6.7545,-213.9097,"0.4551"
"G10","2000_2005","2011_2015",10,"Typology_Mining","Q2",-0.8078,-7.4326,8.7003,-180.7764,"0.6261"
"G10","2000_2005","2011_2015",10,"Typology_Mining","Q3",-0.2355,-8.0197,9.9928,-123.5523,"0.7231"
"G10","2000_2005","2011_2015",10,"Typology_Mining","Q4",-0.7544,-9.8936,11.5663,-175.4376,"0.8595"
"G10","2000_2005","2011_2015",10,"Typology_Mining","Q5",-1.2829,-8.1502,9.3718,-228.2897,"0.6206"
"G10","2000_2005","2016_2020",15,"Typology_Mining","Q1",-1.0255,-11.439,13.2767,-202.5518,"0.9235"
"G10","2000_2005","2016_2020",15,"Typology_Mining","Q2",-1.1116,-17.8461,24.1053,-211.1624,"0.5741"
"G10","2000_2005","2016_2020",15,"Typology_Mining","Q3",-1.0435,-23.4631,31.4517,-204.3519,"0.4191"
"G10","2000_2005","2016_2020",15,"Typology_Mining","Q4",-2.118,-34.8262,46.9127,-311.7964,"0.2942"
