ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C56,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C56,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.7056,1.5011,1.9405,70.5592,0.0002
C56,2000_2005,2006_2010,5,LandUse_Natural,Q3,2.0507,1.7937,2.3621,105.0662,0.0002
C56,2000_2005,2006_2010,5,LandUse_Natural,Q4,2.3423,2.0433,2.7114,134.2345,0.0002
C56,2000_2005,2006_2010,5,LandUse_Natural,Q5,2.6168,2.2708,3.0286,161.6798,0.0002
"C56","2000_2005","2011_2015",10,"LandUse_Natural","Q1",0.952,0.768,1.1684,-4.8015,"0.6066"
"C56","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.4595,1.2099,1.7641,45.9505,"0.0002"
"C56","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.877,1.579,2.2429,87.702,"0.0002"
"C56","2000_2005","2011_2015",10,"LandUse_Natural","Q4",2.1139,1.7892,2.5125,111.3873,"0.0002"
"C56","2000_2005","2011_2015",10,"LandUse_Natural","Q5",2.2764,1.9226,2.7126,127.6438,"0.0002"
"C56","2000_2005","2016_2020",15,"LandUse_Natural","Q1",0.7842,0.6189,0.9737,-21.5794,"0.0267"
"C56","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.3168,1.0892,1.5938,31.6789,"0.0037"
"C56","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.5633,1.3109,1.8694,56.3285,"0.0002"
"C56","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.7265,1.4479,2.0644,72.647,"0.0002"
"C56","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.9314,1.6263,2.3059,93.1434,"0.0002"
"C56","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C56","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.1597,1.0338,1.2986,15.9676,"0.0107"
"C56","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.3298,1.178,1.5009,32.976,"0.0002"
"C56","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.367,1.2093,1.5452,36.6996,"0.0002"
"C56","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.3075,1.1461,1.4885,30.7464,"0.0002"
"C56","2006_2010","2016_2020",10,"LandUse_Natural","Q1",0.723,0.6008,0.8589,-27.6954,"0.0002"
"C56","2006_2010","2016_2020",10,"LandUse_Natural","Q2",0.9984,0.8552,1.1579,-0.1639,"0.9545"
"C56","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.1531,0.9973,1.3335,15.3141,"0.0552"
"C56","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.1572,0.9988,1.3405,15.7232,"0.0527"
"C56","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.1775,1.0154,1.3708,17.7526,"0.0292"
"C56","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C56","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.5176,1.2104,1.8797,51.7575,"0.0002"
"C56","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.7253,1.4082,2.1151,72.5254,"0.0002"
"C56","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",2.0271,1.6255,2.5257,102.7136,"0.0002"
"C56","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.9212,1.5268,2.4173,92.1242,"0.0002"
"C56","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",0.7095,0.5107,0.9621,-29.0536,"0.0257"
"C56","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",1.3914,1.0807,1.7866,39.1391,"0.0077"
"C56","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.5318,1.2078,1.9538,53.183,"0.0007"
"C56","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.7465,1.3736,2.235,74.6461,"0.0002"
