ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
F03,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
F03,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.302,1.1902,1.4201,30.2019,0.0002
F03,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.4562,1.3324,1.5969,45.6191,0.0002
F03,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.5304,1.3865,1.6905,53.0409,0.0002
F03,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.7801,1.6092,1.9819,78.0058,0.0002
"F03","2000_2005","2011_2015",10,"LandUse_Natural","Q1",1.4364,1.2136,1.6937,43.6381,"0.0002"
"F03","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.7669,1.5183,2.0652,76.6893,"0.0002"
"F03","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.8475,1.597,2.151,84.7479,"0.0002"
"F03","2000_2005","2011_2015",10,"LandUse_Natural","Q4",2.0403,1.7643,2.3727,104.0252,"0.0002"
"F03","2000_2005","2011_2015",10,"LandUse_Natural","Q5",2.3029,2.0079,2.668,130.2926,"0.0002"
"F03","2000_2005","2016_2020",15,"LandUse_Natural","Q1",1.3372,1.1152,1.5909,33.7202,"0.0012"
"F03","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.5735,1.3322,1.8552,57.3539,"0.0002"
"F03","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.5623,1.3247,1.8446,56.2342,"0.0002"
"F03","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.5879,1.3416,1.8714,58.7899,"0.0002"
"F03","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.7832,1.5167,2.0895,78.3165,"0.0002"
"F03","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"F03","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.1126,1.031,1.197,11.264,"0.0037"
