ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C91_C95,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C91_C95,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.5339,1.3956,1.6853,53.3861,0.0002
C91_C95,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.7191,1.564,1.889,71.9131,0.0002
C91_C95,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.86,1.6872,2.0578,86.0006,0.0002
C91_C95,2000_2005,2006_2010,5,LandUse_Natural,Q5,2.0282,1.833,2.2529,102.8193,0.0002
"C91_C95","2000_2005","2011_2015",10,"LandUse_Natural","Q1",1.0001,0.8557,1.1669,0.0108,"0.9690"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.4283,1.2518,1.6361,42.8299,"0.0002"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.6284,1.4345,1.8627,62.8358,"0.0002"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.7734,1.5627,2.0182,77.3437,"0.0002"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.9142,1.6922,2.1836,91.4247,"0.0002"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Natural","Q1",0.8546,0.7237,1.0007,-14.5405,"0.0512"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.2923,1.1277,1.484,29.2258,"0.0002"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.534,1.3456,1.7509,53.3977,"0.0002"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.6945,1.5002,1.9286,69.4546,"0.0002"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.7101,1.5116,1.9443,71.0149,"0.0002"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C91_C95","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.21,1.1034,1.3246,21.0035,"0.0002"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.2801,1.1601,1.4046,28.0124,"0.0002"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.3134,1.1892,1.4387,31.3363,"0.0002"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.3044,1.1734,1.4375,30.4425,"0.0002"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Natural","Q1",0.9167,0.7967,1.0463,-8.3337,"0.1952"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.0975,0.9677,1.233,9.7453,"0.1407"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.1869,1.0534,1.329,18.6862,"0.0052"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.2265,1.0868,1.3736,22.6489,"0.0007"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.1756,1.0383,1.3217,17.5563,"0.0117"
"C91_C95","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C91_C95","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.1839,1.0332,1.3572,18.3866,"0.0157"
"C91_C95","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.2279,1.0689,1.409,22.7921,"0.0062"
"C91_C95","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.2234,1.0406,1.4303,22.3374,"0.0162"
"C91_C95","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.2796,1.0844,1.5011,27.9638,"0.0057"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",0.6993,0.5591,0.8657,-30.0748,"0.0027"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",1.1363,0.946,1.3508,13.6325,"0.1812"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.1674,0.9792,1.3734,16.7368,"0.0907"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.2516,1.0519,1.4767,25.1646,"0.0102"
"C91_C95","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q5",1.247,1.0439,1.4686,24.7021,"0.0127"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q1",0.8024,0.6431,0.9896,-19.7551,"0.0407"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q2",1.0435,0.861,1.2561,4.3479,"0.6926"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q3",1.0935,0.9131,1.2966,9.3503,"0.3317"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q4",1.1211,0.9394,1.3295,12.1135,"0.2182"
"C91_C95","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q5",1.0906,0.9215,1.2925,9.0551,"0.3487"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C91_C95","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q2",1.1896,0.9938,1.4273,18.9576,"0.0602"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q3",1.2418,1.0373,1.4813,24.1772,"0.0147"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q4",1.2015,1.0023,1.4458,20.1498,"0.0492"
"C91_C95","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q5",1.2786,1.0602,1.54,27.8584,"0.0097"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q1",1.0635,0.834,1.3352,6.3525,"0.6396"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q2",1.1868,0.9638,1.4578,18.679,"0.1062"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q3",1.1197,0.909,1.3662,11.9698,"0.3027"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q4",1.0985,0.8958,1.3407,9.846,"0.4021"
"C91_C95","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q5",1.1339,0.9212,1.3889,13.3932,"0.2407"
"C91_C95","2000_2005","2006_2010",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C91_C95","2000_2005","2006_2010",5,"LandUse_Agricultural","Q2",1.7834,1.5345,2.0765,78.3396,"0.0002"
"C91_C95","2000_2005","2006_2010",5,"LandUse_Agricultural","Q3",1.8868,1.6221,2.1998,88.6834,"0.0002"
