ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C34,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C34,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.1578,1.1149,1.2032,15.7838,0.0002
C34,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.1599,1.1163,1.2062,15.9881,0.0002
C34,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.1984,1.1506,1.251,19.8378,0.0002
C34,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.2469,1.1917,1.3029,24.6938,0.0002
"C34","2000_2005","2011_2015",10,"LandUse_Natural","Q1",0.9292,0.8538,1.015,-7.0823,"0.0962"
"C34","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.0636,0.9815,1.1545,6.3635,"0.1387"
"C34","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.0572,0.9761,1.1486,5.7175,"0.1787"
"C34","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.0843,1.003,1.1788,8.433,"0.0447"
"C34","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.1077,1.0218,1.2026,10.7657,"0.0097"
"C34","2000_2005","2016_2020",15,"LandUse_Natural","Q1",0.7833,0.722,0.852,-21.6688,"0.0002"
"C34","2000_2005","2016_2020",15,"LandUse_Natural","Q2",0.8919,0.8237,0.9653,-10.8073,"0.0082"
"C34","2000_2005","2016_2020",15,"LandUse_Natural","Q3",0.8868,0.8204,0.9591,-11.3154,"0.0047"
"C34","2000_2005","2016_2020",15,"LandUse_Natural","Q4",0.8953,0.8287,0.9666,-10.4717,"0.0077"
"C34","2000_2005","2016_2020",15,"LandUse_Natural","Q5",0.9262,0.8574,1.0016,-7.3754,"0.0577"
"C34","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C34","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.0283,0.9884,1.0684,2.8294,"0.1587"
"C34","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.0391,0.9969,1.0814,3.9054,"0.0642"
"C34","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.0378,0.9942,1.082,3.7794,"0.1047"
"C34","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.0251,0.9776,1.0737,2.5103,"0.3037"
"C34","2006_2010","2016_2020",10,"LandUse_Natural","Q1",0.8333,0.7646,0.9061,-16.6726,"0.0002"
"C34","2006_2010","2016_2020",10,"LandUse_Natural","Q2",0.8697,0.799,0.9423,-13.0324,"0.0012"
"C34","2006_2010","2016_2020",10,"LandUse_Natural","Q3",0.8795,0.8083,0.9514,-12.0549,"0.0032"
"C34","2006_2010","2016_2020",10,"LandUse_Natural","Q4",0.8718,0.8035,0.9448,-12.8196,"0.0007"
"C34","2006_2010","2016_2020",10,"LandUse_Natural","Q5",0.8501,0.7801,0.9228,-14.9949,"0.0002"
"C34","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C34","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.0413,0.9741,1.1126,4.1284,"0.2407"
"C34","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.0601,0.9945,1.1296,6.0051,"0.0747"
"C34","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.0508,0.9833,1.1277,5.083,"0.1542"
"C34","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.0561,0.9808,1.1335,5.6125,"0.1577"
