ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C82_C85,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
C82_C85,2000_2005,2006_2010,5,Typology_Farming,Q2,1.6642,1.3533,2.0634,66.4193,0.0002
C82_C85,2000_2005,2006_2010,5,Typology_Farming,Q3,2.2735,1.7711,2.938,127.3543,0.0002
C82_C85,2000_2005,2006_2010,5,Typology_Farming,Q4,2.9445,2.1045,4.0172,194.4474,0.0002
C82_C85,2000_2005,2006_2010,5,Typology_Farming,Q5,2.5332,1.0652,4.3728,153.3236,0.0407
"C82_C85","2000_2005","2011_2015",10,"Typology_Farming","Q1",0.9269,0.6489,1.2988,-7.3056,"0.5866"
"C82_C85","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.5368,1.117,2.0899,53.6765,"0.0112"
"C82_C85","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.9682,1.4152,2.6748,96.8166,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"Typology_Farming","Q4",2.7143,1.8434,3.8133,171.4288,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"Typology_Farming","Q5",2.4267,1.0037,4.1591,142.6719,"0.0502"
"C82_C85","2000_2005","2016_2020",15,"Typology_Farming","Q1",0.8315,0.5773,1.1779,-16.8488,"0.2577"
"C82_C85","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.5415,1.1061,2.0824,54.1546,"0.0042"
"C82_C85","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.8874,1.3495,2.5798,88.7399,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"Typology_Farming","Q4",2.1314,1.4822,3.004,113.1374,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"Typology_Farming","Q5",2.045,0.7042,3.6525,104.504,"0.1517"
"C82_C85","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"C82_C85","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.1439,0.897,1.4355,14.3863,"0.2822"
"C82_C85","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.3535,1.0128,1.7418,35.3518,"0.0422"
"C82_C85","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.2709,0.9062,1.6934,27.0858,"0.1722"
"C82_C85","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.4989,1.0306,2.018,49.891,"0.0312"
"C82_C85","2006_2010","2016_2020",10,"Typology_Farming","Q1",0.9016,0.6683,1.1887,-9.8447,"0.4521"
"C82_C85","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.0427,0.7585,1.3779,4.2698,"0.8225"
"C82_C85","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.1194,0.7565,1.5312,11.944,"0.5521"
"C82_C85","2006_2010","2016_2020",10,"Typology_Farming","Q4",1.2643,0.8829,1.6771,26.4343,"0.1752"
