ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C22,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C22,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.3669,1.2256,1.5337,36.6884,0.0002
C22,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.6734,1.4949,1.8851,67.3435,0.0002
C22,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.6973,1.5085,1.9162,69.7291,0.0002
C22,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.9039,1.688,2.1648,90.3915,0.0002
"C22","2000_2005","2011_2015",10,"LandUse_Natural","Q1",1.1693,0.9394,1.4528,16.933,"0.1622"
"C22","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.7617,1.4698,2.1251,76.167,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.9375,1.6346,2.3185,93.7493,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Natural","Q4",2.0774,1.75,2.4906,107.7362,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Natural","Q5",2.2228,1.882,2.6639,122.2793,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Natural","Q1",1.4532,1.2003,1.7584,45.3244,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Natural","Q2",2.1116,1.7822,2.5065,111.1637,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Natural","Q3",2.1284,1.8032,2.5444,112.8396,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Natural","Q4",2.1663,1.8311,2.5734,116.6297,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Natural","Q5",2.3709,2.016,2.8044,137.0909,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C22","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.2205,1.0994,1.355,22.0495,"0.0007"
"C22","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.2699,1.1408,1.4177,26.9874,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.3233,1.1888,1.4805,32.3341,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.2992,1.1597,1.458,29.9198,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Natural","Q1",1.1736,1.0033,1.369,17.362,"0.0437"
"C22","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.4084,1.2174,1.6188,40.8379,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.4193,1.2324,1.6325,41.9262,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.4416,1.2507,1.6604,44.1589,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.3543,1.1678,1.5672,35.4262,"0.0007"
"C22","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C22","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.6209,1.3287,1.9937,62.0874,"0.0002"
"C22","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.5512,1.2647,1.9062,55.1169,"0.0002"
"C22","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.5956,1.258,1.9968,59.5628,"0.0002"
"C22","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.6703,1.3229,2.1034,67.0321,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",1.1814,0.8709,1.5525,18.1448,"0.3062"
"C22","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",1.8847,1.4695,2.4412,88.4683,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.7825,1.4022,2.283,78.2493,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.8219,1.4268,2.334,82.1894,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q5",1.8576,1.4598,2.3625,85.7609,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q1",1.568,1.1931,2.0438,56.8019,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q2",2.012,1.5609,2.5823,101.1966,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q3",1.9586,1.5299,2.5168,95.8613,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q4",1.8748,1.4679,2.3946,87.4751,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q5",1.9242,1.5033,2.4536,92.4177,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C22","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q2",1.0441,0.8815,1.2388,4.411,"0.6491"
"C22","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q3",1.0556,0.8912,1.2524,5.5564,"0.5806"
"C22","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q4",1.0641,0.8864,1.2757,6.4071,"0.5311"
"C22","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q5",1.0051,0.8309,1.2016,0.5083,"0.9930"
"C22","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q1",1.0365,0.8126,1.3023,3.653,"0.8110"
"C22","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q2",1.0935,0.8759,1.339,9.3497,"0.4621"
"C22","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q3",1.1477,0.923,1.4061,14.7668,"0.2207"
"C22","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q4",1.2132,0.9851,1.4902,21.3155,"0.0702"
"C22","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q5",1.1204,0.9082,1.3778,12.0391,"0.3327"
"C22","2000_2005","2006_2010",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C22","2000_2005","2006_2010",5,"LandUse_Agricultural","Q2",1.152,0.9582,1.3821,15.1999,"0.1457"
"C22","2000_2005","2006_2010",5,"LandUse_Agricultural","Q3",1.5504,1.2862,1.8767,55.0418,"0.0002"
"C22","2000_2005","2006_2010",5,"LandUse_Agricultural","Q4",1.8055,1.5009,2.2232,80.5521,"0.0002"
"C22","2000_2005","2006_2010",5,"LandUse_Agricultural","Q5",2.0332,1.6724,2.5143,103.3165,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Agricultural","Q1",1.1717,0.8391,1.5902,17.174,"0.3647"
"C22","2000_2005","2011_2015",10,"LandUse_Agricultural","Q2",1.6103,1.2246,2.1049,61.0303,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Agricultural","Q3",2.0743,1.6001,2.6633,107.4344,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Agricultural","Q4",2.2238,1.7449,2.8614,122.3798,"0.0002"
"C22","2000_2005","2011_2015",10,"LandUse_Agricultural","Q5",2.372,1.8662,3.0559,137.2004,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Agricultural","Q1",1.3937,1.016,1.8617,39.3681,"0.0402"
"C22","2000_2005","2016_2020",15,"LandUse_Agricultural","Q2",1.9833,1.5125,2.5825,98.3317,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Agricultural","Q3",2.3008,1.7886,2.9522,130.0821,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Agricultural","Q4",2.4466,1.9112,3.1391,144.6584,"0.0002"
"C22","2000_2005","2016_2020",15,"LandUse_Agricultural","Q5",2.5644,2.0103,3.285,156.439,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C22","2006_2010","2011_2015",5,"LandUse_Agricultural","Q2",1.3619,1.1805,1.5809,36.1879,"0.0007"
"C22","2006_2010","2011_2015",5,"LandUse_Agricultural","Q3",1.4091,1.1956,1.6611,40.9084,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Agricultural","Q4",1.4694,1.2422,1.7547,46.9445,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Agricultural","Q5",1.4602,1.2355,1.737,46.0193,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Agricultural","Q1",1.1392,0.8856,1.4421,13.9241,"0.3407"
"C22","2006_2010","2016_2020",10,"LandUse_Agricultural","Q2",1.4583,1.173,1.7973,45.8297,"0.0007"
"C22","2006_2010","2016_2020",10,"LandUse_Agricultural","Q3",1.5917,1.287,1.9616,59.174,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Agricultural","Q4",1.5907,1.2903,1.9665,59.0689,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Agricultural","Q5",1.635,1.3285,2.0015,63.5025,"0.0002"
"C22","2000_2005","2006_2010",5,"LandUse_Urban","Q1",1,1,1,0,NA
"C22","2000_2005","2006_2010",5,"LandUse_Urban","Q2",1.2023,0.5687,2.8395,20.2328,"0.9340"
"C22","2000_2005","2006_2010",5,"LandUse_Urban","Q3",1.4035,0.6914,3.2591,40.3532,"0.5996"
"C22","2000_2005","2006_2010",5,"LandUse_Urban","Q4",1.4351,0.7056,3.3285,43.5148,"0.5426"
"C22","2000_2005","2006_2010",5,"LandUse_Urban","Q5",1.1632,0.5798,2.6669,16.3231,"0.9955"
"C22","2000_2005","2011_2015",10,"LandUse_Urban","Q1",1.3805,0.3914,3.5637,38.0477,"0.7631"
"C22","2000_2005","2011_2015",10,"LandUse_Urban","Q2",1.2536,0.5738,2.9551,25.3557,"0.8710"
"C22","2000_2005","2011_2015",10,"LandUse_Urban","Q3",1.734,0.8468,4.0158,73.3967,"0.2052"
"C22","2000_2005","2011_2015",10,"LandUse_Urban","Q4",1.7023,0.8441,3.9437,70.2274,"0.2242"
"C22","2000_2005","2011_2015",10,"LandUse_Urban","Q5",1.3368,0.6604,3.0786,33.6799,"0.7196"
"C22","2000_2005","2016_2020",15,"LandUse_Urban","Q1",1.2811,0.3843,3.3159,28.1066,"0.8590"
"C22","2000_2005","2016_2020",15,"LandUse_Urban","Q2",1.3373,0.6227,3.114,33.7253,"0.7226"
"C22","2000_2005","2016_2020",15,"LandUse_Urban","Q3",1.8121,0.8864,4.2144,81.2099,"0.1562"
"C22","2000_2005","2016_2020",15,"LandUse_Urban","Q4",1.6277,0.8002,3.7621,62.7743,"0.2957"
"C22","2000_2005","2016_2020",15,"LandUse_Urban","Q5",1.3393,0.6586,3.1117,33.9258,"0.7106"
"C22","2006_2010","2011_2015",5,"LandUse_Urban","Q1",1,1,1,0,NA
"C22","2006_2010","2011_2015",5,"LandUse_Urban","Q2",0.8434,0.7383,0.9648,-15.6624,"0.0147"
"C22","2006_2010","2011_2015",5,"LandUse_Urban","Q3",0.7986,0.6904,0.9233,-20.1407,"0.0042"
"C22","2006_2010","2011_2015",5,"LandUse_Urban","Q4",0.7677,0.6734,0.8759,-23.23,"0.0002"
"C22","2006_2010","2011_2015",5,"LandUse_Urban","Q5",0.7698,0.6771,0.8742,-23.0212,"0.0002"
"C22","2006_2010","2016_2020",10,"LandUse_Urban","Q1",0.909,0.7851,1.0585,-9.1036,"0.2052"
"C22","2006_2010","2016_2020",10,"LandUse_Urban","Q2",0.8695,0.7533,1.0046,-13.0452,"0.0587"
"C22","2006_2010","2016_2020",10,"LandUse_Urban","Q3",0.7781,0.6712,0.901,-22.1927,"0.0017"
"C22","2006_2010","2016_2020",10,"LandUse_Urban","Q4",0.7908,0.69,0.9077,-20.9228,"0.0022"
"C22","2006_2010","2016_2020",10,"LandUse_Urban","Q5",0.7685,0.673,0.8821,-23.1458,"0.0012"
