ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C34,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
C34,2000_2005,2006_2010,5,Typology_Farming,Q2,1.1972,1.0953,1.3042,19.7163,0.0002
C34,2000_2005,2006_2010,5,Typology_Farming,Q3,1.2266,1.1037,1.3529,22.6646,0.0002
C34,2000_2005,2006_2010,5,Typology_Farming,Q4,1.2014,1.0483,1.3552,20.1368,0.0062
C34,2000_2005,2006_2010,5,Typology_Farming,Q5,1.0462,0.833,1.2666,4.622,0.6911
"C34","2000_2005","2011_2015",10,"Typology_Farming","Q1",0.9005,0.7837,1.0276,-9.9541,"0.1237"
"C34","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.0731,0.9376,1.2225,7.3125,"0.3352"
"C34","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.1739,1.013,1.353,17.3911,"0.0337"
"C34","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.1005,0.9199,1.2943,10.0461,"0.2877"
"C34","2000_2005","2011_2015",10,"Typology_Farming","Q5",0.9915,0.7541,1.2418,-0.8455,"0.9185"
"C34","2000_2005","2016_2020",15,"Typology_Farming","Q1",0.7916,0.6778,0.9129,-20.8439,"0.0017"
"C34","2000_2005","2016_2020",15,"Typology_Farming","Q2",0.9629,0.833,1.1066,-3.7092,"0.5726"
"C34","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.0143,0.8694,1.17,1.4338,"0.8710"
"C34","2000_2005","2016_2020",15,"Typology_Farming","Q4",0.9806,0.8253,1.1518,-1.9377,"0.7816"
"C34","2000_2005","2016_2020",15,"Typology_Farming","Q5",0.8887,0.6668,1.1212,-11.131,"0.3537"
"C34","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"C34","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0379,0.937,1.1473,3.7877,"0.4861"
"C34","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.1016,0.9718,1.2379,10.1625,"0.1302"
"C34","2006_2010","2011_2015",5,"Typology_Farming","Q4",0.9864,0.8563,1.1207,-1.3623,"0.8370"
"C34","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.0944,0.9384,1.2542,9.4363,"0.2457"
"C34","2006_2010","2016_2020",10,"Typology_Farming","Q1",0.8919,0.7791,1.0165,-10.8089,"0.0857"
"C34","2006_2010","2016_2020",10,"Typology_Farming","Q2",0.9339,0.8128,1.0633,-6.6128,"0.3137"
"C34","2006_2010","2016_2020",10,"Typology_Farming","Q3",0.9294,0.7962,1.0726,-7.0566,"0.3147"
"C34","2006_2010","2016_2020",10,"Typology_Farming","Q4",0.9493,0.8107,1.1021,-5.0678,"0.4821"
"C34","2006_2010","2016_2020",10,"Typology_Farming","Q5",0.9484,0.8009,1.1143,-5.1632,"0.5011"
"C34","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"C34","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.138,1.0434,1.234,13.7955,"0.0032"
"C34","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.0764,0.9711,1.1863,7.6423,"0.1542"
"C34","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.0051,0.8873,1.1206,0.5069,"0.9475"
"C34","2000_2005","2006_2010",5,"Typology_Mining","Q5",1.0057,0.8592,1.1618,0.5653,"0.9420"
"C34","2000_2005","2011_2015",10,"Typology_Mining","Q1",0.9469,0.8377,1.0626,-5.3108,"0.3612"
"C34","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.0012,0.885,1.1275,0.1238,"0.9910"
"C34","2000_2005","2011_2015",10,"Typology_Mining","Q3",0.9523,0.8338,1.0888,-4.7715,"0.4496"
"C34","2000_2005","2011_2015",10,"Typology_Mining","Q4",0.9496,0.8156,1.0982,-5.0358,"0.4656"
"C34","2000_2005","2011_2015",10,"Typology_Mining","Q5",0.9163,0.7518,1.0917,-8.3724,"0.3202"
"C34","2000_2005","2016_2020",15,"Typology_Mining","Q1",0.7507,0.651,0.8605,-24.9307,"0.0002"
"C34","2000_2005","2016_2020",15,"Typology_Mining","Q2",0.864,0.7538,0.9832,-13.5976,"0.0257"
"C34","2000_2005","2016_2020",15,"Typology_Mining","Q3",0.8074,0.6955,0.9249,-19.2561,"0.0032"
"C34","2000_2005","2016_2020",15,"Typology_Mining","Q4",0.7644,0.6441,0.8953,-23.5646,"0.0002"
"C34","2000_2005","2016_2020",15,"Typology_Mining","Q5",0.7666,0.6058,0.94,-23.3448,"0.0122"
"C34","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"C34","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.0609,0.9607,1.1619,6.0947,"0.2187"
"C34","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.0512,0.9509,1.1598,5.1243,"0.3152"
"C34","2006_2010","2011_2015",5,"Typology_Mining","Q4",1.0148,0.8968,1.1303,1.4825,"0.8115"
"C34","2006_2010","2011_2015",5,"Typology_Mining","Q5",0.9236,0.7995,1.0544,-7.6428,"0.2372"
"C34","2006_2010","2016_2020",10,"Typology_Mining","Q1",0.8404,0.7379,0.9502,-15.9557,"0.0087"
"C34","2006_2010","2016_2020",10,"Typology_Mining","Q2",0.9045,0.7861,1.0323,-9.5522,"0.1407"
"C34","2006_2010","2016_2020",10,"Typology_Mining","Q3",0.849,0.7356,0.9716,-15.0967,"0.0182"
"C34","2006_2010","2016_2020",10,"Typology_Mining","Q4",0.8434,0.7104,0.989,-15.6602,"0.0362"
"C34","2006_2010","2016_2020",10,"Typology_Mining","Q5",0.7818,0.6391,0.9252,-21.8213,"0.0017"
"C34","2000_2005","2006_2010",5,"Typology_Manufacturing","Q1",1,1,1,0,NA
