ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G30,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
G30,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.2688,1.1763,1.3701,26.8767,0.0002
G30,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.3402,1.2412,1.4526,34.0194,0.0002
G30,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.485,1.3677,1.6146,48.5009,0.0002
G30,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.5781,1.4479,1.7187,57.8126,0.0002
"G30","2000_2005","2011_2015",10,"LandUse_Natural","Q1",1.0962,0.9531,1.263,9.624,"0.2182"
"G30","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.3021,1.1468,1.4909,30.2145,"0.0002"
"G30","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.3703,1.2061,1.5576,37.0276,"0.0002"
"G30","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.4799,1.3057,1.6858,47.9871,"0.0002"
"G30","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.5821,1.3984,1.8014,58.2071,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Natural","Q1",1.2708,1.0872,1.4778,27.0823,"0.0072"
"G30","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.5098,1.3115,1.7353,50.9843,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.5486,1.3492,1.7716,54.8557,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.7462,1.5315,1.9962,74.6201,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.8628,1.6367,2.1202,86.2843,"0.0002"
"G30","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"G30","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.1245,1.0414,1.2169,12.4533,"0.0012"
"G30","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.1717,1.0784,1.2724,17.1716,"0.0002"
"G30","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.1617,1.069,1.264,16.1687,"0.0017"
"G30","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.1301,1.0283,1.2371,13.009,"0.0087"
"G30","2006_2010","2016_2020",10,"LandUse_Natural","Q1",1.1378,0.9893,1.3033,13.7791,"0.0762"
"G30","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.2813,1.1226,1.4631,28.1311,"0.0012"
"G30","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.4001,1.2293,1.5921,40.0099,"0.0002"
"G30","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.3527,1.1888,1.5392,35.2733,"0.0002"
"G30","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.3088,1.1441,1.4993,30.8845,"0.0002"
"G30","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"G30","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",0.9885,0.8542,1.1364,-1.1485,"0.8385"
"G30","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.0551,0.9253,1.2015,5.5131,"0.4536"
"G30","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.1379,0.9931,1.3163,13.7864,"0.0702"
"G30","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.058,0.9095,1.2314,5.8009,"0.4931"
"G30","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",0.9384,0.7619,1.1408,-6.1587,"0.4941"
"G30","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",0.9819,0.7927,1.1968,-1.812,"0.8235"
"G30","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.0431,0.8583,1.2535,4.3115,"0.6911"
"G30","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.1145,0.9245,1.3418,11.4534,"0.2647"
"G30","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q5",1.0217,0.8354,1.2347,2.1673,"0.8750"
"G30","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q1",1.1763,0.9728,1.4276,17.6321,"0.1062"
"G30","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q2",1.2056,0.9839,1.4646,20.562,"0.0752"
"G30","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q3",1.2569,1.0324,1.5076,25.6854,"0.0247"
"G30","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q4",1.2738,1.0516,1.5308,27.3814,"0.0122"
"G30","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q5",1.3396,1.1092,1.6085,33.9553,"0.0017"
"G30","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"G30","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q2",1.0939,0.9553,1.2561,9.3862,"0.2182"
"G30","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q3",1.0921,0.9459,1.2595,9.2091,"0.2227"
"G30","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q4",1.0465,0.9003,1.21,4.655,"0.5546"
"G30","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q5",1.0885,0.9309,1.2719,8.8497,"0.2962"
"G30","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q1",1.2672,1.017,1.577,26.7245,"0.0327"
"G30","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q2",1.3615,1.1099,1.6834,36.1466,"0.0032"
"G30","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q3",1.4165,1.1573,1.7338,41.6522,"0.0017"
"G30","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q4",1.29,1.0433,1.5928,29.0036,"0.0187"
"G30","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q5",1.3164,1.0654,1.6221,31.6351,"0.0092"
"G30","2000_2005","2006_2010",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"G30","2000_2005","2006_2010",5,"LandUse_Agricultural","Q2",1.1209,1.0097,1.2445,12.0919,"0.0312"
"G30","2000_2005","2006_2010",5,"LandUse_Agricultural","Q3",1.1215,1.0093,1.2431,12.1532,"0.0332"
"G30","2000_2005","2006_2010",5,"LandUse_Agricultural","Q4",1.1717,1.0564,1.2969,17.1693,"0.0032"
"G30","2000_2005","2006_2010",5,"LandUse_Agricultural","Q5",1.2272,1.0998,1.3702,22.7174,"0.0002"
"G30","2000_2005","2011_2015",10,"LandUse_Agricultural","Q1",1.0902,0.9269,1.2774,9.0243,"0.3057"
"G30","2000_2005","2011_2015",10,"LandUse_Agricultural","Q2",1.1707,1.008,1.3543,17.0694,"0.0382"
"G30","2000_2005","2011_2015",10,"LandUse_Agricultural","Q3",1.1285,0.976,1.2998,12.8535,"0.0987"
"G30","2000_2005","2011_2015",10,"LandUse_Agricultural","Q4",1.175,1.0222,1.35,17.499,"0.0267"
"G30","2000_2005","2011_2015",10,"LandUse_Agricultural","Q5",1.2669,1.0973,1.454,26.6913,"0.0022"
"G30","2000_2005","2016_2020",15,"LandUse_Agricultural","Q1",1.3159,1.1146,1.5519,31.5928,"0.0027"
"G30","2000_2005","2016_2020",15,"LandUse_Agricultural","Q2",1.3427,1.1464,1.5666,34.2686,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Agricultural","Q3",1.3307,1.1406,1.5501,33.0727,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Agricultural","Q4",1.3773,1.1879,1.5981,37.7332,"0.0002"
"G30","2000_2005","2016_2020",15,"LandUse_Agricultural","Q5",1.5219,1.3188,1.7578,52.185,"0.0002"
"G30","2006_2010","2011_2015",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"G30","2006_2010","2011_2015",5,"LandUse_Agricultural","Q2",1.0495,0.9557,1.1507,4.9477,"0.3292"
