ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C18_C21,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C18_C21,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.3056,1.2287,1.3867,30.5613,0.0002
C18_C21,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.3384,1.2604,1.4215,33.8356,0.0002
C18_C21,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.3945,1.311,1.4875,39.4518,0.0002
C18_C21,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.4091,1.3174,1.5082,40.9075,0.0002
"C18_C21","2000_2005","2011_2015",10,"LandUse_Natural","Q1",0.9946,0.9,1.0967,-0.5383,"0.8945"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.2226,1.1154,1.3412,22.2643,"0.0002"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.2372,1.1323,1.3564,23.7172,"0.0002"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.2664,1.161,1.3825,26.6416,"0.0002"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.2891,1.1779,1.4087,28.9072,"0.0002"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Natural","Q1",0.9139,0.8235,1.0152,-8.6077,"0.0942"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.1829,1.0738,1.3021,18.2866,"0.0012"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.1579,1.0528,1.2718,15.7935,"0.0037"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.1799,1.0757,1.3001,17.9865,"0.0012"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.1663,1.0621,1.2851,16.6294,"0.0017"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C18_C21","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.1183,1.0531,1.1909,11.8268,"0.0002"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.1393,1.0713,1.2141,13.9287,"0.0007"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.1034,1.0341,1.1787,10.3428,"0.0037"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.0778,1.0054,1.1538,7.7765,"0.0332"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Natural","Q1",0.9111,0.8309,1.0003,-8.8875,"0.0512"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.0186,0.9364,1.1035,1.8572,"0.6696"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.0773,0.9944,1.1663,7.734,"0.0702"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.0236,0.9444,1.1111,2.3604,"0.6136"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.015,0.9314,1.1038,1.5048,"0.7656"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C18_C21","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.145,1.0245,1.2722,14.5018,"0.0157"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.1577,1.0381,1.2836,15.7651,"0.0097"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.1601,1.0324,1.2995,16.0083,"0.0137"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.1776,1.0441,1.3178,17.7636,"0.0057"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",0.9866,0.863,1.1283,-1.34,"0.8160"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",1.0795,0.9472,1.2202,7.9516,"0.2332"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.0618,0.9384,1.1932,6.1768,"0.3457"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.0581,0.934,1.1887,5.8096,"0.3627"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q5",1.0161,0.8919,1.142,1.6139,"0.7836"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q1",0.9212,0.7985,1.0516,-7.8846,"0.2227"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q2",1.0312,0.9048,1.1645,3.1242,"0.6361"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q3",1.0178,0.9046,1.1408,1.7827,"0.7886"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q4",0.9897,0.8752,1.1152,-1.0285,"0.8210"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q5",0.9678,0.8537,1.0908,-3.2166,"0.5876"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C18_C21","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q2",1.1456,1.0202,1.286,14.5566,"0.0197"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q3",1.0913,0.9715,1.2331,9.1339,"0.1477"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q4",1.0674,0.9448,1.2119,6.7402,"0.3177"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q5",1.0537,0.9235,1.2022,5.3672,"0.4356"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q1",0.935,0.7889,1.1007,-6.4997,"0.3957"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q2",1.0155,0.8831,1.1657,1.5548,"0.8570"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q3",1.0243,0.8912,1.1766,2.4312,"0.7541"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q4",1.0763,0.9369,1.228,7.6312,"0.2972"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q5",1.0134,0.8824,1.1586,1.3442,"0.8785"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C18_C21","2000_2005","2006_2010",5,"LandUse_Agricultural","Q2",1.077,0.9855,1.1781,7.7046,"0.0977"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Agricultural","Q3",1.2029,1.1063,1.3111,20.2927,"0.0002"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Agricultural","Q4",1.1437,1.0531,1.2489,14.3746,"0.0022"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Agricultural","Q5",1.1077,1.015,1.209,10.7721,"0.0222"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Agricultural","Q1",0.8955,0.7891,1.0089,-10.4453,"0.0732"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Agricultural","Q2",1.1016,0.9942,1.2232,10.1563,"0.0637"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Agricultural","Q3",1.0296,0.9318,1.1387,2.9615,"0.5911"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Agricultural","Q4",1.0318,0.9355,1.1374,3.1826,"0.5401"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Agricultural","Q5",1.0057,0.9139,1.1084,0.5694,"0.9345"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Agricultural","Q1",0.8098,0.7153,0.9152,-19.0192,"0.0017"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Agricultural","Q2",1.0128,0.9131,1.1291,1.2776,"0.8610"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Agricultural","Q3",0.966,0.8748,1.0683,-3.4037,"0.4776"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Agricultural","Q4",0.9534,0.8655,1.0538,-4.6583,"0.3197"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Agricultural","Q5",0.9403,0.8515,1.0389,-5.972,"0.2122"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C18_C21","2006_2010","2011_2015",5,"LandUse_Agricultural","Q2",1.0488,0.9691,1.1321,4.88,"0.2362"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Agricultural","Q3",1.0405,0.959,1.1288,4.048,"0.3512"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Agricultural","Q4",1.0158,0.9345,1.1008,1.5816,"0.7231"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Agricultural","Q5",1.0243,0.9434,1.1088,2.4256,"0.5756"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Agricultural","Q1",0.9371,0.839,1.0441,-6.2913,"0.2302"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Agricultural","Q2",0.9809,0.8911,1.077,-1.9074,"0.6696"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Agricultural","Q3",0.9411,0.8519,1.0318,-5.8906,"0.1982"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Agricultural","Q4",0.9432,0.8592,1.0347,-5.6791,"0.1997"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Agricultural","Q5",0.95,0.869,1.037,-4.999,"0.2502"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Urban","Q1",1,1,1,0,NA
"C18_C21","2000_2005","2006_2010",5,"LandUse_Urban","Q2",1.5937,1.213,2.0943,59.3692,"0.0007"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Urban","Q3",1.5426,1.2355,1.9666,54.2606,"0.0007"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Urban","Q4",1.5459,1.2422,1.98,54.5855,"0.0002"
"C18_C21","2000_2005","2006_2010",5,"LandUse_Urban","Q5",1.401,1.1243,1.8026,40.099,"0.0007"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Urban","Q1",1.2039,0.779,1.6781,20.3852,"0.3477"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Urban","Q2",1.4541,1.0959,1.9421,45.4126,"0.0077"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Urban","Q3",1.469,1.1644,1.9165,46.9015,"0.0012"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Urban","Q4",1.3762,1.0961,1.7713,37.6169,"0.0052"
"C18_C21","2000_2005","2011_2015",10,"LandUse_Urban","Q5",1.2104,0.9692,1.5585,21.0355,"0.1002"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Urban","Q1",1.0521,0.6508,1.5261,5.2134,"0.8525"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Urban","Q2",1.0995,0.8355,1.4508,9.9539,"0.5661"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Urban","Q3",1.282,1.0205,1.6472,28.2024,"0.0307"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Urban","Q4",1.2037,0.958,1.5602,20.3749,"0.1197"
"C18_C21","2000_2005","2016_2020",15,"LandUse_Urban","Q5",1.1066,0.8879,1.4225,10.6605,"0.4351"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Urban","Q1",1,1,1,0,NA
"C18_C21","2006_2010","2011_2015",5,"LandUse_Urban","Q2",0.9151,0.8331,1.0076,-8.495,"0.0702"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Urban","Q3",0.9039,0.8127,1.0021,-9.6115,"0.0547"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Urban","Q4",0.8976,0.8142,0.987,-10.2374,"0.0247"
"C18_C21","2006_2010","2011_2015",5,"LandUse_Urban","Q5",0.9143,0.8334,1.0031,-8.5734,"0.0562"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Urban","Q1",0.9335,0.8449,1.0287,-6.651,"0.1622"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Urban","Q2",0.8353,0.7595,0.9167,-16.4652,"0.0002"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Urban","Q3",0.7938,0.7215,0.8719,-20.6205,"0.0002"
"C18_C21","2006_2010","2016_2020",10,"LandUse_Urban","Q4",0.7816,0.7122,0.8554,-21.8378,"0.0002"
