ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C50,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
C50,2000_2005,2006_2010,5,Typology_Farming,Q2,1.6312,1.3783,1.9409,63.1154,0.0002
C50,2000_2005,2006_2010,5,Typology_Farming,Q3,1.983,1.6245,2.4058,98.2975,0.0002
C50,2000_2005,2006_2010,5,Typology_Farming,Q4,2.106,1.6302,2.6401,110.5981,0.0002
C50,2000_2005,2006_2010,5,Typology_Farming,Q5,1.8137,0.9281,2.8007,81.372,0.0757
"C50","2000_2005","2011_2015",10,"Typology_Farming","Q1",0.7983,0.5968,1.032,-20.168,"0.0887"
"C50","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.6138,1.2858,2.0107,61.3817,"0.0002"
"C50","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.8247,1.4256,2.3169,82.4662,"0.0002"
"C50","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.8198,1.3549,2.3879,81.979,"0.0002"
"C50","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.1559,0.4058,1.956,15.5925,"0.6941"
"C50","2000_2005","2016_2020",15,"Typology_Farming","Q1",1.0004,0.7781,1.2816,0.0432,"0.9430"
"C50","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.4515,1.137,1.8183,45.1506,"0.0027"
"C50","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.6776,1.302,2.1135,67.7594,"0.0002"
"C50","2000_2005","2016_2020",15,"Typology_Farming","Q4",1.9602,1.4776,2.542,96.0243,"0.0002"
"C50","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.2339,0.4557,2.0921,23.3853,"0.5801"
"C50","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"C50","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.2466,1.0021,1.5224,24.6615,"0.0472"
"C50","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.3769,1.0731,1.7218,37.6899,"0.0132"
"C50","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.1962,0.9042,1.5193,19.6164,"0.2017"
"C50","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.1189,0.7971,1.4791,11.8907,"0.5106"
"C50","2006_2010","2016_2020",10,"Typology_Farming","Q1",0.957,0.7452,1.2067,-4.3027,"0.6781"
"C50","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.2457,0.9819,1.5462,24.5709,"0.0717"
"C50","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.4166,1.0856,1.7919,41.6575,"0.0082"
"C50","2006_2010","2016_2020",10,"Typology_Farming","Q4",1.314,1.0021,1.6681,31.4007,"0.0482"
"C50","2006_2010","2016_2020",10,"Typology_Farming","Q5",1.1749,0.8464,1.5637,17.486,"0.3282"
"C50","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"C50","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.1,0.8692,1.3857,10.0026,"0.4586"
"C50","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.2039,0.9295,1.5315,20.3886,"0.1557"
"C50","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.3485,1.011,1.7568,34.8549,"0.0447"
"C50","2000_2005","2006_2010",5,"Typology_Mining","Q5",1.2328,0.78,1.7586,23.2822,"0.3462"
"C50","2000_2005","2011_2015",10,"Typology_Mining","Q1",0.8642,0.6544,1.1436,-13.5823,"0.2807"
"C50","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.2095,0.9467,1.5353,20.9488,"0.1342"
"C50","2000_2005","2011_2015",10,"Typology_Mining","Q3",1.2301,0.9685,1.5781,23.0107,"0.0937"
"C50","2000_2005","2011_2015",10,"Typology_Mining","Q4",1.1886,0.8947,1.5604,18.8558,"0.2387"
"C50","2000_2005","2011_2015",10,"Typology_Mining","Q5",1.2113,0.7978,1.6912,21.1334,"0.3432"
"C50","2000_2005","2016_2020",15,"Typology_Mining","Q1",0.789,0.5957,1.0287,-21.0972,"0.0807"
"C50","2000_2005","2016_2020",15,"Typology_Mining","Q2",1.2457,0.9803,1.5789,24.5702,"0.0667"
"C50","2000_2005","2016_2020",15,"Typology_Mining","Q3",1.1661,0.9004,1.4908,16.6118,"0.2482"
"C50","2000_2005","2016_2020",15,"Typology_Mining","Q4",1.0744,0.7813,1.4166,7.4357,"0.6831"
"C50","2000_2005","2016_2020",15,"Typology_Mining","Q5",1.025,0.603,1.5082,2.5011,"0.9315"
"C50","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"C50","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.0829,0.8688,1.3182,8.2946,"0.4711"
"C50","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.0114,0.7999,1.2504,1.1377,"0.9505"
"C50","2006_2010","2011_2015",5,"Typology_Mining","Q4",1.0377,0.7667,1.323,3.7743,"0.8115"
"C50","2006_2010","2011_2015",5,"Typology_Mining","Q5",0.834,0.58,1.1176,-16.6006,"0.2327"
