ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C18_C21,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
C18_C21,2000_2005,2006_2010,5,Typology_Farming,Q2,1.5167,1.3103,1.7458,51.6717,0.0002
C18_C21,2000_2005,2006_2010,5,Typology_Farming,Q3,1.7923,1.5091,2.109,79.2254,0.0002
C18_C21,2000_2005,2006_2010,5,Typology_Farming,Q4,1.6365,1.3086,1.9886,63.6504,0.0007
C18_C21,2000_2005,2006_2010,5,Typology_Farming,Q5,1.3008,0.7202,1.9086,30.0783,0.3372
"C18_C21","2000_2005","2011_2015",10,"Typology_Farming","Q1",0.9965,0.8274,1.1887,-0.3502,"0.9405"
"C18_C21","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.3842,1.1629,1.6369,38.4242,"0.0002"
"C18_C21","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.5552,1.2937,1.8612,55.5176,"0.0002"
"C18_C21","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.5467,1.2342,1.8877,54.6746,"0.0002"
"C18_C21","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.0906,0.5311,1.6868,9.0601,"0.7706"
"C18_C21","2000_2005","2016_2020",15,"Typology_Farming","Q1",0.915,0.7479,1.0997,-8.5005,"0.3217"
"C18_C21","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.3674,1.1517,1.6216,36.7441,"0.0007"
"C18_C21","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.5462,1.2771,1.8532,54.6199,"0.0002"
"C18_C21","2000_2005","2016_2020",15,"Typology_Farming","Q4",1.5117,1.215,1.8549,51.1668,"0.0002"
"C18_C21","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.2066,0.6351,1.8557,20.6569,"0.5026"
"C18_C21","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"C18_C21","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0873,0.9384,1.2559,8.7284,"0.2882"
"C18_C21","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.1481,0.9506,1.3601,14.8051,"0.1522"
"C18_C21","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.0044,0.8151,1.2089,0.4412,"0.9765"
"C18_C21","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.1287,0.8889,1.3927,12.8663,"0.3127"
"C18_C21","2006_2010","2016_2020",10,"Typology_Farming","Q1",0.9135,0.7615,1.0861,-8.6469,"0.2967"
"C18_C21","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.0469,0.8704,1.2449,4.6939,"0.6401"
"C18_C21","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.1096,0.8937,1.3459,10.956,"0.3387"
"C18_C21","2006_2010","2016_2020",10,"Typology_Farming","Q4",1.0096,0.8012,1.2364,0.9554,"0.9605"
"C18_C21","2006_2010","2016_2020",10,"Typology_Farming","Q5",1.1065,0.8688,1.3727,10.6514,"0.4301"
"C18_C21","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"C18_C21","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.3672,1.1391,1.6413,36.7226,"0.0022"
"C18_C21","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.3076,1.0585,1.5951,30.7615,"0.0137"
"C18_C21","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.2501,0.9705,1.5703,25.011,"0.0837"
"C18_C21","2000_2005","2006_2010",5,"Typology_Mining","Q5",1.1944,0.8254,1.6161,19.4429,"0.3372"
"C18_C21","2000_2005","2011_2015",10,"Typology_Mining","Q1",1.0726,0.86,1.3307,7.2589,"0.5691"
"C18_C21","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.232,1.0181,1.4931,23.1966,"0.0317"
"C18_C21","2000_2005","2011_2015",10,"Typology_Mining","Q3",1.2107,0.9676,1.4835,21.0675,"0.0912"
"C18_C21","2000_2005","2011_2015",10,"Typology_Mining","Q4",1.2825,1.019,1.5827,28.2465,"0.0357"
"C18_C21","2000_2005","2011_2015",10,"Typology_Mining","Q5",0.9863,0.6376,1.3769,-1.3705,"0.9210"
"C18_C21","2000_2005","2016_2020",15,"Typology_Mining","Q1",1.0402,0.8288,1.2887,4.0212,"0.7691"
"C18_C21","2000_2005","2016_2020",15,"Typology_Mining","Q2",1.2385,1.0085,1.5105,23.8498,"0.0427"
"C18_C21","2000_2005","2016_2020",15,"Typology_Mining","Q3",1.1144,0.8805,1.3908,11.4382,"0.3687"
"C18_C21","2000_2005","2016_2020",15,"Typology_Mining","Q4",1.1372,0.865,1.4565,13.7161,"0.3647"
"C18_C21","2000_2005","2016_2020",15,"Typology_Mining","Q5",1.049,0.6682,1.4626,4.8998,"0.8285"
"C18_C21","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"C18_C21","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.1514,0.9819,1.3352,15.137,"0.0777"
"C18_C21","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.1024,0.932,1.2941,10.2402,"0.2642"
"C18_C21","2006_2010","2011_2015",5,"Typology_Mining","Q4",1.0656,0.8535,1.2958,6.5551,"0.5741"
"C18_C21","2006_2010","2011_2015",5,"Typology_Mining","Q5",0.7458,0.5539,0.9504,-25.4225,"0.0197"
"C18_C21","2006_2010","2016_2020",10,"Typology_Mining","Q1",0.9721,0.8039,1.1563,-2.7867,"0.7421"
"C18_C21","2006_2010","2016_2020",10,"Typology_Mining","Q2",1.0395,0.8605,1.2436,3.9461,"0.7026"
"C18_C21","2006_2010","2016_2020",10,"Typology_Mining","Q3",1.0033,0.8164,1.2037,0.3274,"0.9870"
"C18_C21","2006_2010","2016_2020",10,"Typology_Mining","Q4",1.0311,0.7965,1.2841,3.1089,"0.8245"
"C18_C21","2006_2010","2016_2020",10,"Typology_Mining","Q5",0.8672,0.6508,1.1086,-13.2787,"0.2692"
"C18_C21","2000_2005","2006_2010",5,"Typology_Manufacturing","Q1",1,1,1,0,NA
"C18_C21","2000_2005","2006_2010",5,"Typology_Manufacturing","Q2",1.0093,0.9471,1.073,0.9267,"0.7871"
"C18_C21","2000_2005","2006_2010",5,"Typology_Manufacturing","Q3",1.0467,0.9833,1.1119,4.6718,"0.1587"
