ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a2s1,a2s2,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PD","0.00","0.80(-1.47,3.03)","13.54(11.49,15.59)","10.69(8.43,12.96)","0.4851","1.0026",3491,3451,"0.0002","1.0001",3521,3702,"0.0002","1.0009",2866,3328,"0.94(0.74,1.15)","0.0002","1.0013",2439,3163,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0016",6665,3877,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+DB","0.00","3.09(0.73,5.45)","15.51(13.52,17.57)","14.24(11.97,16.52)","0.0090","1.0015",2407,3396,"0.0002","1.0008",2773,3144,"0.0002","1.0005",2511,2904,"0.94(0.72,1.16)","0.0002","1.0030",2377,3226,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.14(-1.69,-0.58)","0.0006","1.0008",2509,3048
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB","0.00","5.14(2.78,7.41)","12.43(10.39,14.50)","14.12(12.04,16.24)","0.0002","1.0008",3430,3527,"0.0002","1.0005",3572,3954,"0.0002","1.0014",3663,3869,"",NA,"NA",NA,NA,"0.63(0.51,0.74)","0.0002","1.0004",3168,3361,"0.16(-0.01,0.33)","0.0635","1.0001",3683,3336,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN","0.00","8.74(6.55,10.94)","10.03(7.92,12.11)","15.27(13.20,17.37)","0.0002","1.0010",2668,3330,"0.0002","0.9993",2758,3564,"0.0002","1.0015",2576,3375,"",NA,"NA",NA,NA,"0.72(0.60,0.83)","0.0002","1.0010",2000,2577,"",NA,"NA",NA,NA,"-1.08(-1.33,-0.84)","0.0002","1.0035",1655,2564,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+PD","0.00","5.73(3.52,7.84)","11.77(9.66,13.79)","13.89(11.76,15.98)","0.0002","1.0011",2421,3011,"0.0002","1.0012",2058,2490,"0.0002","1.0011",2034,2720,"",NA,"NA",NA,NA,"0.62(0.51,0.74)","0.0002","1.0032",2024,2705,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.01)","0.0889","1.0010",6287,3976,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+DB","0.00","6.22(3.87,8.57)","12.15(10.07,14.25)","14.66(12.41,16.93)","0.0002","1.0020",2525,3212,"0.0002","1.0006",2898,3407,"0.0002","1.0026",2540,3137,"",NA,"NA",NA,NA,"0.65(0.54,0.76)","0.0002","1.0014",1983,2383,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.22(-0.72,0.27)","0.4018","1.0026",2394,2858
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN","0.00","4.81(2.49,7.03)","13.38(11.41,15.43)","14.46(12.24,16.60)","0.0002","1.0017",2458,3199,"0.0002","1.0014",2792,2863,"0.0002","1.0017",2533,3091,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.50(0.33,0.67)","0.0002","1.0013",1717,2834,"-1.06(-1.30,-0.81)","0.0002","1.0011",2078,3054,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+PD","0.00","2.15(-0.19,4.43)","13.65(11.61,15.72)","11.92(9.65,14.19)","0.0714","1.0000",3050,3143,"0.0002","1.0011",2922,3380,"0.0002","1.0006",2531,3191,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.51(0.33,0.69)","0.0002","1.0011",2102,3221,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0007",6029,4221,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+DB","0.00","5.12(2.67,7.45)","16.05(13.93,18.15)","16.28(13.96,18.59)","0.0002","1.0005",2859,3431,"0.0002","1.0009",3154,3367,"0.0002","1.0005",2953,3377,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.86(0.61,1.10)","0.0002","1.0023",2380,3034,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.15(-2.90,-1.39)","0.0002","1.0033",2526,3191
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+UN+PD","0.00","6.07(3.93,8.19)","12.08(9.94,14.13)","14.05(11.81,16.20)","0.0002","0.9997",2457,3202,"0.0002","1.0004",2532,3189,"0.0002","1.0008",2293,3264,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.87(-1.13,-0.62)","0.0002","1.0047",1420,2744,"0.01(0.00,0.02)","0.0010","0.9993",7528,3573,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+UN+DB","0.00","5.76(3.43,8.09)","12.84(10.82,14.85)","14.69(12.59,16.85)","0.0002","1.0014",2307,3277,"0.0002","1.0010",2729,2957,"0.0002","1.0009",2493,3179,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.94(-1.20,-0.68)","0.0002","1.0022",1527,2547,"",NA,"NA",NA,NA,"0.24(-0.32,0.77)","0.3989","1.0052",1481,2334
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PD+DB","0.00","3.81(1.48,6.18)","13.43(11.41,15.44)","13.07(10.79,15.31)","0.0019","1.0006",3134,3728,"0.0002","1.0001",3711,4217,"0.0002","1.0009",2724,3396,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0009",7579,4080,"0.06(-0.46,0.61)","0.8305","1.0031",2366,3408
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB","0.00","3.95(1.69,6.26)","12.55(10.52,14.59)","13.16(11.08,15.29)","0.0006","1.0010",3380,3914,"0.0002","0.9998",3495,3553,"0.0002","1.0006",3398,3180,"0.82(0.56,1.08)","0.0002","1.0007",3774,3547,"0.63(0.52,0.73)","0.0002","1.0011",3524,4021,"-0.26(-0.47,-0.05)","0.0223","1.0013",3541,2860,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN","0.00","6.41(4.15,8.68)","10.50(8.41,12.52)","13.83(11.70,15.90)","0.0002","1.0019",3605,3966,"0.0002","1.0022",3384,3619,"0.0002","1.0016",3257,3641,"0.89(0.68,1.09)","0.0002","1.0012",3407,3334,"0.68(0.56,0.79)","0.0002","1.0022",2689,2859,"",NA,"NA",NA,NA,"-1.33(-1.58,-1.09)","0.0002","1.0017",3204,3354,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+PD","0.00","3.04(0.76,5.35)","12.12(10.01,14.22)","11.85(9.53,14.11)","0.0090","1.0006",3436,3659,"0.0002","1.0013",3870,3556,"0.0002","1.0007",3212,3658,"0.75(0.54,0.96)","0.0002","1.0011",3286,3229,"0.54(0.43,0.67)","0.0002","1.0014",2754,2955,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0001",5375,3620,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+DB","0.00","5.06(2.68,7.45)","13.08(11.04,15.05)","14.35(12.02,16.55)","0.0002","0.9998",3587,3736,"0.0002","1.0016",3617,3889,"0.0002","0.9999",3314,3515,"0.79(0.57,1.02)","0.0002","1.0004",4099,3502,"0.60(0.49,0.72)","0.0002","1.0008",2823,3626,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.04(-1.61,-0.50)","0.0010","1.0018",3821,3630
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN","0.00","3.65(1.41,5.89)","13.31(11.33,15.37)","13.41(11.28,15.50)","0.0015","1.0024",2284,2935,"0.0002","1.0014",2342,2787,"0.0002","1.0037",2161,2969,"0.97(0.72,1.24)","0.0002","1.0018",2929,3246,"",NA,"NA",NA,NA,"0.01(-0.21,0.23)","0.9283","1.0032",2151,3052,"-1.17(-1.42,-0.93)","0.0002","1.0021",1809,3175,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+PD","0.00","0.77(-1.44,3.01)","13.56(11.59,15.61)","10.67(8.52,12.88)","0.4930","0.9999",2686,2917,"0.0002","1.0010",2731,3171,"0.0002","1.0011",2390,3047,"0.90(0.64,1.17)","0.0002","0.9998",2888,3349,"",NA,"NA",NA,NA,"0.06(-0.16,0.29)","0.6259","1.0006",2278,2844,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0003",5318,3719,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+DB","0.00","3.69(1.23,6.18)","15.96(13.90,18.06)","15.07(12.70,17.41)","0.0027","1.0013",3287,3657,"0.0002","1.0011",3652,3763,"0.0002","1.0008",3084,3045,"0.75(0.49,1.01)","0.0002","1.0016",3602,3503,"",NA,"NA",NA,NA,"0.40(0.10,0.71)","0.0085","1.0002",2481,2859,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.87(-2.65,-1.08)","0.0002","1.0024",2790,3147
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+UN+PD","0.00","3.08(0.85,5.22)","11.87(9.87,13.97)","11.41(9.23,13.57)","0.0090","1.0004",3082,3444,"0.0002","1.0017",2734,3786,"0.0002","1.0015",2645,3473,"1.15(0.93,1.35)","0.0002","1.0008",2579,3447,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.14(-1.38,-0.90)","0.0002","1.0009",2256,3309,"0.02(0.01,0.02)","0.0002","1.0008",7238,4020,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+UN+DB","0.00","4.67(2.29,7.07)","13.57(11.55,15.66)","14.27(12.04,16.53)","0.0006","1.0030",2341,3307,"0.0002","1.0024",2609,3231,"0.0002","1.0041",2178,3024,"1.08(0.87,1.30)","0.0002","1.0037",1711,3240,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.13(-1.38,-0.89)","0.0002","1.0037",1954,2869,"",NA,"NA",NA,NA,"-0.73(-1.27,-0.16)","0.0123","1.0012",2613,3089
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PD+DB","0.00","2.24(-0.09,4.56)","13.89(11.86,15.93)","11.93(9.66,14.20)","0.0594","1.0006",2517,3639,"0.0002","1.0004",2893,3534,"0.0002","1.0008",2389,3312,"1.08(0.86,1.31)","0.0002","1.0006",2511,3401,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0002",5408,3883,"-0.94(-1.50,-0.39)","0.0006","1.0017",2686,2996
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN","0.00","7.71(5.50,10.01)","10.46(8.36,12.57)","14.87(12.78,16.99)","0.0002","1.0011",2629,3367,"0.0002","1.0009",2780,3582,"0.0002","1.0014",2719,3550,"",NA,"NA",NA,NA,"0.68(0.56,0.80)","0.0002","1.0011",2687,2829,"0.36(0.18,0.54)","0.0002","1.0006",2430,3099,"-1.20(-1.45,-0.95)","0.0002","1.0032",2260,2793,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+PD","0.00","4.64(2.42,6.91)","12.02(9.98,14.12)","13.18(10.91,15.37)","0.0006","1.0012",3981,3927,"0.0002","1.0002",4033,4195,"0.0002","1.0012",3704,3978,"",NA,"NA",NA,NA,"0.57(0.45,0.70)","0.0002","1.0007",3262,3554,"0.26(0.08,0.44)","0.0040","1.0008",3643,3686,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0065","1.0010",5999,4259,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+DB","0.00","6.51(4.08,8.84)","13.19(11.06,15.35)","15.62(13.35,17.91)","0.0002","1.0009",3243,3324,"0.0002","1.0005",3239,3870,"0.0002","1.0008",2843,3607,"",NA,"NA",NA,NA,"0.59(0.47,0.70)","0.0002","1.0020",2727,2933,"0.51(0.25,0.77)","0.0002","1.0022",2433,2913,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.39(-2.18,-0.60)","0.0002","1.0021",2406,2607
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN+PD","0.00","8.72(6.51,10.94)","9.95(7.80,12.11)","15.17(13.00,17.42)","0.0002","1.0006",2845,3453,"0.0002","1.0016",2740,3046,"0.0002","1.0006",2517,3008,"",NA,"NA",NA,NA,"0.71(0.59,0.83)","0.0002","1.0027",1919,2870,"",NA,"NA",NA,NA,"-1.07(-1.32,-0.82)","0.0002","1.0012",2642,3120,"0.00(-0.00,0.01)","0.6984","1.0011",5876,3594,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN+DB","0.00","8.09(5.70,10.58)","9.85(7.70,11.95)","14.70(12.49,16.96)","0.0002","1.0012",3101,3275,"0.0002","1.0003",3138,3254,"0.0002","1.0014",2881,3661,"",NA,"NA",NA,NA,"0.72(0.61,0.83)","0.0002","1.0001",2634,2831,"",NA,"NA",NA,NA,"-1.14(-1.38,-0.89)","0.0002","1.0017",2950,3571,"",NA,"NA",NA,NA,"0.41(-0.11,0.94)","0.1227","1.0018",3070,3566
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+PD+DB","0.00","5.96(3.52,8.35)","11.81(9.76,13.92)","14.10(11.82,16.43)","0.0002","1.0015",2678,3177,"0.0002","1.0006",3155,3250,"0.0002","1.0004",2763,3337,"",NA,"NA",NA,NA,"0.63(0.51,0.75)","0.0002","1.0007",2383,2381,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.01)","0.1135","1.0001",5821,3495,"-0.12(-0.66,0.40)","0.6584","1.0017",2792,3449
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN+PD","0.00","4.23(2.01,6.46)","12.15(10.12,14.28)","12.68(10.53,14.88)","0.0002","1.0013",2322,3129,"0.0002","1.0017",2306,3472,"0.0002","1.0013",2185,2926,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.67(0.48,0.85)","0.0002","1.0056",1680,2710,"-1.03(-1.28,-0.79)","0.0002","1.0007",1597,2688,"0.02(0.01,0.02)","0.0002","1.0013",4621,3634,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN+DB","0.00","6.68(4.24,9.12)","14.28(12.15,16.35)","16.41(14.07,18.67)","0.0002","1.0022",2563,3029,"0.0002","1.0019",2907,3527,"0.0002","1.0006",2781,2867,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.91(0.65,1.16)","0.0002","1.0016",1701,2290,"-1.00(-1.25,-0.75)","0.0002","1.0011",2551,3218,"",NA,"NA",NA,NA,"-1.77(-2.56,-0.98)","0.0002","1.0013",2091,2933
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+PD+DB","0.00","4.62(2.32,6.96)","14.59(12.56,16.61)","14.37(12.09,16.66)","0.0002","0.9999",3704,3796,"0.0002","1.0009",3909,3863,"0.0002","1.0018",3369,4032,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.06(0.81,1.33)","0.0002","1.0021",3065,3281,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0003",6496,4241,"-2.25(-3.03,-1.46)","0.0002","1.0016",3029,3344
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+UN+PD+DB","0.00","5.28(2.92,7.63)","11.86(9.80,13.94)","13.30(11.03,15.51)","0.0002","1.0010",1941,3098,"0.0002","1.0013",2684,3200,"0.0002","1.0009",2459,3121,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.91(-1.16,-0.65)","0.0002","1.0029",1649,2858,"0.01(0.01,0.02)","0.0006","1.0006",6363,3804,"0.46(-0.09,0.99)","0.1073","1.0021",1615,2638
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","6.52(4.23,8.69)","10.36(8.26,12.44)","13.79(11.73,15.81)","0.0002","1.0007",3724,3751,"0.0002","0.9998",3208,3684,"0.0002","1.0015",3071,3414,"0.99(0.73,1.25)","0.0002","1.0016",3260,3190,"0.69(0.58,0.80)","0.0002","1.0010",2456,3381,"-0.14(-0.36,0.07)","0.2143","1.0010",2920,3753,"-1.31(-1.56,-1.07)","0.0002","1.0003",3207,3640,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+PD","0.00","3.27(0.93,5.59)","12.03(9.95,14.10)","11.97(9.77,14.19)","0.0052","1.0011",3456,3606,"0.0002","1.0020",3794,3960,"0.0002","1.0016",2955,3764,"0.86(0.60,1.12)","0.0002","1.0026",3797,3448,"0.56(0.43,0.68)","0.0002","1.0006",2944,3344,"-0.17(-0.39,0.06)","0.1393","1.0028",3361,3402,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0015","1.0001",6029,3809,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+DB","0.00","5.18(2.70,7.58)","13.17(10.98,15.36)","14.48(12.13,16.89)","0.0002","1.0023",2544,3089,"0.0002","1.0006",2549,3049,"0.0002","1.0017",2250,3312,"0.78(0.52,1.04)","0.0002","1.0025",3141,3470,"0.60(0.48,0.72)","0.0002","1.0026",2537,3119,"0.04(-0.27,0.34)","0.8063","1.0031",2027,2544,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.11(-1.92,-0.30)","0.0069","1.0014",1898,2925
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN+PD","0.00","5.85(3.63,8.08)","9.97(7.84,12.12)","12.77(10.50,14.93)","0.0002","1.0002",2815,2995,"0.0002","1.0015",2770,3443,"0.0002","1.0013",2318,3256,"0.99(0.77,1.21)","0.0002","1.0002",2537,3099,"0.63(0.51,0.74)","0.0002","1.0017",2341,3144,"",NA,"NA",NA,NA,"-1.30(-1.55,-1.05)","0.0002","1.0011",2735,3143,"0.01(0.00,0.01)","0.0044","1.0002",6103,3900,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN+DB","0.00","7.00(4.62,9.37)","10.64(8.47,12.83)","14.33(12.07,16.59)","0.0002","1.0002",3039,2981,"0.0002","1.0009",3019,3559,"0.0002","1.0006",2761,3398,"0.96(0.74,1.19)","0.0002","1.0015",3515,3491,"0.67(0.56,0.79)","0.0002","1.0010",2672,3286,"",NA,"NA",NA,NA,"-1.30(-1.55,-1.05)","0.0002","1.0004",3042,3521,"",NA,"NA",NA,NA,"-0.49(-1.04,0.08)","0.0898","1.0000",3406,3508
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+PD+DB","0.00","4.41(1.87,6.93)","12.44(10.32,14.50)","13.05(10.72,15.41)","0.0002","1.0014",3218,3566,"0.0002","1.0017",3936,3945,"0.0002","1.0013",3385,3636,"0.89(0.67,1.11)","0.0002","1.0005",3584,3764,"0.54(0.42,0.65)","0.0002","1.0004",3279,3279,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0010","1.0004",6231,4263,"-0.93(-1.49,-0.37)","0.0010","1.0024",3468,3405
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN+PD","0.00","2.93(0.64,5.22)","11.90(9.88,13.93)","11.33(9.13,13.56)","0.0110","1.0010",3120,3713,"0.0002","1.0021",3252,3486,"0.0002","1.0028",2946,3493,"1.05(0.78,1.32)","0.0002","1.0005",3596,3579,"",NA,"NA",NA,NA,"0.16(-0.06,0.37)","0.1523","1.0015",2763,2257,"-1.16(-1.41,-0.91)","0.0002","1.0013",2841,3238,"0.02(0.01,0.02)","0.0002","1.0006",5652,3536,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","5.22(2.88,7.64)","14.03(12.00,16.09)","15.07(12.87,17.32)","0.0002","1.0004",3081,3442,"0.0002","1.0008",3314,3544,"0.0002","1.0015",2727,3577,"0.91(0.65,1.16)","0.0002","1.0005",3530,3683,"",NA,"NA",NA,NA,"0.37(0.08,0.66)","0.0144","1.0021",2132,2599,"-1.13(-1.38,-0.86)","0.0002","1.0011",2408,3592,"",NA,"NA",NA,NA,"-1.39(-2.14,-0.63)","0.0010","1.0022",2586,3374
