ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a2s1,a2s2,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+UN+DB","0.00","5.04(4.21,5.82)","3.63(2.94,4.30)","5.22(4.51,5.93)","0.0002","1.0001",2405,3392,"0.0002","1.0004",2255,3312,"0.0002","1.0004",2110,3040,"",NA,"NA",NA,NA,"-0.05(-0.12,0.02)","0.1423","1.0030",1894,2588,"",NA,"NA",NA,NA,"-0.19(-0.27,-0.11)","0.0002","1.0013",2307,2830,"",NA,"NA",NA,NA,"-0.51(-0.72,-0.28)","0.0002","1.0040",1975,2248
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+PD+DB","0.00","5.06(4.25,5.88)","4.24(3.57,4.92)","5.68(4.91,6.46)","0.0002","1.0023",3104,3628,"0.0002","1.0006",3220,3450,"0.0002","1.0011",2799,3518,"",NA,"NA",NA,NA,"0.00(-0.07,0.07)","0.9392","1.0012",2275,2773,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0002","1.0004",4802,3834,"-0.62(-0.83,-0.40)","0.0002","1.0011",2525,2526
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+UN+PD","0.00","4.65(3.89,5.44)","3.63(2.91,4.32)","5.02(4.29,5.76)","0.0002","1.0025",2288,2716,"0.0002","1.0017",2430,2925,"0.0002","1.0017",2100,2614,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.06(-0.13,0.01)","0.0735","1.0013",2037,3027,"-0.23(-0.31,-0.15)","0.0002","1.0007",2343,3001,"-0.00(-0.00,-0.00)","0.0010","0.9998",4701,4157,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+UN+DB","0.00","5.25(4.45,6.03)","3.89(3.18,4.60)","5.53(4.77,6.29)","0.0002","1.0002",3436,3469,"0.0002","1.0007",3114,3421,"0.0002","1.0007",2814,3152,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.16(0.08,0.24)","0.0002","1.0002",2693,3347,"-0.18(-0.26,-0.10)","0.0002","1.0019",2523,3173,"",NA,"NA",NA,NA,"-0.75(-0.99,-0.52)","0.0002","1.0018",2972,3280
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+PD+DB","0.00","5.13(4.37,5.92)","4.44(3.74,5.12)","5.84(5.08,6.61)","0.0002","1.0011",3493,3242,"0.0002","1.0013",3652,3457,"0.0002","1.0017",3227,3700,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.02,0.21)","0.0131","1.0010",2957,3493,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0077","1.0015",5211,3924,"-0.83(-1.07,-0.58)","0.0002","1.0011",3187,3199
"X60_X84_Y87.0","2011_2015",10,"AirSVI+UN+PD+DB","0.00","5.33(4.53,6.15)","3.88(3.19,4.55)","5.72(4.95,6.49)","0.0002","1.0029",1698,3012,"0.0002","1.0026",2117,2668,"0.0002","1.0026",1679,2826,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.20(-0.27,-0.12)","0.0002","1.0025",1860,2827,"-0.00(-0.01,-0.00)","0.0002","0.9996",3979,3705,"-0.53(-0.72,-0.33)","0.0002","1.0035",1626,2362
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","3.68(2.93,4.42)","3.53(2.89,4.16)","3.96(3.30,4.62)","0.0002","1.0008",3465,3371,"0.0002","1.0017",3304,3632,"0.0002","1.0027",2944,3173,"0.92(0.84,1.00)","0.0002","1.0015",3862,3365,"0.16(0.10,0.22)","0.0002","1.0028",2670,3158,"-0.36(-0.43,-0.28)","0.0002","1.0019",3046,3096,"-0.27(-0.35,-0.20)","0.0002","1.0001",3211,3458,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+PD","0.00","3.32(2.55,4.09)","3.99(3.33,4.65)","3.96(3.26,4.66)","0.0002","1.0004",3523,3941,"0.0002","1.0010",3524,3339,"0.0002","1.0016",3253,3537,"0.90(0.82,0.98)","0.0002","0.9998",4309,3534,"0.20(0.14,0.27)","0.0002","1.0020",2609,2874,"-0.37(-0.45,-0.29)","0.0002","1.0010",3571,3762,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.3431","1.0005",5453,3733,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+DB","0.00","3.61(2.81,4.39)","4.16(3.50,4.80)","4.23(3.50,4.94)","0.0002","1.0020",2930,3345,"0.0002","1.0014",3018,3233,"0.0002","1.0033",2367,3333,"0.89(0.81,0.97)","0.0002","1.0012",3760,3446,"0.18(0.11,0.24)","0.0002","1.0023",2835,3204,"-0.29(-0.38,-0.20)","0.0002","1.0004",2666,3208,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.29(-0.53,-0.06)","0.0177","1.0006",2660,3237
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+UN+PD","0.00","3.52(2.76,4.28)","3.71(3.07,4.38)","3.93(3.24,4.63)","0.0002","1.0034",2393,2990,"0.0002","1.0013",2471,3131,"0.0002","1.0023",2256,3066,"0.78(0.71,0.85)","0.0002","1.0015",2292,2907,"0.28(0.21,0.34)","0.0002","1.0005",1815,2554,"",NA,"NA",NA,NA,"-0.27(-0.35,-0.19)","0.0002","1.0036",2284,2865,"0.00(-0.00,0.00)","0.1448","1.0013",4209,3688,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+UN+DB","0.00","4.39(3.61,5.17)","4.20(3.54,4.86)","4.88(4.19,5.58)","0.0002","1.0028",2381,3080,"0.0002","1.0013",2793,3267,"0.0002","1.0025",2480,2703,"0.79(0.72,0.87)","0.0002","1.0004",3449,3333,"0.18(0.11,0.25)","0.0002","1.0029",2107,2734,"",NA,"NA",NA,NA,"-0.24(-0.31,-0.16)","0.0002","1.0006",2692,3258,"",NA,"NA",NA,NA,"-0.67(-0.87,-0.47)","0.0002","1.0030",2505,3109
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+PD+DB","0.00","4.04(3.28,4.83)","4.56(3.90,5.23)","4.76(4.00,5.50)","0.0002","1.0007",3417,3739,"0.0002","1.0011",3348,3372,"0.0002","1.0012",2952,2988,"0.79(0.72,0.86)","0.0002","1.0008",4687,3764,"0.20(0.13,0.27)","0.0002","1.0005",2975,3054,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.2801","1.0007",5039,4245,"-0.74(-0.94,-0.55)","0.0002","1.0014",3554,3024
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+UN+PD","0.00","3.35(2.61,4.09)","3.67(3.03,4.32)","3.88(3.18,4.57)","0.0002","1.0013",2830,3669,"0.0002","1.0023",2990,3407,"0.0002","1.0009",2429,2965,"0.89(0.81,0.97)","0.0002","1.0008",2903,2881,"",NA,"NA",NA,NA,"-0.43(-0.51,-0.36)","0.0002","1.0008",2656,3038,"-0.30(-0.38,-0.23)","0.0002","1.0006",2895,3522,"-0.00(-0.00,0.00)","0.5676","1.0023",4402,3165,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","3.73(2.96,4.52)","3.87(3.21,4.56)","4.24(3.50,4.98)","0.0002","1.0016",2598,2255,"0.0002","0.9997",2524,3339,"0.0002","1.0022",2244,2235,"0.88(0.80,0.95)","0.0002","1.0002",2818,3113,"",NA,"NA",NA,NA,"-0.35(-0.44,-0.26)","0.0002","1.0003",1983,3030,"-0.29(-0.36,-0.21)","0.0002","1.0024",2671,3030,"",NA,"NA",NA,NA,"-0.30(-0.53,-0.07)","0.0110","1.0012",2127,2690
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","3.40(2.58,4.25)","4.46(3.79,5.14)","4.31(3.55,5.09)","0.0002","1.0022",2233,2977,"0.0002","1.0027",2368,3383,"0.0002","1.0035",1935,2870,"0.85(0.77,0.92)","0.0002","1.0021",3094,3473,"",NA,"NA",NA,NA,"-0.32(-0.42,-0.23)","0.0002","1.0016",2287,2973,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.9050","1.0005",5310,4168,"-0.48(-0.71,-0.24)","0.0002","1.0017",2280,2939
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","4.12(3.32,4.91)","4.39(3.73,5.04)","4.82(4.07,5.54)","0.0002","1.0007",2736,3317,"0.0002","1.0005",2983,3234,"0.0002","1.0009",2533,3108,"0.75(0.68,0.83)","0.0002","1.0018",2770,3135,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.26(-0.34,-0.18)","0.0002","1.0013",2631,3051,"0.00(-0.00,0.00)","0.0819","1.0022",4520,4359,"-0.89(-1.09,-0.70)","0.0002","1.0034",2045,2857
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","4.79(4.00,5.57)","3.59(2.90,4.29)","5.09(4.36,5.83)","0.0002","1.0027",2976,3568,"0.0002","1.0011",3350,3779,"0.0002","1.0008",2913,3465,"",NA,"NA",NA,NA,"0.05(-0.02,0.12)","0.1502","1.0028",1626,3337,"-0.04(-0.11,0.04)","0.3135","1.0026",2435,2938,"-0.22(-0.30,-0.14)","0.0002","1.0014",2602,3019,"-0.00(-0.01,-0.00)","0.0002","1.0007",4710,4208,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","5.21(4.39,6.03)","3.93(3.21,4.62)","5.53(4.80,6.26)","0.0002","1.0009",3504,3534,"0.0002","1.0011",2922,3678,"0.0002","1.0017",2744,3219,"",NA,"NA",NA,NA,"-0.02(-0.09,0.05)","0.5089","1.0019",2627,3020,"0.15(0.07,0.24)","0.0006","1.0010",2949,3510,"-0.18(-0.26,-0.10)","0.0002","1.0033",2935,3182,"",NA,"NA",NA,NA,"-0.77(-1.03,-0.50)","0.0002","1.0030",2597,2992
