ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a2s1,a2s2,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
K70_K76_C22,2011_2015,10,AirSVI,0.00,"8.50(7.63,9.39)","3.06(2.27,3.86)","7.51(6.67,8.35)",0.0002,1.0021,3199,3507,0.0002,1.0032,2628,3400,0.0002,1.0030,2545,3325,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM","0.00","6.51(5.63,7.37)","4.03(3.24,4.82)","6.57(5.73,7.42)","0.0002","1.0004",3597,3634,"0.0002","1.0007",3617,3643,"0.0002","1.0002",3191,3458,"0.68(0.60,0.76)","0.0002","1.0012",3169,3505,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+PA","0.00","7.64(6.71,8.58)","3.54(2.73,4.35)","7.22(6.38,8.06)","0.0002","1.0012",3237,3330,"0.0002","1.0000",3111,3515,"0.0002","1.0007",2996,3518,"",NA,"NA",NA,NA,"-0.19(-0.26,-0.13)","0.0002","1.0013",2344,3170,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+OB","0.00","7.38(6.47,8.27)","3.77(3.01,4.58)","7.19(6.35,8.03)","0.0002","1.0006",2925,3593,"0.0002","1.0007",2514,3325,"0.0002","1.0017",2525,2894,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.35(0.27,0.42)","0.0002","1.0023",2246,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+UN","0.00","8.34(7.42,9.27)","3.23(2.41,4.02)","7.48(6.61,8.34)","0.0002","1.0009",3275,3811,"0.0002","1.0019",2957,3655,"0.0002","1.0023",2684,3228,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.07(-0.02,0.16)","0.1302","1.0031",2394,3194,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+PD","0.00","8.51(7.61,9.40)","3.11(2.30,3.92)","7.56(6.67,8.43)","0.0002","1.0012",2667,3401,"0.0002","1.0006",2901,3260,"0.0002","1.0005",2623,3005,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.7363","1.0007",5549,3911,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+DB","0.00","5.77(4.78,6.75)","2.99(2.23,3.76)","5.51(4.63,6.40)","0.0002","1.0001",3739,3743,"0.0002","1.0001",3963,3576,"0.0002","1.0006",3458,3788,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.34(1.13,1.55)","0.0002","1.0007",2911,3386
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA","0.00","6.51(5.57,7.48)","4.02(3.21,4.81)","6.57(5.71,7.42)","0.0002","1.0012",2856,3200,"0.0002","1.0005",2569,3499,"0.0002","1.0023",2424,2733,"0.68(0.60,0.77)","0.0002","1.0003",2493,3204,"0.00(-0.07,0.07)","0.9317","1.0014",1764,2478,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB","0.00","6.46(5.55,7.37)","4.06(3.28,4.84)","6.56(5.71,7.40)","0.0002","1.0015",2875,3219,"0.0002","1.0005",2531,2977,"0.0002","1.0012",2353,2771,"0.66(0.56,0.76)","0.0002","1.0047",3075,2971,"",NA,"NA",NA,NA,"0.03(-0.06,0.12)","0.5109","1.0016",2134,2870,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+UN","0.00","6.67(5.76,7.59)","3.84(3.02,4.64)","6.61(5.77,7.44)","0.0002","1.0009",2746,3032,"0.0002","1.0030",2561,3116,"0.0002","1.0016",2365,3303,"0.70(0.62,0.78)","0.0002","1.0017",2571,2997,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.09(-0.19,0.00)","0.0623","1.0019",2052,2871,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PD","0.00","6.22(5.31,7.13)","3.54(2.77,4.32)","5.83(4.98,6.67)","0.0002","1.0008",2813,3194,"0.0002","1.0012",2947,3191,"0.0002","1.0019",2469,3083,"0.77(0.69,0.86)","0.0002","1.0012",2726,2973,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0002","1.0011",4853,4265,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+DB","0.00","4.96(3.98,5.93)","3.84(3.06,4.60)","5.37(4.49,6.22)","0.0002","1.0038",1936,2651,"0.0002","1.0039",2114,2793,"0.0002","1.0033",1963,2740,"0.58(0.49,0.66)","0.0002","1.0002",2487,3218,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.92(0.71,1.13)","0.0002","1.0011",2013,3121
"K70_K76_C22","2011_2015",10,"AirSVI+PA+OB","0.00","7.19(6.26,8.10)","3.87(3.06,4.67)","7.12(6.32,7.98)","0.0002","1.0002",3079,3737,"0.0002","0.9999",2823,2931,"0.0002","1.0011",2406,3239,"",NA,"NA",NA,NA,"-0.07(-0.14,0.01)","0.0744","1.0032",2227,2659,"0.31(0.23,0.39)","0.0002","1.0008",2863,3713,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+PA+UN","0.00","7.58(6.64,8.51)","3.56(2.72,4.38)","7.19(6.33,8.02)","0.0002","1.0021",2160,3195,"0.0002","1.0053",1991,3216,"0.0002","1.0038",1728,3081,"",NA,"NA",NA,NA,"-0.19(-0.26,-0.12)","0.0002","1.0018",1702,2735,"",NA,"NA",NA,NA,"0.02(-0.08,0.12)","0.6380","1.0016",1734,2762,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+PA+PD","0.00","7.54(6.60,8.50)","3.39(2.56,4.20)","6.98(6.09,7.89)","0.0002","1.0010",2271,3079,"0.0002","1.0021",2286,3321,"0.0002","1.0015",2001,3005,"",NA,"NA",NA,NA,"-0.21(-0.28,-0.14)","0.0002","1.0022",1840,2620,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.0923","1.0015",4112,3235,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+PA+DB","0.00","5.80(4.80,6.78)","2.99(2.18,3.79)","5.53(4.64,6.40)","0.0002","1.0017",2310,3211,"0.0002","1.0035",2069,3123,"0.0002","1.0032",1828,2975,"",NA,"NA",NA,NA,"0.01(-0.06,0.09)","0.8292","1.0038",1679,2514,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.35(1.12,1.60)","0.0002","1.0030",1665,2515
"K70_K76_C22","2011_2015",10,"AirSVI+OB+UN","0.00","7.39(6.45,8.32)","3.77(2.94,4.59)","7.19(6.35,8.05)","0.0002","1.0015",2587,3421,"0.0002","1.0004",2344,3030,"0.0002","1.0012",2390,2940,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.35(0.27,0.42)","0.0002","1.0023",1869,2715,"-0.01(-0.10,0.09)","0.8675","1.0028",1853,2781,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+OB+PD","0.00","7.13(6.21,8.05)","3.47(2.65,4.31)","6.65(5.73,7.54)","0.0002","1.0012",2445,2775,"0.0002","1.0008",2408,3254,"0.0002","1.0009",2280,2754,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.42(0.34,0.50)","0.0002","1.0012",1808,2710,"",NA,"NA",NA,NA,"0.00(0.00,0.01)","0.0002","0.9997",4084,3896,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+OB+DB","0.00","5.79(4.84,6.77)","3.08(2.26,3.88)","5.58(4.68,6.48)","0.0002","1.0010",3489,3920,"0.0002","1.0002",3159,3625,"0.0002","1.0003",2910,3649,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.03(-0.07,0.13)","0.5355","1.0017",2832,2667,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.28(0.99,1.58)","0.0002","1.0015",2678,3085
"K70_K76_C22","2011_2015",10,"AirSVI+UN+PD","0.00","8.34(7.43,9.27)","3.22(2.38,4.07)","7.48(6.61,8.36)","0.0002","1.0007",3580,3333,"0.0002","1.0013",3200,3292,"0.0002","1.0011",3280,3326,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.07(-0.02,0.17)","0.1373","1.0004",2382,3007,"-0.00(-0.00,0.00)","0.9159","1.0005",5031,3915,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+UN+DB","0.00","5.88(4.93,6.83)","2.87(2.10,3.68)","5.52(4.63,6.40)","0.0002","1.0013",2385,3220,"0.0002","1.0016",2849,3534,"0.0002","1.0032",2425,3152,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.07(-0.16,0.03)","0.1556","1.0024",2383,2723,"",NA,"NA",NA,NA,"1.38(1.17,1.59)","0.0002","1.0005",2294,2936
"K70_K76_C22","2011_2015",10,"AirSVI+PD+DB","0.00","5.58(4.59,6.56)","2.67(1.87,3.48)","5.04(4.11,5.97)","0.0002","1.0005",3925,4133,"0.0002","1.0003",3853,3810,"0.0002","1.0012",3597,3514,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(0.00,0.01)","0.0006","1.0005",5416,4232,"1.44(1.23,1.66)","0.0002","1.0010",3109,3577
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB","0.00","6.49(5.56,7.43)","4.04(3.26,4.82)","6.57(5.74,7.41)","0.0002","1.0008",3133,3495,"0.0002","1.0016",3126,3533,"0.0002","1.0005",2822,3455,"0.67(0.57,0.76)","0.0002","1.0005",3922,3602,"0.01(-0.06,0.09)","0.7292","1.0020",2295,2739,"0.04(-0.06,0.13)","0.4514","1.0033",2654,3419,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+UN","0.00","6.65(5.68,7.61)","3.86(3.06,4.64)","6.60(5.74,7.43)","0.0002","1.0005",2800,2875,"0.0002","1.0011",2381,3191,"0.0002","1.0011",2410,3055,"0.70(0.61,0.78)","0.0002","1.0009",2930,3288,"-0.01(-0.08,0.07)","0.8425","1.0032",1923,2766,"",NA,"NA",NA,NA,"-0.10(-0.19,0.00)","0.0514","1.0020",2173,3231,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+PD","0.00","6.05(5.12,6.98)","3.61(2.80,4.38)","5.74(4.85,6.59)","0.0002","1.0017",2348,3248,"0.0002","1.0000",2141,2895,"0.0002","1.0008",1908,3165,"0.75(0.66,0.84)","0.0002","1.0013",2325,2921,"-0.05(-0.12,0.02)","0.1652","1.0009",1816,2370,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0002","1.0012",4608,3565,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+DB","0.00","5.14(4.15,6.12)","3.53(2.75,4.28)","5.25(4.40,6.10)","0.0002","1.0009",3344,3564,"0.0002","1.0010",2814,3542,"0.0002","1.0015",2823,3659,"0.62(0.54,0.71)","0.0002","0.9996",3342,3583,"0.16(0.08,0.23)","0.0002","1.0003",2374,2660,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.13(0.90,1.37)","0.0002","1.0037",2875,3383
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB+UN","0.00","6.63(5.67,7.58)","3.88(3.10,4.67)","6.60(5.74,7.44)","0.0002","1.0006",3423,2358,"0.0002","1.0008",3222,3676,"0.0002","1.0013",3203,3490,"0.68(0.58,0.78)","0.0002","1.0006",3295,3379,"",NA,"NA",NA,NA,"0.03(-0.06,0.12)","0.4826","1.0004",2352,2886,"-0.10(-0.19,0.00)","0.0531","0.9999",2783,3368,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB+PD","0.00","6.03(5.10,6.94)","3.63(2.84,4.41)","5.71(4.84,6.59)","0.0002","1.0001",2992,3332,"0.0002","1.0007",2672,3304,"0.0002","1.0016",2413,3264,"0.71(0.61,0.80)","0.0002","1.0014",3538,3644,"",NA,"NA",NA,NA,"0.13(0.04,0.22)","0.0044","1.0015",2456,3246,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0002","1.0013",3965,3704,"",NA,"NA",NA,NA
