ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a2s1,a2s2,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
N00_N29_C64_C65,2011_2015,10,AirSVI,0.00,"4.93(4.17,5.71)","1.07(0.37,1.77)","4.36(3.62,5.10)",0.0002,1.0013,2497,3307,0.0031,1.0010,2287,3133,0.0002,1.0006,2124,2979,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM","0.00","3.38(2.57,4.19)","1.80(1.10,2.49)","3.71(2.98,4.43)","0.0002","1.0022",2898,3415,"0.0002","1.0018",2986,3601,"0.0002","1.0018",2637,2948,"0.50(0.43,0.57)","0.0002","1.0005",2975,3281,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA","0.00","3.41(2.63,4.20)","2.01(1.30,2.68)","3.94(3.22,4.64)","0.0002","1.0017",2375,3289,"0.0002","1.0006",2769,3656,"0.0002","1.0017",2273,3194,"",NA,"NA",NA,NA,"-0.35(-0.41,-0.29)","0.0002","1.0013",1865,2519,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB","0.00","3.40(2.62,4.19)","2.20(1.53,2.87)","4.03(3.31,4.74)","0.0002","1.0005",2504,3457,"0.0002","1.0003",2133,2975,"0.0002","1.0003",2037,2998,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.49(0.42,0.55)","0.0002","1.0033",1909,2981,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+UN","0.00","5.30(4.50,6.09)","0.77(0.05,1.45)","4.46(3.72,5.18)","0.0002","1.0046",2126,2697,"0.0340","1.0024",2081,2356,"0.0002","1.0030",1947,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.15(-0.24,-0.07)","0.0010","1.0013",1404,2430,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PD","0.00","4.94(4.18,5.70)","1.55(0.82,2.28)","4.85(4.07,5.60)","0.0002","1.0032",2386,3115,"0.0002","1.0024",2127,3083,"0.0002","1.0032",1970,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.01,-0.00)","0.0002","0.9998",4953,3595,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+DB","0.00","2.19(1.34,3.02)","1.09(0.41,1.76)","2.39(1.65,3.13)","0.0002","1.0015",2878,3225,"0.0040","1.0017",3008,3302,"0.0002","1.0015",2698,3250,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.40(1.22,1.58)","0.0002","1.0024",2213,2917
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA","0.00","2.73(1.95,3.52)","2.20(1.51,2.89)","3.55(2.84,4.26)","0.0002","1.0014",2075,2896,"0.0002","1.0012",2235,3148,"0.0002","1.0019",1922,2995,"0.40(0.32,0.47)","0.0002","1.0008",1948,2870,"-0.21(-0.28,-0.15)","0.0002","1.0040",1575,2325,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB","0.00","2.94(2.14,3.77)","2.30(1.64,2.95)","3.75(3.07,4.45)","0.0002","1.0020",2660,2715,"0.0002","1.0013",2680,2882,"0.0002","1.0016",2411,3138,"0.28(0.20,0.37)","0.0002","1.0012",2612,3160,"",NA,"NA",NA,NA,"0.35(0.28,0.42)","0.0002","1.0002",2535,3084,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+UN","0.00","3.84(3.02,4.66)","1.29(0.56,2.00)","3.80(3.04,4.50)","0.0002","1.0004",2678,3100,"0.0010","1.0012",2356,3477,"0.0002","1.0007",2406,3140,"0.53(0.46,0.60)","0.0002","1.0014",2404,3193,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.25(-0.33,-0.17)","0.0002","1.0011",2162,3013,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PD","0.00","3.40(2.60,4.16)","1.83(1.13,2.52)","3.77(3.00,4.53)","0.0002","1.0007",2506,3336,"0.0002","0.9999",2592,3288,"0.0002","1.0012",2143,3148,"0.49(0.41,0.56)","0.0002","1.0012",2062,3073,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.5134","1.0010",3883,2798,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+DB","0.00","1.64(0.81,2.46)","1.62(0.94,2.30)","2.36(1.57,3.10)","0.0002","1.0014",2691,3496,"0.0002","1.0015",2505,3324,"0.0002","1.0017",2437,3026,"0.37(0.29,0.44)","0.0002","1.0010",2862,3214,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.08(0.89,1.27)","0.0002","1.0013",2460,2962
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB","0.00","3.01(2.21,3.82)","2.40(1.71,3.10)","3.89(3.14,4.61)","0.0002","1.0023",2269,3244,"0.0002","1.0018",2260,3319,"0.0002","1.0013",1904,3000,"",NA,"NA",NA,NA,"-0.15(-0.22,-0.08)","0.0002","1.0020",1682,2340,"0.41(0.33,0.48)","0.0002","1.0019",1831,2618,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+UN","0.00","3.84(3.03,4.62)","1.53(0.82,2.24)","4.02(3.30,4.74)","0.0002","1.0005",2403,3242,"0.0002","1.0025",2365,3048,"0.0002","1.0025",2066,3157,"",NA,"NA",NA,NA,"-0.39(-0.45,-0.33)","0.0002","1.0011",1771,2351,"",NA,"NA",NA,NA,"-0.27(-0.35,-0.19)","0.0002","1.0008",1907,2787,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+PD","0.00","3.48(2.68,4.28)","2.09(1.37,2.80)","4.08(3.33,4.82)","0.0002","1.0045",2095,3025,"0.0002","1.0022",2317,3072,"0.0002","1.0042",1979,2876,"",NA,"NA",NA,NA,"-0.33(-0.39,-0.27)","0.0002","1.0021",1465,2222,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.1510","1.0005",4036,3452,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+DB","0.00","1.98(1.15,2.84)","1.49(0.81,2.20)","2.53(1.74,3.32)","0.0002","1.0012",1949,2697,"0.0002","1.0020",2082,2917,"0.0002","1.0026",1790,2553,"",NA,"NA",NA,NA,"-0.16(-0.23,-0.09)","0.0002","1.0037",1651,2552,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.15(0.93,1.36)","0.0002","1.0041",1721,2796
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+UN","0.00","3.90(3.12,4.71)","1.71(1.03,2.40)","4.15(3.44,4.86)","0.0002","1.0013",2232,3057,"0.0002","1.0007",1997,2972,"0.0002","1.0013",1941,3184,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.52(0.45,0.58)","0.0002","1.0017",1911,2522,"-0.26(-0.34,-0.18)","0.0002","1.0031",1902,2645,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+PD","0.00","3.30(2.52,4.07)","2.09(1.39,2.77)","3.83(3.11,4.54)","0.0002","1.0017",2133,2904,"0.0002","1.0017",2042,2658,"0.0002","1.0010",1885,2742,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.51(0.45,0.58)","0.0002","1.0016",1656,2474,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.0877","1.0021",3608,3112,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+DB","0.00","2.45(1.62,3.27)","1.78(1.08,2.47)","3.06(2.28,3.84)","0.0002","1.0010",2497,3152,"0.0002","1.0014",2400,3225,"0.0002","1.0018",2323,3419,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.30(0.22,0.39)","0.0002","1.0024",1957,2495,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.77(0.52,1.04)","0.0002","1.0021",2180,2461
"N00_N29_C64_C65","2011_2015",10,"AirSVI+UN+PD","0.00","5.40(4.61,6.19)","1.22(0.48,1.93)","5.02(4.27,5.78)","0.0002","1.0010",3048,3447,"0.0006","1.0005",2470,2870,"0.0002","1.0015",2511,3475,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.19(-0.28,-0.11)","0.0002","1.0011",2138,2736,"-0.00(-0.01,-0.00)","0.0002","1.0003",5138,4086,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+UN+DB","0.00","2.60(1.77,3.41)","0.40(-0.28,1.08)","2.33(1.56,3.10)","0.0002","1.0035",2038,2874,"0.2547","1.0049",2281,3435,"0.0002","1.0059",1957,3053,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.32(-0.40,-0.24)","0.0002","0.9995",2185,2931,"",NA,"NA",NA,NA,"1.57(1.39,1.76)","0.0002","1.0020",2349,3288
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PD+DB","0.00","2.27(1.43,3.12)","1.22(0.55,1.92)","2.58(1.78,3.40)","0.0002","1.0003",2771,3592,"0.0002","1.0010",3003,3731,"0.0002","1.0007",2613,3638,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.1785","1.0019",5555,3472,"1.36(1.17,1.55)","0.0002","1.0010",2076,2766
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB","0.00","2.66(1.86,3.45)","2.42(1.73,3.08)","3.65(2.95,4.37)","0.0002","1.0016",2592,3525,"0.0002","1.0008",2950,3268,"0.0002","1.0021",2420,2858,"0.26(0.17,0.34)","0.0002","1.0008",3180,3058,"-0.11(-0.18,-0.04)","0.0027","1.0027",2072,2384,"0.30(0.22,0.38)","0.0002","1.0009",2460,2763,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+UN","0.00","3.20(2.39,4.02)","1.68(0.97,2.37)","3.64(2.93,4.36)","0.0002","1.0024",2097,2811,"0.0002","1.0030",2162,3197,"0.0002","1.0037",1677,2976,"0.41(0.34,0.49)","0.0002","1.0022",2591,3425,"-0.25(-0.32,-0.19)","0.0002","1.0028",1819,2586,"",NA,"NA",NA,NA,"-0.31(-0.39,-0.23)","0.0002","1.0022",1810,2697,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+PD","0.00","2.66(1.89,3.48)","2.14(1.45,2.85)","3.43(2.69,4.19)","0.0002","1.0008",2034,2582,"0.0002","1.0009",2123,2778,"0.0002","1.0006",1900,2473,"0.40(0.32,0.48)","0.0002","1.0019",2153,2829,"-0.22(-0.29,-0.16)","0.0002","1.0032",1739,2708,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.3076","1.0010",4635,4364,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+DB","0.00","1.56(0.71,2.39)","1.74(1.04,2.44)","2.40(1.64,3.16)","0.0002","1.0007",2945,3223,"0.0002","1.0007",3126,3484,"0.0002","1.0008",2755,3512,"0.35(0.27,0.42)","0.0002","1.0012",3502,3409,"-0.06(-0.13,0.01)","0.0998","1.0035",2582,3180,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.00(0.79,1.21)","0.0002","1.0018",2885,3565
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+UN","0.00","3.45(2.66,4.25)","1.75(1.06,2.44)","3.86(3.14,4.58)","0.0002","1.0016",2327,2673,"0.0002","1.0011",2285,3253,"0.0002","1.0010",2187,2876,"0.30(0.22,0.39)","0.0002","1.0017",3032,3063,"",NA,"NA",NA,NA,"0.37(0.30,0.44)","0.0002","1.0025",2531,2832,"-0.29(-0.37,-0.21)","0.0002","1.0017",2289,2701,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
