ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
I00_I99,2000_2005,2006_2010,5,EQI,0.00,"17.24(13.84,20.84)","10.25(6.58,13.91)","1.85(-1.82,5.62)","-16.03(-20.07,-12.11)"
I00_I99,2000_2005,2006_2010,5,EQI+SM,0.00,"14.48(11.00,17.91)","11.99(8.55,15.46)","9.04(5.48,12.65)","8.62(4.84,12.44)"
I00_I99,2000_2005,2006_2010,5,EQI+PA,0.00,"20.93(17.41,24.36)","23.14(19.38,26.63)","24.04(20.10,28.05)","17.88(13.42,22.59)"
I00_I99,2000_2005,2006_2010,5,EQI+OB,0.00,"19.50(16.07,22.93)","20.37(16.86,23.77)","19.20(15.65,22.78)","15.66(11.96,19.52)"
I00_I99,2000_2005,2006_2010,5,EQI+UN,0.00,"14.36(10.80,17.94)","4.32(0.56,8.05)","-7.54(-11.41,-3.62)","-28.88(-33.29,-24.40)"
I00_I99,2000_2005,2006_2010,5,EQI+PD,0.00,"17.36(13.69,21.06)","10.68(7.13,14.36)","2.83(-0.91,6.69)","-14.21(-18.54,-9.76)"
I00_I99,2000_2005,2006_2010,5,EQI+DB,0.00,"24.26(20.78,27.74)","24.64(21.02,28.19)","22.61(18.98,26.28)","11.83(7.72,15.69)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA,0.00,"15.79(12.28,19.12)","14.70(11.20,18.15)","13.27(9.60,17.10)","15.34(11.27,19.52)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+OB,0.00,"15.71(12.33,19.16)","15.48(12.06,18.72)","14.14(10.56,17.66)","14.84(11.21,18.56)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+UN,0.00,"12.70(9.38,16.00)","8.17(4.81,11.41)","2.86(-0.73,6.40)","1.19(-2.60,5.02)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+PD,0.00,"13.97(10.60,17.27)","10.68(7.37,14.08)","6.32(2.77,9.91)","3.97(-0.05,8.01)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+DB,0.00,"18.02(14.65,21.32)","18.26(15.05,21.54)","17.08(13.63,20.44)","15.07(11.50,18.60)"
I00_I99,2000_2005,2006_2010,5,EQI+PA+OB,0.00,"20.66(17.12,24.05)","22.79(19.28,26.27)","22.98(19.08,26.87)","21.35(16.88,25.87)"
I00_I99,2000_2005,2006_2010,5,EQI+PA+UN,0.00,"17.11(13.76,20.55)","16.55(13.12,20.02)","14.05(10.14,17.97)","5.12(0.71,9.46)"
I00_I99,2000_2005,2006_2010,5,EQI+PA+PD,0.00,"20.76(17.29,24.28)","22.68(19.13,26.31)","22.87(18.98,26.88)","15.50(10.92,20.09)"
I00_I99,2000_2005,2006_2010,5,EQI+PA+DB,0.00,"22.81(19.41,26.21)","22.16(18.60,25.76)","19.06(15.29,23.01)","6.85(2.63,11.11)"
I00_I99,2000_2005,2006_2010,5,EQI+OB+UN,0.00,"18.28(14.88,21.64)","17.52(14.17,20.98)","14.37(10.66,18.03)","9.59(5.53,13.44)"
I00_I99,2000_2005,2006_2010,5,EQI+OB+PD,0.00,"18.90(15.44,22.51)","18.68(15.17,22.18)","15.53(11.85,19.22)","9.15(4.92,13.50)"
I00_I99,2000_2005,2006_2010,5,EQI+OB+DB,0.00,"21.82(18.32,25.31)","23.20(19.84,26.65)","22.29(18.70,26.02)","16.35(12.46,20.34)"
I00_I99,2000_2005,2006_2010,5,EQI+UN+PD,0.00,"14.47(11.00,18.10)","4.88(1.21,8.61)","-6.19(-10.19,-2.11)","-26.35(-30.97,-21.60)"
I00_I99,2000_2005,2006_2010,5,EQI+UN+DB,0.00,"20.40(16.93,23.89)","17.39(13.78,21.00)","11.66(7.59,15.80)","-2.92(-7.43,1.59)"
I00_I99,2000_2005,2006_2010,5,EQI+PD+DB,0.00,"23.97(20.51,27.43)","23.89(20.27,27.34)","21.04(17.27,24.93)","8.88(4.68,13.06)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"17.86(14.53,21.26)","20.17(16.80,23.60)","21.46(17.68,25.18)","26.27(22.02,30.52)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA+UN,0.00,"14.27(11.05,17.64)","12.71(9.40,16.15)","10.00(6.09,14.02)","8.72(4.32,13.23)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA+PD,0.00,"15.42(12.12,18.76)","13.65(10.30,17.06)","10.79(7.10,14.52)","10.97(6.86,15.42)"
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA+DB,0.00,"19.33(16.14,22.70)","20.90(17.52,24.31)","21.20(17.64,24.72)","21.63(17.47,25.74)"
