ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
J40_J47_J60_J70_J84_D86_C34,2006_2010,5,SVI+UN,0.00,"11.97(9.70,14.28)","25.19(22.66,27.75)","26.27(23.29,29.17)",0.0002,1.0031,2037,2780,0.0002,1.0033,1933,2671,0.0002,1.0022,1970,2802,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,"-1.78(-2.07,-1.48)",0.0002,1.0030,1744,2845,,NA,NA,NA,NA,,NA,NA,NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"SVI+UN","0.00","12.14(9.87,14.42)","25.68(23.05,28.43)","26.47(23.29,29.76)","0.0002","1.0035",1630,2187,"0.0002","1.0034",1341,2409,"0.0002","1.0041",1362,2442,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.79(-1.12,-0.44)","0.0002","1.0059",1147,2022,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2016_2020",15,"SVI+UN","0.00","12.35(9.99,14.63)","26.12(23.47,28.75)","29.36(26.18,32.54)","0.0002","1.0025",1767,2377,"0.0002","1.0039",1547,2388,"0.0002","1.0031",1595,2190,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.70(-1.07,-0.32)","0.0002","1.0088",755,2045,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2021_2024",20,"SVI+UN","0.00","13.47(10.74,16.36)","27.06(23.87,30.18)","32.40(28.57,36.35)","0.0002","1.0008",2749,3142,"0.0002","1.0015",2263,3052,"0.0002","1.0015",2181,2838,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.64(0.15,1.12)","0.0060","1.0031",1285,2036,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
