ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
G20_G30_G12.2_F01_F03,2006_2010,5,SVI+PA+UN,0.00,"4.33(2.60,6.01)","8.75(6.76,10.75)","7.24(4.82,9.71)",0.0002,1.0017,3041,3836,0.0002,1.0036,2663,3409,0.0002,1.0016,2580,3569,,NA,NA,NA,NA,"0.92(0.81,1.03)",0.0002,1.0006,2960,3194,,NA,NA,NA,NA,"-1.46(-1.66,-1.26)",0.0002,1.0010,3200,3712,,NA,NA,NA,NA,,NA,NA,NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"SVI+PA+UN","0.00","4.28(2.36,6.14)","11.23(9.03,13.38)","11.53(8.81,14.19)","0.0002","1.0052",2238,3053,"0.0002","1.0047",1887,2870,"0.0002","1.0038",1999,3249,"",NA,"NA",NA,NA,"0.90(0.79,1.02)","0.0002","1.0062",1426,2232,"",NA,"NA",NA,NA,"-1.59(-1.82,-1.36)","0.0002","1.0016",1967,2971,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2016_2020",15,"SVI+PA+UN","0.00","3.81(1.90,5.70)","10.01(7.82,12.22)","12.83(10.10,15.60)","0.0002","1.0010",2080,2994,"0.0002","1.0029",1618,2681,"0.0002","1.0014",1580,2065,"",NA,"NA",NA,NA,"0.79(0.68,0.90)","0.0002","1.0075",1201,2277,"",NA,"NA",NA,NA,"-1.37(-1.66,-1.08)","0.0002","1.0028",1720,2445,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2021_2024",20,"SVI+PA+UN","0.00","3.88(1.72,6.02)","7.71(5.32,10.08)","11.44(8.58,14.39)","0.0019","1.0007",2515,3124,"0.0002","1.0021",1931,2760,"0.0002","1.0022",1889,2925,"",NA,"NA",NA,NA,"0.64(0.52,0.76)","0.0002","1.0071",1143,2226,"",NA,"NA",NA,NA,"-0.46(-0.80,-0.13)","0.0056","1.0028",1517,2282,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
