ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
C00_C97,2006_2010,5,SVI+SM+UN,0.00,"8.12(5.50,10.72)","15.93(12.86,19.06)","22.49(18.99,26.06)",0.0002,1.0028,1807,2494,0.0002,1.0042,1262,2273,0.0002,1.0031,1316,2267,"4.10(3.72,4.46)",0.0002,1.0063,964,1842,,NA,NA,NA,NA,,NA,NA,NA,NA,"-3.31(-3.66,-2.95)",0.0002,1.0038,1475,2286,,NA,NA,NA,NA,,NA,NA,NA,NA
"C00_C97","2011_2015",10,"SVI+SM+UN","0.00","8.20(5.76,10.72)","15.82(12.90,18.70)","22.17(18.51,25.79)","0.0002","1.0025",2394,3433,"0.0002","1.0019",1974,2809,"0.0002","1.0007",1976,2788,"4.84(4.54,5.13)","0.0002","1.0048",903,1930,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.15(-2.48,-1.82)","0.0002","1.0018",1854,3130,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2016_2020",15,"SVI+SM+UN","0.00","6.88(4.58,9.17)","13.58(10.90,16.17)","22.13(18.82,25.29)","0.0002","1.0009",3336,3623,"0.0002","1.0017",2744,3751,"0.0002","1.0012",2775,3465,"4.68(4.43,4.93)","0.0002","1.0012",2008,3279,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.27(-2.60,-1.92)","0.0002","1.0013",2336,3029,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2021_2024",20,"SVI+SM+UN","0.00","5.47(2.48,8.48)","11.22(7.78,14.60)","21.34(17.26,25.48)","0.0002","1.0001",3645,3826,"0.0002","1.0006",3050,3944,"0.0002","1.0017",2915,3460,"6.18(5.87,6.51)","0.0002","1.0019",2065,3388,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.18(-1.68,-0.68)","0.0002","1.0023",2978,3425,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
