ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C34,2000_2005,2006_2010,5,doe_code_2A_EQI,0.00,"0.93(-2.36,3.87)","1.75(-1.57,4.79)","1.97(-1.77,5.56)","0.90(-3.65,5.44)"
"C34","2000_2005","2006_2010",5,"doe_code_2A_EQI_Air","0.00","1.49(-3.30,6.47)","-1.66(-6.29,3.08)","0.61(-3.93,5.03)","1.70(-3.23,6.58)"
"C34","2000_2005","2006_2010",5,"doe_code_2A_EQI_Water","0.00","3.71(-1.27,8.34)","-1.01(-4.95,2.49)","0.73(-3.80,5.10)","1.81(-4.47,7.90)"
"C34","2000_2005","2006_2010",5,"doe_code_2A_EQI_Land","0.00","-1.19(-4.61,2.27)","0.11(-3.81,4.09)","3.63(-2.45,9.48)","-0.06(-8.26,8.45)"
"C34","2000_2005","2006_2010",5,"doe_code_2A_EQI_Built","0.00","-1.06(-5.29,3.00)","-1.34(-5.41,2.75)","-1.43(-5.34,2.64)","-3.95(-8.19,0.13)"
"C34","2000_2005","2006_2010",5,"doe_code_2A_EQI_Social","0.00","1.70(-1.50,4.87)","3.03(-0.88,7.08)","0.34(-3.29,4.21)","1.69(-2.49,5.94)"
"C34","2000_2005","2011_2015",10,"doe_code_2A_EQI","0.00","-1.68(-4.46,1.07)","-0.53(-3.40,2.32)","0.58(-2.77,3.97)","0.50(-3.75,4.72)"
"C34","2000_2005","2011_2015",10,"doe_code_2A_EQI_Air","0.00","5.71(0.85,10.57)*","1.77(-2.77,6.46)","2.63(-1.75,7.09)","2.47(-2.08,7.10)"
"C34","2000_2005","2011_2015",10,"doe_code_2A_EQI_Water","0.00","-0.10(-4.08,3.77)","-1.61(-4.76,1.51)","1.59(-2.43,5.53)","0.22(-5.90,6.19)"
"C34","2000_2005","2011_2015",10,"doe_code_2A_EQI_Land","0.00","-0.94(-3.95,2.16)","0.20(-3.26,3.69)","3.02(-2.51,8.54)","2.54(-5.76,10.75)"
"C34","2000_2005","2011_2015",10,"doe_code_2A_EQI_Built","0.00","-2.94(-6.36,0.59)","-1.61(-5.07,1.83)","-2.86(-6.17,0.44)","-3.91(-7.53,-0.29)*"
"C34","2000_2005","2011_2015",10,"doe_code_2A_EQI_Social","0.00","1.45(-1.39,4.36)","2.98(-0.22,6.18)","1.36(-1.85,4.56)","3.16(-0.48,7.00)"
"C34","2006_2010","2011_2015",5,"doe_code_2A_EQI","0.00","-1.77(-5.42,1.80)","-1.32(-4.98,2.23)","-0.23(-4.08,3.54)","-0.47(-4.60,3.84)"
"C34","2006_2010","2011_2015",5,"doe_code_2A_EQI_Air","0.00","-0.33(-3.56,3.01)","-1.30(-4.52,1.82)","-0.75(-4.13,2.72)","-1.22(-5.07,2.76)"
"C34","2006_2010","2011_2015",5,"doe_code_2A_EQI_Water","0.00","0.15(-4.13,4.46)","-2.78(-6.12,0.50)","-0.09(-3.53,3.23)","-0.80(-6.08,4.65)"
"C34","2006_2010","2011_2015",5,"doe_code_2A_EQI_Land","0.00","-1.52(-4.53,1.57)","1.20(-2.03,4.38)","0.46(-2.84,3.78)","-2.48(-6.16,1.30)"
"C34","2006_2010","2011_2015",5,"doe_code_2A_EQI_Built","0.00","-2.72(-7.20,1.54)","-0.66(-5.20,3.74)","-1.72(-6.08,2.78)","-0.04(-4.47,4.39)"
"C34","2006_2010","2011_2015",5,"doe_code_2A_EQI_Social","0.00","0.36(-2.73,3.40)","0.10(-3.53,3.78)","0.61(-2.99,4.14)","-1.02(-4.95,2.94)"
"C34","2006_2010","2016_2020",10,"doe_code_2A_EQI","0.00","-0.06(-3.05,2.91)","-0.22(-3.08,2.74)","0.99(-2.05,4.06)","-0.15(-3.65,3.24)"
"C34","2006_2010","2016_2020",10,"doe_code_2A_EQI_Air","0.00","1.47(-2.00,4.33)","-0.70(-3.72,2.08)","0.74(-2.64,3.76)","0.43(-3.15,3.78)"
"C34","2006_2010","2016_2020",10,"doe_code_2A_EQI_Water","0.00","-0.18(-3.82,3.45)","-0.32(-3.32,2.96)","0.62(-2.42,3.75)","-0.24(-5.30,4.63)"
"C34","2006_2010","2016_2020",10,"doe_code_2A_EQI_Land","0.00","-0.42(-2.93,2.18)","-0.68(-3.43,2.17)","-0.81(-3.58,1.96)","-2.87(-6.00,0.25)"
"C34","2006_2010","2016_2020",10,"doe_code_2A_EQI_Built","0.00","-1.74(-5.80,2.17)","-0.33(-4.34,3.73)","-0.60(-4.63,3.31)","-1.06(-5.07,3.07)"
"C34","2006_2010","2016_2020",10,"doe_code_2A_EQI_Social","0.00","0.40(-2.20,2.89)","2.19(-1.04,5.40)","2.39(-0.61,5.30)","0.26(-2.95,3.51)"
"C34","2000_2005","2006_2010",5,"doe_code_3A_EQI","0.00","1.24(-0.84,3.33)","1.69(-0.40,3.96)","1.78(-0.65,4.19)","2.66(-0.37,5.63)"
"C34","2000_2005","2006_2010",5,"doe_code_3A_EQI_Air","0.00","-0.29(-3.54,3.07)","-0.14(-3.23,3.07)","1.23(-1.92,4.35)","1.49(-1.86,4.80)"
"C34","2000_2005","2006_2010",5,"doe_code_3A_EQI_Water","0.00","-1.81(-4.48,0.94)","1.24(-1.73,4.08)","0.83(-2.10,3.75)","-1.05(-4.15,2.20)"
"C34","2000_2005","2006_2010",5,"doe_code_3A_EQI_Land","0.00","0.46(-1.19,2.09)","1.11(-1.23,3.51)","3.61(0.38,7.01)*","0.62(-7.39,8.93)"
"C34","2000_2005","2006_2010",5,"doe_code_3A_EQI_Built","0.00","0.67(-1.65,2.98)","0.35(-2.00,2.77)","1.03(-1.50,3.51)","-0.22(-3.02,2.53)"
"C34","2000_2005","2006_2010",5,"doe_code_3A_EQI_Social","0.00","0.21(-1.74,2.17)","-1.39(-3.63,0.94)","1.42(-1.33,4.22)","-1.11(-4.13,1.86)"
"C34","2000_2005","2011_2015",10,"doe_code_3A_EQI","0.00","3.20(1.42,4.95)***","2.90(1.11,4.65)**","3.51(1.56,5.39)***","1.10(-1.40,3.57)"
"C34","2000_2005","2011_2015",10,"doe_code_3A_EQI_Air","0.00","0.02(-2.76,2.75)","3.47(0.63,6.12)*","4.17(1.36,6.90)**","3.23(0.25,5.98)*"
"C34","2000_2005","2011_2015",10,"doe_code_3A_EQI_Water","0.00","0.79(-1.93,3.66)","0.50(-2.36,3.46)","1.50(-1.33,4.58)","0.94(-2.27,4.61)"
"C34","2000_2005","2011_2015",10,"doe_code_3A_EQI_Land","0.00","0.16(-1.22,1.47)","0.01(-1.91,1.90)","4.77(1.81,7.68)***","-0.39(-8.16,7.28)"
"C34","2000_2005","2011_2015",10,"doe_code_3A_EQI_Built","0.00","1.40(-0.49,3.33)","1.94(-0.07,3.93)","0.32(-1.71,2.35)","0.03(-2.30,2.36)"
"C34","2000_2005","2011_2015",10,"doe_code_3A_EQI_Social","0.00","0.54(-1.10,2.14)","-1.22(-3.05,0.64)","0.28(-1.92,2.60)","-2.66(-5.02,-0.33)*"
"C34","2006_2010","2011_2015",5,"doe_code_3A_EQI","0.00","1.66(-1.01,4.40)","0.76(-1.98,3.54)","1.17(-1.55,3.96)","2.41(-0.39,5.32)"
"C34","2006_2010","2011_2015",5,"doe_code_3A_EQI_Air","0.00","1.30(-1.00,3.56)","1.22(-0.98,3.46)","1.75(-0.62,4.09)","2.06(-0.54,4.67)"
"C34","2006_2010","2011_2015",5,"doe_code_3A_EQI_Water","0.00","-0.81(-3.36,1.81)","-0.09(-2.66,2.45)","0.15(-2.46,2.76)","-1.31(-3.99,1.37)"
"C34","2006_2010","2011_2015",5,"doe_code_3A_EQI_Land","0.00","1.82(-0.02,3.68)","1.99(0.07,3.90)*","2.72(0.57,4.79)*","2.33(0.05,4.59)*"
"C34","2006_2010","2011_2015",5,"doe_code_3A_EQI_Built","0.00","0.40(-2.61,3.43)","0.21(-2.64,3.04)","0.91(-2.05,3.90)","0.03(-2.89,2.86)"
"C34","2006_2010","2011_2015",5,"doe_code_3A_EQI_Social","0.00","0.98(-1.11,3.02)","1.68(-0.73,4.09)","0.34(-2.10,2.75)","-0.51(-3.05,1.92)"
"C34","2006_2010","2016_2020",10,"doe_code_3A_EQI","0.00","0.39(-2.08,2.89)","0.26(-2.18,2.68)","0.42(-2.22,3.03)","1.10(-1.64,3.76)"
"C34","2006_2010","2016_2020",10,"doe_code_3A_EQI_Air","0.00","1.52(-0.64,3.62)","1.30(-0.82,3.44)","0.46(-1.70,2.74)","1.83(-0.70,4.44)"
"C34","2006_2010","2016_2020",10,"doe_code_3A_EQI_Water","0.00","-2.32(-4.71,0.06)","-0.74(-3.24,1.72)","-2.68(-5.04,-0.32)*","-1.08(-3.59,1.52)"
"C34","2006_2010","2016_2020",10,"doe_code_3A_EQI_Land","0.00","1.84(0.09,3.56)*","2.62(0.79,4.45)**","2.61(0.58,4.70)*","3.95(1.82,6.19)***"
"C34","2006_2010","2016_2020",10,"doe_code_3A_EQI_Built","0.00","-2.00(-4.84,0.69)","-2.21(-4.97,0.45)","-1.71(-4.50,1.01)","-1.77(-4.45,0.81)"
"C34","2006_2010","2016_2020",10,"doe_code_3A_EQI_Social","0.00","1.40(-0.46,3.38)","3.25(0.98,5.52)**","2.88(0.69,5.10)*","2.97(0.57,5.37)*"
"C34","2000_2005","2006_2010",5,"doe_code_3B_EQI","0.00","5.85(-0.43,12.18)","3.92(-2.17,10.04)","5.26(-1.35,11.60)","6.32(-1.01,12.92)"
"C34","2000_2005","2006_2010",5,"doe_code_3B_EQI_Air","0.00","1.08(-5.24,7.16)","0.50(-5.67,6.22)","1.41(-4.83,7.73)","0.18(-6.99,7.13)"
"C34","2000_2005","2006_2010",5,"doe_code_3B_EQI_Water","0.00","-8.42(-15.87,-0.82)*","3.43(-2.65,9.52)","5.03(-0.89,11.18)","1.59(-5.12,8.06)"
"C34","2000_2005","2006_2010",5,"doe_code_3B_EQI_Land","0.00","0.13(-5.82,6.10)","-0.18(-6.10,5.69)","-2.37(-9.72,5.23)","6.96(0.82,13.08)*"
"C34","2000_2005","2006_2010",5,"doe_code_3B_EQI_Built","0.00","0.68(-5.43,6.91)","3.95(-2.33,9.97)","2.53(-3.67,8.72)","6.80(0.97,12.31)*"
"C34","2000_2005","2006_2010",5,"doe_code_3B_EQI_Social","0.00","0.06(-5.44,5.36)","-1.67(-7.73,4.69)","1.08(-6.92,9.11)","0.56(-7.16,8.52)"
"C34","2000_2005","2011_2015",10,"doe_code_3B_EQI","0.00","2.56(-3.05,7.91)","2.33(-3.12,7.69)","3.00(-2.57,8.58)","4.73(-1.08,10.21)"
"C34","2000_2005","2011_2015",10,"doe_code_3B_EQI_Air","0.00","0.22(-5.30,6.03)","-0.30(-6.23,5.58)","1.25(-4.68,6.99)","0.58(-6.10,7.31)"
"C34","2000_2005","2011_2015",10,"doe_code_3B_EQI_Water","0.00","0.15(-7.01,7.31)","2.34(-3.61,8.13)","1.74(-4.09,7.46)","0.78(-5.76,7.22)"
"C34","2000_2005","2011_2015",10,"doe_code_3B_EQI_Land","0.00","2.40(-3.35,8.06)","2.37(-3.59,8.29)","0.01(-7.63,7.15)","5.33(-0.57,11.23)"
"C34","2000_2005","2011_2015",10,"doe_code_3B_EQI_Built","0.00","4.88(-0.74,10.65)","2.54(-3.63,8.31)","2.96(-2.86,8.79)","4.99(-0.65,10.33)"
"C34","2000_2005","2011_2015",10,"doe_code_3B_EQI_Social","0.00","1.00(-3.98,6.16)","-2.21(-8.06,3.86)","0.22(-7.31,7.84)","0.67(-6.64,7.77)"
"C34","2006_2010","2011_2015",5,"doe_code_3B_EQI","0.00","-1.45(-6.85,3.96)","0.67(-5.06,6.47)","1.65(-4.07,7.21)","-3.56(-9.27,2.19)"
"C34","2006_2010","2011_2015",5,"doe_code_3B_EQI_Air","0.00","-3.68(-10.07,2.59)","-0.30(-6.14,5.60)","4.18(-1.44,9.88)","2.07(-3.76,7.73)"
"C34","2006_2010","2011_2015",5,"doe_code_3B_EQI_Water","0.00","-2.99(-9.91,3.98)","2.01(-4.38,8.29)","1.44(-4.71,7.49)","1.73(-4.70,7.74)"
"C34","2006_2010","2011_2015",5,"doe_code_3B_EQI_Land","0.00","4.62(-1.07,10.28)","0.72(-4.33,5.73)","4.02(-2.46,10.34)","3.84(-1.55,9.40)"
"C34","2006_2010","2011_2015",5,"doe_code_3B_EQI_Built","0.00","2.37(-3.71,8.53)","-0.89(-6.38,4.56)","-2.37(-7.91,3.31)","-4.87(-10.50,0.98)"
"C34","2006_2010","2011_2015",5,"doe_code_3B_EQI_Social","0.00","1.22(-4.47,6.64)","0.77(-5.24,6.46)","0.69(-5.63,7.06)","0.16(-5.55,5.94)"
"C34","2006_2010","2016_2020",10,"doe_code_3B_EQI","0.00","-2.53(-7.11,1.96)","-2.03(-6.84,2.98)","0.82(-4.17,5.86)","-0.77(-5.72,4.27)"
"C34","2006_2010","2016_2020",10,"doe_code_3B_EQI_Air","0.00","-0.81(-6.48,4.74)","-4.35(-9.01,0.54)","1.05(-3.82,5.97)","0.15(-4.51,4.68)"
"C34","2006_2010","2016_2020",10,"doe_code_3B_EQI_Water","0.00","-4.62(-11.00,2.09)","0.99(-4.68,6.82)","1.74(-3.81,7.67)","0.93(-4.66,6.52)"
"C34","2006_2010","2016_2020",10,"doe_code_3B_EQI_Land","0.00","2.01(-2.93,7.04)","-1.21(-5.54,3.16)","3.10(-2.42,8.96)","1.31(-3.60,6.15)"
"C34","2006_2010","2016_2020",10,"doe_code_3B_EQI_Built","0.00","-3.34(-8.69,1.96)","-1.37(-6.31,3.63)","-3.18(-8.26,1.99)","-3.05(-8.09,1.99)"
"C34","2006_2010","2016_2020",10,"doe_code_3B_EQI_Social","0.00","1.04(-3.68,6.03)","0.09(-4.88,5.00)","-0.05(-5.72,5.44)","-0.84(-6.01,4.32)"
"C34","2000_2005","2006_2010",5,"doe_code_4A_EQI","0.00","0.27(-2.36,2.81)","-2.16(-4.68,0.28)","-1.48(-3.99,1.03)","-0.20(-2.80,2.49)"
"C34","2000_2005","2006_2010",5,"doe_code_4A_EQI_Air","0.00","-1.03(-4.31,2.17)","1.50(-1.77,4.65)","2.26(-1.08,5.52)","3.18(-0.26,6.44)"
"C34","2000_2005","2006_2010",5,"doe_code_4A_EQI_Water","0.00","1.35(-1.20,3.85)","0.25(-2.44,2.81)","-0.71(-3.44,1.82)","1.53(-1.14,4.26)"
"C34","2000_2005","2006_2010",5,"doe_code_4A_EQI_Land","0.00","-0.34(-2.61,1.99)","-1.30(-3.59,1.10)","-1.82(-4.41,0.76)","-2.78(-5.55,0.12)"
"C34","2000_2005","2006_2010",5,"doe_code_4A_EQI_Built","0.00","1.75(-0.32,3.84)","0.50(-1.62,2.62)","1.07(-1.17,3.37)","-0.07(-2.44,2.35)"
"C34","2000_2005","2006_2010",5,"doe_code_4A_EQI_Social","0.00","-3.19(-5.55,-0.85)**","-4.90(-7.18,-2.60)***","-2.68(-5.13,-0.23)*","-1.49(-4.22,1.26)"
"C34","2000_2005","2011_2015",10,"doe_code_4A_EQI","0.00","0.03(-2.45,2.47)","-2.05(-4.41,0.34)","-1.65(-4.00,0.70)","-1.57(-4.09,0.98)"
"C34","2000_2005","2011_2015",10,"doe_code_4A_EQI_Air","0.00","1.76(-1.48,5.19)","5.33(2.14,8.70)***","4.85(1.59,8.20)**","4.41(1.03,7.82)*"
"C34","2000_2005","2011_2015",10,"doe_code_4A_EQI_Water","0.00","-0.72(-3.06,1.69)","-0.12(-2.58,2.37)","-1.33(-3.74,1.16)","-0.46(-3.04,2.15)"
"C34","2000_2005","2011_2015",10,"doe_code_4A_EQI_Land","0.00","-0.30(-2.45,1.95)","-0.79(-3.04,1.51)","-1.34(-3.82,1.15)","-0.80(-3.46,1.72)"
"C34","2000_2005","2011_2015",10,"doe_code_4A_EQI_Built","0.00","0.45(-1.40,2.34)","0.89(-1.06,2.89)","0.45(-1.55,2.60)","1.02(-1.21,3.16)"
"C34","2000_2005","2011_2015",10,"doe_code_4A_EQI_Social","0.00","-3.88(-6.03,-1.72)***","-6.18(-8.36,-3.96)***","-5.43(-7.84,-3.08)***","-4.17(-6.79,-1.56)**"
"C34","2006_2010","2011_2015",5,"doe_code_4A_EQI","0.00","2.42(-0.61,5.39)","0.43(-2.58,3.34)","-1.16(-4.12,1.73)","-0.22(-3.33,2.74)"
"C34","2006_2010","2011_2015",5,"doe_code_4A_EQI_Air","0.00","-0.10(-2.96,2.76)","-0.40(-3.31,2.51)","0.29(-2.65,3.16)","-0.20(-3.11,2.72)"
"C34","2006_2010","2011_2015",5,"doe_code_4A_EQI_Water","0.00","0.72(-1.27,2.74)","-0.23(-2.24,1.80)","-1.37(-3.56,0.85)","-0.13(-2.39,2.09)"
"C34","2006_2010","2011_2015",5,"doe_code_4A_EQI_Land","0.00","-0.11(-2.17,1.97)","0.26(-1.74,2.25)","-0.38(-2.54,1.90)","-1.08(-3.56,1.30)"
"C34","2006_2010","2011_2015",5,"doe_code_4A_EQI_Built","0.00","0.38(-2.39,3.03)","-1.30(-4.10,1.44)","-0.07(-2.88,2.62)","-0.98(-3.85,1.80)"
"C34","2006_2010","2011_2015",5,"doe_code_4A_EQI_Social","0.00","-1.06(-3.14,1.01)","-2.42(-4.63,-0.25)*","-1.08(-3.43,1.28)","2.28(-0.54,5.00)"
"C34","2006_2010","2016_2020",10,"doe_code_4A_EQI","0.00","3.44(0.83,6.04)*","2.51(-0.23,5.23)","0.34(-2.39,3.06)","1.17(-1.46,3.83)"
"C34","2006_2010","2016_2020",10,"doe_code_4A_EQI_Air","0.00","2.71(0.19,5.25)*","1.65(-0.84,4.11)","2.65(0.13,5.13)*","2.30(-0.29,4.82)"
"C34","2006_2010","2016_2020",10,"doe_code_4A_EQI_Water","0.00","0.49(-1.26,2.27)","0.67(-1.12,2.45)","-0.15(-2.00,1.74)","0.32(-1.57,2.24)"
"C34","2006_2010","2016_2020",10,"doe_code_4A_EQI_Land","0.00","-1.34(-3.03,0.40)","0.64(-1.12,2.38)","0.46(-1.37,2.31)","-0.48(-2.55,1.56)"
"C34","2006_2010","2016_2020",10,"doe_code_4A_EQI_Built","0.00","0.62(-1.75,2.94)","-0.55(-2.98,1.72)","0.33(-2.06,2.58)","-0.56(-2.99,1.81)"
"C34","2006_2010","2016_2020",10,"doe_code_4A_EQI_Social","0.00","0.01(-1.64,1.65)","0.68(-1.26,2.59)","2.16(0.07,4.18)*","5.29(2.79,7.73)***"
"C34","2000_2005","2006_2010",5,"doe_code_4B_EQI","0.00","0.00(-6.61,6.11)","1.86(-4.28,7.94)","3.22(-3.47,9.80)","1.48(-6.05,8.65)"
"C34","2000_2005","2006_2010",5,"doe_code_4B_EQI_Air","0.00","-1.00(-6.85,4.99)","3.22(-3.69,9.99)","2.96(-5.07,10.31)","-0.02(-10.16,9.99)"
"C34","2000_2005","2006_2010",5,"doe_code_4B_EQI_Water","0.00","-4.85(-11.86,2.11)","4.96(-3.59,13.70)","-1.51(-8.32,5.04)","0.76(-6.96,8.49)"
"C34","2000_2005","2006_2010",5,"doe_code_4B_EQI_Land","0.00","0.29(-6.24,6.89)","-0.30(-7.11,6.37)","3.20(-3.78,10.17)","2.01(-6.20,10.13)"
"C34","2000_2005","2006_2010",5,"doe_code_4B_EQI_Built","0.00","-1.95(-8.30,4.47)","0.81(-6.00,7.84)","0.65(-5.55,7.00)","0.69(-6.45,7.70)"
"C34","2000_2005","2006_2010",5,"doe_code_4B_EQI_Social","0.00","1.58(-4.85,7.79)","-0.60(-7.58,6.74)","0.52(-7.14,8.09)","-3.80(-11.10,3.54)"
"C34","2000_2005","2011_2015",10,"doe_code_4B_EQI","0.00","1.97(-3.95,7.95)","-1.33(-6.74,4.02)","3.03(-2.84,8.86)","1.50(-5.08,7.82)"
"C34","2000_2005","2011_2015",10,"doe_code_4B_EQI_Air","0.00","3.49(-1.98,9.04)","5.93(-0.59,12.32)","2.01(-5.43,8.93)","-0.15(-9.79,9.79)"
"C34","2000_2005","2011_2015",10,"doe_code_4B_EQI_Water","0.00","2.19(-4.85,9.16)","1.85(-6.00,10.33)","-0.85(-7.24,5.32)","-0.95(-8.33,6.55)"
"C34","2000_2005","2011_2015",10,"doe_code_4B_EQI_Land","0.00","0.39(-5.59,6.41)","-3.18(-9.21,3.03)","1.04(-5.37,7.49)","-0.71(-8.52,6.78)"
"C34","2000_2005","2011_2015",10,"doe_code_4B_EQI_Built","0.00","0.39(-5.68,6.20)","0.94(-4.99,6.70)","1.97(-3.99,7.93)","-0.93(-7.05,5.08)"
"C34","2000_2005","2011_2015",10,"doe_code_4B_EQI_Social","0.00","2.75(-2.53,7.82)","-1.31(-7.45,4.93)","2.50(-3.72,8.80)","2.66(-4.07,9.49)"
