ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C34,2000_2005,2006_2010,5,census_region_1_EQI,0.00,"-0.22(-6.38,6.09)","0.98(-4.03,5.83)","2.22(-2.55,7.05)","4.85(0.28,9.36)*"
"C34","2000_2005","2006_2010",5,"census_region_1_EQI_Air","0.00","0.00(-5.51,5.53)","0.87(-4.23,6.16)","2.20(-2.73,7.17)","1.58(-3.18,6.37)"
"C34","2000_2005","2006_2010",5,"census_region_1_EQI_Water","0.00","-0.37(-3.69,2.93)","4.20(1.19,7.34)*","4.60(1.61,7.52)**","3.82(1.05,6.69)*"
"C34","2000_2005","2006_2010",5,"census_region_1_EQI_Land","0.00","0.02(-4.29,4.31)","0.74(-3.16,4.51)","-0.01(-3.94,3.82)","-0.53(-4.49,3.39)"
"C34","2000_2005","2006_2010",5,"census_region_1_EQI_Built","0.00","-0.42(-5.53,4.67)","-1.10(-5.22,3.03)","1.37(-2.77,5.50)","-0.27(-4.32,3.74)"
"C34","2000_2005","2006_2010",5,"census_region_1_EQI_Social","0.00","3.35(-0.95,7.54)","1.18(-2.60,4.80)","1.98(-1.65,5.52)","4.92(1.26,8.44)**"
"C34","2000_2005","2011_2015",10,"census_region_1_EQI","0.00","0.30(-5.04,5.82)","0.40(-4.41,5.11)","1.11(-3.50,5.59)","2.59(-1.81,6.87)"
"C34","2000_2005","2011_2015",10,"census_region_1_EQI_Air","0.00","2.18(-2.97,7.54)","-0.74(-5.48,4.12)","-0.25(-5.00,4.59)","-1.06(-5.64,3.66)"
"C34","2000_2005","2011_2015",10,"census_region_1_EQI_Water","0.00","-1.29(-4.14,1.56)","3.73(0.83,6.72)*","3.03(0.49,5.51)*","2.57(0.02,5.09)*"
"C34","2000_2005","2011_2015",10,"census_region_1_EQI_Land","0.00","0.75(-3.18,4.73)","2.18(-1.36,5.81)","1.34(-2.14,4.89)","1.23(-2.36,4.83)"
"C34","2000_2005","2011_2015",10,"census_region_1_EQI_Built","0.00","-1.02(-5.82,3.60)","-0.89(-5.30,3.27)","0.96(-3.37,5.17)","-0.03(-4.30,4.13)"
"C34","2000_2005","2011_2015",10,"census_region_1_EQI_Social","0.00","2.96(-0.80,6.52)","0.08(-3.09,3.22)","2.14(-0.99,5.23)","4.16(1.11,7.23)*"
"C34","2006_2010","2011_2015",5,"census_region_1_EQI","0.00","1.20(-2.63,4.74)","0.10(-3.92,3.95)","0.02(-3.90,3.67)","1.13(-2.70,4.79)"
"C34","2006_2010","2011_2015",5,"census_region_1_EQI_Air","0.00","-0.27(-4.13,3.57)","-1.39(-5.09,2.42)","0.62(-3.14,4.41)","-1.62(-5.17,1.89)"
"C34","2006_2010","2011_2015",5,"census_region_1_EQI_Water","0.00","-0.05(-2.01,1.94)","1.35(-1.35,4.17)","2.69(0.22,5.19)*","2.79(0.22,5.38)*"
"C34","2006_2010","2011_2015",5,"census_region_1_EQI_Land","0.00","2.79(0.90,4.65)**","3.06(1.18,4.92)***","3.06(0.86,5.23)**","3.28(0.66,5.88)*"
"C34","2006_2010","2011_2015",5,"census_region_1_EQI_Built","0.00","1.26(-1.29,3.66)","-0.02(-2.48,2.42)","0.86(-1.61,3.39)","1.27(-1.57,4.01)"
"C34","2006_2010","2011_2015",5,"census_region_1_EQI_Social","0.00","-0.73(-2.67,1.19)","-1.58(-3.92,0.77)","-1.02(-4.76,2.84)","0.52(-8.04,10.09)"
"C34","2006_2010","2016_2020",10,"census_region_1_EQI","0.00","0.87(-2.77,4.42)","-1.77(-5.54,1.84)","-1.04(-4.77,2.63)","0.96(-2.78,4.60)"
