ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C64_C68,2000_2005,2006_2010,5,census_region_1_EQI,0.00,"1.21(-3.18,5.32)","0.05(-4.29,4.14)","0.65(-3.68,4.79)","0.94(-3.36,5.05)"
"C64_C68","2000_2005","2006_2010",5,"census_region_1_EQI_Air","0.00","0.16(-3.91,3.50)","0.69(-3.45,4.06)","0.59(-3.51,3.88)","0.06(-4.02,3.27)"
"C64_C68","2000_2005","2006_2010",5,"census_region_1_EQI_Water","0.00","0.41(-0.38,1.21)","0.84(0.10,1.67)*","0.43(-0.28,1.11)","0.54(-0.17,1.27)"
"C64_C68","2000_2005","2006_2010",5,"census_region_1_EQI_Land","0.00","-0.15(-1.89,1.53)","0.35(-1.20,1.88)","0.07(-1.54,1.65)","0.09(-1.51,1.67)"
"C64_C68","2000_2005","2006_2010",5,"census_region_1_EQI_Built","0.00","-2.77(-5.07,-0.55)*","-1.59(-3.87,0.58)","-1.70(-3.96,0.53)","-1.73(-3.98,0.46)"
"C64_C68","2000_2005","2006_2010",5,"census_region_1_EQI_Social","0.00","1.10(-0.10,2.30)","1.27(0.25,2.35)*","1.31(0.27,2.39)*","1.68(0.68,2.71)**"
"C64_C68","2000_2005","2011_2015",10,"census_region_1_EQI","0.00","2.07(-2.37,6.27)","0.15(-4.24,4.23)","-0.18(-4.55,3.88)","0.58(-3.76,4.64)"
"C64_C68","2000_2005","2011_2015",10,"census_region_1_EQI_Air","0.00","1.62(-2.54,4.97)","-1.08(-5.13,2.16)","-0.26(-4.33,2.97)","-0.60(-4.69,2.58)"
"C64_C68","2000_2005","2011_2015",10,"census_region_1_EQI_Water","0.00","0.48(-0.43,1.38)","0.59(-0.25,1.43)","0.36(-0.30,1.02)","1.14(0.42,1.90)**"
"C64_C68","2000_2005","2011_2015",10,"census_region_1_EQI_Land","0.00","0.08(-1.49,1.77)","-0.02(-1.48,1.53)","-0.12(-1.62,1.45)","0.00(-1.48,1.59)"
"C64_C68","2000_2005","2011_2015",10,"census_region_1_EQI_Built","0.00","0.13(-3.00,3.15)","0.86(-2.13,3.75)","0.61(-2.38,3.52)","0.44(-2.55,3.39)"
