ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C50,2000_2005,2006_2010,5,census_division_1_EQI,0.00,"2.48(-3.13,8.65)","0.61(-4.87,5.91)","2.64(-1.99,7.26)","2.63(-1.92,7.18)"
"C50","2000_2005","2006_2010",5,"census_division_1_EQI_Air","0.00","1.98(-3.32,6.85)","1.54(-3.20,5.83)","1.36(-3.40,5.83)","0.97(-3.76,5.31)"
"C50","2000_2005","2006_2010",5,"census_division_1_EQI_Water","0.00","-2.71(-8.09,1.88)","-1.66(-4.86,1.27)","-1.01(-3.79,1.31)","-1.16(-4.04,1.34)"
"C50","2000_2005","2006_2010",5,"census_division_1_EQI_Land","0.00","0.78(-3.49,5.42)","1.08(-3.08,5.57)","1.13(-3.00,5.63)","1.82(-2.56,6.42)"
"C50","2000_2005","2006_2010",5,"census_division_1_EQI_Built","0.00","0.20(-10.38,9.78)","0.27(-3.91,4.22)","0.26(-3.89,3.76)","0.96(-3.05,4.45)"
"C50","2000_2005","2006_2010",5,"census_division_1_EQI_Social","0.00","0.36(-3.82,4.34)","0.56(-3.47,4.55)","0.25(-3.76,4.41)","1.26(-2.76,5.42)"
"C50","2000_2005","2011_2015",10,"census_division_1_EQI","0.00","1.22(-4.17,6.44)","2.09(-3.00,7.17)","0.76(-3.78,4.92)","2.34(-2.10,6.46)"
"C50","2000_2005","2011_2015",10,"census_division_1_EQI_Air","0.00","0.28(-4.49,4.85)","-0.46(-4.98,4.09)","1.49(-3.09,5.88)","1.09(-3.29,5.42)"
"C50","2000_2005","2011_2015",10,"census_division_1_EQI_Water","0.00","2.73(-2.14,8.06)","4.05(0.46,7.67)*","1.82(-0.89,4.68)","2.00(-0.99,5.06)"
"C50","2000_2005","2011_2015",10,"census_division_1_EQI_Land","0.00","0.97(-3.51,5.40)","1.53(-2.82,5.91)","0.36(-3.97,4.70)","0.36(-3.98,4.81)"
"C50","2000_2005","2011_2015",10,"census_division_1_EQI_Built","0.00","-0.02(-10.20,10.10)","0.31(-3.50,3.84)","0.32(-3.45,3.66)","1.18(-2.56,4.52)"
"C50","2000_2005","2011_2015",10,"census_division_1_EQI_Social","0.00","1.23(-2.78,5.14)","-0.84(-4.69,2.85)","0.45(-3.32,4.24)","0.79(-3.10,4.72)"
"C50","2006_2010","2011_2015",5,"census_division_1_EQI","0.00","-0.16(-1.79,1.41)","0.33(-1.39,2.08)","0.61(-1.15,2.39)","0.43(-1.21,1.96)"
"C50","2006_2010","2011_2015",5,"census_division_1_EQI_Air","0.00","0.22(-1.80,2.24)","-1.77(-4.22,0.69)","-0.24(-2.49,1.97)","-0.10(-1.96,1.73)"
"C50","2006_2010","2011_2015",5,"census_division_1_EQI_Water","0.00","0.02(-3.38,3.40)","0.38(-2.09,2.72)","1.58(-0.17,3.38)","0.46(-1.05,1.99)"
"C50","2006_2010","2011_2015",5,"census_division_1_EQI_Land","0.00","-0.42(-1.68,0.87)","0.11(-1.43,1.72)","0.01(-10.33,10.15)","-0.01(-9.69,9.72)"
"C50","2006_2010","2011_2015",5,"census_division_1_EQI_Built","0.00","0.25(-1.18,1.63)","0.66(-0.94,2.13)","-0.63(-2.25,0.98)","0.12(-1.91,2.18)"
"C50","2006_2010","2011_2015",5,"census_division_1_EQI_Social","0.00","-1.56(-3.74,0.59)","-1.81(-5.03,1.29)","1.70(-3.61,8.17)","-0.03(-9.58,9.30)"
"C50","2006_2010","2016_2020",10,"census_division_1_EQI","0.00","0.09(-2.12,2.01)","-0.45(-2.74,1.55)","-0.16(-2.40,1.93)","-0.17(-2.37,1.78)"
"C50","2006_2010","2016_2020",10,"census_division_1_EQI_Air","0.00","0.13(-1.97,2.19)","-1.36(-3.70,0.88)","0.01(-2.33,2.25)","-0.08(-2.11,1.91)"
"C50","2006_2010","2016_2020",10,"census_division_1_EQI_Water","0.00","-2.08(-5.27,1.12)","0.05(-2.37,2.43)","0.49(-1.22,2.32)","0.37(-1.20,1.88)"
"C50","2006_2010","2016_2020",10,"census_division_1_EQI_Land","0.00","-0.82(-2.14,0.57)","-0.63(-2.18,0.91)","-0.06(-9.51,9.64)","0.01(-10.00,9.72)"
"C50","2006_2010","2016_2020",10,"census_division_1_EQI_Built","0.00","0.12(-1.60,1.63)","-0.19(-1.88,1.32)","-0.65(-2.50,0.98)","-0.13(-2.31,1.92)"
"C50","2006_2010","2016_2020",10,"census_division_1_EQI_Social","0.00","-0.12(-2.46,2.02)","-1.27(-4.79,1.98)","-1.68(-6.52,2.90)","0.04(-9.73,10.05)"
"C50","2000_2005","2006_2010",5,"census_division_2_EQI","0.00","1.47(-3.42,6.27)","1.45(-3.17,5.85)","1.73(-2.84,6.06)","2.84(-1.68,7.07)"
"C50","2000_2005","2006_2010",5,"census_division_2_EQI_Air","0.00","1.04(-3.59,5.61)","1.29(-3.22,5.82)","2.29(-2.11,6.74)","3.13(-1.32,7.50)"
"C50","2000_2005","2006_2010",5,"census_division_2_EQI_Water","0.00","-0.23(-1.32,0.80)","0.30(-1.39,1.62)","-0.69(-1.84,0.47)","-1.83(-3.10,-0.50)**"
"C50","2000_2005","2006_2010",5,"census_division_2_EQI_Land","0.00","1.64(-0.81,4.08)","-0.26(-2.39,1.72)","-0.15(-2.22,1.81)","-0.13(-2.29,1.92)"
