ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
I00_I99,2000_2005,2006_2010,5,Cluster_EQI_A_EQI+SM+PA+OB,"1.00(1.00,1.00)","1.07(1.05,1.09)","1.05(1.02,1.08)","1.00(0.96,1.04)","1.00(0.96,1.04)",0.0002,0.0015,0.9992,0.9967,1.0003,1.0007,1.0002,1.0006,4601,4554,5247,5631,3183,3213,3189,3598
"I00_I99","2000_2005","2006_2010",5,"Cluster_EQI_A_EQI_Air+SM+PA+OB","1.00(1.00,1.00)","1.04(1.02,1.07)","1.03(1.01,1.06)","1.03(1.00,1.06)","1.00(0.97,1.04)","0.0002","0.0131","0.0423","0.8421","1.0024","1.0023","1.0001","1.0017",4542,4738,5100,6609,3781,3561,3469,3631
"I00_I99","2000_2005","2006_2010",5,"Cluster_EQI_A_EQI_Water+SM+PA+OB","1.00(1.00,1.00)","0.98(0.95,1.00)","1.02(0.99,1.04)","1.03(1.00,1.06)","1.01(0.99,1.04)","0.0594","0.1585","0.0265","0.3335","1.0008","1.0023","1.0016","1.0012",4576,4497,4381,4911,3684,3785,3662,3833
"I00_I99","2000_2005","2006_2010",5,"Cluster_EQI_A_EQI_Land+SM+PA+OB","1.00(1.00,1.00)","0.98(0.96,1.00)","0.97(0.95,1.00)","1.02(0.99,1.05)","1.02(0.99,1.05)","0.0789","0.0369","0.1119","0.1314","1.0001","1.0007","1.0005","1.0002",4824,4360,4617,4962,3481,3688,3949,4145
"I00_I99","2000_2005","2006_2010",5,"Cluster_EQI_A_EQI_Built+SM+PA+OB","1.00(1.00,1.00)","1.04(1.02,1.06)","1.07(1.05,1.09)","1.04(1.01,1.07)","1.03(1.00,1.07)","0.0006","0.0002","0.0027","0.0414","0.9997","1.0003","1.0005","1.0009",4764,5483,5933,5365,3864,3554,3684,3666
"I00_I99","2000_2005","2006_2010",5,"Cluster_EQI_A_EQI_Social+SM+PA+OB","1.00(1.00,1.00)","1.00(0.98,1.03)","1.01(0.99,1.04)","1.03(1.00,1.06)","1.02(0.98,1.05)","0.7501","0.3585","0.0494","0.3872","1.0015","1.0018","1.0012","0.9999",4800,4289,5268,6613,3488,4123,3745,3697
"I00_I99","2000_2005","2011_2015",10,"Cluster_EQI_A_EQI+SM+PA+OB","1.00(1.00,1.00)","1.07(1.05,1.10)","1.05(1.02,1.08)","1.00(0.96,1.04)","1.00(0.96,1.04)","0.0002","0.0031","0.9708","0.9913","1.0007","1.0017","0.9995","1.0027",5349,4675,6378,5906,3788,3081,3307,3473
"I00_I99","2000_2005","2011_2015",10,"Cluster_EQI_A_EQI_Air+SM+PA+OB","1.00(1.00,1.00)","1.05(1.02,1.07)","1.03(1.00,1.06)","1.03(1.00,1.06)","1.01(0.96,1.05)","0.0010","0.0323","0.0519","0.7971","1.0011","1.0004","1.0023","1.0002",6200,5576,6827,7961,3482,3484,3732,3515
"I00_I99","2000_2005","2011_2015",10,"Cluster_EQI_A_EQI_Water+SM+PA+OB","1.00(1.00,1.00)","0.97(0.95,1.00)","1.02(0.99,1.05)","1.04(1.01,1.07)","1.03(1.00,1.06)","0.0635","0.1573","0.0123","0.0739","1.0007","1.0007","1.0010","1.0005",5784,5445,5451,6043,3976,3978,3952,3829
"I00_I99","2000_2005","2011_2015",10,"Cluster_EQI_A_EQI_Land+SM+PA+OB","1.00(1.00,1.00)","0.97(0.95,1.00)","0.98(0.96,1.01)","1.01(0.98,1.03)","1.04(1.01,1.07)","0.0294","0.2122","0.7438","0.0215","1.0007","1.0008","1.0016","1.0000",6341,6381,5911,6726,3874,3988,3673,4044
