ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+FC","1.00(1.00,1.00)","1.06(1.01,1.11)","1.10(1.05,1.15)","1.13(1.07,1.19)","1.20(1.13,1.28)","0.0152","0.0006","0.0002","0.0002","0.9997","1.0003","1.0015","1.0012",2839,2424,2002,1881,3590,3268,2703,2523,"1.03(0.76,1.31)","0.0002","1.0017",2701,3613,"0.20(0.07,0.33)","0.0040","1.0019",2433,2779,"-0.10(-0.33,0.14)","0.4143","1.0003",2622,3444,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.07(0.04,0.11)","0.0002","1.0006",3661,3933
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.12(1.08,1.16)","1.16(1.12,1.21)","1.21(1.16,1.27)","1.29(1.23,1.36)","0.0002","0.0002","0.0002","0.0002","1.0017","1.0027","1.0033","1.0033",2215,1596,1351,1367,3289,2422,2470,2161,"1.27(1.00,1.55)","0.0002","1.0018",2315,3223,"0.32(0.19,0.44)","0.0002","1.0053",1623,2828,"-0.11(-0.44,0.24)","0.5438","1.0008",1747,2427,"-0.98(-1.23,-0.73)","0.0002","1.0019",1633,3014,"0.01(0.00,0.02)","0.0010","1.0002",6168,3643,"0.86(-0.04,1.78)","0.0619","1.0014",1842,2782,"0.06(0.02,0.09)","0.0006","1.0012",2564,3314
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.11(1.07,1.16)","1.18(1.13,1.24)","1.25(1.19,1.31)","1.25(1.19,1.32)","0.0002","0.0002","0.0002","0.0002","1.0035","1.0041","1.0053","1.0055",1672,1378,1368,1519,2863,2710,2236,2296,"1.21(0.93,1.48)","0.0002","1.0028",3089,3323,"0.21(0.07,0.34)","0.0069","1.0010",2124,3049,"-0.06(-0.40,0.29)","0.7530","1.0005",2455,2879,"-0.71(-0.96,-0.46)","0.0002","1.0003",2466,3330,"0.01(0.01,0.02)","0.0010","1.0015",5582,3942,"0.23(-0.75,1.21)","0.6405","1.0010",2251,3261,"0.07(0.03,0.10)","0.0006","1.0017",3102,3114
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.00(0.95,1.05)","1.02(0.97,1.07)","1.07(1.01,1.12)","1.08(1.02,1.14)","0.9221","0.4376","0.0144","0.0073","1.0034","1.0025","1.0024","1.0018",1546,1567,1620,1587,2630,2370,2522,1781,"1.21(0.93,1.48)","0.0002","1.0028",3089,3323,"0.21(0.07,0.34)","0.0069","1.0010",2124,3049,"-0.06(-0.40,0.29)","0.7530","1.0005",2455,2879,"-0.71(-0.96,-0.46)","0.0002","1.0003",2466,3330,"0.01(0.01,0.02)","0.0010","1.0015",5582,3942,"0.23(-0.75,1.21)","0.6405","1.0010",2251,3261,"0.07(0.03,0.10)","0.0006","1.0017",3102,3114
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.01(0.97,1.05)","1.04(1.00,1.08)","1.04(0.99,1.08)","1.07(1.02,1.12)","0.6713","0.0564","0.1148","0.0040","1.0004","1.0001","1.0025","1.0018",2879,2505,2272,2296,3568,3487,3303,3039,"1.21(0.93,1.48)","0.0002","1.0028",3089,3323,"0.21(0.07,0.34)","0.0069","1.0010",2124,3049,"-0.06(-0.40,0.29)","0.7530","1.0005",2455,2879,"-0.71(-0.96,-0.46)","0.0002","1.0003",2466,3330,"0.01(0.01,0.02)","0.0010","1.0015",5582,3942,"0.23(-0.75,1.21)","0.6405","1.0010",2251,3261,"0.07(0.03,0.10)","0.0006","1.0017",3102,3114
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.07(1.03,1.11)","1.07(1.03,1.11)","1.07(1.03,1.12)","1.03(0.99,1.08)","0.0002","0.0006","0.0002","0.1839","1.0007","1.0022","1.0024","1.0024",2805,2267,2167,2363,3267,3085,2854,3237,"1.21(0.93,1.48)","0.0002","1.0028",3089,3323,"0.21(0.07,0.34)","0.0069","1.0010",2124,3049,"-0.06(-0.40,0.29)","0.7530","1.0005",2455,2879,"-0.71(-0.96,-0.46)","0.0002","1.0003",2466,3330,"0.01(0.01,0.02)","0.0010","1.0015",5582,3942,"0.23(-0.75,1.21)","0.6405","1.0010",2251,3261,"0.07(0.03,0.10)","0.0006","1.0017",3102,3114
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.04(1.00,1.09)","1.07(1.02,1.13)","1.09(1.03,1.15)","1.13(1.06,1.21)","0.0406","0.0027","0.0006","0.0002","1.0010","1.0016","1.0033","1.0034",2322,1934,1645,1622,2632,2809,2366,2553,"1.21(0.93,1.48)","0.0002","1.0028",3089,3323,"0.21(0.07,0.34)","0.0069","1.0010",2124,3049,"-0.06(-0.40,0.29)","0.7530","1.0005",2455,2879,"-0.71(-0.96,-0.46)","0.0002","1.0003",2466,3330,"0.01(0.01,0.02)","0.0010","1.0015",5582,3942,"0.23(-0.75,1.21)","0.6405","1.0010",2251,3261,"0.07(0.03,0.10)","0.0006","1.0017",3102,3114
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI+SM+PA+OB+UN","1.00(1.00,1.00)","1.09(1.06,1.13)","1.12(1.08,1.15)","1.17(1.13,1.22)","1.25(1.20,1.30)","0.0002","0.0002","0.0002","0.0002","1.0005","1.0007","1.0017","1.0013",3626,2851,2555,2612,3465,3723,3157,3113,"1.13(0.86,1.41)","0.0002","1.0011",3834,3502,"0.24(0.13,0.37)","0.0002","1.0029",2669,2967,"0.43(0.20,0.66)","0.0010","1.0009",3647,3627,"-0.86(-1.14,-0.58)","0.0002","1.0008",3206,3350,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Air+SM+PA+OB+UN","1.00(1.00,1.00)","1.10(1.06,1.14)","1.15(1.10,1.19)","1.21(1.16,1.25)","1.20(1.15,1.26)","0.0002","0.0002","0.0002","0.0002","1.0030","1.0037","1.0045","1.0038",2640,2195,1955,2076,3065,3241,3102,2969,"1.07(0.80,1.34)","0.0002","1.0016",3067,3297,"0.21(0.07,0.34)","0.0010","1.0063",1922,3059,"0.32(0.09,0.56)","0.0065","1.0024",3227,3708,"-0.68(-0.96,-0.39)","0.0002","1.0023",1927,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Water+SM+PA+OB+UN","1.00(1.00,1.00)","0.98(0.93,1.02)","0.99(0.95,1.04)","1.02(0.97,1.07)","1.05(1.00,1.10)","0.2710","0.8146","0.4434","0.0719","1.0034","1.0035","1.0041","1.0024",1610,1378,1411,1446,2818,2621,2609,2777,"1.07(0.80,1.34)","0.0002","1.0016",3067,3297,"0.21(0.07,0.34)","0.0010","1.0063",1922,3059,"0.32(0.09,0.56)","0.0065","1.0024",3227,3708,"-0.68(-0.96,-0.39)","0.0002","1.0023",1927,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
