ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+FC","0.00","5.03(2.85,7.20)","8.17(5.91,10.43)","12.83(10.44,15.21)","13.51(10.96,16.07)","0.0002","0.0002","0.0002","0.0002","1.0000","1.0025","1.0012","1.0016",2832,2373,2047,1874,3265,3068,2592,2929,"0.94(0.67,1.21)","0.0002","1.0008",3417,3712,"0.29(0.16,0.42)","0.0002","1.0028",2351,2984,"-0.35(-0.58,-0.12)","0.0019","1.0021",3350,3761,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.05(0.02,0.09)","0.0023","1.0016",4203,3958
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+FC","0.00","-0.33(-2.85,2.23)","0.97(-1.67,3.61)","2.48(-0.22,5.18)","2.61(-0.14,5.45)","0.7975","0.4797","0.0706","0.0623","1.0047","1.0053","1.0054","1.0034",1905,1883,1910,1892,2853,2526,2846,2962,"0.94(0.67,1.21)","0.0002","1.0008",3417,3712,"0.29(0.16,0.42)","0.0002","1.0028",2351,2984,"-0.35(-0.58,-0.12)","0.0019","1.0021",3350,3761,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.05(0.02,0.09)","0.0023","1.0016",4203,3958
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+FC","0.00","1.37(-0.53,3.24)","2.45(0.32,4.52)","2.12(-0.28,4.48)","2.92(0.33,5.51)","0.1556","0.0202","0.0873","0.0269","1.0006","1.0004","1.0006","1.0012",3742,3065,2754,2617,3837,3466,3226,3286,"0.94(0.67,1.21)","0.0002","1.0008",3417,3712,"0.29(0.16,0.42)","0.0002","1.0028",2351,2984,"-0.35(-0.58,-0.12)","0.0019","1.0021",3350,3761,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.05(0.02,0.09)","0.0023","1.0016",4203,3958
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+FC","0.00","2.44(0.42,4.42)","3.17(1.11,5.14)","3.77(1.68,5.89)","1.90(-0.34,4.17)","0.0190","0.0023","0.0006","0.1010","1.0006","1.0012","1.0005","1.0023",3401,2830,2694,2498,3857,3468,3744,3386,"0.94(0.67,1.21)","0.0002","1.0008",3417,3712,"0.29(0.16,0.42)","0.0002","1.0028",2351,2984,"-0.35(-0.58,-0.12)","0.0019","1.0021",3350,3761,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.05(0.02,0.09)","0.0023","1.0016",4203,3958
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+FC","0.00","3.94(1.92,5.92)","4.56(2.33,6.86)","5.40(3.05,7.85)","8.50(5.60,11.40)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0021","1.0026","1.0031",3082,2493,2145,2000,3077,3100,2913,2872,"0.94(0.67,1.21)","0.0002","1.0008",3417,3712,"0.29(0.16,0.42)","0.0002","1.0028",2351,2984,"-0.35(-0.58,-0.12)","0.0019","1.0021",3350,3761,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.05(0.02,0.09)","0.0023","1.0016",4203,3958
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI+SM+PA+OB+UN+PD+DB+FC","0.00","5.87(3.85,7.88)","8.51(6.41,10.56)","10.73(8.30,13.13)","13.97(11.14,16.72)","0.0002","0.0002","0.0002","0.0002","1.0006","1.0011","1.0026","1.0033",2584,1868,1664,1621,3475,2891,2685,2708,"1.03(0.77,1.29)","0.0002","1.0043",2440,3267,"0.44(0.31,0.56)","0.0002","1.0023",1863,2562,"-0.20(-0.54,0.14)","0.2481","1.0023",1861,2638,"-0.75(-0.96,-0.52)","0.0002","1.0022",2050,3183,"0.01(0.00,0.02)","0.0023","1.0004",6310,4093,"-0.03(-0.93,0.86)","0.9492","1.0028",2153,2606,"0.04(0.01,0.07)","0.0206","1.0007",2923,3037
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+UN+PD+DB+FC","0.00","4.17(1.94,6.29)","6.89(4.54,9.14)","11.24(8.74,13.71)","11.38(8.39,14.28)","0.0006","0.0002","0.0002","0.0002","1.0017","1.0018","1.0027","1.0026",2203,1897,1676,1600,3065,3157,2904,2823,"1.01(0.75,1.28)","0.0002","1.0009",3026,3195,"0.31(0.18,0.45)","0.0002","1.0014",2252,2962,"-0.12(-0.45,0.21)","0.4559","0.9999",2368,2819,"-0.52(-0.76,-0.28)","0.0002","1.0014",2022,2832,"0.01(0.01,0.02)","0.0002","1.0009",5813,4024,"-0.52(-1.44,0.41)","0.2789","1.0013",2265,3188,"0.05(0.02,0.09)","0.0023","1.0007",3109,3324
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+UN+PD+DB+FC","0.00","-0.02(-2.64,2.63)","1.21(-1.49,3.80)","2.68(-0.06,5.41)","3.13(0.26,5.99)","0.9833","0.3772","0.0560","0.0369","1.0017","1.0030","1.0026","1.0019",1960,1783,1840,1635,3067,3188,3060,2270,"1.01(0.75,1.28)","0.0002","1.0009",3026,3195,"0.31(0.18,0.45)","0.0002","1.0014",2252,2962,"-0.12(-0.45,0.21)","0.4559","0.9999",2368,2819,"-0.52(-0.76,-0.28)","0.0002","1.0014",2022,2832,"0.01(0.01,0.02)","0.0002","1.0009",5813,4024,"-0.52(-1.44,0.41)","0.2789","1.0013",2265,3188,"0.05(0.02,0.09)","0.0023","1.0007",3109,3324
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+UN+PD+DB+FC","0.00","1.52(-0.35,3.45)","2.57(0.55,4.65)","2.33(0.01,4.71)","3.11(0.59,5.60)","0.1073","0.0119","0.0498","0.0144","1.0015","1.0033","1.0020","1.0023",2355,1867,1934,1784,2775,3231,3396,3001,"1.01(0.75,1.28)","0.0002","1.0009",3026,3195,"0.31(0.18,0.45)","0.0002","1.0014",2252,2962,"-0.12(-0.45,0.21)","0.4559","0.9999",2368,2819,"-0.52(-0.76,-0.28)","0.0002","1.0014",2022,2832,"0.01(0.01,0.02)","0.0002","1.0009",5813,4024,"-0.52(-1.44,0.41)","0.2789","1.0013",2265,3188,"0.05(0.02,0.09)","0.0023","1.0007",3109,3324
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+UN+PD+DB+FC","0.00","1.84(-0.06,3.79)","2.28(0.25,4.25)","2.54(0.47,4.62)","-0.07(-2.38,2.25)","0.0581","0.0285","0.0181","0.9613","1.0021","1.0012","1.0007","1.0007",2794,2427,2391,2501,3244,3049,2976,2875,"1.01(0.75,1.28)","0.0002","1.0009",3026,3195,"0.31(0.18,0.45)","0.0002","1.0014",2252,2962,"-0.12(-0.45,0.21)","0.4559","0.9999",2368,2819,"-0.52(-0.76,-0.28)","0.0002","1.0014",2022,2832,"0.01(0.01,0.02)","0.0002","1.0009",5813,4024,"-0.52(-1.44,0.41)","0.2789","1.0013",2265,3188,"0.05(0.02,0.09)","0.0023","1.0007",3109,3324
