ICD_Code,EQI_Period,AAMR_Period,Lag,Sensitivity_Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,Smoking_rate,Heavy_Drinking_rate,Physical_Activities_rate,Obesity_rate,Forest_Coverage,Uninsured_rate,Physician_Density_per100k,AQS_Number,Homeownership_rate,Diabetes_Prevalence_rate
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"EQI+A","0.00","1.00(-1.37,3.23)","0.67(-1.93,3.15)","-0.53(-3.19,2.04)","-1.14(-3.96,1.49)","0.4011","0.5841","0.6906","0.4101","1.0003","1.0011","1.0010","1.0012",1312,1195,1204,1196,2604,2155,1899,1824,"18.70(17.53,19.84)","-5.17(-6.22,-4.07)","-1.96(-3.61,-0.34)","-1.73(-3.18,-0.29)","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"EQI+B","0.00","-0.03(-2.73,2.73)","-0.39(-3.20,2.51)","-2.60(-5.48,0.39)","-5.17(-8.23,-2.13)","0.9835","0.7836","0.0777","0.0012","1.0006","1.0031","1.0022","1.0013",1468,1249,1090,1037,2186,2269,2299,2101,"","","","","5.13(3.98,6.30)","-5.27(-7.28,-3.27)","-1.91(-2.83,-0.93)","-1.74(-2.61,-0.92)","1.22(0.22,2.18)","10.13(8.78,11.47)"
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"EQI+A+B","0.00","0.18(-2.10,2.45)","-0.45(-2.89,1.96)","-1.60(-4.12,0.90)","-2.16(-4.75,0.46)","0.8760","0.7066","0.2207","0.1207","1.0024","1.0021","1.0015","1.0023",1660,1441,1378,1351,2733,2370,2164,2416,"17.82(16.65,18.95)","-5.12(-6.17,-4.09)","-8.17(-10.03,-6.40)","0.06(-1.69,1.80)","1.97(1.06,2.92)","-12.79(-14.49,-11.05)","1.16(0.39,1.89)","-0.64(-1.28,0.01)","-1.09(-1.92,-0.32)","-4.15(-5.87,-2.45)"
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Smoking_rate","0.00","2.07(-0.24,4.32)","2.38(-0.04,4.77)","1.54(-1.04,4.00)","1.02(-1.64,3.68)","0.0852","0.0527","0.2402","0.4456","1.0043","1.0034","1.0021","1.0030",1085,996,906,945,2184,1885,1636,1555,"19.51(18.67,20.39)","","","","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Heavy_Drinking_rate","0.00","-0.52(-3.23,2.26)","-1.85(-4.76,1.23)","-4.45(-7.57,-1.31)","-7.84(-11.09,-4.50)","0.7116","0.2332","0.0077","0.0002","1.0026","1.0032","1.0037","1.0038",1492,1247,1248,1183,2325,1940,1895,1675,"","-8.40(-9.65,-7.08)","","","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Physical_Activities_rate","0.00","-0.16(-2.82,2.44)","-0.39(-3.22,2.37)","-1.77(-4.75,1.05)","-3.33(-6.42,-0.42)","0.9010","0.7796","0.2192","0.0282","1.0028","1.0036","1.0020","1.0032",1174,1127,1116,1117,1666,1389,1568,1478,"","","-15.84(-16.96,-14.67)","","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Obesity_rate","0.00","0.22(-2.56,2.97)","0.49(-2.31,3.44)","-1.63(-4.73,1.47)","-4.34(-7.43,-1.14)","0.8840","0.7346","0.2942","0.0057","1.0038","1.0053","1.0049","1.0051",1062,952,957,973,1866,2152,1892,1905,"","","","13.13(11.97,14.23)","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Forest_Coverage","0.00","0.72(-2.17,3.62)","0.25(-2.71,3.18)","-1.50(-4.58,1.67)","-3.92(-7.08,-0.59)","0.6316","0.8665","0.3442","0.0197","1.0025","1.0014","1.0013","1.0014",1355,1337,1268,1270,2456,1580,2258,2012,"","","","","5.43(4.28,6.59)","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Uninsured_rate","0.00","0.75(-2.11,3.56)","0.34(-2.62,3.23)","-1.60(-4.78,1.57)","-4.75(-8.07,-1.48)","0.5921","0.8110","0.3042","0.0047","1.0016","1.0023","1.0026","1.0027",1670,1487,1412,1453,2164,2229,2277,2300,"","","","","","0.82(-1.24,2.87)","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Physician_Density_per100k","0.00","0.44(-2.35,3.20)","-0.03(-2.94,2.76)","-3.04(-6.11,0.03)","-6.53(-9.90,-3.29)","0.7456","0.9870","0.0522","0.0002","1.0013","1.0024","1.0040","1.0045",1405,1226,1229,1202,2149,2111,2013,1948,"","","","","","","-4.60(-5.42,-3.77)","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+AQS_Number","0.00","1.16(-1.69,4.01)","0.82(-2.23,3.72)","-1.20(-4.28,1.90)","-4.30(-7.60,-0.96)","0.4236","0.5801","0.4541","0.0102","1.0017","1.0023","1.0023","1.0015",1189,1087,1077,1109,2355,1821,1774,1713,"","","","","","","","-2.97(-3.81,-2.09)","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Homeownership_rate","0.00","0.86(-1.97,3.68)","0.29(-2.69,3.33)","-1.98(-5.13,1.21)","-5.41(-8.59,-2.15)","0.5486","0.8555","0.2412","0.0017","1.0023","1.0036","1.0022","1.0029",1502,1243,1410,1371,2323,2249,2099,2227,"","","","","","","","","1.97(1.09,2.85)",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2016_2020",10,"+Diabetes_Prevalence_rate","0.00","0.02(-2.69,2.80)","-0.06(-3.00,2.95)","-1.70(-4.70,1.37)","-4.44(-7.49,-1.21)","0.9960","0.9705","0.2747","0.0072","1.0014","1.0009","1.0014","1.0011",1294,1151,1108,1105,1987,1943,2061,2054,"","","","","","","","","","9.10(7.87,10.35)"
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"EQI+A","0.00","0.28(-2.42,2.93)","0.84(-1.90,3.60)","-2.12(-5.04,0.77)","-4.14(-7.28,-1.05)","0.8340","0.5586","0.1532","0.0082","1.0056","1.0057","1.0061","1.0051",1397,1273,1163,1224,2412,1773,1983,1815,"21.77(20.42,23.09)","-5.93(-7.26,-4.65)","-4.45(-6.49,-2.50)","-0.76(-2.56,0.98)","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"EQI+B","0.00","-0.25(-3.59,2.88)","0.31(-3.27,3.61)","-3.49(-7.01,0.03)","-7.47(-11.12,-3.83)","0.8845","0.8390","0.0532","0.0002","1.0019","1.0023","1.0019","1.0027",1483,1406,1142,1115,2211,2040,1683,1827,"","","","","6.90(5.54,8.27)","-0.87(-3.54,1.73)","-2.58(-3.72,-1.41)","-3.09(-4.13,-2.06)","1.29(0.10,2.49)","13.71(12.09,15.33)"
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"EQI+A+B","0.00","0.18(-2.51,2.95)","0.66(-2.18,3.55)","-2.37(-5.26,0.66)","-4.03(-7.12,-1.00)","0.9175","0.6561","0.1142","0.0107","1.0001","1.0030","1.0009","1.0005",1942,1734,1601,1635,2544,2447,2245,2133,"20.59(19.28,21.93)","-6.14(-7.41,-4.86)","-8.81(-11.06,-6.64)","1.21(-0.95,3.37)","3.31(2.22,4.46)","-9.70(-11.84,-7.53)","0.85(-0.14,1.79)","-1.80(-2.62,-0.98)","-1.72(-2.70,-0.72)","-3.45(-5.55,-1.33)"
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Smoking_rate","0.00","1.67(-1.20,4.46)","2.92(0.13,5.72)","0.53(-2.38,3.54)","-1.47(-4.65,1.55)","0.2422","0.0407","0.7471","0.3622","1.0018","1.0004","1.0014","1.0011",1322,1223,1135,1160,1944,2118,1842,1961,"24.59(23.61,25.60)","","","","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Heavy_Drinking_rate","0.00","-1.11(-4.31,2.32)","-2.17(-5.63,1.35)","-6.80(-10.36,-2.96)","-12.08(-15.81,-8.15)","0.5111","0.2262","0.0002","0.0002","1.0013","1.0017","1.0039","1.0025",1658,1445,1408,1567,2303,2222,1940,2276,"","-10.69(-12.22,-9.14)","","","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Physical_Activities_rate","0.00","-0.95(-3.95,1.98)","-0.36(-3.37,2.76)","-3.39(-6.68,-0.04)","-6.51(-10.06,-3.10)","0.5326","0.8140","0.0482","0.0002","1.0022","1.0027","1.0025","1.0026",1534,1391,1408,1437,2598,2195,2182,2176,"","","-21.55(-22.91,-20.21)","","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Obesity_rate","0.00","-0.33(-3.57,2.73)","0.67(-2.73,3.93)","-3.32(-6.76,0.09)","-7.98(-11.68,-4.44)","0.8520","0.6726","0.0572","0.0002","1.0031","1.0027","1.0028","1.0014",1466,1200,1116,1333,2304,2153,2221,2312,"","","","18.10(16.75,19.44)","","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Forest_Coverage","0.00","0.42(-2.84,3.72)","0.48(-3.09,3.78)","-2.98(-6.62,0.57)","-7.14(-11.00,-3.43)","0.8120","0.7776","0.0982","0.0007","1.0017","1.0045","1.0021","1.0017",1865,1822,1686,1660,2547,2278,2409,2578,"","","","","7.30(5.89,8.74)","","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Uninsured_rate","0.00","0.61(-2.81,4.07)","0.85(-2.68,4.37)","-2.55(-6.26,1.23)","-7.29(-11.14,-3.49)","0.7261","0.6486","0.1777","0.0002","1.0025","1.0017","1.0025","1.0020",1452,1501,1314,1333,2266,2458,2214,2407,"","","","","","6.92(4.45,9.50)","","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Physician_Density_per100k","0.00","0.27(-3.00,3.55)","0.24(-3.09,3.64)","-5.03(-8.61,-1.47)","-10.67(-14.34,-7.03)","0.8700","0.8830","0.0062","0.0002","1.0008","1.0011","1.0018","1.0007",1789,1553,1437,1415,2618,1969,2402,2360,"","","","","","","-6.85(-7.86,-5.89)","","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+AQS_Number","0.00","1.24(-2.04,4.62)","1.35(-2.18,4.75)","-2.49(-6.17,1.11)","-7.53(-11.39,-3.82)","0.4696","0.4506","0.1667","0.0002","1.0001","1.0007","1.0006","1.0004",1894,1773,1732,1735,2465,2690,2846,2720,"","","","","","","","-4.93(-6.03,-3.83)","",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Homeownership_rate","0.00","0.77(-2.53,3.96)","0.51(-2.95,3.92)","-3.53(-7.09,-0.05)","-9.05(-12.69,-5.36)","0.6371","0.7666","0.0472","0.0002","1.0017","1.0017","1.0018","1.0019",1450,1418,1474,1423,2251,2138,2258,2289,"","","","","","","","","2.56(1.51,3.64)",""
"J40_J47_J60_J70_J84_D86_C34","2006_2010","2021_2024",15,"+Diabetes_Prevalence_rate","0.00","-0.68(-4.06,2.72)","-0.06(-3.63,3.38)","-3.25(-6.85,0.45)","-7.83(-11.48,-4.16)","0.6941","0.9685","0.0777","0.0002","1.0023","1.0032","1.0018","1.0015",1849,1597,1609,1617,2260,2261,2233,2488,"","","","","","","","","","13.64(12.12,15.12)"
