ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"I00_I99","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+PD","0.00","13.76(10.58,16.94)","16.97(13.68,20.22)","16.61(13.21,20.03)","18.14(14.44,21.96)","0.0002","0.0002","0.0002","0.0002","1.0011","1.0015","1.0017","1.0006",3725,3324,3187,3049,3342,3660,3534,3602,"6.28(5.82,6.73)","0.0002","1.0003",3287,3453,"-1.05(-1.25,-0.85)","0.0002","1.0018",1937,2848,"3.70(3.31,4.09)","0.0002","1.0034",2619,3348,"",NA,"NA",NA,NA,"0.04(0.03,0.06)","0.0002","1.0003",4794,3813,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+PD","0.00","0.13(-3.17,3.43)","-4.36(-7.82,-0.75)","-4.73(-8.52,-0.87)","-4.22(-8.89,0.34)","0.9346","0.0160","0.0181","0.0664","1.0008","1.0000","1.0001","1.0004",3389,2730,2403,2208,3572,3657,3260,2908,"6.28(5.82,6.73)","0.0002","1.0003",3287,3453,"-1.05(-1.25,-0.85)","0.0002","1.0018",1937,2848,"3.70(3.31,4.09)","0.0002","1.0034",2619,3348,"",NA,"NA",NA,NA,"0.04(0.03,0.06)","0.0002","1.0003",4794,3813,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI+SM+PA+OB+DB","0.00","19.30(16.09,22.55)","21.24(17.83,24.64)","21.85(18.06,25.59)","23.03(18.73,27.40)","0.0002","0.0002","0.0002","0.0002","1.0008","1.0022","1.0024","1.0027",2963,2507,1970,1869,3452,3047,2918,2990,"6.31(5.87,6.77)","0.0002","1.0019",3168,3252,"-0.62(-0.79,-0.44)","0.0002","1.0008",1933,2869,"0.72(0.13,1.31)","0.0144","1.0006",2272,3064,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"10.94(9.36,12.49)","0.0002","0.9998",2415,3295,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+DB","0.00","17.92(14.47,21.32)","19.54(16.05,23.25)","15.76(11.96,19.52)","14.04(9.82,18.14)","0.0002","0.0002","0.0002","0.0002","1.0006","1.0003","1.0025","1.0017",3077,2594,1840,1873,3661,3450,2919,3143,"6.18(5.71,6.63)","0.0002","1.0013",3293,3550,"-0.68(-0.87,-0.48)","0.0002","1.0008",1522,2639,"1.04(0.46,1.61)","0.0006","1.0003",2094,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"8.95(7.32,10.65)","0.0002","1.0014",1966,3065,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+DB","0.00","-4.10(-8.26,-0.07)","0.82(-3.35,5.00)","2.03(-2.19,6.25)","2.34(-2.13,6.89)","0.0464","0.6892","0.3447","0.3160","1.0025","1.0026","1.0031","1.0038",2237,1822,2035,2203,3184,3065,2842,3264,"6.18(5.71,6.63)","0.0002","1.0013",3293,3550,"-0.68(-0.87,-0.48)","0.0002","1.0008",1522,2639,"1.04(0.46,1.61)","0.0006","1.0003",2094,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"8.95(7.32,10.65)","0.0002","1.0014",1966,3065,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+DB","0.00","-3.08(-6.24,0.05)","-1.50(-4.84,1.86)","4.10(0.30,7.86)","5.44(1.44,9.38)","0.0531","0.3930","0.0344","0.0085","1.0007","1.0010","1.0007","1.0012",3834,3009,2584,2371,3831,3676,3279,3198,"6.18(5.71,6.63)","0.0002","1.0013",3293,3550,"-0.68(-0.87,-0.48)","0.0002","1.0008",1522,2639,"1.04(0.46,1.61)","0.0006","1.0003",2094,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"8.95(7.32,10.65)","0.0002","1.0014",1966,3065,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+DB","0.00","14.53(11.33,17.65)","17.97(14.62,21.26)","18.24(14.84,21.61)","21.37(17.80,24.89)","0.0002","0.0002","0.0002","0.0002","1.0017","1.0020","1.0018","1.0008",3192,2794,2728,2553,3594,3302,2963,3394,"6.18(5.71,6.63)","0.0002","1.0013",3293,3550,"-0.68(-0.87,-0.48)","0.0002","1.0008",1522,2639,"1.04(0.46,1.61)","0.0006","1.0003",2094,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"8.95(7.32,10.65)","0.0002","1.0014",1966,3065,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+DB","0.00","3.33(0.03,6.64)","-0.69(-4.24,2.94)","-0.69(-4.49,3.18)","-0.85(-5.21,3.65)","0.0477","0.7101","0.7380","0.7130","1.0009","1.0011","1.0011","1.0013",2840,2454,2224,2085,3057,3272,3099,2738,"6.18(5.71,6.63)","0.0002","1.0013",3293,3550,"-0.68(-0.87,-0.48)","0.0002","1.0008",1522,2639,"1.04(0.46,1.61)","0.0006","1.0003",2094,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"8.95(7.32,10.65)","0.0002","1.0014",1966,3065,"",NA,"NA",NA,NA
"I00_I99","2000_2005","2006_2010",5,"EQI+SM+PA+OB+FC","0.00","18.17(14.75,21.51)","20.54(17.05,23.87)","22.13(18.39,25.77)","27.32(23.03,31.51)","0.0002","0.0002","0.0002","0.0002","1.0008","1.0016","1.0013","1.0019",3035,2546,2107,2033,3244,3304,2981,3082,"6.20(5.72,6.68)","0.0002","1.0014",2314,2835,"-0.95(-1.12,-0.78)","0.0002","1.0054",1331,2157,"3.83(3.42,4.24)","0.0002","1.0009",2193,2696,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.08(0.02,0.14)","0.0106","1.0013",3003,3608
"I00_I99","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+FC","0.00","18.84(15.48,22.29)","21.24(17.78,24.97)","18.98(15.19,22.61)","21.17(17.03,25.21)","0.0002","0.0002","0.0002","0.0002","1.0001","1.0010","1.0017","1.0009",3348,2928,2733,2427,3536,3546,3221,3278,"6.03(5.58,6.50)","0.0002","1.0000",3285,3785,"-0.90(-1.10,-0.70)","0.0002","1.0007",2085,2865,"3.56(3.16,3.95)","0.0002","1.0012",2893,3120,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.08(0.01,0.14)","0.0173","1.0005",3850,3339
