ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
J40_J47_J60_J70_J84_D86_C34,2000_2005,2006_2010,5,EQI+SM+PA+OB+UN,"1.00(1.00,1.00)","1.04(1.02,1.06)","1.04(1.02,1.06)","1.03(1.01,1.05)","1.04(1.02,1.07)",0.0002,0.0002,0.0035,0.0010,1.0018,1.0054,1.0042,1.0050,3022,2171,1697,1621,3315,3339,2833,2618,"5.13(4.85,5.43)",0.0002,1.0007,3136,3347,"-0.15(-0.28,-0.01)",0.0365,1.0030,1895,2811,"0.05(-0.20,0.31)",0.6971,1.0021,2969,3560,"-1.78(-2.07,-1.50)",0.0002,1.0021,2793,3458,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+UN","1.00(1.00,1.00)","1.03(1.01,1.05)","1.04(1.02,1.06)","1.05(1.03,1.08)","1.06(1.03,1.08)","0.0040","0.0002","0.0002","0.0002","1.0006","1.0009","1.0009","1.0019",2643,2375,2125,1978,3532,3332,2829,2750,"5.05(4.76,5.35)","0.0002","1.0025",3526,3592,"-0.14(-0.29,0.02)","0.0823","1.0006",1819,3072,"-0.01(-0.27,0.25)","0.9733","1.0005",3494,3557,"-1.69(-1.97,-1.41)","0.0002","1.0023",2149,2863,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+UN","1.00(1.00,1.00)","1.00(0.97,1.02)","1.02(0.99,1.04)","1.03(1.00,1.05)","1.04(1.02,1.07)","0.7721","0.1398","0.0173","0.0031","1.0019","1.0011","1.0019","1.0035",1969,1570,1807,1827,2606,2626,2767,2695,"5.05(4.76,5.35)","0.0002","1.0025",3526,3592,"-0.14(-0.29,0.02)","0.0823","1.0006",1819,3072,"-0.01(-0.27,0.25)","0.9733","1.0005",3494,3557,"-1.69(-1.97,-1.41)","0.0002","1.0023",2149,2863,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+UN","1.00(1.00,1.00)","0.99(0.97,1.00)","0.99(0.97,1.01)","0.98(0.96,1.01)","0.99(0.97,1.01)","0.0910","0.3072","0.1389","0.4235","1.0014","1.0008","1.0012","1.0011",3072,2741,2234,2232,3498,3528,2944,3003,"5.05(4.76,5.35)","0.0002","1.0025",3526,3592,"-0.14(-0.29,0.02)","0.0823","1.0006",1819,3072,"-0.01(-0.27,0.25)","0.9733","1.0005",3494,3557,"-1.69(-1.97,-1.41)","0.0002","1.0023",2149,2863,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+UN","1.00(1.00,1.00)","1.02(1.00,1.03)","1.02(1.00,1.04)","1.03(1.01,1.04)","1.02(1.00,1.04)","0.0731","0.0235","0.0073","0.0165","1.0001","1.0003","1.0005","1.0011",2904,2655,2603,2470,3353,3500,3368,3550,"5.05(4.76,5.35)","0.0002","1.0025",3526,3592,"-0.14(-0.29,0.02)","0.0823","1.0006",1819,3072,"-0.01(-0.27,0.25)","0.9733","1.0005",3494,3557,"-1.69(-1.97,-1.41)","0.0002","1.0023",2149,2863,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+UN","1.00(1.00,1.00)","1.01(0.99,1.03)","0.98(0.96,1.00)","0.98(0.96,1.00)","0.97(0.95,1.00)","0.4301","0.0531","0.0552","0.0498","1.0005","0.9999","1.0011","1.0003",2976,2247,2049,1831,3860,3342,2757,2840,"5.05(4.76,5.35)","0.0002","1.0025",3526,3592,"-0.14(-0.29,0.02)","0.0823","1.0006",1819,3072,"-0.01(-0.27,0.25)","0.9733","1.0005",3494,3557,"-1.69(-1.97,-1.41)","0.0002","1.0023",2149,2863,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI+SM+PA+OB+PD","1.00(1.00,1.00)","1.07(1.05,1.10)","1.08(1.06,1.11)","1.09(1.06,1.12)","1.12(1.09,1.15)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0017","1.0015","1.0031",3320,2461,2246,2053,3497,3514,3499,3552,"4.99(4.68,5.30)","0.0002","1.0016",3141,3562,"-0.43(-0.56,-0.29)","0.0002","1.0028",2668,3185,"0.02(-0.24,0.27)","0.9084","1.0016",2785,3248,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0010","1.0014",8965,4090,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+PD","1.00(1.00,1.00)","1.06(1.03,1.09)","1.09(1.06,1.12)","1.10(1.08,1.13)","1.11(1.08,1.14)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0013","1.0019","1.0015",2963,2500,2227,2210,3196,3231,3427,2953,"5.00(4.68,5.31)","0.0002","0.9999",3349,3387,"-0.46(-0.60,-0.31)","0.0002","1.0032",2196,2791,"-0.07(-0.33,0.21)","0.5968","1.0015",3414,3169,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0173","1.0000",6790,3969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+PD","1.00(1.00,1.00)","0.99(0.96,1.02)","1.02(0.99,1.06)","1.04(1.01,1.07)","1.05(1.01,1.08)","0.4826","0.1335","0.0194","0.0040","1.0010","1.0026","1.0013","1.0002",2048,1822,1851,1987,3138,3080,3062,3350,"5.00(4.68,5.31)","0.0002","0.9999",3349,3387,"-0.46(-0.60,-0.31)","0.0002","1.0032",2196,2791,"-0.07(-0.33,0.21)","0.5968","1.0015",3414,3169,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0173","1.0000",6790,3969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+PD","1.00(1.00,1.00)","0.98(0.95,1.00)","0.98(0.96,1.01)","0.97(0.95,1.00)","0.98(0.95,1.01)","0.0581","0.2277","0.0810","0.2972","1.0009","1.0010","1.0004","1.0014",2863,2608,2100,2256,3593,3359,3203,3274,"5.00(4.68,5.31)","0.0002","0.9999",3349,3387,"-0.46(-0.60,-0.31)","0.0002","1.0032",2196,2791,"-0.07(-0.33,0.21)","0.5968","1.0015",3414,3169,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0173","1.0000",6790,3969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
