ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"C00_C97","2000_2005","2021_2024",20,"EQI_Water+SM+PA+OB+PD","0.00","-2.95(-7.10,1.09)","1.80(-2.19,5.95)","6.38(2.09,10.57)","2.99(-1.54,7.49)","0.1506","0.3905","0.0035","0.1927","1.0015","1.0019","1.0024","1.0022",2820,2558,2601,2517,3019,3143,2732,3077,"5.51(5.07,5.96)","0.0002","1.0010",3573,3360,"-0.70(-0.88,-0.51)","0.0002","1.0012",2031,3153,"1.69(1.31,2.07)","0.0002","1.0010",3173,4005,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0002",5611,3758,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Land+SM+PA+OB+PD","0.00","-0.85(-3.97,2.44)","0.68(-2.85,4.11)","1.25(-2.41,5.08)","3.41(-0.80,7.38)","0.5868","0.6855","0.5159","0.1031","1.0024","1.0011","1.0008","1.0012",3835,3146,2652,3056,3360,3187,3345,3313,"5.51(5.07,5.96)","0.0002","1.0010",3573,3360,"-0.70(-0.88,-0.51)","0.0002","1.0012",2031,3153,"1.69(1.31,2.07)","0.0002","1.0010",3173,4005,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0002",5611,3758,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Built+SM+PA+OB+PD","0.00","12.06(8.92,15.22)","13.31(10.06,16.48)","14.92(11.55,18.31)","15.81(12.12,19.62)","0.0002","0.0002","0.0002","0.0002","1.0025","1.0019","1.0035","1.0019",3727,3408,2940,3085,3865,3717,3658,3632,"5.51(5.07,5.96)","0.0002","1.0010",3573,3360,"-0.70(-0.88,-0.51)","0.0002","1.0012",2031,3153,"1.69(1.31,2.07)","0.0002","1.0010",3173,4005,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0002",5611,3758,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Social+SM+PA+OB+PD","0.00","-0.37(-3.67,2.94)","-4.62(-8.16,-1.17)","-1.46(-5.16,2.33)","-0.66(-4.95,3.63)","0.8188","0.0085","0.4289","0.7659","1.0009","1.0012","1.0021","1.0017",3693,3067,2758,2435,3478,3325,3317,2857,"5.51(5.07,5.96)","0.0002","1.0010",3573,3360,"-0.70(-0.88,-0.51)","0.0002","1.0012",2031,3153,"1.69(1.31,2.07)","0.0002","1.0010",3173,4005,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0002",5611,3758,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI+SM+PA+OB+DB","0.00","15.82(12.45,19.04)","16.87(13.49,20.29)","17.09(13.50,20.72)","17.14(12.98,21.29)","0.0002","0.0002","0.0002","0.0002","1.0001","1.0015","1.0003","1.0014",3881,2963,2625,2322,3803,3407,3588,3816,"5.51(5.07,5.97)","0.0002","1.0001",3759,3967,"-0.48(-0.65,-0.31)","0.0002","1.0024",2118,2728,"0.38(-0.17,0.94)","0.1868","1.0018",2375,2825,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.25(3.73,6.77)","0.0002","1.0011",2454,3263,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Air+SM+PA+OB+DB","0.00","14.28(10.72,17.74)","14.95(11.48,18.46)","11.58(7.95,15.20)","5.61(1.49,9.73)","0.0002","0.0002","0.0002","0.0056","1.0017","1.0030","1.0034","1.0034",2675,2348,2009,1912,3108,3247,2965,2946,"5.48(5.02,5.91)","0.0002","1.0003",2691,3552,"-0.52(-0.71,-0.33)","0.0002","1.0025",1601,2732,"0.40(-0.20,0.97)","0.1693","1.0031",1862,2577,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.36(2.77,5.99)","0.0002","1.0027",1696,2840,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Water+SM+PA+OB+DB","0.00","-3.23(-7.13,0.73)","1.55(-2.62,5.57)","5.96(1.81,10.02)","2.72(-1.86,7.27)","0.1173","0.4601","0.0052","0.2502","1.0014","1.0007","1.0007","1.0021",2155,1954,1977,1905,3336,2758,2894,2796,"5.48(5.02,5.91)","0.0002","1.0003",2691,3552,"-0.52(-0.71,-0.33)","0.0002","1.0025",1601,2732,"0.40(-0.20,0.97)","0.1693","1.0031",1862,2577,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.36(2.77,5.99)","0.0002","1.0027",1696,2840,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Land+SM+PA+OB+DB","0.00","-0.90(-3.98,2.27)","0.66(-2.68,3.93)","1.24(-2.41,4.89)","3.78(-0.07,7.78)","0.5588","0.7026","0.4989","0.0552","1.0004","1.0007","1.0009","1.0006",3035,2492,2426,2301,3701,3522,3275,3361,"5.48(5.02,5.91)","0.0002","1.0003",2691,3552,"-0.52(-0.71,-0.33)","0.0002","1.0025",1601,2732,"0.40(-0.20,0.97)","0.1693","1.0031",1862,2577,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.36(2.77,5.99)","0.0002","1.0027",1696,2840,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Built+SM+PA+OB+DB","0.00","12.37(9.05,15.64)","13.80(10.53,17.01)","15.85(12.47,19.24)","17.66(14.00,21.19)","0.0002","0.0002","0.0002","0.0002","1.0020","1.0017","1.0015","1.0031",2933,2521,2433,2208,3761,3104,3076,3245,"5.48(5.02,5.91)","0.0002","1.0003",2691,3552,"-0.52(-0.71,-0.33)","0.0002","1.0025",1601,2732,"0.40(-0.20,0.97)","0.1693","1.0031",1862,2577,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.36(2.77,5.99)","0.0002","1.0027",1696,2840,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2021_2024",20,"EQI_Social+SM+PA+OB+DB","0.00","1.12(-2.05,4.35)","-2.92(-6.36,0.70)","0.45(-3.31,4.31)","0.98(-3.39,5.31)","0.4872","0.1135","0.8259","0.6513","1.0015","1.0010","1.0009","1.0005",2402,2012,1794,1672,3335,3088,2787,2769,"5.48(5.02,5.91)","0.0002","1.0003",2691,3552,"-0.52(-0.71,-0.33)","0.0002","1.0025",1601,2732,"0.40(-0.20,0.97)","0.1693","1.0031",1862,2577,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.36(2.77,5.99)","0.0002","1.0027",1696,2840,"",NA,"NA",NA,NA
