ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+PD","0.00","-0.35(-1.04,0.35)","-0.17(-0.95,0.57)","-0.48(-1.32,0.35)","-0.42(-1.36,0.46)","0.3118","0.6488","0.2552","0.3635","1.0018","1.0023","1.0019","1.0022",2527,2131,1912,1891,3254,2833,2413,2845,"0.36(0.28,0.45)","0.0002","1.0026",2786,3118,"-0.19(-0.26,-0.12)","0.0002","1.0023",1484,2032,"0.37(0.29,0.46)","0.0002","1.0014",2873,3246,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.1560","1.0005",5003,4598,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+PD","0.00","2.53(1.82,3.27)","2.97(2.25,3.70)","2.67(1.89,3.44)","3.23(2.36,4.07)","0.0002","0.0002","0.0002","0.0002","1.0030","1.0026","1.0026","1.0027",2230,1891,2005,1941,3061,2423,3111,2916,"0.36(0.28,0.45)","0.0002","1.0026",2786,3118,"-0.19(-0.26,-0.12)","0.0002","1.0023",1484,2032,"0.37(0.29,0.46)","0.0002","1.0014",2873,3246,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.1560","1.0005",5003,4598,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+PD","0.00","0.19(-0.55,0.95)","-0.53(-1.36,0.29)","-0.68(-1.61,0.26)","-0.20(-1.27,0.86)","0.6305","0.2018","0.1556","0.7026","1.0003","1.0016","1.0012","1.0012",2074,1750,1641,1541,2689,2519,2369,2246,"0.36(0.28,0.45)","0.0002","1.0026",2786,3118,"-0.19(-0.26,-0.12)","0.0002","1.0023",1484,2032,"0.37(0.29,0.46)","0.0002","1.0014",2873,3246,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.1560","1.0005",5003,4598,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI+SM+PA+OB+DB","0.00","3.64(2.85,4.40)","3.89(3.11,4.64)","3.82(2.95,4.64)","4.64(3.68,5.60)","0.0002","0.0002","0.0002","0.0002","1.0000","1.0001","1.0002","1.0013",2558,2060,1792,1731,3319,3062,2614,2484,"0.38(0.30,0.47)","0.0002","1.0028",3087,3270,"-0.10(-0.17,-0.02)","0.0106","1.0012",1729,2548,"0.08(-0.03,0.18)","0.1639","1.0036",2722,3014,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.42(1.12,1.71)","0.0002","1.0030",2707,3385,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+DB","0.00","2.24(1.37,3.05)","2.05(1.17,2.93)","2.38(1.48,3.28)","2.58(1.54,3.61)","0.0002","0.0002","0.0002","0.0002","1.0011","1.0019","1.0020","1.0025",2148,1845,1618,1578,3625,3068,2732,2918,"0.38(0.29,0.46)","0.0002","1.0007",3753,3747,"-0.12(-0.20,-0.05)","0.0002","1.0021",2253,2717,"0.12(0.01,0.22)","0.0290","1.0007",2705,3042,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.15(0.82,1.49)","0.0002","1.0020",2120,2770,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+DB","0.00","-0.79(-1.74,0.16)","0.70(-0.33,1.69)","0.68(-0.32,1.67)","0.17(-0.88,1.25)","0.1081","0.1798","0.1781","0.7580","1.0020","1.0043","1.0041","1.0031",1856,1623,1614,1735,2619,2466,2253,2805,"0.38(0.29,0.46)","0.0002","1.0007",3753,3747,"-0.12(-0.20,-0.05)","0.0002","1.0021",2253,2717,"0.12(0.01,0.22)","0.0290","1.0007",2705,3042,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.15(0.82,1.49)","0.0002","1.0020",2120,2770,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+DB","0.00","-0.38(-1.08,0.30)","-0.16(-0.91,0.59)","-0.46(-1.30,0.39)","-0.30(-1.19,0.62)","0.2897","0.6626","0.2797","0.5293","1.0013","1.0022","1.0027","1.0017",2698,2204,1957,1961,3561,3213,2988,2849,"0.38(0.29,0.46)","0.0002","1.0007",3753,3747,"-0.12(-0.20,-0.05)","0.0002","1.0021",2253,2717,"0.12(0.01,0.22)","0.0290","1.0007",2705,3042,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.15(0.82,1.49)","0.0002","1.0020",2120,2770,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+DB","0.00","2.63(1.85,3.35)","3.04(2.29,3.78)","2.75(2.02,3.53)","3.32(2.51,4.12)","0.0002","0.0002","0.0002","0.0002","1.0012","1.0015","1.0000","1.0026",2830,2465,2314,2208,3581,2925,3086,3008,"0.38(0.29,0.46)","0.0002","1.0007",3753,3747,"-0.12(-0.20,-0.05)","0.0002","1.0021",2253,2717,"0.12(0.01,0.22)","0.0290","1.0007",2705,3042,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.15(0.82,1.49)","0.0002","1.0020",2120,2770,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+DB","0.00","0.91(0.11,1.69)","0.43(-0.40,1.31)","0.38(-0.56,1.35)","0.92(-0.15,2.01)","0.0260","0.3360","0.4401","0.0969","1.0028","1.0041","1.0052","1.0049",2054,1738,1499,1468,2480,3022,2697,2685,"0.38(0.29,0.46)","0.0002","1.0007",3753,3747,"-0.12(-0.20,-0.05)","0.0002","1.0021",2253,2717,"0.12(0.01,0.22)","0.0290","1.0007",2705,3042,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.15(0.82,1.49)","0.0002","1.0020",2120,2770,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI+SM+PA+OB+FC","0.00","3.63(2.85,4.42)","4.04(3.24,4.85)","4.21(3.36,5.06)","5.61(4.65,6.61)","0.0002","0.0002","0.0002","0.0002","1.0009","1.0018","1.0009","1.0012",2696,2311,2000,2108,3115,3468,2644,2919,"0.31(0.22,0.40)","0.0002","1.0010",3167,3087,"-0.23(-0.29,-0.16)","0.0002","1.0003",2238,2742,"0.42(0.34,0.51)","0.0002","1.0000",2918,2914,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0006","1.0001",4061,3438
