ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"G20_G30_G12.2_F01_F03",10,"RUCC_4_Social","-1.27(-6.16,3.41)","-3.19(-6.52,0.08)","3.02(-0.30,6.37)","-1.20(-2.28,-0.17)*","0.6063","0.0569","1.0011","1.0000",4202,3573,3725,3234,1.0011,668
"G20_G30_G12.2_F01_F03",15,"EQI","-0.21(-1.52,1.14)","3.42(1.97,4.86)***","-2.34(-5.14,0.51)","0.29(-0.19,0.79)","0.7501","0.0002","1.0005","1.0000",5031,5159,3809,3744,1.0094,3136
"G20_G30_G12.2_F01_F03",15,"Air","0.22(-1.01,1.50)","3.01(1.51,4.54)***","-2.39(-5.11,0.26)","0.31(-0.22,0.83)","0.7392","0.0002","1.0003","0.9999",6340,6467,4360,4148,1.0215,3136
"G20_G30_G12.2_F01_F03",15,"Water","0.68(-1.39,2.72)","0.22(-1.61,2.06)","-1.73(-4.55,1.13)","0.38(-0.14,0.91)","0.5047","0.8134","1.0006","1.0020",6576,7628,3975,3619,1.0137,3136
"G20_G30_G12.2_F01_F03",15,"Land","-1.72(-3.11,-0.31)*","1.56(0.08,2.98)*","-1.21(-4.01,1.65)","0.33(-0.16,0.84)","0.0185","0.0398","1.0022","1.0009",4838,5478,3802,3412,1.0051,3136
"G20_G30_G12.2_F01_F03",15,"Built","-0.50(-2.03,1.09)","-0.02(-1.65,1.60)","-1.43(-4.70,1.62)","0.39(-0.11,0.90)","0.5255","0.9900","1.0009","1.0009",3575,3666,3560,3374,1.0222,3136
"G20_G30_G12.2_F01_F03",15,"Social","-2.27(-3.99,-0.42)*","2.34(0.45,4.25)*","-1.47(-4.53,1.57)","0.01(-0.51,0.53)","0.0110","0.0140","1.0023","1.0016",2879,2760,3244,3323,1.0078,3136
"G20_G30_G12.2_F01_F03",15,"RUCC_1_EQI","0.01(-1.46,1.46)","4.00(2.08,5.95)***","-3.63(-6.72,-0.58)*","0.12(-0.51,0.75)","0.9983","0.0002","1.0011","1.0003",4949,5277,3768,3825,1.0024,1088
"G20_G30_G12.2_F01_F03",15,"RUCC_1_Air","1.05(-0.47,2.62)","1.92(-0.56,4.47)","-3.75(-6.99,-0.63)*","0.21(-0.41,0.84)","0.1898","0.1410","1.0005","1.0014",5202,6421,3650,4098,1.0099,1088
"G20_G30_G12.2_F01_F03",15,"RUCC_1_Water","1.21(-1.32,3.80)","-0.19(-2.48,2.03)","-3.16(-6.24,-0.07)*","0.23(-0.37,0.87)","0.3755","0.8621","1.0010","1.0041",6436,6635,4089,3342,1.0108,1088
"G20_G30_G12.2_F01_F03",15,"RUCC_1_Land","-1.82(-3.26,-0.31)*","1.55(-0.37,3.46)","-2.47(-5.84,0.78)","0.14(-0.48,0.75)","0.0160","0.1019","1.0000","1.0005",5634,4924,4219,3924,1.0081,1088
