ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"G20_G30_G12.2_F01_F03",15,"Land","-1.72(-3.11,-0.31)*","1.56(0.08,2.98)*","-1.21(-4.01,1.65)","0.33(-0.16,0.84)","0.0185","0.0398","1.0022","1.0009",4838,5478,3802,3412,1.0051,3136
"G20_G30_G12.2_F01_F03",15,"Built","-0.50(-2.03,1.09)","-0.02(-1.65,1.60)","-1.43(-4.70,1.62)","0.39(-0.11,0.90)","0.5255","0.9900","1.0009","1.0009",3575,3666,3560,3374,1.0222,3136
"G20_G30_G12.2_F01_F03",15,"Social","-2.27(-3.99,-0.42)*","2.34(0.45,4.25)*","-1.47(-4.53,1.57)","0.01(-0.51,0.53)","0.0110","0.0140","1.0023","1.0016",2879,2760,3244,3323,1.0078,3136
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_A_EQI","1.17(-3.58,5.92)","2.65(-0.33,5.80)","-0.67(-3.75,2.36)","0.60(-0.63,1.80)","0.6355","0.0869","0.9999","1.0006",6314,4966,3863,3788,1.001,1010
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_A_Air","1.29(-2.67,5.14)","3.49(0.38,6.60)*","-0.50(-3.15,2.18)","0.64(-0.57,1.86)","0.5072","0.0248","0.9999","1.0004",5087,4666,3441,3566,1.0006,1010
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_A_Water","-1.83(-6.54,2.98)","0.11(-4.34,4.50)","1.06(-1.27,3.36)","0.48(-0.70,1.66)","0.4426","0.9758","1.0038","1.0012",7247,6355,3330,3389,1.0038,1010
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_A_Land","2.31(-1.23,6.00)","2.35(-0.89,5.53)","-0.69(-3.67,2.33)","0.49(-0.75,1.70)","0.2006","0.1627","0.9998","1.0008",4922,4647,4007,4034,1.003,1010
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_A_Built","-3.52(-8.14,1.06)","-0.67(-4.57,3.21)","2.18(-1.63,6.02)","0.59(-0.63,1.80)","0.1352","0.7321","1.0007","1.0009",4149,3640,3519,3548,1.0023,1010
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_A_Social","-1.73(-7.35,3.91)","3.36(-0.61,7.27)","-1.75(-5.95,2.38)","0.46(-0.83,1.70)","0.5405","0.0885","1.0009","1.0014",5349,3978,3918,3656,1.0015,1010
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_B_EQI","-2.45(-4.72,-0.17)*","1.61(-0.91,4.12)","-0.99(-3.59,1.56)","-0.50(-1.32,0.28)","0.0360","0.2064","0.9998","1.0000",3888,4371,3658,3996,1.0017,746
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_B_Air","-0.51(-2.72,1.66)","2.07(-0.78,4.94)","-1.68(-4.23,0.94)","-0.45(-1.27,0.33)","0.6542","0.1460","0.9998","0.9999",2889,4158,3360,3604,1.0015,746
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_B_Water","0.53(-2.91,4.13)","3.70(0.92,6.54)*","-2.09(-4.28,0.11)","-0.38(-1.20,0.43)","0.7921","0.0102","1.0000","1.0004",3797,5219,3911,3696,1.0007,746
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_B_Land","-2.18(-4.65,0.28)","3.49(0.98,5.93)**","-2.23(-4.92,0.48)","-0.52(-1.32,0.29)","0.0777","0.0073","1.0024","1.0009",4995,4554,4046,3762,1.0024,746
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_B_Built","0.09(-2.45,2.54)","-1.61(-4.50,1.17)","-1.29(-4.30,1.74)","-0.47(-1.29,0.37)","0.9338","0.2618","1.0013","1.0008",3540,4049,3471,3322,1.0013,746
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_B_Social","-1.85(-4.53,0.93)","1.75(-1.30,4.84)","-1.35(-4.32,1.72)","-0.65(-1.48,0.18)","0.1827","0.2602","1.0006","1.0009",4821,4537,3458,3936,1.0017,746
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_C_EQI","0.50(-1.00,2.00)","3.35(1.38,5.29)***","-1.87(-5.33,1.63)","0.67(-0.05,1.39)","0.5134","0.0010","1.0007","1.0008",5779,5910,3628,4291,1.0176,1380
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_C_Air","0.83(-0.78,2.43)","2.79(0.78,4.83)**","-2.03(-5.53,1.71)","0.68(-0.07,1.38)","0.3093","0.0073","1.0020","1.0016",5082,5326,3945,4093,1.0105,1380
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_C_Water","0.87(-1.61,3.33)","-2.93(-5.28,-0.58)*","-1.19(-4.61,2.23)","0.73(-0.01,1.45)","0.4968","0.0160","1.0004","0.9999",5996,5869,3900,3584,1.0042,1380
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_C_Land","-2.34(-3.97,-0.72)**","0.34(-1.57,2.27)","-0.24(-3.81,3.62)","0.71(-0.02,1.46)","0.0040","0.7317","1.0005","1.0006",4185,3910,3750,3580,1.0187,1380
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_C_Built","0.52(-1.53,2.58)","1.05(-1.16,3.14)","-1.76(-5.72,2.05)","0.79(0.07,1.49)*","0.6222","0.3406","1.0017","1.0010",3858,3988,3773,3780,1.0061,1380
"G20_G30_G12.2_F01_F03",15,"Cluster_EQI_C_Social","-3.30(-5.46,-1.18)**","1.71(-1.06,4.43)","0.25(-3.41,4.01)","0.35(-0.37,1.09)","0.0031","0.2297","1.0006","1.0008",3239,3439,2767,3598,1.0107,1380
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_A_EQI","-0.90(-2.85,1.12)","2.91(0.93,4.86)**","-0.32(-3.52,3.09)","1.06(0.31,1.79)**","0.3605","0.0060","1.0003","1.0004",5826,5970,4009,3612,1.0058,1593
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_A_Air","0.73(-1.15,2.61)","2.17(0.07,4.19)*","-0.38(-3.54,2.82)","1.11(0.37,1.86)**","0.4322","0.0394","0.9995","0.9998",4811,5056,3983,4055,1.0071,1593
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_A_Water","-0.19(-3.23,2.78)","0.19(-2.42,2.86)","0.25(-2.94,3.33)","1.11(0.40,1.83)**","0.9063","0.8950","1.0001","1.0014",5592,5789,3744,3658,1.0048,1593
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_A_Land","-0.21(-2.13,1.80)","1.38(-0.87,3.60)","0.07(-3.49,3.53)","1.08(0.33,1.80)**","0.8259","0.2281","1.0002","0.9995",5968,6765,3892,3721,1.0014,1593
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_A_Built","-1.21(-3.57,1.10)","0.28(-2.05,2.63)","0.63(-2.82,4.19)","1.15(0.43,1.88)**","0.3093","0.8238","1.0008","1.0008",4270,3918,3682,3458,1.0061,1593
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_A_Social","-2.64(-4.98,-0.21)*","2.10(-0.39,4.54)","0.23(-3.41,3.68)","0.67(-0.08,1.43)","0.0294","0.0969","1.0014","1.0009",4859,4598,3455,3644,1.0036,1593
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_B_EQI","-1.00(-3.68,1.68)","2.72(-0.22,5.55)","-2.45(-5.41,0.50)","-0.36(-1.27,0.58)","0.4634","0.0702","1.0010","1.0014",4474,4448,3838,3844,1.0025,374
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_B_Air","-2.38(-4.80,0.15)","0.43(-2.75,3.64)","-1.13(-4.02,1.73)","-0.33(-1.23,0.56)","0.0639","0.8050","1.0002","1.0003",5533,6175,3599,3638,1.0008,374
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_B_Water","0.73(-3.13,4.61)","0.14(-3.84,4.38)","-2.28(-5.01,0.40)","-0.36(-1.29,0.57)","0.7113","0.9446","1.0002","1.0009",5039,5597,3566,3512,1.0015,374
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_B_Land","-2.26(-5.49,0.99)","-0.23(-2.97,2.51)","-1.59(-4.61,1.46)","-0.43(-1.37,0.51)","0.1735","0.8621","1.0011","1.0008",4635,4465,3917,3545,1.0018,374
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_B_Built","-1.38(-4.28,1.46)","-0.24(-3.57,3.03)","-1.43(-4.85,1.91)","-0.39(-1.33,0.53)","0.3456","0.8821","1.0014","1.0004",2813,3455,3193,3263,1.0028,374
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_B_Social","-1.44(-4.83,2.04)","-0.94(-4.66,2.81)","-1.22(-4.72,2.28)","-0.46(-1.41,0.48)","0.4072","0.6197","1.0009","0.9999",3227,3414,3723,3636,1.0009,374
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_C_EQI","1.59(-0.78,3.95)","3.06(0.31,5.85)*","-1.31(-4.24,1.62)","0.30(-0.72,1.33)","0.1868","0.0281","1.0004","1.0003",3814,4594,3711,3640,1.0012,1031
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_C_Air","0.54(-1.74,2.75)","3.02(0.19,5.83)*","-0.87(-3.76,2.16)","0.33(-0.67,1.33)","0.6559","0.0394","1.0034","1.0005",3885,3744,3573,3650,1.0034,1031
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_C_Water","1.06(-2.28,4.44)","-0.88(-3.89,2.06)","0.12(-2.55,2.87)","0.43(-0.58,1.42)","0.5447","0.5526","1.0010","1.0018",4867,5045,3757,3513,1.0022,1031
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_C_Land","-2.35(-5.18,0.52)","1.33(-1.06,3.68)","-0.43(-3.41,2.47)","0.25(-0.80,1.26)","0.1148","0.2943","1.0013","1.0014",5542,4515,3392,3595,1.0014,1031
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_C_Built","2.78(-0.06,5.63)","0.66(-2.31,3.58)","-1.52(-4.79,1.80)","0.33(-0.66,1.35)","0.0544","0.6505","1.0008","1.0018",4421,4535,3500,3708,1.0018,1031
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_C_Social","-2.67(-6.12,0.73)","3.09(-0.57,6.88)","0.03(-3.63,3.71)","-0.15(-1.19,0.93)","0.1248","0.1027","1.0022","1.0003",5394,4647,3755,4100,1.0022,1031
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_D_EQI","1.24(-1.44,3.78)","0.29(-5.26,5.94)","-8.63(-12.41,-5.11)***","-1.13(-2.23,-0.06)*","0.3426","0.9179","1.0096","1.0013",2786,8122,1784,3696,1.0241,136
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_D_Air","0.77(-1.88,3.24)","-4.71(-12.77,3.11)","-8.16(-11.33,-4.81)***","-1.14(-2.19,-0.10)*","0.5247","0.2377","1.0017","1.0016",5969,7005,3934,3613,1.0017,136
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_D_Water","0.62(-3.97,5.23)","-3.42(-7.12,0.46)","-8.00(-12.39,-4.53)***","-1.29(-2.53,-0.14)*","0.7959","0.0819","1.0059","1.0382",5230,103,3338,777,1.0757,136
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_D_Land","-2.13(-5.40,1.18)","1.13(-3.64,5.64)","-6.75(-11.03,-2.87)**","-1.19(-2.42,-0.04)*","0.1948","0.6172","1.0459","1.0540",87,71,771,598,1.054,136
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_D_Built","-0.21(-3.79,3.30)","-0.62(-5.39,4.10)","-7.58(-12.00,-3.47)***","-1.11(-2.31,-0.00)","0.9054","0.7871","1.0032","1.0012",4221,5096,3723,3324,1.022,136
"G20_G30_G12.2_F01_F03",15,"Cluster_NLCD_D_Social","1.22(-2.81,5.07)","-3.21(-10.31,3.97)","-8.91(-13.76,-4.38)***","-1.11(-2.32,0.08)","0.5305","0.3793","1.0007","1.0448",4346,86,3239,569,1.0448,136
