ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"N00_N29_C64_C65",15,"Built","-0.27(-1.01,0.48)","-0.23(-1.02,0.54)","2.01(0.87,3.12)***","0.21(-0.02,0.45)","0.4872","0.5651","1.0009","1.0013",4244,4170,3909,3334,1.0013,3136
"N00_N29_C64_C65",15,"Social","-0.49(-1.38,0.40)","0.32(-0.66,1.30)","1.93(0.73,3.14)**","0.15(-0.09,0.38)","0.2818","0.5197","1.0007","1.0005",3565,3623,3436,3469,1.0052,3136
"N00_N29_C64_C65",15,"Cluster_EQI_A_EQI","0.52(-2.50,3.59)","1.17(-0.96,3.29)","1.48(-0.42,3.51)","0.04(-0.73,0.80)","0.7296","0.2818","1.0005","1.0017",5930,3774,3986,3895,1.0025,1010
"N00_N29_C64_C65",15,"Cluster_EQI_A_Air","2.81(-0.10,5.71)","1.29(-0.78,3.40)","1.23(-0.48,3.07)","0.02(-0.73,0.77)","0.0577","0.2206","1.0014","1.0027",6562,4578,3776,3363,1.0034,1010
"N00_N29_C64_C65",15,"Cluster_EQI_A_Water","0.32(-2.88,3.29)","-0.05(-3.11,3.12)","2.13(0.52,3.82)**","-0.00(-0.74,0.72)","0.8313","0.9600","1.0012","1.0004",4383,5058,3463,3738,1.0013,1010
"N00_N29_C64_C65",15,"Cluster_EQI_A_Land","-1.08(-3.40,1.21)","0.54(-1.74,2.83)","2.38(0.38,4.47)*","0.00(-0.74,0.76)","0.3593","0.6434","1.0021","1.0011",3451,3744,3501,3798,1.0021,1010
"N00_N29_C64_C65",15,"Cluster_EQI_A_Built","0.08(-2.76,2.95)","0.41(-2.09,2.87)","1.88(-0.67,4.41)","-0.01(-0.75,0.73)","0.9638","0.7442","1.0001","1.0009",5075,4346,3986,3921,1.0021,1010
"N00_N29_C64_C65",15,"Cluster_EQI_A_Social","1.71(-2.23,5.75)","1.97(-0.73,4.70)","0.45(-2.37,3.20)","0.01(-0.75,0.73)","0.4001","0.1585","1.0005","1.0022",6002,4584,3898,3623,1.0022,1010
"N00_N29_C64_C65",15,"Cluster_EQI_B_EQI","0.81(-0.32,1.93)","0.98(-0.38,2.28)","2.15(0.90,3.39)**","0.25(-0.13,0.62)","0.1531","0.1560","1.0013","1.0012",5317,5617,3799,3948,1.0021,746
"N00_N29_C64_C65",15,"Cluster_EQI_B_Air","0.98(-0.12,2.05)","0.26(-1.38,1.97)","2.10(0.94,3.28)***","0.22(-0.15,0.60)","0.0810","0.7600","1.0005","1.0013",4473,5082,3768,3586,1.0015,746
"N00_N29_C64_C65",15,"Cluster_EQI_B_Water","1.10(-0.54,2.68)","1.11(-0.26,2.48)","2.52(1.53,3.50)***","0.29(-0.08,0.67)","0.1731","0.1169","1.0018","1.0012",4813,5916,3544,3704,1.0021,746
"N00_N29_C64_C65",15,"Cluster_EQI_B_Land","0.36(-0.91,1.58)","1.42(0.16,2.67)*","2.05(0.86,3.28)**","0.21(-0.16,0.58)","0.5543","0.0323","1.0002","1.0007",4581,5230,3649,3515,1.0009,746
"N00_N29_C64_C65",15,"Cluster_EQI_B_Built","0.43(-0.84,1.68)","-0.07(-1.51,1.39)","2.52(1.11,3.90)**","0.23(-0.15,0.60)","0.5014","0.9171","1.0019","1.0016",4460,5301,3993,3156,1.002,746
"N00_N29_C64_C65",15,"Cluster_EQI_B_Social","-0.59(-2.02,0.81)","0.50(-1.31,2.36)","2.98(1.49,4.49)***","0.17(-0.20,0.55)","0.4305","0.5943","1.0009","1.0004",4466,4421,3829,3673,1.0012,746
"N00_N29_C64_C65",15,"Cluster_EQI_C_EQI","0.36(-0.27,0.98)","1.96(1.08,2.81)***","1.66(0.38,2.99)*","0.41(0.13,0.71)**","0.2535","0.0002","1.0001","1.0005",3716,5004,3728,4011,1.0054,1380
"N00_N29_C64_C65",15,"Cluster_EQI_C_Air","0.09(-0.57,0.76)","-0.17(-1.10,0.77)","2.15(0.82,3.50)**","0.46(0.15,0.77)**","0.7696","0.7180","1.0008","0.9994",5043,5972,3688,4048,1.0033,1380
"N00_N29_C64_C65",15,"Cluster_EQI_C_Water","0.63(-0.41,1.70)","-0.62(-1.70,0.48)","2.09(0.86,3.35)**","0.43(0.13,0.74)**","0.2414","0.2677","1.0021","1.0007",5555,5595,3661,4225,1.005,1380
"N00_N29_C64_C65",15,"Cluster_EQI_C_Land","-1.44(-2.09,-0.80)***","-0.11(-0.96,0.72)","2.91(1.58,4.28)***","0.36(0.05,0.66)*","0.0002","0.7992","1.0012","0.9998",4340,4271,3614,3692,1.0117,1380
"N00_N29_C64_C65",15,"Cluster_EQI_C_Built","-0.75(-1.66,0.14)","-0.05(-0.98,0.92)","2.66(1.22,4.09)***","0.46(0.16,0.76)**","0.1006","0.9213","1.0016","1.0015",3228,3144,3458,3405,1.0061,1380
"N00_N29_C64_C65",15,"Cluster_EQI_C_Social","-1.10(-2.27,0.05)","1.00(-0.45,2.44)","2.71(1.22,4.24)***","0.29(-0.02,0.59)","0.0614","0.1793","1.0013","1.0007",2430,2452,3008,2977,1.0067,1380
"N00_N29_C64_C65",15,"Cluster_NLCD_A_EQI","0.23(-0.72,1.18)","1.41(0.37,2.43)*","1.20(-0.09,2.56)","0.13(-0.24,0.51)","0.6513","0.0102","1.0002","1.0003",5178,4933,4024,4059,1.0019,1593
"N00_N29_C64_C65",15,"Cluster_NLCD_A_Air","0.47(-0.53,1.45)","-0.04(-1.13,1.06)","1.55(0.31,2.83)*","0.19(-0.18,0.56)","0.3597","0.9571","0.9995","1.0006",4736,4788,3442,3930,1.0017,1593
"N00_N29_C64_C65",15,"Cluster_NLCD_A_Water","-0.69(-2.28,0.86)","-0.23(-1.67,1.20)","1.81(0.58,3.02)**","0.15(-0.21,0.52)","0.3751","0.7534","1.0005","1.0003",3818,4366,3340,3791,1.0025,1593
"N00_N29_C64_C65",15,"Cluster_NLCD_A_Land","-0.93(-1.92,0.07)","-0.34(-1.62,0.94)","2.35(0.93,3.73)***","0.17(-0.20,0.53)","0.0694","0.5893","1.0003","1.0002",5150,5418,3775,3883,1.0026,1593
"N00_N29_C64_C65",15,"Cluster_NLCD_A_Built","-0.60(-1.81,0.60)","-0.29(-1.49,0.88)","2.07(0.49,3.62)*","0.15(-0.22,0.53)","0.3231","0.6397","1.0007","1.0000",4697,4927,3426,3378,1.0007,1593
"N00_N29_C64_C65",15,"Cluster_NLCD_A_Social","-0.36(-1.63,0.95)","0.55(-0.83,1.88)","1.57(-0.01,3.20)","0.07(-0.32,0.45)","0.5697","0.4335","1.0004","1.0001",4839,4560,3944,3812,1.0014,1593
"N00_N29_C64_C65",15,"Cluster_NLCD_B_EQI","1.15(-0.11,2.44)","0.98(-0.61,2.55)","0.76(-0.96,2.51)","0.33(-0.08,0.73)","0.0706","0.2218","1.0007","1.0005",3553,3386,3131,3325,1.006,374
"N00_N29_C64_C65",15,"Cluster_NLCD_B_Air","0.43(-0.81,1.69)","1.71(-0.01,3.46)","0.75(-1.05,2.64)","0.28(-0.15,0.70)","0.5030","0.0523","1.0011","1.0008",4016,4831,3751,3900,1.0035,374
"N00_N29_C64_C65",15,"Cluster_NLCD_B_Water","2.62(0.64,4.53)*","1.68(-0.46,3.75)","0.61(-1.18,2.39)","0.21(-0.18,0.61)","0.0119","0.1160","1.0013","0.9996",4106,3994,3522,3859,1.003,374
"N00_N29_C64_C65",15,"Cluster_NLCD_B_Land","0.15(-1.45,1.83)","1.60(0.17,2.98)*","0.68(-1.11,2.50)","0.29(-0.11,0.68)","0.8609","0.0256","1.0003","0.9998",4337,4658,3742,3581,1.004,374
"N00_N29_C64_C65",15,"Cluster_NLCD_B_Built","0.20(-1.18,1.59)","-0.05(-1.71,1.63)","1.13(-0.80,3.20)","0.27(-0.16,0.67)","0.7738","0.9367","1.0008","1.0022",4344,4391,3779,4344,1.0022,374
"N00_N29_C64_C65",15,"Cluster_NLCD_B_Social","-1.12(-2.94,0.64)","0.96(-1.15,3.09)","1.79(-0.37,3.96)","0.19(-0.22,0.60)","0.2239","0.3780","1.0012","1.0004",3488,3986,3256,3958,1.0027,374
"N00_N29_C64_C65",15,"Cluster_NLCD_C_EQI","0.96(-0.28,2.17)","0.47(-1.10,2.02)","3.32(1.81,4.86)***","0.58(0.07,1.07)*","0.1181","0.5613","1.0007","1.0009",3994,3934,3548,3650,1.0014,1031
"N00_N29_C64_C65",15,"Cluster_NLCD_C_Air","0.74(-0.44,1.91)","-0.28(-1.90,1.41)","3.59(2.07,5.13)***","0.66(0.15,1.16)*","0.2072","0.7326","1.0008","1.0010",4473,4809,3585,3943,1.0026,1031
"N00_N29_C64_C65",15,"Cluster_NLCD_C_Water","0.44(-1.29,2.18)","0.75(-0.83,2.30)","3.82(2.50,5.14)***","0.68(0.15,1.19)**","0.6242","0.3560","1.0015","1.0007",5437,5354,3891,3661,1.0015,1031
"N00_N29_C64_C65",15,"Cluster_NLCD_C_Land","-1.27(-2.71,0.16)","0.49(-0.75,1.75)","3.78(2.24,5.26)***","0.53(0.03,1.03)*","0.0869","0.4472","1.0001","1.0010",5116,3791,3508,3316,1.001,1031
"N00_N29_C64_C65",15,"Cluster_NLCD_C_Built","0.20(-1.48,1.85)","0.04(-1.66,1.71)","3.74(1.83,5.59)***","0.61(0.08,1.14)*","0.8113","0.9504","1.0009","1.0006",3924,3940,4061,3928,1.0012,1031
"N00_N29_C64_C65",15,"Cluster_NLCD_C_Social","-0.11(-2.23,1.91)","2.13(-0.16,4.37)","3.34(1.30,5.44)**","0.48(-0.08,1.01)","0.9317","0.0685","1.0025","1.0001",3122,3353,3292,3442,1.0028,1031
"N00_N29_C64_C65",15,"Cluster_NLCD_D_EQI","0.10(-1.10,1.38)","2.66(0.33,4.91)*","1.73(-0.12,3.58)","0.39(-0.15,0.91)","0.8875","0.0260","1.0036","0.9997",3779,5866,3694,3800,1.004,136
"N00_N29_C64_C65",15,"Cluster_NLCD_D_Air","0.43(-0.93,1.75)","0.09(-9.74,9.77)","1.68(-0.26,3.62)","0.43(-0.10,0.98)","0.5205","0.9796","1.0005","1.0038",3802,8459,3045,3486,1.0038,136
"N00_N29_C64_C65",15,"Cluster_NLCD_D_Water","1.79(-0.50,4.19)","-0.50(-2.24,1.19)","1.92(0.11,3.73)*","0.42(-0.14,0.98)","0.1339","0.5726","1.0017","1.0007",6121,4886,3443,3706,1.0017,136
"N00_N29_C64_C65",15,"Cluster_NLCD_D_Land","-1.64(-3.13,-0.12)*","-0.34(-2.29,1.70)","3.20(1.22,5.21)**","0.41(-0.13,0.97)","0.0390","0.7371","1.0019","1.0001",2692,3137,3730,3160,1.003,136
"N00_N29_C64_C65",15,"Cluster_NLCD_D_Built","-1.24(-3.01,0.70)","0.21(-2.23,2.71)","2.91(0.60,5.16)*","0.41(-0.14,0.96)","0.1993","0.8834","1.0013","1.0004",2428,2653,2854,2925,1.0026,136
"N00_N29_C64_C65",15,"Cluster_NLCD_D_Social","-0.46(-2.68,1.83)","-0.22(-7.93,7.31)","2.34(-0.20,4.86)","0.42(-0.12,0.98)","0.6680","0.9650","1.0007","1.0020",2844,4985,3226,3735,1.002,136
