ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C00_C97,2000_2005,2006_2010,5,EQI,0.00,"-2.99(-10.06,3.87)","4.38(-2.32,11.02)","13.59(6.71,20.40)***","33.99(26.98,41.15)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Air","0.00","-1.11(-8.09,5.79)","8.99(2.01,16.03)*","18.16(11.36,25.10)***","33.47(25.96,40.85)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Water","0.00","-5.76(-12.84,1.46)","-5.30(-12.48,2.16)","4.45(-2.96,11.76)","5.50(-2.09,12.94)"
"C00_C97","2000_2005","2006_2010",5,"EQI_Land","0.00","-1.02(-8.03,5.84)","2.65(-4.31,9.66)","0.55(-6.47,7.75)","2.69(-4.64,10.06)"
"C00_C97","2000_2005","2006_2010",5,"EQI_Built","0.00","-2.40(-9.53,4.26)","3.82(-3.07,10.65)","11.43(4.70,18.20)**","19.43(12.29,26.28)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Social","0.00","-1.40(-8.23,5.46)","-4.25(-10.88,2.60)","6.79(-0.34,13.47)","9.60(2.55,16.44)**"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI","0.00","-4.25(-12.94,4.23)","0.48(-7.99,8.83)","0.15(-7.65,8.31)","18.14(10.60,25.72)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","0.00","-7.42(-16.04,1.38)","-6.87(-14.97,1.30)","2.91(-4.79,10.61)","23.54(15.73,31.28)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","0.00","1.70(-6.95,10.39)","-4.88(-12.95,3.09)","4.04(-4.25,12.52)","-0.47(-8.63,7.83)"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","0.00","1.04(-6.80,9.05)","-0.09(-7.82,8.02)","1.37(-6.86,9.57)","-0.94(-9.04,7.22)"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Built","0.00","-4.64(-12.54,3.30)","-0.42(-8.15,7.66)","8.14(0.39,15.60)*","14.98(7.28,22.69)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Social","0.00","0.14(-8.12,8.52)","-1.55(-9.71,6.65)","6.72(-1.42,14.86)","-0.08(-7.03,7.04)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI","0.00","1.46(-8.00,10.73)","1.44(-7.21,9.97)","2.54(-6.40,11.65)","-6.76(-15.75,2.20)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Air","0.00","-2.23(-11.91,7.20)","-7.33(-16.10,1.31)","6.43(-2.01,14.76)","3.02(-6.22,12.06)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Water","0.00","0.72(-8.05,10.14)","-1.71(-10.82,7.79)","-0.94(-9.99,8.56)","-2.02(-10.97,7.07)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Land","0.00","1.66(-7.44,10.62)","1.35(-7.32,10.13)","-6.04(-14.82,2.87)","-3.81(-12.88,5.22)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Built","0.00","-1.50(-10.61,7.54)","3.33(-5.64,12.12)","0.39(-8.11,8.99)","-4.19(-13.32,4.73)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Social","0.00","4.21(-4.37,12.76)","-1.40(-10.10,7.35)","-3.06(-12.13,5.81)","-3.79(-12.72,5.51)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI","0.00","-0.91(-9.41,7.51)","-2.39(-10.34,5.35)","2.77(-5.39,10.87)","1.80(-7.26,10.62)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Air","0.00","-1.27(-9.27,6.84)","7.27(-1.21,15.47)","8.68(0.27,17.37)*","0.62(-9.08,10.27)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Water","0.00","0.06(-8.68,8.54)","0.25(-8.07,8.70)","-1.54(-9.71,6.95)","-0.59(-9.20,8.45)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Land","0.00","0.42(-7.87,8.95)","1.80(-6.68,10.40)","-1.51(-10.24,7.00)","-3.54(-12.32,5.10)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Built","0.00","-0.54(-8.49,7.14)","-1.47(-9.46,6.63)","1.44(-6.58,9.70)","4.45(-4.29,13.16)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Social","0.00","-0.40(-8.36,7.83)","-6.05(-14.59,2.32)","0.42(-8.40,8.73)","0.26(-8.56,9.43)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI","0.00","3.42(-4.66,11.42)","2.98(-5.83,11.80)","-0.49(-10.25,9.14)","-0.15(-9.65,9.06)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Air","0.00","5.84(-2.65,14.35)","6.28(-2.85,15.53)","0.24(-9.74,9.71)","0.06(-9.88,10.03)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Water","0.00","-6.02(-14.67,2.28)","-3.08(-12.02,5.47)","2.93(-5.99,11.79)","1.53(-7.80,10.66)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Land","0.00","3.27(-5.65,11.93)","1.56(-7.22,10.18)","-5.49(-14.46,3.37)","-1.79(-10.53,6.72)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Built","0.00","0.53(-7.62,8.84)","2.66(-6.10,11.32)","-1.50(-10.58,7.47)","1.04(-8.40,10.47)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Social","0.00","1.29(-6.98,9.49)","-0.49(-9.10,8.05)","-1.06(-9.49,7.81)","-1.40(-10.49,7.86)"
"C00_C97","2000_2005","2011_2015",10,"EQI","0.00","-1.05(-7.37,5.21)","6.14(-0.28,12.40)","11.39(5.13,17.86)***","35.72(28.95,42.47)***"
"C00_C97","2000_2005","2011_2015",10,"EQI_Air","0.00","-1.61(-8.05,4.80)","8.05(1.33,14.55)*","17.48(10.68,24.21)***","35.17(28.08,42.47)***"
"C00_C97","2000_2005","2011_2015",10,"EQI_Water","0.00","-3.89(-10.63,2.92)","1.17(-6.04,8.04)","-1.24(-8.29,5.62)","4.60(-2.69,11.64)"
"C00_C97","2000_2005","2011_2015",10,"EQI_Land","0.00","-2.25(-8.52,4.04)","-0.64(-7.09,5.65)","1.12(-5.69,7.99)","8.02(0.96,14.93)*"
"C00_C97","2000_2005","2011_2015",10,"EQI_Built","0.00","-1.25(-7.42,4.89)","8.84(2.62,15.11)**","8.50(2.51,14.81)**","14.00(7.65,20.51)***"
"C00_C97","2000_2005","2011_2015",10,"EQI_Social","0.00","-1.36(-7.73,4.94)","-6.21(-12.49,0.34)","5.39(-1.09,11.78)","7.57(0.79,14.17)*"
"C00_C97","2000_2005","2011_2015",10,"RUCC1_EQI","0.00","-8.12(-16.53,0.49)","-0.17(-7.93,7.79)","1.33(-6.45,8.99)","17.66(10.45,25.00)***"
"C00_C97","2000_2005","2011_2015",10,"RUCC1_EQI_Air","0.00","-9.66(-18.12,-1.40)*","-7.86(-16.03,0.19)","2.55(-5.05,10.24)","27.26(20.04,34.60)***"
"C00_C97","2000_2005","2011_2015",10,"RUCC1_EQI_Water","0.00","4.06(-3.73,11.66)","1.97(-5.88,9.82)","-1.90(-9.68,5.63)","-2.20(-10.25,5.65)"
"C00_C97","2000_2005","2011_2015",10,"RUCC1_EQI_Land","0.00","1.29(-6.67,8.94)","-3.86(-11.51,3.60)","-0.12(-7.89,7.86)","5.43(-2.17,13.14)"
"C00_C97","2000_2005","2011_2015",10,"RUCC1_EQI_Built","0.00","-2.74(-9.92,4.46)","2.30(-5.19,9.94)","7.41(0.24,14.56)*","13.20(6.04,20.47)***"
"C00_C97","2000_2005","2011_2015",10,"RUCC1_EQI_Social","0.00","5.55(-2.40,13.83)","-3.92(-11.61,3.82)","6.55(-0.85,13.76)","-2.21(-9.49,4.82)"
