ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C00_C97,2000_2005,2006_2010,5,EQI,0.00,"-0.47(-7.91,6.70)","8.65(1.50,15.82)*","14.09(6.48,21.49)***","17.02(9.69,24.34)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Air","0.00","5.61(-1.87,13.13)","5.09(-2.24,12.48)","9.36(1.79,16.46)*","11.49(3.94,18.86)**"
"C00_C97","2000_2005","2006_2010",5,"EQI_Water","0.00","-1.11(-8.63,6.43)","2.96(-4.03,9.98)","0.77(-6.47,8.00)","7.61(0.51,14.89)*"
"C00_C97","2000_2005","2006_2010",5,"EQI_Land","0.00","-3.62(-10.74,3.48)","-0.31(-7.39,6.68)","6.65(-1.01,14.11)","2.34(-4.76,9.38)"
"C00_C97","2000_2005","2006_2010",5,"EQI_Built","0.00","-1.69(-9.11,5.67)","10.66(3.29,17.91)**","3.76(-3.41,10.79)","16.96(9.64,24.01)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Social","0.00","0.72(-6.61,8.15)","4.66(-2.68,11.91)","2.80(-4.24,9.88)","8.84(1.34,16.46)*"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI","0.00","-0.08(-8.89,8.59)","0.90(-7.01,8.97)","3.23(-4.27,11.12)","14.58(7.16,21.72)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","0.00","-3.62(-12.48,5.14)","-6.72(-14.59,1.02)","7.04(-0.49,14.29)","11.03(3.80,18.06)**"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","0.00","-0.49(-8.51,7.25)","2.62(-4.97,10.24)","-1.16(-8.89,6.63)","3.25(-4.35,10.96)"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","0.00","0.05(-7.71,7.69)","2.11(-5.85,9.65)","2.89(-4.94,10.41)","1.60(-6.01,9.13)"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Built","0.00","-0.64(-8.32,6.76)","0.77(-6.64,8.22)","5.76(-1.73,13.42)","12.58(5.09,19.92)**"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Social","0.00","1.38(-6.70,9.38)","2.65(-5.24,10.54)","1.62(-5.87,9.04)","6.39(-0.69,13.40)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI","0.00","-1.60(-10.31,6.88)","-0.52(-9.01,7.94)","3.65(-4.73,12.29)","-1.94(-9.81,5.64)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Air","0.00","3.98(-5.09,13.33)","1.35(-6.94,9.43)","-3.92(-12.24,4.17)","-0.14(-8.77,8.55)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Water","0.00","3.00(-6.07,12.03)","0.43(-8.14,8.93)","-3.84(-12.04,4.22)","0.49(-7.55,8.49)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Land","0.00","0.41(-8.20,8.98)","1.54(-6.99,9.72)","2.19(-5.95,10.63)","1.08(-7.41,9.79)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Built","0.00","2.40(-6.76,11.90)","-0.01(-8.70,8.61)","-5.25(-13.64,2.69)","6.24(-2.48,15.10)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Social","0.00","-5.81(-14.29,3.01)","1.77(-6.71,10.31)","0.01(-8.56,8.45)","1.34(-6.96,9.73)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI","0.00","-1.71(-10.56,7.12)","3.29(-5.67,12.04)","5.51(-3.63,14.44)","2.00(-7.40,11.25)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Air","0.00","4.96(-3.71,13.92)","2.39(-6.45,11.18)","-2.23(-10.94,6.87)","-0.88(-10.15,8.55)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Water","0.00","-0.81(-9.23,7.71)","1.53(-7.35,10.26)","0.59(-8.33,9.32)","3.41(-5.55,12.63)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Land","0.00","-6.02(-15.03,2.85)","-0.88(-9.59,7.90)","6.65(-1.97,15.44)","5.52(-3.24,14.22)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Built","0.00","-2.22(-10.66,6.38)","5.85(-2.69,14.70)","-1.70(-10.48,7.07)","6.44(-2.70,15.37)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Social","0.00","-0.10(-8.51,8.36)","2.32(-6.56,10.85)","2.75(-6.47,11.74)","1.66(-7.61,11.17)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI","0.00","0.00(-0.00,0.00)","0.00(-0.00,0.00)","-0.00(-0.00,0.00)","0.00(-0.00,0.00)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Air","0.00","-0.00(-0.00,0.00)","-0.00(-0.00,0.00)","0.00(-0.00,0.00)","0.07(-0.24,0.48)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Water","0.00","-0.00(-0.00,0.00)","-0.00(-0.00,0.00)","-0.00(-0.00,0.00)","-0.00(-0.00,0.00)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Land","0.00","-0.00(-0.00,0.00)","0.00(-0.00,0.00)","-0.00(-0.00,0.00)","0.00(-0.00,0.00)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Built","0.00","0.00(-0.00,0.00)","0.00(-0.00,0.00)","0.00(-0.00,0.00)","0.00(-0.00,0.00)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Social","0.00","-0.00(-0.00,0.00)","-0.00(-0.00,0.00)","-0.00(-0.00,0.00)","0.00(-0.00,0.00)"
"C00_C97","2000_2005","2011_2015",10,"EQI","0.00","2.72(-4.12,9.50)","8.27(1.54,15.38)*","13.57(6.82,20.45)***","24.04(17.04,30.97)***"
