ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C61,2000_2005,2006_2010,5,census_division_1_EQI,0.00,"2.36(-3.31,7.92)","0.86(-4.40,5.91)","1.35(-3.26,5.24)","0.99(-3.53,4.82)"
"C61","2000_2005","2006_2010",5,"census_division_1_EQI_Air","0.00","2.25(-2.18,6.31)","1.08(-3.29,4.72)","0.53(-3.87,4.18)","-0.12(-4.58,3.53)"
"C61","2000_2005","2006_2010",5,"census_division_1_EQI_Water","0.00","-3.24(-7.34,1.18)","-2.65(-5.21,-0.00)","-4.36(-6.27,-2.40)***","-4.14(-6.19,-2.11)**"
"C61","2000_2005","2006_2010",5,"census_division_1_EQI_Land","0.00","1.21(-2.96,5.62)","1.34(-2.82,5.75)","1.34(-2.78,5.76)","1.28(-2.75,5.76)"
"C61","2000_2005","2006_2010",5,"census_division_1_EQI_Built","0.00","1.26(-9.83,10.81)","-0.48(-4.13,2.03)","-1.05(-4.42,1.22)","-0.66(-4.14,1.53)"
"C61","2000_2005","2006_2010",5,"census_division_1_EQI_Social","0.00","0.02(-3.83,3.19)","1.67(-2.14,5.11)","2.27(-1.60,5.49)","3.49(-0.43,6.77)"
"C61","2000_2005","2011_2015",10,"census_division_1_EQI","0.00","4.18(-0.88,9.32)","1.51(-3.67,6.43)","1.04(-3.45,5.07)","-0.05(-4.44,3.92)"
"C61","2000_2005","2011_2015",10,"census_division_1_EQI_Air","0.00","3.05(-1.78,8.02)","1.41(-3.22,5.87)","1.09(-3.47,5.63)","0.20(-4.39,4.66)"
"C61","2000_2005","2011_2015",10,"census_division_1_EQI_Water","0.00","-1.12(-5.42,3.07)","0.72(-2.17,3.77)","-1.05(-3.58,1.42)","-0.65(-3.19,1.84)"
"C61","2000_2005","2011_2015",10,"census_division_1_EQI_Land","0.00","0.99(-3.47,5.34)","1.82(-2.53,6.08)","1.27(-3.14,5.61)","0.89(-3.51,5.15)"
"C61","2000_2005","2011_2015",10,"census_division_1_EQI_Built","0.00","0.01(-9.99,9.70)","-4.09(-7.13,-1.55)***","-3.43(-6.35,-1.48)**","-3.29(-6.23,-1.37)**"
"C61","2000_2005","2011_2015",10,"census_division_1_EQI_Social","0.00","1.17(-2.98,5.14)","0.18(-3.79,4.06)","0.91(-3.11,4.76)","1.58(-2.38,5.49)"
"C61","2006_2010","2011_2015",5,"census_division_1_EQI","0.00","-0.28(-1.77,1.25)","-1.11(-2.75,0.61)","-0.91(-2.58,0.85)","-0.92(-2.42,0.69)"
"C61","2006_2010","2011_2015",5,"census_division_1_EQI_Air","0.00","1.42(0.02,2.85)*","0.81(-0.75,2.25)","1.07(-0.59,2.62)","1.52(0.13,2.99)*"
