ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C64_C68,2000_2005,2006_2010,5,doe_code_2A_EQI,0.00,"0.41(-0.54,1.36)","1.11(0.11,2.10)*","2.01(0.81,3.17)**","2.15(0.74,3.63)**"
"C64_C68","2000_2005","2006_2010",5,"doe_code_2A_EQI_Air","0.00","3.47(1.13,5.51)**","1.50(-0.68,3.45)","1.87(-0.34,3.84)","2.17(-0.09,4.24)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_2A_EQI_Water","0.00","-0.40(-2.14,1.43)","-0.36(-2.25,1.30)","-0.51(-2.32,1.18)","0.51(-1.97,3.24)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_2A_EQI_Land","0.00","0.23(-0.72,1.23)","1.07(0.01,2.14)*","1.38(-0.70,3.48)","1.47(-3.54,7.10)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_2A_EQI_Built","0.00","0.66(-0.59,1.85)","1.53(0.32,2.70)*","1.31(0.16,2.40)*","1.51(0.22,2.69)*"
"C64_C68","2000_2005","2006_2010",5,"doe_code_2A_EQI_Social","0.00","0.69(-0.23,1.61)","0.90(-0.17,1.99)","0.45(-0.60,1.52)","0.62(-0.59,1.85)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_2A_EQI","0.00","0.94(-0.02,1.86)","1.14(0.15,2.14)*","1.39(0.13,2.63)*","1.13(-0.39,2.63)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_2A_EQI_Air","0.00","-4.10(-8.70,1.35)","-3.28(-7.84,2.19)","-3.26(-7.78,1.98)","-3.14(-7.72,2.14)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_2A_EQI_Water","0.00","-0.76(-2.32,0.82)","0.99(-0.66,2.42)","1.10(-0.69,2.64)","0.62(-2.17,3.34)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_2A_EQI_Land","0.00","0.95(-0.28,2.24)","0.74(-0.54,2.01)","0.94(-1.14,3.09)","1.15(-3.57,6.01)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_2A_EQI_Built","0.00","-0.15(-1.63,1.32)","-0.31(-1.80,1.09)","-0.45(-1.80,0.91)","-0.48(-1.89,0.97)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_2A_EQI_Social","0.00","0.91(-0.26,2.00)","0.78(-0.47,1.99)","0.79(-0.37,2.01)","1.02(-0.35,2.37)"
"C64_C68","2006_2010","2011_2015",5,"doe_code_2A_EQI","0.00","0.56(-0.71,1.87)","1.22(-0.03,2.41)","0.66(-0.63,1.97)","0.08(-1.33,1.50)"
"C64_C68","2006_2010","2011_2015",5,"doe_code_2A_EQI_Air","0.00","0.05(-0.97,1.01)","0.44(-0.54,1.37)","0.32(-0.70,1.35)","0.01(-1.25,1.22)"
"C64_C68","2006_2010","2011_2015",5,"doe_code_2A_EQI_Water","0.00","-1.12(-2.57,0.38)","1.11(-0.44,2.47)","0.65(-0.81,1.91)","0.74(-1.38,2.91)"
"C64_C68","2006_2010","2011_2015",5,"doe_code_2A_EQI_Land","0.00","-0.44(-1.39,0.49)","0.51(-0.51,1.54)","-0.55(-1.58,0.49)","-0.72(-1.87,0.42)"
"C64_C68","2006_2010","2011_2015",5,"doe_code_2A_EQI_Built","0.00","-0.10(-2.20,1.88)","0.06(-2.11,2.10)","0.10(-2.01,2.22)","0.33(-1.86,2.43)"
"C64_C68","2006_2010","2011_2015",5,"doe_code_2A_EQI_Social","0.00","-0.20(-1.12,0.74)","-0.32(-1.58,0.97)","0.22(-1.03,1.44)","-1.76(-3.05,-0.39)*"
"C64_C68","2006_2010","2016_2020",10,"doe_code_2A_EQI","0.00","-0.40(-1.70,0.86)","-0.13(-1.40,1.13)","0.47(-0.92,1.80)","0.70(-0.78,2.12)"
"C64_C68","2006_2010","2016_2020",10,"doe_code_2A_EQI_Air","0.00","-0.29(-1.28,0.71)","-0.21(-1.20,0.80)","-0.82(-1.81,0.20)","0.14(-1.07,1.34)"
"C64_C68","2006_2010","2016_2020",10,"doe_code_2A_EQI_Water","0.00","0.70(-0.87,2.40)","-0.51(-1.68,0.60)","-0.67(-1.77,0.47)","-0.32(-2.06,1.47)"
"C64_C68","2006_2010","2016_2020",10,"doe_code_2A_EQI_Land","0.00","0.43(-0.48,1.34)","0.07(-0.85,0.97)","0.28(-0.69,1.23)","-0.22(-1.30,0.83)"
"C64_C68","2006_2010","2016_2020",10,"doe_code_2A_EQI_Built","0.00","0.37(-1.74,2.39)","1.27(-0.89,3.33)","0.80(-1.36,2.85)","2.25(0.05,4.35)*"
"C64_C68","2006_2010","2016_2020",10,"doe_code_2A_EQI_Social","0.00","0.36(-0.55,1.25)","0.73(-0.42,1.89)","0.27(-0.85,1.40)","-0.82(-2.08,0.49)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_3A_EQI","0.00","0.80(0.03,1.59)*","1.15(0.36,1.97)**","1.82(0.95,2.69)***","2.09(0.97,3.20)***"
"C64_C68","2000_2005","2006_2010",5,"doe_code_3A_EQI_Air","0.00","-0.02(-1.49,1.46)","-0.14(-1.61,1.23)","0.14(-1.38,1.61)","0.47(-1.15,2.02)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_3A_EQI_Water","0.00","0.03(-1.16,1.16)","0.36(-1.00,1.59)","0.17(-1.14,1.41)","0.38(-1.00,1.77)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_3A_EQI_Land","0.00","0.07(-0.52,0.68)","0.18(-0.63,0.99)","1.11(-0.19,2.36)","1.18(-2.85,5.34)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_3A_EQI_Built","0.00","0.73(-0.16,1.62)","1.33(0.41,2.28)**","0.89(-0.13,1.89)","1.06(-0.06,2.17)"
"C64_C68","2000_2005","2006_2010",5,"doe_code_3A_EQI_Social","0.00","0.24(-0.48,0.98)","0.25(-0.66,1.15)","0.43(-0.57,1.43)","0.92(-0.21,2.02)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_3A_EQI","0.00","0.26(-0.52,1.04)","1.41(0.58,2.23)**","1.69(0.80,2.59)***","1.67(0.44,2.83)**"
"C64_C68","2000_2005","2011_2015",10,"doe_code_3A_EQI_Air","0.00","0.82(-0.46,2.11)","0.81(-0.47,2.08)","1.25(-0.02,2.49)","1.30(-0.05,2.64)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_3A_EQI_Water","0.00","0.62(-0.40,1.57)","0.81(-0.35,1.89)","1.44(0.25,2.58)*","0.48(-0.81,1.65)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_3A_EQI_Land","0.00","0.21(-0.43,0.87)","-0.15(-1.00,0.70)","-1.39(-2.48,-0.22)*","0.50(-3.15,4.49)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_3A_EQI_Built","0.00","0.18(-0.77,1.09)","0.06(-0.88,0.98)","-0.05(-1.06,0.91)","-0.07(-1.22,1.03)"
"C64_C68","2000_2005","2011_2015",10,"doe_code_3A_EQI_Social","0.00","0.41(-0.35,1.19)","0.65(-0.29,1.58)","0.92(-0.16,1.98)","1.16(-0.04,2.32)"
