ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C34,2000_2005,2006_2010,5,doe_major_2_EQI,0.00,"0.40(-2.91,3.34)","2.08(-1.33,5.19)","2.66(-1.22,6.21)","1.72(-2.86,6.17)"
"C34","2000_2005","2006_2010",5,"doe_major_2_EQI_Air","0.00","0.02(-4.42,4.39)","-1.01(-5.45,3.26)","1.00(-3.11,5.16)","2.65(-1.84,6.97)"
"C34","2000_2005","2006_2010",5,"doe_major_2_EQI_Water","0.00","3.37(-1.67,8.19)","-2.64(-7.23,1.11)","-0.97(-5.86,3.67)","-2.40(-7.63,3.02)"
"C34","2000_2005","2006_2010",5,"doe_major_2_EQI_Land","0.00","-1.07(-4.27,2.10)","-0.63(-4.33,3.01)","1.50(-3.86,7.06)","-2.28(-9.28,4.84)"
"C34","2000_2005","2006_2010",5,"doe_major_2_EQI_Built","0.00","-1.16(-5.33,2.88)","-2.66(-6.63,1.33)","-2.22(-6.19,1.66)","-3.76(-7.98,0.25)"
"C34","2000_2005","2006_2010",5,"doe_major_2_EQI_Social","0.00","2.64(-0.33,5.73)","3.10(-0.46,6.84)","1.07(-2.29,4.40)","2.55(-1.60,6.60)"
"C34","2000_2005","2011_2015",10,"doe_major_2_EQI","0.00","-0.79(-3.42,1.77)","0.90(-1.89,3.67)","2.35(-0.94,5.83)","2.25(-1.91,6.46)"
"C34","2000_2005","2011_2015",10,"doe_major_2_EQI_Air","0.00","5.12(0.95,9.27)*","3.41(-0.78,7.60)","4.09(0.10,8.03)*","4.44(0.29,8.56)*"
"C34","2000_2005","2011_2015",10,"doe_major_2_EQI_Water","0.00","0.02(-4.47,4.22)","-2.83(-6.22,0.26)","0.41(-3.80,4.38)","-3.51(-8.12,1.47)"
"C34","2000_2005","2011_2015",10,"doe_major_2_EQI_Land","0.00","-1.09(-3.95,1.80)","-0.35(-3.50,2.67)","1.25(-3.58,6.00)","-0.48(-6.80,6.20)"
"C34","2000_2005","2011_2015",10,"doe_major_2_EQI_Built","0.00","-3.37(-6.71,-0.03)*","-2.54(-5.95,0.92)","-3.20(-6.47,0.02)","-3.74(-7.30,-0.20)*"
"C34","2000_2005","2011_2015",10,"doe_major_2_EQI_Social","0.00","2.29(-0.46,5.01)","2.85(-0.25,5.96)","1.45(-1.71,4.72)","3.71(-0.07,7.35)"
"C34","2006_2010","2011_2015",5,"doe_major_2_EQI","0.00","-0.71(-4.13,2.75)","0.29(-3.14,3.69)","0.67(-2.79,4.25)","0.92(-3.16,5.03)"
"C34","2006_2010","2011_2015",5,"doe_major_2_EQI_Air","0.00","-0.49(-3.38,2.38)","-0.65(-3.58,2.36)","-1.53(-4.56,1.62)","-0.71(-4.50,3.11)"
