ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C50,2000_2005,2006_2010,5,koppen_code__EQI,0.00,"-0.83(-3.62,1.95)","0.74(-2.29,3.77)","1.34(-1.82,4.58)","1.95(-1.27,5.21)"
"C50","2000_2005","2006_2010",5,"koppen_code__EQI_Air","0.00","-0.91(-4.04,2.15)","0.86(-3.03,4.71)","-0.82(-3.89,2.35)","2.57(-1.11,6.22)"
"C50","2000_2005","2006_2010",5,"koppen_code__EQI_Water","0.00","1.33(-2.72,5.44)","1.37(-2.15,4.89)","-0.49(-4.28,3.64)","0.29(-3.32,3.95)"
"C50","2000_2005","2006_2010",5,"koppen_code__EQI_Land","0.00","2.27(-1.44,6.06)","2.14(-1.72,5.69)","5.10(1.22,8.83)*","2.31(-1.25,5.67)"
"C50","2000_2005","2006_2010",5,"koppen_code__EQI_Built","0.00","1.21(-2.58,4.96)","1.35(-2.35,5.01)","2.15(-1.22,5.39)","0.09(-3.43,3.57)"
"C50","2000_2005","2006_2010",5,"koppen_code__EQI_Social","0.00","-1.54(-4.73,1.64)","-2.00(-4.79,1.04)","0.34(-3.03,3.75)","1.30(-3.02,5.56)"
"C50","2000_2005","2011_2015",10,"koppen_code__EQI","0.00","1.12(-1.84,4.23)","0.45(-2.70,3.55)","1.32(-1.91,4.58)","2.60(-0.81,5.83)"
"C50","2000_2005","2011_2015",10,"koppen_code__EQI_Air","0.00","0.60(-2.50,3.81)","0.50(-3.46,4.43)","0.40(-2.81,3.50)","0.98(-2.71,4.75)"
"C50","2000_2005","2011_2015",10,"koppen_code__EQI_Water","0.00","6.48(2.23,10.51)**","-0.24(-3.70,3.25)","1.05(-2.86,5.00)","0.78(-2.88,4.38)"
"C50","2000_2005","2011_2015",10,"koppen_code__EQI_Land","0.00","0.73(-3.09,4.69)","-2.47(-6.19,1.27)","0.75(-2.94,4.53)","1.69(-1.87,5.41)"
"C50","2000_2005","2011_2015",10,"koppen_code__EQI_Built","0.00","0.93(-2.80,4.55)","2.89(-0.68,6.41)","3.15(-0.11,6.31)","2.98(-0.69,6.43)"
"C50","2000_2005","2011_2015",10,"koppen_code__EQI_Social","0.00","-1.46(-4.79,1.85)","-0.52(-3.52,2.54)","-0.56(-4.08,2.90)","-0.17(-4.91,4.39)"
"C50","2006_2010","2011_2015",5,"koppen_code__EQI","0.00","-3.09(-5.89,-0.28)*","-0.61(-3.75,2.68)","-0.70(-3.97,2.73)","-1.80(-5.08,1.56)"
"C50","2006_2010","2011_2015",5,"koppen_code__EQI_Air","0.00","-0.48(-3.37,2.45)","2.97(-0.51,6.50)","0.48(-2.93,3.91)","-2.63(-6.52,1.32)"
"C50","2006_2010","2011_2015",5,"koppen_code__EQI_Water","0.00","1.45(-2.66,5.66)","-1.48(-5.44,2.73)","-0.81(-4.90,3.65)","0.84(-3.13,4.68)"
"C50","2006_2010","2011_2015",5,"koppen_code__EQI_Land","0.00","-3.67(-6.79,-0.56)*","-1.04(-4.07,2.07)","-0.38(-6.01,4.94)","0.84(-2.88,4.81)"
"C50","2006_2010","2011_2015",5,"koppen_code__EQI_Built","0.00","0.41(-3.23,4.09)","-0.06(-3.50,3.27)","-0.00(-3.98,3.90)","-0.52(-3.72,2.77)"
"C50","2006_2010","2011_2015",5,"koppen_code__EQI_Social","0.00","0.29(-3.25,3.82)","1.01(-2.51,4.45)","-2.65(-6.86,1.59)","0.02(-3.66,3.82)"
"C50","2006_2010","2016_2020",10,"koppen_code__EQI","0.00","-0.76(-3.62,2.01)","0.85(-2.36,3.92)","-0.20(-3.36,3.09)","-0.14(-3.33,3.11)"
"C50","2006_2010","2016_2020",10,"koppen_code__EQI_Air","0.00","-1.78(-4.30,0.69)","3.17(0.05,6.31)*","0.88(-2.05,3.77)","1.31(-2.66,5.46)"
"C50","2006_2010","2016_2020",10,"koppen_code__EQI_Water","0.00","6.72(2.68,10.73)**","1.58(-2.28,5.52)","1.18(-2.80,5.20)","3.73(0.15,7.54)*"
"C50","2006_2010","2016_2020",10,"koppen_code__EQI_Land","0.00","-0.88(-3.63,1.90)","-0.16(-2.93,2.51)","2.08(-2.97,7.17)","-0.59(-3.93,2.82)"
"C50","2006_2010","2016_2020",10,"koppen_code__EQI_Built","0.00","2.57(-0.87,6.10)","-1.76(-4.80,1.29)","-1.37(-4.73,2.22)","-1.46(-4.54,1.60)"
"C50","2006_2010","2016_2020",10,"koppen_code__EQI_Social","0.00","2.16(-1.11,5.35)","2.22(-0.86,5.41)","0.03(-3.81,4.09)","-0.39(-3.83,3.11)"
"C50","2000_2005","2006_2010",5,"koppen_code_BSk_EQI","0.00","0.24(-2.29,2.70)","0.39(-2.04,2.82)","0.01(-2.78,2.77)","0.43(-2.77,3.68)"
"C50","2000_2005","2006_2010",5,"koppen_code_BSk_EQI_Air","0.00","-0.68(-3.32,1.94)","-0.35(-3.47,2.67)","-0.41(-4.31,3.40)","-0.06(-5.90,5.93)"
"C50","2000_2005","2006_2010",5,"koppen_code_BSk_EQI_Water","0.00","1.08(-2.44,4.43)","2.47(-1.01,5.87)","0.78(-2.36,3.96)","1.43(-1.55,4.39)"
"C50","2000_2005","2006_2010",5,"koppen_code_BSk_EQI_Land","0.00","3.49(-0.32,7.07)","1.97(-1.66,5.59)","2.37(-1.45,6.03)","2.78(-1.06,6.60)"
"C50","2000_2005","2006_2010",5,"koppen_code_BSk_EQI_Built","0.00","-0.73(-3.44,2.03)","-0.33(-3.26,2.57)","-1.11(-4.03,1.74)","-1.26(-4.32,2.01)"
"C50","2000_2005","2006_2010",5,"koppen_code_BSk_EQI_Social","0.00","1.21(-1.35,3.70)","-0.16(-2.84,2.52)","0.97(-2.19,4.13)","2.39(-1.54,6.30)"
"C50","2000_2005","2011_2015",10,"koppen_code_BSk_EQI","0.00","-0.16(-2.43,2.14)","-1.13(-3.37,1.18)","-1.51(-3.95,1.03)","-0.98(-3.86,1.91)"
