term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,186.8956586624021,1.1506353104250255,184.6567274932331,189.12397244413202,0.9999190581759766,629.1616704756065,640.3457838001801
EQIQ2,-1.1873467621084575,1.5701209466415826,-4.381803565566535,1.7618742293960443,1.0009212357259252,844.9334866303271,697.8788284118676
EQIQ3,-2.538172556368834,1.6152275947628927,-5.6036605845706,0.7090233640494186,1.0000121392158259,896.980318055647,724.8470082236275
EQIQ4,-2.6099051337146255,1.6862163424956114,-5.951539674250617,0.4977143121844301,1.0030764258037588,693.0376102272379,758.8991134108346
EQIQ5,1.5524775992784494,1.7553772190223527,-1.6665075188236396,5.047701652041315,0.9998100082902316,639.8418144582606,734.7561998291314
Smoking_Rate_std,17.625490973902128,0.5862210717342896,16.52382440225404,18.772201997403247,1.0012220279205701,925.3951719232659,593.2200080409513
