term,Estimate,Est.Error,Q2.5,Q97.5
Intercept,192.11886567201412,1.081194346844801,190.01652217701218,194.27728082532082
RUCC_EQI_waterQ2,-3.811509373744892,1.4124145701130424,-7.130891173595628,-0.9636996992210054
RUCC_EQI_waterQ3,-3.9341133733850167,1.4649275465540934,-6.7271598453387575,-0.9964707061054786
RUCC_EQI_waterQ4,-7.338527033066697,1.471245088435938,-10.28080223483078,-4.48436094784548
RUCC_EQI_waterQ5,-5.764418711505073,1.5608050424485744,-8.637955992684336,-2.7695424289661745
Smoking_Rate_std,15.044476306828429,0.4640339709061318,14.154393113296765,15.914148632297538
