term,Estimate,Est.Error,Q2.5,Q97.5
Intercept,186.97571262657755,1.3042098319970603,184.73492293324986,189.63460452598497
EQIQ2,-1.4336845472423225,1.760301311748167,-4.868979348537528,1.989779424882366
EQIQ3,-2.8340668123145116,1.706571953109654,-6.509991702662188,0.3813278080138934
EQIQ4,-2.9656952330267767,1.8804641995517257,-6.075351838691447,0.5449741207079896
EQIQ5,1.7311618096017247,1.8292321994217224,-2.382982931427294,5.215744220586313
Smoking_Rate_std,17.847280320387632,0.5879025407643811,16.71037301224098,19.027705859217594
