term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,180.59225884016936,1.30291846315493,178.01256222093247,183.08852040507944,1.0035656850010721,396.60044355930467,483.15435109578374
EQI_airQ2,2.5666370359215525,1.8304317863907595,-1.066972113757472,6.122072265482508,1.0005655403510179,443.8654893070407,597.103977640514
EQI_airQ3,6.321715484190703,1.8148870312820948,2.8435782217917174,10.022599636750467,1.0025224649353512,440.62288436620895,653.5246349624356
EQI_airQ4,7.51042777790801,1.7909223984816398,4.129792224850486,10.954196418902258,1.0021801620514776,491.66052793498665,671.9868454592178
EQI_airQ5,10.698872827569701,1.8429582860824607,7.313439868118801,14.376050742999821,1.0026147238405003,476.7039639352828,631.7347212664255
Smoking_Rate_std,17.626164337903393,0.5780106236726156,16.503756233397464,18.7241723669953,1.0007982448694228,953.4237693636229,727.0175502679834
