term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,60.74970640506397,0.6651513588937679,59.45330416503532,62.05826915707331,1.0006816347518903,341.0175770537027,481.7775221748345
EQIQ2,-3.467043440385194,0.9025471575761476,-5.284403365108447,-1.7952532946089665,1.0003591451451328,419.9708192909105,530.7989550174264
EQIQ3,-5.525234756222388,0.9197950397459999,-7.3766766686496785,-3.7919318278688485,0.9993758999900739,471.71374896169704,560.7585536197602
EQIQ4,-6.0309764623772715,0.9435120199714366,-7.869672572781146,-4.183684536418357,0.9994823212888958,396.2819152491434,614.3843720813203
EQIQ5,-5.037563812751721,0.9668527766661148,-6.830437923290971,-3.104642966933444,1.0002348441771485,530.3337933049773,624.7696730277905
Smoking_Rate_std,8.607474749323595,0.29611122665986667,8.005419758379611,9.158764122559708,1.0018735788196054,983.4211930258831,843.2502246219848
