term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,187.0623256150885,1.258100399880367,184.73492293324983,189.63460452598497,1.0020055468918971,430.9046905121237,637.9384610974151
EQIQ2,-1.421107523977616,1.7451542219189986,-4.868979348537526,1.989779424882366,1.002916519597811,495.03121479971395,685.2852358921671
EQIQ3,-2.907030703837821,1.7641658196090662,-6.5099917026621865,0.3813278080138934,0.9999215484793381,614.0430244842556,856.5013857132312
EQIQ4,-2.942660176044519,1.7624136783113098,-6.0753518386914465,0.5449741207079896,1.0017511175635063,584.864654372996,802.1742080720529
EQIQ5,1.6205802409906858,1.942966763231392,-2.382982931427293,5.215744220586313,1.001197399831226,550.4396164076367,542.5549682063852
Smoking_Rate_std,17.859165557956707,0.6003166946450801,16.71037301224098,19.027705859217594,1.000827403893034,903.2393821564697,768.8952710810833
