term,Estimate,Est.Error,Q2.5,Q97.5
Intercept,184.33331408834056,0.9444918813937827,182.4383188152394,186.15627357871648
RUCC_EQI_airQ2,2.2384516503367875,1.4311872597839728,-0.41302134331339885,5.154222750861102
RUCC_EQI_airQ3,3.276155990434071,1.4757042286996376,0.4640428752717621,6.114086114710536
RUCC_EQI_airQ4,5.447662916567836,1.4798693837906076,2.567713567218144,8.359660322925354
RUCC_EQI_airQ5,7.5508590279554575,1.4106822536379315,4.617674823955008,10.330614961833392
Smoking_Rate_std,15.72024618269099,0.5220738899903217,14.800313012202492,16.652499112578436
