term,Estimate,Est.Error,Q2.5,Q97.5
Intercept,189.12298220327574,1.2548652921968408,186.76719964649558,191.85278886367996
EQI_SociodemographicQ2,-3.748746062413286,1.8059159546718284,-7.149321087782197,-0.35124975747741705
EQI_SociodemographicQ3,-4.41218558971241,1.7430523038805694,-8.050765760833636,-0.9185154160087283
EQI_SociodemographicQ4,-6.0124698534138865,1.9272144726641114,-9.51285271899568,-2.3916916394733523
EQI_SociodemographicQ5,-2.0709075615493306,1.9629559900059639,-6.014379596952629,1.6462381046225487
Smoking_Rate_std,17.30350445979547,0.6835389076200322,16.054228930231798,18.571533792609312
