term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,189.56380507589282,1.244728329628234,187.15957261345417,191.92166314456654,1.0068813512701578,397.89280056353743,545.6988143474177
EQI_waterQ2,-3.782026729182335,1.764076000617858,-7.171621746384336,-0.46034610003911974,1.0079110951455472,503.2692388704558,639.4110792389757
EQI_waterQ3,-4.232659349615182,1.7929046207982484,-7.753027948522418,-0.6103655861709116,1.0057073534168162,485.9703488296717,673.619473420403
EQI_waterQ4,-5.023172035143401,1.7405459531754217,-8.365167478424473,-1.6988815425158375,1.0051982080577848,574.7733773731819,506.9171551862073
EQI_waterQ5,-4.875916050933337,1.7344896761524409,-8.30304920405223,-1.4905170716874094,1.0021689613300508,595.6077216023657,630.8330615845158
Smoking_Rate_std,17.454809638221768,0.5741653066343856,16.37799961997654,18.581084820520285,0.9987519783442761,732.5320861590906,684.839025384139
