term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,192.10847392509683,1.0945369247438206,190.01652217701218,194.27728082532082,1.013580428909683,394.3227530535625,448.56483755539267
RUCC_EQI_waterQ2,-3.9142191248839855,1.5215470002874023,-7.130891173595627,-0.9636996992210054,1.0105661303041389,458.9382705677594,543.6156774182716
RUCC_EQI_waterQ3,-3.888258184080228,1.4686515657060049,-6.727159845338758,-0.9964707061054786,1.0121613850400044,515.1571377682835,623.9898083942795
RUCC_EQI_waterQ4,-7.353326524787169,1.486959164608106,-10.280802234830782,-4.48436094784548,1.004778551553663,586.8372055709584,585.514684016916
RUCC_EQI_waterQ5,-5.780124141355696,1.5075078886243205,-8.637955992684335,-2.7695424289661745,1.00468889510901,588.3523073906794,737.86937179916265
Smoking_Rate_std,15.034882084825115,0.46976305730397494,14.154393113296763,15.914148632297538,1.0001965207731847,1000.8956777327829,661.6377045439827
