term,Estimate,Est.Error,Q2.5,Q97.5
Intercept,180.55827167487064,1.292955841459336,178.01256222093244,183.08852040507944
EQI_airQ2,2.553697490736081,1.814287892582443,-1.0669721137574728,6.122072265482508
EQI_airQ3,6.361542779224759,1.768341041883668,2.843578221791717,10.022599636750467
EQI_airQ4,7.53305147192233,1.8229830502886772,4.129792224850485,10.954196418902258
EQI_airQ5,10.71486209671178,1.8327057757037284,7.313439868118799,14.376050742999821
Smoking_Rate_std,17.635901833664086,0.572468332699523,16.503756233397464,18.7241723669953
