term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,190.38455154026798,2.281938963623011,185.86544195590568,194.91600216249236,1.0005123294956253,401.0756494308274,505.47419015551736
RUCC_EQIQ2,-3.3536308113729736,3.108181237280872,-9.469236613883206,2.62284612319278,0.9988032958619737,529.6733312918669,691.8897542477185
RUCC_EQIQ3,-8.952650270254864,3.0005449165891793,-14.772611406070345,-3.1411759479553254,1.0007242152677291,512.8940771449847,664.4405800932227
RUCC_EQIQ4,-9.627932043648515,3.0875535955995606,-15.585962231587324,-3.194825682775188,0.9998472436114114,520.3856751445854,546.3386455558131
RUCC_EQIQ5,-11.060590273763445,3.209238432717905,-17.741633952490535,-4.807323803709895,1.002619870777622,466.3274874779086,563.6550166052892
Smoking_Rate_std,18.804209263668728,1.1012294096416089,16.66629500033121,20.89708931499627,0.999394681954972,845.2172341111551,704.1523656875813
