term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,191.27051790083584,1.33099878724887,188.62975042629122,193.99376813009667,1.0046754714398853,421.7525349183019,535.2643864113304
EQI_landQ2,-4.823955911742101,1.8247135494578817,-8.451239380800457,-1.330095760116199,1.0008213593298843,566.8265460465915,696.6509713168969
EQI_landQ3,-5.256331302800118,1.8613464682741476,-8.865099209106026,-1.6771380849344701,1.0028358953864436,568.3545945229109,670.060734291554
EQI_landQ4,-8.34869791156675,1.885982767651258,-12.065242719281326,-4.838533684795185,1.0006821505289674,459.47907709099735,590.3605925229505
EQI_landQ5,-7.985368075978727,1.8302158849947334,-11.61090064107781,-4.532129921270193,1.004747512612149,413.49018440701354,528.9171289279648
Smoking_Rate_std,16.690548874927266,0.6097801828764858,15.515550607216674,17.871207940649338,1.0002976582151173,788.8076302572038,714.1234641366617
