COUNTY_FIPS,Year,SVI_PC1
54099,2007,1.7408367464314216
36053,2003,-0.18189760055239826
29173,2008,-0.3217188396615525
36107,2009,-0.802413951332305
30035,2014,2.3831056634013046
45045,2009,-0.26715810952824737
18159,2011,-0.5694798032972971
18129,2005,-0.8863294975590527
13201,2019,0.6428627321683941
13185,2017,0.499495912124927
19151,2005,-0.1993373093319245
45015,2007,-0.42976644250278473
20117,2014,-0.9411729304227552
13211,2017,-1.2266828860458077
53021,2012,1.4083566770556923
46081,2015,-2.272599165384468
48407,2003,2.299795817434014
48503,2011,0.28130381518879566
55011,2009,-0.38204088112043416
47161,2018,-0.13693214236818038
48411,2013,1.1743327884441734
27015,2019,-2.545082405855723
20137,2019,-1.071470809490083
13031,1999,0.35993907202086867
26087,2019,-1.877205764430302
12047,2010,3.79912193987491
36025,2014,-0.1796524375875036
55017,2013,-0.8796500361647502
21211,2010,-0.4479704932176495
38095,2011,-2.1113357143698503
48009,2014,-1.852034682008357
56021,2019,-3.0709874038327856
55089,2015,-5.765184672288147
45081,2017,0.5709371346409874
39173,2019,-2.832321299022731
36115,2014,-0.20378552013855242
48391,2019,0.25278655859595195
48283,2004,4.875618459788189
17131,2013,-0.9776864228740452
30023,2005,1.0735939410060704
16015,2019,-2.0062736762255287
19081,2004,-0.7448861129077354
17133,2007,-2.6742337632944406
41051,2016,-2.904090290878292
29063,2019,-0.1549513068972244
49001,2015,-0.6904969536569441
41033,2006,0.69374681732511
21029,2013,-0.36700100743880343
13291,2008,0.36966470027053167
39057,2017,-3.3276213838471427
22111,2019,0.5352216431650872
22127,2018,1.578508931659805
29019,2017,-3.0116912979577766
48263,2011,-0.8147439688884524
30105,2006,0.23314936274390943
38077,2008,-1.1496447601173345
22081,2014,2.225505425098893
31065,2005,0.1806044896643606
37037,2004,-1.127233593364293
30051,2012,0.9594092400974965
17095,2007,0.5947948102991063
22071,2013,0.1137682168472601
47179,2009,0.17813176163663308
56035,2008,-4.020097392445005
47155,2016,0.16692842901908586
42091,2010,-4.587333950103549
27089,2010,-0.45863658988184747
41065,2007,0.209193717852075
18075,2006,0.7970499617393553
37113,2008,0.1899520765934434
12107,2014,2.6990263659877383
51041,2013,-3.053441920197361
22019,2005,1.1468633599774283
29011,2003,1.2285689119545706
22047,2010,1.99464585598415
26065,2008,-0.8425332165552958
39083,2005,-0.019070532306281272
55001,2012,0.9109940719245208
21009,2009,2.298847274594846
48105,2006,2.0497525787162227
39057,2013,-2.26388469088009
18127,2008,-2.2197421064942713
19175,2011,-0.23298678456060043
47059,2008,1.5111357640105123
41041,2016,-0.37631883821656165
51133,2007,-0.3793712036732503
32033,2004,0.28984642363873164
36029,2019,-2.4478110544575684
40061,2008,1.6702111058863873
31087,2009,0.17614722006678638
49043,2010,-4.872307470741245
40027,2008,-1.9481363013588135
18179,2018,-1.867645716141678
48373,2017,0.6899460072507156
18143,2003,1.6914547465253211
48207,2003,2.185799042934743
21139,2015,0.6926877764702941
20061,2006,-0.38135394438313747
17183,2006,0.9819893991785501
29199,2011,1.0420466536589739
17131,2006,-0.3408966962725051
16019,2007,-1.7430629242286264
42029,2005,-4.638385934904655
17121,2005,1.174590393540112
47005,2015,1.7223591803867764
56035,2016,-3.43294467227387
36035,2016,-0.14457889055993814
37079,2005,2.5617511422687436
19181,2012,-2.6213559944729625
53053,2013,-1.180272606460734
51550,2013,-2.406940929891887
37011,2010,1.7213036197237075
39043,2005,-0.5553917529710538
12039,2008,2.2196466905874703
53027,2006,1.1112265955291085
42015,2018,-0.8114766904948348
49005,1999,-1.5190259653331113
26151,2011,1.4460287734129613
26025,2004,0.40667276923620055
48459,2018,-0.17783598800266145
12009,2018,-2.2074908177483876
20015,2016,-2.4024495728570407
12043,2016,2.07649838882055
48133,2015,0.010591236444717633
39135,2018,-0.9750133596213824
34021,2011,-3.0480583719440815
53017,2017,-0.4355147046112147
17003,2004,3.5410046139927354
18161,2011,0.4148033823954203
29161,2004,0.4961197046233717
19061,2003,-0.6579195301959503
42005,2013,0.02932708874651683
53041,2011,0.9581265923838386
27151,2018,-1.3628359375124337
34013,2011,-0.8477958788461761
17175,2018,-0.9764562943374007
27035,2018,-1.6954335433512002
16015,2007,-0.8309258239596857
45057,2018,-1.4100500858948672
19041,2008,-1.1941095248703562
53047,2007,1.5122764660468404
17119,2011,-0.7088830400315028
37185,2010,3.3008637810185797
48265,2015,-1.6358677252436225
18117,2017,0.21023438991546078
20195,2017,-1.2104895117853443
54079,2017,-2.0599529903206566
46071,2014,1.9054433975050356
13319,2005,2.334740292041579
46029,2012,-1.6825387463994879
19169,2004,-2.2696020138624124
31179,2017,-2.5206551243735293
51700,2014,-0.703479563144298
46011,2010,-1.7074219270674285
19057,2012,-0.3259434884452281
18179,2003,-0.4438510331537397
19027,2005,-0.7308051239162027
34001,2003,0.09536375991356776
13185,2004,0.8097655987945516
19181,2014,-3.118621466164395
48387,2015,1.4044960435967886
21163,2018,-0.8577846181353437
11001,2013,-3.406659798176003
51007,2001,1.2411640320306618
39153,2013,-1.2210674548037679
45069,2016,3.046316819371385
48411,2017,-0.05887295093023605
24003,2017,-5.260311292199204
48171,2014,-2.187230364544518
48179,2016,0.4641516989266625
13179,2017,-0.1421347881913144
46045,2007,-0.7282950703588987
48167,2012,-1.6531244531110718
19141,2015,-2.1841316453860555
17077,2011,0.828667513360607
42067,2005,0.6049409799005869
36077,2004,0.01912244393061353
13265,2003,3.9937881925681142
31043,2007,0.9796837665079685
39139,2007,0.31840168895248067
49005,2011,-1.169658832672578
38069,2006,1.0109579880163053
35049,2011,-1.72901493928235
41005,2009,-1.9403233591744078
13001,1999,2.6216140103131296
21189,2011,5.55668468619062
13149,2016,1.9348663609854646
40141,2007,2.283859375162748
27135,2006,-0.6326259457960995
48001,2004,2.775651665869071
22101,2014,1.4813938483817395
20023,2019,-1.6060517110346018
46019,2004,0.694699036237388
17185,2007,-0.12884257130207433
42067,2015,-0.15304945776671794
47107,2017,1.0088914471502035
20061,2004,0.2850150458088393
18009,2013,0.9991456656471729
23019,2015,-0.6878137007541835
37015,2019,1.6111906733871144
48291,2009,1.8872448794472212
36047,2011,0.7876119729530014
48361,2007,0.18761308408685987
19107,2006,0.052857584228822994
31107,2007,0.15616140589044444
21179,2012,0.48986626553193297
41015,2015,0.011571102776564042
18171,2011,-0.11062706337468103
17155,2005,-0.5434836401519121
21233,2013,1.1940831445201106
54067,2018,0.9051450252846964
36005,1999,2.10585489960491
55005,2015,-1.109197305690342
29121,2016,0.019860039650281252
23017,2009,0.6298879952147298
12131,2005,-0.09637404358512842
30079,2016,-0.7979634885555889
48009,2018,-1.9614718672426659
23003,2012,0.7765744403271388
20141,2003,0.4291405477095284
17081,2018,-0.2881046157895448
38069,2009,0.3876853389699214
51011,2006,0.7416500838753403
45091,2018,-2.57971174249422
19173,2013,-0.5323724371945963
48217,2005,1.8014896975122694
17117,2010,0.2370820676701303
48027,2011,-0.4287189341025595
29117,2006,0.3529616979464911
41017,2008,-1.5054650523217896
48113,2009,0.20430306635488818
30057,2018,-2.9311511132523242
27117,2011,-0.43908168802530634
25001,2014,-3.6376475842292573
20143,2003,-0.3374257221058882
22083,2007,2.5309378135254157
48451,2010,0.40137726915955685
19107,2018,-1.1160934048801492
47107,2012,1.6961841439957768
35005,2012,1.1544485873059271
15003,2004,-1.9123425475027356
46025,2018,-1.2590761610726624
27111,2014,-1.515701363448619
20151,2019,-2.070884815940923
19195,2007,-1.139534172608256
31045,2013,-1.1543090025393001
55061,2007,-0.9489496645624105
48031,2001,0.014173562850577385
48323,2003,6.425040923562756
37093,2011,1.2759234640647772
37091,2016,1.9719054109943475
41051,2012,-1.5642154295405637
47177,2017,1.3162475778856653
21159,2018,3.768733997165008
49031,2015,0.19233614483736208
25011,2015,-2.600831829163201
30021,2005,0.2670351520027204
24011,2010,0.13270034368937794
12003,2007,0.9445249873704249
17141,2011,-0.5241307196687243
18141,2014,-0.7003808392793248
17003,2007,3.334550635935151
30055,2013,-1.1990893486064516
19153,2016,-3.141417619692535
31105,2014,-1.2349407550865805
13241,2011,1.194795276751709
48253,2011,2.910635832430766
42131,2013,-0.4803993931507371
48155,2003,2.1482068058312147
36009,2008,0.18878979432967977
49007,2015,0.031155319608457372
27137,2017,-1.7194800362392553
55078,2010,3.373912758990216
48385,2013,1.407867919025435
46109,2008,0.6106468535751257
17087,2016,0.5201140020064363
19177,2013,0.05259444317070141
55063,2003,-1.0027037874092664
26011,1999,0.9348487310518655
55135,2012,-0.765677769557328
26013,2012,1.9249533748171865
47097,2017,1.8071072242778041
47083,2012,2.171399580693626
40015,2009,1.597728456989811
16029,2005,-0.05042085668540082
39119,2011,1.183599040421193
19015,2006,-1.363817263423097
27169,2005,-0.44128402247787
37047,2017,1.5791947393471801
35003,2017,1.1388028557005756
22009,2013,2.428052367461157
20143,2004,-0.32375717225139444
13051,2016,-1.427204866864793
37019,2010,0.49599988911048076
13313,2019,0.14860013650710863
48501,2016,0.07471471715911868
26041,2008,0.05219997936902103
39063,2014,-1.7834508032586411
55067,2017,-0.5262043944356091
27125,2010,0.05606832564110657
48089,2015,-0.4478889746378037
26043,2008,-0.5037068571384227
26005,2011,-0.5836135741572174
18009,2019,-0.27057697298273986
40039,2012,-0.8695997665506783
34007,2011,-1.0527422860895856
55101,2016,-1.4867160185367676
48179,2004,1.1169540082742668
22067,2007,3.1964252697946702
37073,2015,0.32920753974431366
17027,2009,-0.790400273367812
48419,2010,1.8788876075885605
17053,2004,-0.42298071696214645
18077,2015,-0.3725035269844602
56003,2014,-1.021571713551622
17105,2016,-0.5447684420340828
26009,2007,-0.15728924634606165
26051,2011,2.126754007355024
35041,2014,0.97392768841297
46007,2008,2.502288165948307
29123,2004,2.435577770505254
29041,2017,-0.329676375963672
37099,2019,-0.4798326156757374
48211,2006,-1.193132602344687
23005,2006,-2.635851635344781
55013,2012,0.4507281070828002
30089,2008,1.4544175946411728
27103,2006,-2.0909416398603704
13105,2018,1.053632995523537
27047,2011,-0.20720247670554284
27077,2008,-0.18632105659101014
27015,2004,-0.538958780703807
51107,2018,-9.07800113702981
45031,2012,2.247621457869155
18027,2014,0.33738901656541387
38031,2011,-1.8725136653270917
49021,2017,-0.952093940949817
41025,2011,1.4911242766704378
18147,2009,-0.042236283871617035
55133,2009,-3.9856120614884167
24043,2016,-0.9434574008171966
18035,2015,0.4280845638783443
38105,2007,-1.3479164811607998
27029,2012,0.8781045280622376
53071,2012,-0.21930816873332437
46111,2010,-0.4712835634356838
31043,2015,0.586197377604012
40039,2003,0.6647870683934443
38003,2007,-0.9881532348270844
13223,2004,-0.853411860764726
13161,2004,2.614388346606546
55015,2007,-2.147785148303041
53051,2003,1.6109129193053893
51770,2003,1.08301783337556
36095,2003,0.4685845095154762
42053,2012,2.6457736830302454
34009,2005,-1.2325805240237357
48091,2012,-2.485122953189756
48073,2017,0.6503273273308291
46015,2016,-1.3280182501190803
20059,2003,-0.03733261692987759
17139,2010,-0.20138046967613366
22061,2010,0.5048831412362191
21215,2017,-2.4160620584456
55013,1999,-0.4894088277884069
27081,2006,-0.20410441742933236
16085,2017,-2.7424880239941003
48387,2013,2.122045556416675
21039,2012,0.4645412850923717
40109,2009,-0.5560171540488529
18123,2013,0.7434930330500583
21169,2013,3.3550894362488233
47163,2004,0.6854264197390009
31043,2006,1.1736096301445362
20057,2003,1.1090131898519313
17099,2005,0.19809903803336734
19161,2004,-0.24033598170038603
13003,2015,3.1772986027179018
13013,2004,0.5013503369125333
36123,2004,0.34085943452601036
13121,2009,-2.5400505483033426
13009,2009,1.9628806597004371
48095,2019,0.9617639224523897
36035,2005,0.8278183074193919
41055,2016,-1.3851344224332742
27147,2009,-1.4888024887572535
47141,2009,1.4573503646680437
29099,2008,-0.8376291042612881
39073,2014,0.578873414300995
12089,2010,-1.0347825684209089
18025,2006,1.8321505984589228
26085,2005,3.174692026268282
30013,2012,-0.5456022484845067
40097,2013,0.7549706343890786
26127,2005,1.5625967702443384
48055,2011,1.4634402390913532
29067,2010,2.8138889050742746
39073,2011,1.0366556715492659
48143,2019,-1.0217997820991407
42063,2015,-0.08839017205369086
12093,2018,1.7259797804910046
20067,2014,-1.366981110978331
48315,2013,1.8068168094161632
36113,2010,-1.246609583444995
46027,2003,-0.658235877604077
38011,2008,-1.8672481640553398
45043,2012,0.7203808362030962
47109,2016,1.727847914855341
19123,2006,-0.45552104854704056
19037,2010,-0.41625077801729515
21153,2017,4.269047550004075
13117,2003,-3.1392067629902387
55087,2009,-1.5253326943494077
12091,2015,-2.040932257146833
20191,2009,-0.369871522596534
51169,2018,1.1764181085383472
17177,2007,-0.15180101498719206
31185,2007,-1.4758371049528605
51061,2018,-5.228690493574352
54071,2005,1.0907479926716646
41045,2008,1.9798750020069953
12011,2004,-0.7752762428741603
32033,2011,0.10908335326268186
38019,2007,-0.7057372173527566
36033,2016,0.02404570866439476
16047,2005,1.0265118536822078
38055,2015,-2.08546862205458
13133,2007,1.2103325190162113
36015,2015,-0.7987151990280205
35009,2019,-0.2026891681132338
42079,2008,-0.1247016014617178
56039,2012,-9.46469581158156
51135,2017,1.5656423083557043
48123,2019,-0.6241075120092673
17015,2019,-1.3281977101471867
21189,2010,5.648687584793177
48313,2017,0.9918017752630095
26075,2014,-0.21086874690083587
24037,2003,-1.7729716560909452
23021,2007,1.0905522538347467
47183,2005,1.6339447130598135
48453,2011,-2.0731026200247364
35043,2016,-1.581005339097283
20103,2007,-1.7870362697250475
47043,2016,-0.45919285132335597
49039,2016,-0.272342235086315
38045,2009,-1.0820868096095493
12121,2018,1.0318735838341044
31011,2002,0.14355769293702636
19031,2012,-2.050071336223269
55067,2015,-0.20785535435165026
21033,2019,-0.003976500514928665
12081,2008,-0.7127317677057191
30097,2011,-0.9499563534962893
22085,2005,1.9741227960350647
40035,2019,0.12114475898014937
21061,2014,1.9165254492165593
48337,2012,0.03765432762509007
31003,2015,-1.7972120630441613
48043,2005,0.16129737288265006
17173,2006,0.07045384936564993
17113,2006,-2.378626222024485
22111,2003,2.2506764060365545
17167,2015,-1.996994097518411
42031,2016,-0.3292718865491657
45005,2006,4.676833951622208
37057,2014,0.56133462607262
42031,2015,0.025016860034213387
44009,2007,-3.643784060057037
55035,2006,-1.3422809783986247
51157,2019,-4.101410337540651
47087,2017,1.834692685772976
20113,2016,-1.974553749829047
12107,2012,2.805294598547166
38005,2014,1.7881827846110832
30035,2015,2.0410407559203567
48079,2003,3.478844879622089
48043,2011,-0.8152353091408708
35027,2012,0.08657390854364513
39005,2017,-0.9192810029246149
51197,2013,0.91115989796189
31107,2005,0.45061713481767984
22055,2006,-0.6684061484116233
20209,2003,2.3364044325350166
19001,2003,-0.088622373968596
16037,2008,-0.6621753177122075
19019,2011,-1.2762809306329916
48167,2005,-0.4943226856486351
38051,2006,1.6044625283536451
54079,2019,-2.626537146383573
39003,2003,0.5767171192143695
48303,2007,-0.10874665286756792
46099,2003,-1.4107306903399763
48299,2012,-0.5266783375907043
37069,2004,1.027405397705719
53017,2003,0.9645879980308385
30011,2008,-0.20893920699880392
39089,2003,-0.4088280045081495
37027,2012,2.425352196610136
17059,2004,2.17363615269315
13311,2018,-0.8843171524982482
20125,2005,0.9360471756587884
18113,2011,0.7351070798072245
16031,2009,1.0032576044254193
18057,2015,-6.607060732902795
45089,2014,2.8953941333697326
39141,2015,0.43336565933973015
36085,2019,-3.812717670053898
19153,2007,-2.4179551267827932
48045,1999,1.4026598663331724
20123,2005,-0.408923386464175
19065,2009,0.24325458150591642
48255,2006,3.269878277155305
26005,2019,-2.2463951091790095
19005,2004,0.49735187407497883
47183,2012,1.342096220143169
54083,2017,0.6755942553454539
12113,2005,-1.1224221015954225
55105,2003,-0.27455528625305525
12105,2010,1.2543341748503214
41007,2008,-0.673580298193555
45059,2012,2.0611924729309545
27091,2010,-0.669060858856982
55023,2019,-1.2307754989859245
38081,2005,-1.0520320702572246
38065,2017,-1.8714145775398068
42059,2003,1.5994355758443846
13091,2004,2.381584976875956
13071,2004,2.6067371863938362
13161,2011,2.8491229601819423
48403,2009,2.2892356442306494
13309,2007,3.463265357669321
22009,2001,3.722683725894367
26137,2003,0.1332603906838995
48111,2007,0.8805873499814046
42005,2005,0.8081690191698911
56017,2010,-0.5006165751135713
29103,2018,0.03093367286212389
38103,2019,-1.9609304637122607
36115,2007,-0.04167755730302332
26123,2015,0.2564102180274996
16041,2017,-1.6620504559849
13181,2007,1.5811828953415696
36079,2003,-3.5431898184813884
53037,2011,0.17814852669647824
19075,2003,-0.9407669277361832
26019,2008,-0.39612801078147913
40081,2014,0.0017555777418450454
19105,2019,-2.1695413586639463
39025,2008,-1.6157390456759826
17125,2003,1.1025701912407755
12085,2006,-2.6478311670188477
27101,2009,-0.7584509976252244
27075,2006,-0.8832249766961368
17059,2007,1.9045476716869383
55059,2011,-0.6217644840428425
31149,2012,-1.3759735426723303
47051,2010,1.0432715258370187
17007,1999,0.38901620626682515
40101,2011,1.2356990794925944
21053,2010,3.9599044091760156
48163,2011,4.010777383500106
22103,2009,-2.1861415192029465
40069,2004,1.92043311962688
18083,2013,0.0735982183105385
31011,2008,-1.0277889692754993
46035,2012,-1.6988106374619838
26061,2015,-0.45811257935266225
50015,2011,-1.7132492325644952
40141,2016,1.3570534548011952
46083,2010,-4.33091148475405
29209,2018,-0.33784422764356725
19011,2001,-0.03539254292733531
17185,2015,-0.7835170356517822
48435,2003,0.9830240257603364
54089,2003,3.3354193321694585
45073,2015,-0.06325649446362802
13003,2008,3.6347845321387227
33005,2008,-2.0096828929088386
40139,2005,0.7513351899805194
55078,2011,3.594606234104189
54045,2007,2.303562815026666
16017,2016,-0.7729095849495768
48287,2010,0.4473071683527802
31023,2019,-2.2566984862571102
41057,2016,-0.8506235608508179
27113,2013,-0.9395644080529096
51117,2003,2.4793576242003064
48437,2017,-0.0021529354879221375
40107,2010,2.7556495272290022
29227,2009,0.9036048495549021
30025,2005,-0.47113088859593133
56025,2005,-1.3304511934505505
18137,2004,0.07169048607109803
21217,2006,2.078905794154518
48343,2003,2.173392312103732
22041,2006,3.75741896536535
20057,2007,0.6030658948048835
53075,2015,-1.9075254691192696
23015,2014,-1.8581883597626832
19069,2010,-0.16692055641004808
48087,2018,0.02077693668212219
46041,2008,2.3183782470810166
19127,2012,-0.44891279506166304
37123,2010,2.9454942391851686
39127,2012,1.446409301799696
31027,2011,-1.7700687945325082
39033,2008,0.7687082920235875
37003,2015,0.8115441188115167
55083,2013,-0.665417210953224
29510,2011,1.2950379791582725
19055,2008,-0.7889974174311698
51810,2019,-4.241037699480799
45029,2007,1.9817309491187034
13173,2008,2.3642915233259427
26135,2014,2.1567089041529854
13121,2004,-2.399020362988542
42067,2016,-0.3024063927685667
48401,2007,0.6256387985533608
21181,2007,2.0528473537818797
42133,2019,-2.573257391679946
12095,2010,-0.0975097891815297
31041,2009,-0.6008126158671194
37171,2016,0.8830423164915835
21113,2016,-1.433110047861479
16043,2018,-0.7171100883307026
29175,2013,1.2529886114964381
31177,2016,-3.62859459997607
55093,2006,-1.856876096293175
18157,2005,-0.573561625740525
45061,2016,3.0456878318085394
29105,2005,1.635757574989246
18003,2008,-1.0449825976337452
24019,2007,0.3485316113785829
48253,2005,2.846196729481433
48293,2019,0.4147942370929063
48063,2012,1.729815178019659
55057,2017,-0.373207209922546
40013,2001,0.20580578478109005
21137,2007,2.5025357333973237
29079,2017,0.22811178966740542
48111,2016,-0.6399620229602266
47145,2015,0.2748557300939011
53051,2017,-0.40723607193244993
13243,2014,3.661702605548327
26109,2005,0.5711636583566337
17173,2018,-1.3078919711886974
37029,2004,-0.5844248055657354
48157,2008,-4.056479503405863
55019,2013,0.6831273015045207
48019,2016,-1.4794520149699149
18007,2003,-0.03680002847298511
51077,2010,2.495274878971701
31123,2010,-0.34488074292388654
48037,2009,0.58704550579553
29081,2004,1.2540500721127967
13025,2010,3.2450907010138277
13011,2015,0.8205501458206819
38011,2018,-2.9822555039234526
38099,2013,-0.7481374495923026
37051,2005,0.20604351880044164
48015,2014,-1.464782968310082
23027,2009,-0.12195890113395999
31041,2018,-1.7289187010252007
46103,2019,-2.796761021276718
21023,2012,1.429559199587176
48187,2007,-1.0993909381108218
48021,2005,0.34703350203025946
42119,2008,0.056201001894071304
56003,2007,-0.5758646344402584
39097,2005,-0.06448996806679162
16065,2009,0.7876262003200898
13197,2003,2.8257736640595446
26007,2010,1.2090967851284231
21027,2004,2.2780730325958434
29087,2004,0.613261554226354
17011,2009,0.15028400758957997
19001,2009,-0.6535406553994929
42093,2017,-2.6684106020569534
48503,2018,-0.7802633921599696
21233,2011,1.4984811116399859
30031,2010,-2.4213764958679134
13099,2007,2.6609050962463083
24011,2003,0.7972029679795686
31067,2014,-1.502717237334122
29139,2014,0.79602508804905
48309,2013,0.5483929886959884
31113,2009,-0.5276106370064194
13237,2009,1.1023705293458612
48475,2012,0.7781758190357841
13067,2015,-3.5732746226732046
48453,2010,-1.7746567757424805
22003,2002,3.284413409527196
35059,2010,1.720759719578773
16027,2015,0.3179623211636454
12067,2006,2.258152546217188
20123,2018,-2.3262923150597707
31041,2019,-1.8968624380892778
29029,2012,0.236543827135648
16071,2018,-1.1186754058040411
12029,2015,2.687613698734978
54031,2017,0.5172916473552892
18081,2015,-2.719366316741183
48159,2019,-1.137078984992412
42115,2012,-0.1518648768967086
51083,2008,1.919756554469375
40133,2012,1.6294225766140602
36111,2004,-0.6696183575260879
48405,2014,2.496105320419253
13303,2004,2.3807513419358246
42131,2018,-1.4868082904492814
