ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C81_C96,2000_2005,2006_2010,5,EQI,0.00,"1.84(0.97, 2.70)***","0.60(-0.27, 1.48)","-0.88(-1.80, 0.05)","-1.46(-2.48, -0.43)**"
C81_C96,2000_2005,2006_2010,5,EQI_Air,0.00,"-2.99(-3.92, -2.06)***","-5.36(-6.29, -4.43)***","-5.52(-6.46, -4.57)***","-5.54(-6.54, -4.55)***"
C81_C96,2000_2005,2006_2010,5,EQI_Water,0.00,"-0.96(-2.15, 0.22)","-0.34(-1.53, 0.86)","-0.66(-1.86, 0.53)","-0.59(-1.83, 0.64)"
C81_C96,2000_2005,2006_2010,5,EQI_Land,0.00,"0.70(-0.08, 1.49)","1.31(0.47, 2.16)**","1.66(0.72, 2.60)***","2.55(1.56, 3.54)***"
C81_C96,2000_2005,2006_2010,5,EQI_Built,0.00,"0.51(-0.32, 1.33)","0.12(-0.71, 0.95)","-0.30(-1.14, 0.54)","-0.23(-1.12, 0.66)"
C81_C96,2000_2005,2006_2010,5,EQI_Social,0.00,"-0.35(-1.12, 0.43)","-0.61(-1.45, 0.23)","-0.33(-1.21, 0.56)","-1.30(-2.28, -0.32)**"
C81_C96,2000_2005,2006_2010,5,RUCC1_EQI,0.00,"-1.50(-2.18, -0.82)***","-1.99(-2.71, -1.27)***","-1.92(-2.70, -1.14)***","-2.12(-2.99, -1.25)***"
C81_C96,2000_2005,2006_2010,5,RUCC1_EQI_Air,0.00,"-1.97(-2.64, -1.30)***","-1.92(-2.61, -1.23)***","-1.98(-2.69, -1.27)***","-2.02(-2.76, -1.29)***"
C81_C96,2000_2005,2006_2010,5,RUCC1_EQI_Water,0.00,"0.03(-0.90, 0.96)","-0.33(-1.29, 0.62)","-0.89(-1.83, 0.04)","-0.62(-1.61, 0.36)"
C81_C96,2000_2005,2006_2010,5,RUCC1_EQI_Land,0.00,"-0.02(-0.75, 0.71)","0.22(-0.57, 1.01)","0.18(-0.69, 1.05)","0.59(-0.34, 1.52)"
C81_C96,2000_2005,2006_2010,5,RUCC1_EQI_Built,0.00,"-0.69(-1.37, 0.00)","-0.99(-1.70, -0.28)**","-1.15(-1.89, -0.42)**","-1.07(-1.84, -0.29)**"
C81_C96,2000_2005,2006_2010,5,RUCC1_EQI_Social,0.00,"0.85(0.17, 1.54)*","0.24(-0.49, 0.97)","0.49(-0.28, 1.25)","0.05(-0.78, 0.88)"
C81_C96,2000_2005,2006_2010,5,RUCC2_EQI,0.00,"0.58(-0.52, 1.69)","0.06(-1.16, 1.27)","0.20(-1.07, 1.48)","0.94(-0.37, 2.25)"
C81_C96,2000_2005,2006_2010,5,RUCC2_EQI_Air,0.00,"1.64(0.53, 2.75)**","0.83(-0.32, 1.99)","0.56(-0.67, 1.79)","1.22(-0.05, 2.49)"
