ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
"G20_G30_G12.2_F01_F03","2006_2010",5,"Economic_type_5_SVI+PA+UN","1.00(1.00,1.00)","1.05(0.98,1.11)","1.11(1.03,1.18)","1.10(1.01,1.19)",NA,"0.1656","0.0044","0.0240","1.0007","0.9999","1.0004",5800,4819,6056,3882,3886,3994
"G20_G30_G12.2_F01_F03","2011_2015",10,"Economic_type_5_SVI+PA+UN","1.00(1.00,1.00)","1.03(0.97,1.09)","1.10(1.03,1.17)","1.10(1.01,1.18)",NA,"0.3518","0.0060","0.0215","1.0005","1.0007","1.0003",4357,3555,3840,3517,3519,3488
"G20_G30_G12.2_F01_F03","2016_2020",15,"Economic_type_5_SVI+PA+UN","1.00(1.00,1.00)","1.04(0.98,1.10)","1.08(1.02,1.15)","1.13(1.05,1.22)",NA,"0.2306","0.0148","0.0027","1.0000","1.0003","0.9997",5987,5584,5507,4215,4019,3971
"G20_G30_G12.2_F01_F03","2021_2024",20,"Economic_type_5_SVI+PA+UN","1.00(1.00,1.00)","1.05(0.98,1.12)","1.07(0.99,1.15)","1.12(1.03,1.22)",NA,"0.1502","0.0835","0.0081","1.0008","1.0008","1.0008",4275,3871,4104,3802,3713,3978
"G20_G30_G12.2_F01_F03","2006_2010",5,"Economic_type_6_SVI+PA+UN","1.00(1.00,1.00)","1.02(0.97,1.07)","1.06(1.01,1.12)","1.05(0.98,1.12)",NA,"0.4247","0.0269","0.1418","1.0006","1.0024","1.0012",3995,3342,2965,3486,3412,3352
"G20_G30_G12.2_F01_F03","2011_2015",10,"Economic_type_6_SVI+PA+UN","1.00(1.00,1.00)","0.99(0.95,1.04)","1.08(1.03,1.13)","1.09(1.02,1.16)",NA,"0.7609","0.0027","0.0048","1.0007","1.0026","1.0029",3442,2362,2439,3449,3009,3496
"G20_G30_G12.2_F01_F03","2016_2020",15,"Economic_type_6_SVI+PA+UN","1.00(1.00,1.00)","1.00(0.96,1.04)","1.06(1.02,1.12)","1.12(1.05,1.18)",NA,"0.9417","0.0085","0.0006","1.0011","1.0005","1.0020",3747,2599,2383,3278,3442,3214
"G20_G30_G12.2_F01_F03","2021_2024",20,"Economic_type_6_SVI+PA+UN","1.00(1.00,1.00)","1.00(0.96,1.05)","1.05(0.99,1.10)","1.15(1.08,1.22)",NA,"0.9392","0.0881","0.0002","0.9998","1.0006","1.0010",4843,3405,3357,3682,4156,3755
"G20_G30_G12.2_F01_F03","2006_2010",5,"Homeownership_tertile_1_SVI+PA+UN","1.00(1.00,1.00)","1.15(1.07,1.24)","1.25(1.16,1.35)","1.24(1.15,1.34)",NA,"0.0006","0.0002","0.0002","1.0013","1.0017","1.0034",3164,2677,2796,3453,3381,3226
"G20_G30_G12.2_F01_F03","2011_2015",10,"Homeownership_tertile_1_SVI+PA+UN","1.00(1.00,1.00)","1.09(1.02,1.17)","1.25(1.17,1.34)","1.27(1.18,1.37)",NA,"0.0106","0.0002","0.0002","1.0010","1.0017","1.0024",3108,2548,2430,3543,3450,3261
"G20_G30_G12.2_F01_F03","2016_2020",15,"Homeownership_tertile_1_SVI+PA+UN","1.00(1.00,1.00)","1.11(1.03,1.19)","1.24(1.16,1.33)","1.32(1.23,1.42)",NA,"0.0023","0.0002","0.0002","1.0019","1.0019","1.0017",3366,2797,2558,3779,3909,3244
"G20_G30_G12.2_F01_F03","2021_2024",20,"Homeownership_tertile_1_SVI+PA+UN","1.00(1.00,1.00)","1.07(1.00,1.14)","1.13(1.06,1.21)","1.23(1.15,1.31)",NA,"0.0598","0.0002","0.0002","1.0011","1.0006","1.0003",4530,3292,3424,3913,3504,3578
"G20_G30_G12.2_F01_F03","2006_2010",5,"Homeownership_tertile_2_SVI+PA+UN","1.00(1.00,1.00)","1.01(0.95,1.06)","1.13(1.06,1.20)","1.08(1.00,1.16)",NA,"0.8738","0.0002","0.0452","1.0006","1.0010","1.0007",3185,2846,2919,3516,3582,3670
"G20_G30_G12.2_F01_F03","2011_2015",10,"Homeownership_tertile_2_SVI+PA+UN","1.00(1.00,1.00)","1.05(1.00,1.10)","1.15(1.09,1.21)","1.14(1.06,1.22)",NA,"0.0573","0.0002","0.0002","1.0011","1.0006","1.0013",3501,2790,2665,3673,3607,3509
"G20_G30_G12.2_F01_F03","2016_2020",15,"Homeownership_tertile_2_SVI+PA+UN","1.00(1.00,1.00)","1.01(0.97,1.06)","1.11(1.05,1.16)","1.08(1.01,1.15)",NA,"0.5863","0.0002","0.0169","1.0006","1.0006","1.0001",3384,2590,2901,3839,3403,3685
"G20_G30_G12.2_F01_F03","2021_2024",20,"Homeownership_tertile_2_SVI+PA+UN","1.00(1.00,1.00)","1.05(1.00,1.11)","1.11(1.05,1.17)","1.06(0.99,1.14)",NA,"0.0527","0.0002","0.1010","1.0012","1.0004","0.9998",3603,2844,3399,3457,3763,3627
"G20_G30_G12.2_F01_F03","2006_2010",5,"Homeownership_tertile_3_SVI+PA+UN","1.00(1.00,1.00)","1.09(1.04,1.14)","1.12(1.06,1.18)","1.08(0.99,1.17)",NA,"0.0006","0.0002","0.0760","1.0010","1.0008","1.0010",4350,3515,4414,3845,3651,3411
"G20_G30_G12.2_F01_F03","2011_2015",10,"Homeownership_tertile_3_SVI+PA+UN","1.00(1.00,1.00)","1.03(0.99,1.08)","1.10(1.04,1.16)","1.09(1.01,1.17)",NA,"0.1156","0.0015","0.0260","1.0005","1.0009","1.0003",4059,3157,4432,3577,3389,3660
"G20_G30_G12.2_F01_F03","2016_2020",15,"Homeownership_tertile_3_SVI+PA+UN","1.00(1.00,1.00)","1.03(0.98,1.07)","1.07(1.01,1.13)","1.09(1.01,1.17)",NA,"0.2510","0.0156","0.0231","1.0019","1.0028","1.0026",3485,3236,3605,3416,3740,3944
"G20_G30_G12.2_F01_F03","2021_2024",20,"Homeownership_tertile_3_SVI+PA+UN","1.00(1.00,1.00)","1.03(0.99,1.08)","1.06(1.01,1.13)","1.11(1.03,1.20)",NA,"0.1668","0.0273","0.0098","0.9999","1.0008","1.0003",5179,4435,4729,3987,4500,3814
