"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C15_C26","Within_RUCC_EQI",5,"-0.37(-1.51,0.71)","1.41(0.13,2.69)*","-1.23(-2.38,-0.06)*","0.11(-0.19,0.39)",3137,1.0008
"C15_C26","Within_RUCC_Air",5,"-0.13(-0.91,0.65)","0.92(-0.06,1.86)","-1.23(-2.14,-0.33)**","0.14(-0.17,0.45)",3137,1.0012
"C15_C26","Within_RUCC_Water",5,"0.56(-0.70,1.74)","1.46(0.31,2.52)*","-1.26(-1.99,-0.52)***","0.19(-0.10,0.49)",3137,1.0027
"C15_C26","Within_RUCC_Land",5,"-1.02(-1.87,-0.18)*","-0.13(-1.08,0.81)","-0.58(-1.47,0.37)","0.14(-0.17,0.44)",3137,1.0018
"C15_C26","Within_RUCC_Built",5,"-0.65(-1.79,0.54)","0.60(-0.72,1.89)","-0.82(-2.08,0.46)","0.14(-0.13,0.43)",3137,1.0009
"C15_C26","Within_RUCC_Social",5,"-0.22(-1.02,0.59)","0.93(-0.13,2.00)","-1.20(-2.16,-0.27)*","0.12(-0.19,0.42)",3137,1.0023
"C15_C26","EQI",10,"-0.28(-1.07,0.51)","1.93(0.94,2.94)***","-0.64(-1.53,0.23)","0.19(-0.10,0.49)",3136,1.0013
"C15_C26","Air",10,"-0.21(-1.00,0.64)","2.02(0.72,3.33)**","-0.58(-1.59,0.39)","0.18(-0.12,0.48)",3136,1.0017
"C15_C26","Water",10,"0.77(-0.50,2.01)","0.19(-1.25,1.57)","-0.58(-1.28,0.12)","0.21(-0.09,0.50)",3136,1.0099
"C15_C26","Land",10,"-1.52(-2.36,-0.68)***","-0.41(-1.41,0.58)","0.38(-0.52,1.25)","0.19(-0.10,0.48)",3136,1.0018
"C15_C26","Built",10,"-0.60(-1.67,0.48)","1.18(0.04,2.34)*","-0.43(-1.57,0.68)","0.23(-0.05,0.51)",3136,1.0011
"C15_C26","Social",10,"-0.18(-1.38,1.03)","1.13(-0.38,2.60)","-0.58(-1.82,0.64)","0.16(-0.15,0.46)",3136,1.003
"C15_C26","Air_Multi",10,"-0.09(-0.87,0.71)","1.58(0.30,2.96)*","-0.31(-2.07,1.51)","0.19(-0.11,0.48)",3136,1.003
"C15_C26","Water_Multi",10,"0.52(-0.75,1.75)","0.60(-0.79,1.97)","-0.31(-2.07,1.51)","0.19(-0.11,0.48)",3136,1.003
"C15_C26","Land_Multi",10,"-1.15(-2.03,-0.27)**","-0.25(-1.27,0.77)","-0.31(-2.07,1.51)","0.19(-0.11,0.48)",3136,1.003
"C15_C26","Built_Multi",10,"-0.42(-1.50,0.65)","0.90(-0.24,2.08)","-0.31(-2.07,1.51)","0.19(-0.11,0.48)",3136,1.003
"C15_C26","Social_Multi",10,"0.22(-0.99,1.38)","0.42(-1.07,1.94)","-0.31(-2.07,1.51)","0.19(-0.11,0.48)",3136,1.003
"C15_C26","RUCC1_EQI",10,"-0.55(-1.36,0.27)","0.93(-0.07,1.97)","-0.96(-1.86,-0.05)*","0.14(-0.16,0.43)",1165,1.0027
"C15_C26","RUCC1_Air",10,"-0.04(-0.87,0.77)","0.42(-1.43,2.61)","-0.94(-1.90,0.01)","0.15(-0.15,0.45)",1165,1.0033
"C15_C26","RUCC1_Water",10,"1.88(0.52,3.05)**","0.37(-0.95,1.69)","-1.32(-2.02,-0.58)***","0.11(-0.18,0.41)",1165,1.0025
"C15_C26","RUCC1_Land",10,"-1.30(-2.20,-0.38)**","0.49(-0.63,1.58)","-0.33(-1.36,0.67)","0.15(-0.16,0.45)",1165,1.0029
"C15_C26","RUCC1_Built",10,"-0.54(-1.71,0.61)","0.94(-0.30,2.15)","-0.79(-2.02,0.47)","0.19(-0.11,0.49)",1165,1.0012
"C15_C26","RUCC1_Social",10,"0.10(-1.14,1.33)","0.97(-0.74,2.68)","-1.12(-2.34,0.13)","0.15(-0.17,0.46)",1165,1.0015
"C15_C26","RUCC1_Air_Multi",10,"0.02(-0.77,0.80)","0.04(-1.89,2.47)","-1.11(-3.03,0.77)","0.20(-0.13,0.49)",1165,1.006
"C15_C26","RUCC1_Water_Multi",10,"1.00(-0.37,2.37)","0.28(-0.99,1.56)","-1.11(-3.03,0.77)","0.20(-0.13,0.49)",1165,1.006
"C15_C26","RUCC1_Land_Multi",10,"-1.00(-1.95,-0.03)*","0.40(-0.73,1.56)","-1.11(-3.03,0.77)","0.20(-0.13,0.49)",1165,1.006
"C15_C26","RUCC1_Built_Multi",10,"-0.34(-1.44,0.79)","0.79(-0.50,2.07)","-1.11(-3.03,0.77)","0.20(-0.13,0.49)",1165,1.006
"C15_C26","RUCC1_Social_Multi",10,"0.59(-0.63,1.87)","0.58(-1.22,2.41)","-1.11(-3.03,0.77)","0.20(-0.13,0.49)",1165,1.006
"C15_C26","RUCC2_EQI",10,"-0.26(-2.48,2.11)","-0.28(-2.90,2.41)","0.96(-1.47,3.29)","0.85(-0.32,2.08)",306,1.004
"C15_C26","RUCC2_Air",10,"-0.95(-3.40,1.26)","-0.58(-3.63,2.47)","1.56(-1.17,4.68)","0.94(-0.26,2.20)",306,1.0012
"C15_C26","RUCC2_Water",10,"-1.30(-4.17,1.57)","-0.53(-3.83,2.89)","1.54(-1.39,3.90)","1.10(-0.25,2.27)",306,1.0016
"C15_C26","RUCC2_Land",10,"-0.28(-2.92,2.36)","-0.45(-2.89,1.85)","1.05(-1.40,3.31)","0.84(-0.45,2.13)",306,1.0029
"C15_C26","RUCC2_Built",10,"0.66(-2.04,3.29)","-0.11(-2.96,2.63)","0.69(-2.64,4.21)","0.86(-0.45,2.06)",306,1.0025
"C15_C26","RUCC2_Social",10,"0.33(-1.91,2.68)","0.57(-2.43,3.65)","0.48(-2.56,3.38)","0.78(-0.56,2.12)",306,1.0016
"C15_C26","RUCC2_Air_Multi",10,"-1.06(-3.20,1.33)","-0.85(-4.11,2.96)","1.15(-3.67,5.77)","0.82(-0.66,2.20)",306,1.0085
"C15_C26","RUCC2_Water_Multi",10,"-0.92(-4.73,2.80)","-0.25(-4.01,3.48)","1.15(-3.67,5.77)","0.82(-0.66,2.20)",306,1.0085
"C15_C26","RUCC2_Land_Multi",10,"-0.21(-3.12,2.49)","-0.53(-3.69,2.30)","1.15(-3.67,5.77)","0.82(-0.66,2.20)",306,1.0085
"C15_C26","RUCC2_Built_Multi",10,"0.61(-1.96,3.31)","0.29(-2.92,3.98)","1.15(-3.67,5.77)","0.82(-0.66,2.20)",306,1.0085
"C15_C26","RUCC2_Social_Multi",10,"0.29(-2.80,3.18)","0.71(-2.61,3.92)","1.15(-3.67,5.77)","0.82(-0.66,2.20)",306,1.0085
"C15_C26","RUCC3_EQI",10,"0.18(-2.46,2.89)","1.99(-0.76,4.54)","-1.04(-3.54,1.33)","-0.11(-1.15,0.91)",1026,1.0006
"C15_C26","RUCC3_Air",10,"0.37(-2.44,3.13)","1.00(-1.60,3.59)","-0.68(-3.22,1.79)","-0.08(-1.10,0.89)",1026,1.0022
"C15_C26","RUCC3_Water",10,"0.92(-2.05,3.70)","-0.09(-3.81,3.71)","-0.37(-2.25,1.48)","-0.10(-1.14,0.88)",1026,1.0014
"C15_C26","RUCC3_Land",10,"0.77(-2.33,3.80)","0.68(-2.02,3.37)","-0.74(-3.39,2.03)","-0.08(-1.07,0.92)",1026,1.0031
"C15_C26","RUCC3_Built",10,"-1.31(-4.19,1.62)","0.36(-2.69,3.46)","0.42(-2.64,3.27)","-0.00(-1.04,1.02)",1026,1.0017
"C15_C26","RUCC3_Social",10,"-0.96(-4.43,2.58)","-0.91(-3.67,1.99)","0.64(-2.38,3.50)","-0.05(-1.12,1.04)",1026,1.0009
"C15_C26","RUCC3_Air_Multi",10,"1.34(-1.53,3.94)","1.00(-1.52,3.45)","-0.49(-4.85,3.72)","-0.13(-1.15,0.87)",1026,1.002
"C15_C26","RUCC3_Water_Multi",10,"1.00(-1.74,3.85)","-0.85(-4.57,2.96)","-0.49(-4.85,3.72)","-0.13(-1.15,0.87)",1026,1.002
"C15_C26","RUCC3_Land_Multi",10,"1.13(-1.90,3.96)","1.80(-1.03,4.39)","-0.49(-4.85,3.72)","-0.13(-1.15,0.87)",1026,1.002
"C15_C26","RUCC3_Built_Multi",10,"-2.25(-5.17,0.94)","0.67(-2.12,3.46)","-0.49(-4.85,3.72)","-0.13(-1.15,0.87)",1026,1.002
"C15_C26","RUCC3_Social_Multi",10,"-0.12(-3.52,3.18)","-1.60(-4.39,1.31)","-0.49(-4.85,3.72)","-0.13(-1.15,0.87)",1026,1.002
"C15_C26","RUCC4_EQI",10,"-0.06(-5.52,5.47)","3.14(-1.76,8.02)","-1.10(-5.99,3.64)","-1.46(-3.57,0.69)",639,1.0019
"C15_C26","RUCC4_Air",10,"-1.34(-9.36,6.66)","-4.92(-9.32,-0.48)*","2.91(-1.61,7.33)","-1.83(-3.94,0.39)",639,1.0017
"C15_C26","RUCC4_Water",10,"-2.92(-8.51,2.85)","-1.80(-7.92,4.38)","1.09(-2.79,4.89)","-1.49(-3.54,0.65)",639,1.0022
"C15_C26","RUCC4_Land",10,"-0.26(-4.98,4.74)","-2.49(-7.59,2.74)","1.29(-3.17,5.72)","-1.49(-3.62,0.65)",639,1.001
"C15_C26","RUCC4_Built",10,"-2.54(-8.01,3.23)","2.79(-2.59,7.99)","-0.26(-5.28,4.84)","-1.57(-3.68,0.65)",639,1.0006
"C15_C26","RUCC4_Social",10,"-4.18(-10.50,2.13)","-1.91(-7.07,3.40)","2.16(-3.18,7.30)","-1.69(-3.88,0.52)",639,1.0006
"C15_C26","RUCC4_Air_Multi",10,"-1.78(-9.24,5.86)","-5.02(-9.48,-0.49)*","4.04(-2.66,10.63)","-2.10(-4.28,0.15)",639,1.0008
"C15_C26","RUCC4_Water_Multi",10,"-1.93(-7.59,3.73)","-2.00(-8.08,3.91)","4.04(-2.66,10.63)","-2.10(-4.28,0.15)",639,1.0008
"C15_C26","RUCC4_Land_Multi",10,"-0.44(-5.42,4.53)","-2.16(-7.31,2.92)","4.04(-2.66,10.63)","-2.10(-4.28,0.15)",639,1.0008
"C15_C26","RUCC4_Built_Multi",10,"-1.57(-7.33,4.14)","4.31(-1.16,9.92)","4.04(-2.66,10.63)","-2.10(-4.28,0.15)",639,1.0008
"C15_C26","RUCC4_Social_Multi",10,"-2.98(-9.53,3.59)","-2.03(-7.66,3.39)","4.04(-2.66,10.63)","-2.10(-4.28,0.15)",639,1.0008
"C15_C26","Within_RUCC_EQI",10,"-0.61(-1.65,0.45)","1.52(0.32,2.72)*","-0.64(-1.73,0.48)","0.13(-0.16,0.41)",3136,1.0024
"C15_C26","Within_RUCC_Air",10,"-0.39(-1.21,0.44)","1.34(0.27,2.39)*","-0.52(-1.48,0.44)","0.20(-0.10,0.49)",3136,1.0023
"C15_C26","Within_RUCC_Water",10,"0.27(-1.03,1.58)","1.17(0.11,2.21)*","-0.61(-1.31,0.13)","0.22(-0.08,0.54)",3136,1.0027
"C15_C26","Within_RUCC_Land",10,"-0.77(-1.66,0.16)","0.13(-0.88,1.17)","-0.16(-1.09,0.78)","0.20(-0.10,0.50)",3136,1.0032
"C15_C26","Within_RUCC_Built",10,"-0.97(-2.11,0.22)","1.09(-0.21,2.37)","-0.14(-1.42,1.07)","0.18(-0.12,0.46)",3136,1.0008
"C15_C26","Within_RUCC_Social",10,"-1.17(-2.01,-0.34)**","0.07(-1.04,1.15)","0.15(-0.78,1.10)","0.25(-0.04,0.54)",3136,1.0013
