"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C60_C63","RUCC1_Land_Multi",10,"0.22(-0.20,0.66)","-0.03(-0.53,0.49)","-0.64(-1.60,0.29)","0.00(-0.13,0.13)",1165,1.0428
"C60_C63","RUCC1_Built_Multi",10,"0.05(-0.47,0.57)","-0.02(-0.64,0.56)","-0.64(-1.60,0.29)","0.00(-0.13,0.13)",1165,1.0428
"C60_C63","RUCC1_Social_Multi",10,"0.36(-0.25,0.98)","1.84(0.91,2.79)***","-0.64(-1.60,0.29)","0.00(-0.13,0.13)",1165,1.0428
"C60_C63","RUCC2_EQI",10,"-0.40(-1.48,0.73)","-0.24(-1.81,1.14)","0.11(-1.20,1.40)","0.01(-0.52,0.53)",306,1.0034
"C60_C63","RUCC2_Air",10,"-1.08(-2.34,0.20)","-0.33(-1.75,1.09)","0.37(-1.01,1.76)","-0.03(-0.58,0.51)",306,1.0019
"C60_C63","RUCC2_Water",10,"0.35(-1.60,2.14)","0.13(-1.32,1.46)","-0.20(-1.32,1.00)","0.00(-0.53,0.52)",306,1.0078
"C60_C63","RUCC2_Land",10,"-0.18(-1.57,1.28)","-1.55(-2.94,-0.04)*","0.57(-1.05,2.24)","0.06(-0.54,0.68)",306,1.0012
"C60_C63","RUCC2_Built",10,"-0.48(-1.86,1.02)","-1.35(-3.09,0.50)","0.39(-1.32,2.01)","-0.01(-0.49,0.47)",306,1.0093
"C60_C63","RUCC2_Social",10,"0.07(-1.28,1.33)","0.50(-1.19,2.17)","-0.35(-1.92,1.23)","-0.01(-0.61,0.56)",306,1.0039
"C60_C63","RUCC2_Air_Multi",10,"-0.84(-2.03,0.35)","-0.20(-1.48,1.11)","1.32(-1.09,3.91)","0.05(-0.45,0.58)",306,1.0114
"C60_C63","RUCC2_Water_Multi",10,"0.35(-1.73,2.39)","-0.10(-1.64,1.23)","1.32(-1.09,3.91)","0.05(-0.45,0.58)",306,1.0114
"C60_C63","RUCC2_Land_Multi",10,"-0.15(-1.51,1.20)","-1.48(-2.81,-0.06)*","1.32(-1.09,3.91)","0.05(-0.45,0.58)",306,1.0114
"C60_C63","RUCC2_Built_Multi",10,"-0.46(-1.87,0.86)","-1.45(-3.07,0.25)","1.32(-1.09,3.91)","0.05(-0.45,0.58)",306,1.0114
"C60_C63","RUCC2_Social_Multi",10,"0.21(-1.15,1.47)","0.44(-1.34,2.09)","1.32(-1.09,3.91)","0.05(-0.45,0.58)",306,1.0114
"C60_C63","RUCC3_EQI",10,"-0.54(-1.81,0.74)","-1.25(-2.42,-0.01)*","1.04(-0.06,2.11)","0.09(-0.32,0.50)",1026,1.0025
"C60_C63","RUCC3_Air",10,"-0.52(-1.90,0.84)","0.28(-0.88,1.43)","0.41(-0.62,1.44)","0.11(-0.30,0.50)",1026,1.0008
"C60_C63","RUCC3_Water",10,"0.61(-0.98,2.14)","0.01(-1.75,1.77)","0.32(-0.52,1.14)","0.10(-0.32,0.51)",1026,1.0024
"C60_C63","RUCC3_Land",10,"0.04(-1.33,1.43)","-1.25(-2.54,0.09)","0.91(-0.29,2.08)","0.07(-0.34,0.49)",1026,1.0023
"C60_C63","RUCC3_Built",10,"-0.04(-1.45,1.45)","-0.43(-1.91,1.02)","0.60(-0.86,2.02)","0.10(-0.29,0.49)",1026,1.0013
"C60_C63","RUCC3_Social",10,"-0.22(-1.90,1.44)","0.03(-1.49,1.47)","0.43(-1.04,1.82)","0.08(-0.35,0.51)",1026,1.0025
"C60_C63","RUCC3_Air_Multi",10,"-0.38(-1.68,0.95)","0.14(-0.94,1.26)","0.78(-1.29,2.85)","0.01(-0.38,0.41)",1026,1.0016
"C60_C63","RUCC3_Water_Multi",10,"0.40(-1.18,2.03)","-0.05(-1.78,1.68)","0.78(-1.29,2.85)","0.01(-0.38,0.41)",1026,1.0016
"C60_C63","RUCC3_Land_Multi",10,"0.12(-1.24,1.49)","-1.28(-2.52,0.02)","0.78(-1.29,2.85)","0.01(-0.38,0.41)",1026,1.0016
"C60_C63","RUCC3_Built_Multi",10,"0.08(-1.30,1.46)","-0.39(-1.75,1.08)","0.78(-1.29,2.85)","0.01(-0.38,0.41)",1026,1.0016
"C60_C63","RUCC3_Social_Multi",10,"-0.42(-2.05,1.19)","0.41(-1.05,1.86)","0.78(-1.29,2.85)","0.01(-0.38,0.41)",1026,1.0016
"C60_C63","RUCC4_EQI",10,"-2.47(-6.38,1.35)","-0.22(-3.28,2.94)","2.87(0.12,5.59)*","1.07(-0.14,2.29)",639,1.0043
"C60_C63","RUCC4_Air",10,"-1.24(-7.33,4.82)","-0.81(-3.76,2.13)","2.84(0.21,5.51)*","1.11(-0.14,2.40)",639,1.0032
"C60_C63","RUCC4_Water",10,"-1.33(-5.30,2.58)","-1.62(-5.80,2.57)","2.76(0.47,4.96)*","1.15(-0.09,2.36)",639,1.0038
"C60_C63","RUCC4_Land",10,"0.80(-2.52,4.05)","-1.45(-4.66,1.84)","2.66(-0.26,5.50)","1.20(-0.04,2.44)",639,1.0026
"C60_C63","RUCC4_Built",10,"-1.05(-4.89,2.81)","1.32(-2.20,4.84)","2.06(-1.25,5.39)","1.18(-0.03,2.42)",639,1.0011
"C60_C63","RUCC4_Social",10,"0.48(-4.14,5.15)","2.08(-1.73,5.84)","0.79(-3.11,4.83)","1.11(-0.10,2.33)",639,1.0006
"C60_C63","RUCC4_Air_Multi",10,"-1.52(-7.61,4.52)","-0.76(-3.73,2.15)","1.73(-3.39,6.74)","1.10(-0.08,2.31)",639,1.0015
"C60_C63","RUCC4_Water_Multi",10,"-1.21(-5.19,2.70)","-1.70(-6.07,2.48)","1.73(-3.39,6.74)","1.10(-0.08,2.31)",639,1.0015
"C60_C63","RUCC4_Land_Multi",10,"0.73(-2.44,3.85)","-1.68(-4.89,1.53)","1.73(-3.39,6.74)","1.10(-0.08,2.31)",639,1.0015
"C60_C63","RUCC4_Built_Multi",10,"-1.07(-4.92,2.90)","1.21(-2.47,4.99)","1.73(-3.39,6.74)","1.10(-0.08,2.31)",639,1.0015
"C60_C63","RUCC4_Social_Multi",10,"0.94(-4.00,5.77)","1.78(-2.26,5.83)","1.73(-3.39,6.74)","1.10(-0.08,2.31)",639,1.0015
"C60_C63","Within_RUCC_EQI",10,"-0.58(-1.34,0.17)","-0.50(-1.27,0.30)","0.92(0.13,1.70)*","0.21(-0.01,0.42)",3136,1.0028
"C60_C63","Within_RUCC_Air",10,"-0.09(-0.67,0.48)","-0.03(-0.67,0.60)","0.51(-0.10,1.10)","0.22(0.01,0.43)*",3136,1.0014
"C60_C63","Within_RUCC_Water",10,"-0.07(-0.83,0.68)","-0.39(-1.13,0.37)","0.50(-0.01,1.02)","0.21(-0.00,0.42)",3136,1.0027
"C60_C63","Within_RUCC_Land",10,"0.45(-0.15,1.07)","-0.37(-1.01,0.25)","0.39(-0.24,1.02)","0.22(0.02,0.43)*",3136,1.0003
"C60_C63","Within_RUCC_Built",10,"-0.03(-0.84,0.76)","0.03(-0.79,0.82)","0.46(-0.34,1.26)","0.22(0.01,0.43)*",3136,1.0038
"C60_C63","Within_RUCC_Social",10,"-0.27(-0.89,0.33)","0.21(-0.46,0.86)","0.52(-0.18,1.17)","0.21(-0.00,0.42)",3136,1.002
