"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C34","RUCC1_Social",5,"-1.81(-3.07,-0.46)**","0.46(-1.29,2.24)","-4.51(-5.96,-3.21)***","0.02(-0.26,0.30)",1166,1.0027
"C34","RUCC1_Air_Multi",5,"0.08(-0.63,0.80)","-1.93(-3.68,0.03)","-5.23(-7.13,-3.30)***","0.05(-0.23,0.34)",1166,1.0032
"C34","RUCC1_Water_Multi",5,"-0.34(-1.59,0.98)","0.32(-0.69,1.34)","-5.23(-7.13,-3.30)***","0.05(-0.23,0.34)",1166,1.0032
"C34","RUCC1_Land_Multi",5,"0.23(-0.58,1.10)","-0.04(-1.01,1.00)","-5.23(-7.13,-3.30)***","0.05(-0.23,0.34)",1166,1.0032
"C34","RUCC1_Built_Multi",5,"0.45(-0.66,1.61)","1.14(-0.21,2.49)","-5.23(-7.13,-3.30)***","0.05(-0.23,0.34)",1166,1.0032
"C34","RUCC1_Social_Multi",5,"-1.76(-3.04,-0.45)**","0.68(-1.13,2.47)","-5.23(-7.13,-3.30)***","0.05(-0.23,0.34)",1166,1.0032
"C34","RUCC2_EQI",5,"-2.06(-4.66,0.83)","-1.72(-4.90,1.83)","-3.65(-6.34,-0.95)**","0.04(-1.17,1.21)",306,1.0024
"C34","RUCC2_Air",5,"0.50(-2.38,3.10)","4.08(0.64,7.22)*","-6.35(-9.22,-3.16)***","-0.16(-1.29,1.08)",306,1.005
"C34","RUCC2_Water",5,"-0.39(-5.47,4.61)","0.76(-2.96,4.45)","-4.86(-7.16,-2.46)***","0.09(-1.07,1.30)",306,1.0021
"C34","RUCC2_Land",5,"0.35(-2.56,3.38)","-2.09(-4.88,1.03)","-4.04(-7.05,-1.24)**","0.05(-1.11,1.29)",306,1.004
"C34","RUCC2_Built",5,"-1.34(-4.30,1.73)","-0.75(-4.29,2.74)","-3.83(-7.08,-0.64)*","0.17(-1.01,1.41)",306,1.0036
"C34","RUCC2_Social",5,"-4.11(-7.31,-0.57)*","-4.66(-8.17,-0.81)*","-0.74(-4.52,2.57)","0.27(-0.86,1.49)",306,1.015
"C34","RUCC2_Air_Multi",5,"0.64(-2.31,3.44)","3.19(0.20,6.41)*","-2.48(-7.63,2.60)","0.00(-1.13,1.17)",306,1.0045
"C34","RUCC2_Water_Multi",5,"-0.81(-5.53,4.09)","0.68(-2.87,3.97)","-2.48(-7.63,2.60)","0.00(-1.13,1.17)",306,1.0045
"C34","RUCC2_Land_Multi",5,"0.55(-2.54,3.35)","-1.17(-3.99,1.79)","-2.48(-7.63,2.60)","0.00(-1.13,1.17)",306,1.0045
"C34","RUCC2_Built_Multi",5,"-0.20(-3.05,2.57)","0.12(-3.06,3.30)","-2.48(-7.63,2.60)","0.00(-1.13,1.17)",306,1.0045
"C34","RUCC2_Social_Multi",5,"-3.57(-6.83,0.05)","-3.60(-7.20,0.34)","-2.48(-7.63,2.60)","0.00(-1.13,1.17)",306,1.0045
"C34","RUCC3_EQI",5,"2.47(-0.46,5.46)","1.21(-1.63,4.09)","-3.95(-6.66,-1.09)**","0.38(-0.82,1.53)",1026,1.0014
"C34","RUCC3_Air",5,"-2.45(-5.27,0.41)","-1.87(-4.43,0.70)","-1.48(-3.97,0.90)","0.39(-0.76,1.52)",1026,1.0035
"C34","RUCC3_Water",5,"-0.15(-3.61,3.40)","2.77(-1.07,6.39)","-2.93(-5.24,-0.65)*","0.33(-0.84,1.45)",1026,1.0018
"C34","RUCC3_Land",5,"2.16(-0.72,4.95)","-0.55(-3.42,2.38)","-3.03(-5.81,-0.39)*","0.53(-0.67,1.63)",1026,1.0018
"C34","RUCC3_Built",5,"-1.17(-4.37,2.07)","-2.10(-5.56,1.40)","-1.37(-4.76,1.89)","0.40(-0.80,1.54)",1026,1.0019
"C34","RUCC3_Social",5,"-1.55(-4.77,1.94)","-1.10(-4.25,2.13)","-1.68(-5.11,1.56)","0.28(-0.92,1.46)",1026,1.0028
"C34","RUCC3_Air_Multi",5,"-2.28(-5.13,0.72)","-1.95(-4.42,0.74)","-0.65(-5.25,3.77)","0.30(-0.93,1.43)",1026,1.0032
"C34","RUCC3_Water_Multi",5,"0.35(-3.13,3.75)","2.88(-0.99,6.40)","-0.65(-5.25,3.77)","0.30(-0.93,1.43)",1026,1.0032
"C34","RUCC3_Land_Multi",5,"1.80(-0.92,4.48)","-0.93(-3.79,1.92)","-0.65(-5.25,3.77)","0.30(-0.93,1.43)",1026,1.0032
"C34","RUCC3_Built_Multi",5,"-1.22(-4.28,1.97)","-1.68(-5.11,1.69)","-0.65(-5.25,3.77)","0.30(-0.93,1.43)",1026,1.0032
"C34","RUCC3_Social_Multi",5,"-1.44(-4.64,2.14)","0.14(-3.11,3.57)","-0.65(-5.25,3.77)","0.30(-0.93,1.43)",1026,1.0032
"C34","RUCC4_EQI",5,"1.09(-4.43,6.52)","-0.84(-5.71,3.96)","-5.27(-9.72,-0.88)*","-0.58(-2.72,1.62)",639,1.0048
"C34","RUCC4_Air",5,"2.23(-5.74,10.42)","0.40(-4.24,5.04)","-5.63(-9.77,-1.24)*","-0.58(-2.80,1.56)",639,1.002
"C34","RUCC4_Water",5,"0.52(-5.58,6.88)","4.02(-2.36,10.52)","-5.81(-9.54,-1.95)**","-0.55(-2.67,1.62)",639,1.0032
"C34","RUCC4_Land",5,"0.82(-4.27,5.94)","1.28(-3.96,6.60)","-5.98(-10.19,-1.57)**","-0.57(-2.74,1.62)",639,1.0005
"C34","RUCC4_Built",5,"1.74(-3.71,7.17)","-2.48(-7.83,2.92)","-4.94(-10.00,0.15)","-0.64(-2.75,1.55)",639,1.0009
"C34","RUCC4_Social",5,"-0.99(-7.18,5.02)","0.11(-5.19,5.40)","-5.34(-10.77,0.12)","-0.68(-2.76,1.40)",639,1.0015
"C34","RUCC4_Air_Multi",5,"2.72(-5.55,10.74)","0.77(-3.98,5.41)","-6.51(-12.88,-0.08)*","-0.65(-2.82,1.58)",639,1.0026
"C34","RUCC4_Water_Multi",5,"0.08(-5.96,6.16)","4.16(-2.12,10.68)","-6.51(-12.88,-0.08)*","-0.65(-2.82,1.58)",639,1.0026
"C34","RUCC4_Land_Multi",5,"0.69(-4.51,5.79)","1.54(-3.66,6.69)","-6.51(-12.88,-0.08)*","-0.65(-2.82,1.58)",639,1.0026
"C34","RUCC4_Built_Multi",5,"2.25(-3.69,7.85)","-3.26(-8.85,2.46)","-6.51(-12.88,-0.08)*","-0.65(-2.82,1.58)",639,1.0026
"C34","RUCC4_Social_Multi",5,"-1.92(-8.13,4.32)","0.91(-4.41,6.41)","-6.51(-12.88,-0.08)*","-0.65(-2.82,1.58)",639,1.0026
"C34","Within_RUCC_EQI",5,"-1.39(-2.70,0.01)","-0.55(-2.07,0.95)","-4.58(-5.97,-3.23)***","0.01(-0.36,0.39)",3137,1.0019
"C34","Within_RUCC_Air",5,"-0.36(-1.42,0.71)","0.56(-0.70,1.88)","-5.45(-6.61,-4.32)***","0.06(-0.30,0.45)",3137,1.0035
"C34","Within_RUCC_Water",5,"-0.89(-2.46,0.71)","-0.67(-2.03,0.67)","-5.32(-6.25,-4.40)***","0.07(-0.34,0.46)",3137,1.0015
"C34","Within_RUCC_Land",5,"-0.20(-1.27,0.89)","-0.28(-1.49,0.90)","-5.34(-6.45,-4.27)***","0.07(-0.33,0.47)",3137,1.0002
"C34","Within_RUCC_Built",5,"-0.37(-1.77,1.04)","0.59(-0.96,2.15)","-5.47(-6.96,-3.98)***","0.05(-0.32,0.44)",3137,1.002
"C34","Within_RUCC_Social",5,"-0.25(-1.32,0.83)","-0.12(-1.47,1.25)","-5.33(-6.52,-4.00)***","0.07(-0.33,0.48)",3137,1.0028
"C34","EQI",10,"0.16(-0.70,1.01)","1.61(0.51,2.70)**","-8.41(-9.43,-7.42)***","-0.04(-0.39,0.30)",3136,1.001
"C34","Air",10,"-0.53(-1.39,0.30)","-0.07(-1.35,1.16)","-7.76(-8.81,-6.71)***","-0.03(-0.38,0.30)",3136,1.0012
"C34","Water",10,"-1.60(-3.05,-0.11)*","0.56(-0.74,1.79)","-7.91(-8.79,-7.06)***","-0.00(-0.35,0.34)",3136,1.0012
"C34","Land",10,"-0.49(-1.39,0.42)","0.14(-0.93,1.19)","-7.84(-8.88,-6.83)***","-0.04(-0.37,0.29)",3136,1.0007
"C34","Built",10,"-0.78(-1.87,0.25)","0.42(-0.78,1.61)","-7.65(-8.89,-6.32)***","0.02(-0.33,0.36)",3136,1.0024
"C34","Social",10,"-0.76(-2.14,0.52)","-0.01(-1.62,1.49)","-7.56(-8.94,-6.13)***","-0.08(-0.43,0.27)",3136,1.0019
"C34","Air_Multi",10,"-0.45(-1.27,0.39)","-0.32(-1.61,0.92)","-6.80(-8.80,-4.94)***","-0.00(-0.36,0.35)",3136,1.0033
"C34","Water_Multi",10,"-1.59(-2.98,-0.19)*","0.64(-0.55,1.82)","-6.80(-8.80,-4.94)***","-0.00(-0.36,0.35)",3136,1.0033
"C34","Land_Multi",10,"-0.22(-1.12,0.66)","0.20(-0.83,1.27)","-6.80(-8.80,-4.94)***","-0.00(-0.36,0.35)",3136,1.0033
"C34","Built_Multi",10,"-0.70(-1.77,0.41)","0.40(-0.77,1.57)","-6.80(-8.80,-4.94)***","-0.00(-0.36,0.35)",3136,1.0033
"C34","Social_Multi",10,"-0.58(-1.91,0.79)","-0.32(-1.95,1.26)","-6.80(-8.80,-4.94)***","-0.00(-0.36,0.35)",3136,1.0033
"C34","RUCC1_EQI",10,"-0.35(-1.05,0.35)","1.03(-0.03,2.05)","-8.32(-9.37,-7.32)***","-0.19(-0.49,0.10)",1165,1.0014
"C34","RUCC1_Air",10,"-0.27(-0.93,0.36)","0.91(-0.51,2.33)","-8.37(-9.42,-7.34)***","-0.24(-0.55,0.07)",1165,1.0009
"C34","RUCC1_Water",10,"-0.72(-2.02,0.56)","0.02(-0.94,0.98)","-8.40(-9.32,-7.53)***","-0.22(-0.53,0.09)",1165,1.0023
"C34","RUCC1_Land",10,"-0.15(-0.85,0.57)","-0.03(-1.01,1.00)","-8.37(-9.40,-7.33)***","-0.23(-0.53,0.08)",1165,1.0006
"C34","RUCC1_Built",10,"-0.63(-1.55,0.30)","0.25(-0.81,1.27)","-8.07(-9.28,-6.87)***","-0.19(-0.49,0.11)",1165,1.001
"C34","RUCC1_Social",10,"-0.33(-1.31,0.64)","1.35(-0.21,2.84)","-8.33(-9.45,-7.17)***","-0.27(-0.57,0.05)",1165,1.0017
"C34","RUCC1_Air_Multi",10,"-0.28(-0.94,0.39)","0.24(-1.18,1.81)","-7.87(-9.59,-6.09)***","-0.17(-0.49,0.15)",1165,1.0024
"C34","RUCC1_Water_Multi",10,"-0.59(-1.96,0.74)","0.27(-0.70,1.22)","-7.87(-9.59,-6.09)***","-0.17(-0.49,0.15)",1165,1.0024
"C34","RUCC1_Land_Multi",10,"0.16(-0.57,0.87)","0.32(-0.81,1.41)","-7.87(-9.59,-6.09)***","-0.17(-0.49,0.15)",1165,1.0024
"C34","RUCC1_Built_Multi",10,"-0.59(-1.51,0.36)","0.13(-0.87,1.19)","-7.87(-9.59,-6.09)***","-0.17(-0.49,0.15)",1165,1.0024
"C34","RUCC1_Social_Multi",10,"-0.20(-1.22,0.80)","1.00(-0.74,2.62)","-7.87(-9.59,-6.09)***","-0.17(-0.49,0.15)",1165,1.0024
"C34","RUCC2_EQI",10,"0.85(-1.35,3.00)","1.07(-1.67,3.73)","-7.63(-9.76,-5.43)***","0.00(-0.81,0.78)",306,1.0251
"C34","RUCC2_Air",10,"-0.33(-2.75,1.83)","-1.34(-4.44,1.58)","-6.63(-8.70,-4.53)***","-0.00(-0.81,0.78)",306,1.0019
"C34","RUCC2_Water",10,"-0.88(-6.27,4.29)","0.26(-2.74,3.19)","-6.95(-8.68,-5.15)***","0.02(-0.73,0.79)",306,1.007
"C34","RUCC2_Land",10,"0.11(-2.44,2.59)","-0.11(-2.70,2.33)","-6.98(-9.38,-4.53)***","0.00(-0.81,0.79)",306,1.0074
"C34","RUCC2_Built",10,"-0.29(-3.06,2.42)","1.81(-1.45,5.06)","-7.49(-10.32,-4.55)***","-0.06(-0.76,0.75)",306,1.0074
"C34","RUCC2_Social",10,"1.96(-0.94,4.87)","1.31(-1.84,4.32)","-8.41(-11.21,-5.62)***","0.05(-0.77,0.84)",306,1.0043
"C34","RUCC2_Air_Multi",10,"-0.06(-2.74,2.14)","-2.08(-5.26,0.73)","-8.99(-13.08,-4.80)***","0.05(-0.69,0.79)",306,1.0193
"C34","RUCC2_Water_Multi",10,"-1.11(-5.93,3.81)","1.32(-1.51,3.85)","-8.99(-13.08,-4.80)***","0.05(-0.69,0.79)",306,1.0193
"C34","RUCC2_Land_Multi",10,"0.14(-2.16,2.44)","-0.02(-2.43,2.34)","-8.99(-13.08,-4.80)***","0.05(-0.69,0.79)",306,1.0193
"C34","RUCC2_Built_Multi",10,"-0.76(-3.60,2.04)","2.36(-0.74,5.39)","-8.99(-13.08,-4.80)***","0.05(-0.69,0.79)",306,1.0193
"C34","RUCC2_Social_Multi",10,"2.72(0.26,5.17)*","1.75(-1.02,4.30)","-8.99(-13.08,-4.80)***","0.05(-0.69,0.79)",306,1.0193
"C34","RUCC3_EQI",10,"-0.51(-3.69,2.63)","1.30(-1.56,4.24)","-8.81(-11.67,-5.76)***","-0.79(-1.93,0.38)",1026,1.0024
"C34","RUCC3_Air",10,"-0.14(-3.01,2.70)","0.76(-1.85,3.37)","-8.63(-11.17,-5.94)***","-0.73(-1.84,0.43)",1026,1.0164
"C34","RUCC3_Water",10,"-0.67(-4.20,2.88)","-0.82(-4.54,2.71)","-8.21(-10.41,-5.96)***","-0.75(-1.87,0.44)",1026,1.0026
"C34","RUCC3_Land",10,"-0.80(-3.91,2.26)","-0.42(-3.33,2.38)","-7.96(-10.70,-4.92)***","-0.71(-1.79,0.45)",1026,1.0053
"C34","RUCC3_Built",10,"-1.28(-4.52,2.06)","2.20(-1.57,5.98)","-8.79(-12.34,-5.27)***","-0.87(-1.95,0.26)",1026,1.0031
"C34","RUCC3_Social",10,"-2.70(-6.08,0.79)","-1.35(-4.51,2.12)","-6.92(-10.46,-3.45)***","-0.86(-1.94,0.28)",1026,1.0023
"C34","RUCC3_Air_Multi",10,"-0.30(-3.24,2.63)","0.30(-2.39,3.11)","-6.27(-10.85,-1.84)**","-0.84(-1.94,0.27)",1026,1.0016
"C34","RUCC3_Water_Multi",10,"0.00(-3.58,3.73)","-0.84(-4.57,2.78)","-6.27(-10.85,-1.84)**","-0.84(-1.94,0.27)",1026,1.0016
"C34","RUCC3_Land_Multi",10,"-0.43(-3.32,2.45)","-1.17(-4.40,1.89)","-6.27(-10.85,-1.84)**","-0.84(-1.94,0.27)",1026,1.0016
"C34","RUCC3_Built_Multi",10,"-1.19(-4.32,2.05)","2.56(-1.11,5.94)","-6.27(-10.85,-1.84)**","-0.84(-1.94,0.27)",1026,1.0016
"C34","RUCC3_Social_Multi",10,"-2.50(-5.84,0.81)","-2.38(-5.64,1.04)","-6.27(-10.85,-1.84)**","-0.84(-1.94,0.27)",1026,1.0016
"C34","RUCC4_EQI",10,"1.91(-3.33,7.27)","1.84(-2.90,6.33)","-6.66(-10.72,-2.45)**","0.74(-1.34,2.71)",639,1.0025
"C34","RUCC4_Air",10,"-2.53(-10.88,5.45)","-2.45(-6.80,1.69)","-4.51(-8.50,-0.66)*","0.47(-1.51,2.47)",639,1.0026
"C34","RUCC4_Water",10,"-2.15(-7.51,3.31)","-0.32(-6.64,5.91)","-5.33(-8.92,-1.78)**","0.62(-1.39,2.65)",639,1.0046
"C34","RUCC4_Land",10,"-1.25(-6.01,3.53)","-1.80(-6.72,3.11)","-4.84(-8.96,-0.92)*","0.54(-1.59,2.61)",639,1.0008
"C34","RUCC4_Built",10,"1.04(-4.16,6.26)","0.02(-5.02,4.95)","-5.91(-10.77,-0.94)*","0.70(-1.29,2.73)",639,1.0029
"C34","RUCC4_Social",10,"0.27(-5.34,6.09)","-5.55(-10.45,-0.75)*","-1.99(-6.98,3.07)","0.82(-1.23,2.84)",639,1.0012
"C34","RUCC4_Air_Multi",10,"-2.86(-10.63,5.08)","-2.06(-6.68,2.41)","-1.22(-7.52,4.96)","0.56(-1.48,2.59)",639,1.0013
"C34","RUCC4_Water_Multi",10,"-1.39(-6.96,4.32)","0.06(-6.53,6.73)","-1.22(-7.52,4.96)","0.56(-1.48,2.59)",639,1.0013
"C34","RUCC4_Land_Multi",10,"-1.59(-6.22,3.14)","-0.89(-5.92,4.00)","-1.22(-7.52,4.96)","0.56(-1.48,2.59)",639,1.0013
"C34","RUCC4_Built_Multi",10,"0.41(-4.80,5.79)","1.36(-3.65,6.38)","-1.22(-7.52,4.96)","0.56(-1.48,2.59)",639,1.0013
"C34","RUCC4_Social_Multi",10,"0.83(-5.02,6.79)","-5.25(-10.37,-0.09)*","-1.22(-7.52,4.96)","0.56(-1.48,2.59)",639,1.0013
"C34","Within_RUCC_EQI",10,"0.74(-0.38,1.84)","2.28(1.03,3.56)**","-9.09(-10.42,-7.78)***","-0.07(-0.42,0.27)",3136,1.0012
"C34","Within_RUCC_Air",10,"0.03(-0.83,0.87)","1.01(-0.07,2.08)","-8.31(-9.40,-7.17)***","-0.05(-0.41,0.30)",3136,1.0018
"C34","Within_RUCC_Water",10,"-1.53(-2.83,-0.17)*","0.11(-1.02,1.17)","-7.86(-8.79,-6.95)***","-0.01(-0.36,0.34)",3136,1.0069
"C34","Within_RUCC_Land",10,"-0.38(-1.23,0.52)","0.12(-0.90,1.11)","-7.91(-8.96,-6.90)***","-0.03(-0.38,0.32)",3136,1.0022
"C34","Within_RUCC_Built",10,"-0.13(-1.29,0.99)","1.40(0.14,2.64)*","-8.32(-9.61,-7.02)***","-0.02(-0.36,0.32)",3136,1.0039
"C34","Within_RUCC_Social",10,"-0.21(-1.05,0.63)","1.84(0.69,2.91)***","-8.32(-9.44,-7.19)***","-0.07(-0.40,0.26)",3136,1.0033
