"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C30_C39","RUCC1_Built",5,"0.50(-0.67,1.61)","1.72(0.40,2.98)*","-6.63(-7.87,-5.31)***","0.13(-0.14,0.41)",1166,1.0016
"C30_C39","RUCC1_Social",5,"-1.57(-2.78,-0.30)*","1.31(-0.39,3.08)","-4.80(-6.18,-3.49)***","0.01(-0.24,0.28)",1166,1.0009
"C30_C39","RUCC1_Air_Multi",5,"0.09(-0.61,0.82)","-1.72(-3.40,0.16)","-5.51(-7.51,-3.60)***","0.05(-0.22,0.33)",1166,1.0024
"C30_C39","RUCC1_Water_Multi",5,"-0.35(-1.55,0.92)","0.39(-0.58,1.37)","-5.51(-7.51,-3.60)***","0.05(-0.22,0.33)",1166,1.0024
"C30_C39","RUCC1_Land_Multi",5,"0.24(-0.54,1.04)","0.06(-0.92,1.07)","-5.51(-7.51,-3.60)***","0.05(-0.22,0.33)",1166,1.0024
"C30_C39","RUCC1_Built_Multi",5,"0.43(-0.72,1.58)","1.10(-0.22,2.47)","-5.51(-7.51,-3.60)***","0.05(-0.22,0.33)",1166,1.0024
"C30_C39","RUCC1_Social_Multi",5,"-1.52(-2.71,-0.26)*","1.42(-0.31,3.17)","-5.51(-7.51,-3.60)***","0.05(-0.22,0.33)",1166,1.0024
"C30_C39","RUCC2_EQI",5,"-2.11(-4.75,0.68)","-2.08(-5.20,1.19)","-4.02(-6.51,-1.41)**","-0.04(-1.22,1.17)",306,1.0009
"C30_C39","RUCC2_Air",5,"0.37(-2.60,3.12)","3.60(0.16,6.79)*","-6.62(-9.48,-3.45)***","-0.16(-1.36,1.09)",306,1.0037
"C30_C39","RUCC2_Water",5,"0.06(-4.92,4.98)","0.58(-2.98,4.15)","-5.33(-7.66,-2.85)***","0.03(-1.18,1.31)",306,1.0015
"C30_C39","RUCC2_Land",5,"0.76(-2.41,3.77)","-2.03(-4.90,0.99)","-4.62(-7.50,-1.62)**","0.05(-1.04,1.20)",306,1.0012
"C30_C39","RUCC2_Built",5,"-0.83(-3.90,2.31)","-0.38(-3.71,3.25)","-4.66(-7.89,-1.57)**","0.08(-1.16,1.28)",306,1.0029
"C30_C39","RUCC2_Social",5,"-4.60(-7.68,-1.00)*","-5.53(-8.90,-1.66)**","-0.74(-4.60,2.50)","0.21(-0.91,1.36)",306,1.0025
"C30_C39","RUCC2_Air_Multi",5,"0.42(-2.51,3.29)","2.71(-0.33,5.85)","-2.66(-7.84,2.42)","0.00(-1.11,1.13)",306,1.002
"C30_C39","RUCC2_Water_Multi",5,"-0.71(-5.21,3.98)","0.95(-2.51,4.27)","-2.66(-7.84,2.42)","0.00(-1.11,1.13)",306,1.002
"C30_C39","RUCC2_Land_Multi",5,"0.71(-2.26,3.53)","-0.96(-3.86,2.06)","-2.66(-7.84,2.42)","0.00(-1.11,1.13)",306,1.002
"C30_C39","RUCC2_Built_Multi",5,"0.08(-2.80,2.92)","0.04(-2.96,3.32)","-2.66(-7.84,2.42)","0.00(-1.11,1.13)",306,1.002
"C30_C39","RUCC2_Social_Multi",5,"-3.82(-7.21,-0.16)*","-4.27(-7.97,-0.30)*","-2.66(-7.84,2.42)","0.00(-1.11,1.13)",306,1.002
"C30_C39","RUCC3_EQI",5,"2.50(-0.59,5.52)","1.39(-1.62,4.35)","-4.17(-7.01,-1.30)**","0.31(-0.93,1.49)",1026,1.0024
"C30_C39","RUCC3_Air",5,"-1.70(-4.62,1.24)","-1.43(-3.96,1.24)","-1.94(-4.47,0.49)","0.34(-0.90,1.49)",1026,1.0011
"C30_C39","RUCC3_Water",5,"0.12(-3.43,3.64)","2.34(-1.41,5.94)","-3.08(-5.42,-0.79)**","0.29(-0.91,1.50)",1026,1.0009
"C30_C39","RUCC3_Land",5,"2.33(-0.51,5.14)","-0.13(-3.08,2.71)","-3.42(-6.17,-0.62)*","0.44(-0.77,1.63)",1026,1.002
"C30_C39","RUCC3_Built",5,"-1.39(-4.63,1.92)","-2.26(-5.64,1.15)","-1.24(-4.67,2.13)","0.38(-0.75,1.55)",1026,1.0018
"C30_C39","RUCC3_Social",5,"-1.59(-5.00,2.01)","-1.03(-4.22,2.46)","-1.84(-5.45,1.43)","0.23(-1.05,1.47)",1026,1.0005
"C30_C39","RUCC3_Air_Multi",5,"-1.62(-4.58,1.48)","-1.41(-4.08,1.31)","-1.14(-5.92,3.52)","0.24(-0.98,1.41)",1026,1.0029
"C30_C39","RUCC3_Water_Multi",5,"0.69(-2.71,4.17)","2.46(-1.19,6.01)","-1.14(-5.92,3.52)","0.24(-0.98,1.41)",1026,1.0029
"C30_C39","RUCC3_Land_Multi",5,"2.01(-0.99,4.90)","-0.42(-3.38,2.53)","-1.14(-5.92,3.52)","0.24(-0.98,1.41)",1026,1.0029
"C30_C39","RUCC3_Built_Multi",5,"-1.29(-4.62,2.14)","-2.04(-5.52,1.60)","-1.14(-5.92,3.52)","0.24(-0.98,1.41)",1026,1.0029
"C30_C39","RUCC3_Social_Multi",5,"-1.49(-4.90,2.15)","-0.01(-3.34,3.56)","-1.14(-5.92,3.52)","0.24(-0.98,1.41)",1026,1.0029
"C30_C39","RUCC4_EQI",5,"1.06(-4.43,6.57)","-0.83(-5.80,4.11)","-5.55(-10.11,-1.07)*","-0.72(-2.90,1.45)",639,1.001
"C30_C39","RUCC4_Air",5,"2.32(-5.97,10.73)","0.62(-4.09,5.10)","-5.91(-10.15,-1.70)**","-0.64(-2.80,1.55)",639,1.001
"C30_C39","RUCC4_Water",5,"0.42(-5.81,6.51)","4.08(-2.24,10.44)","-5.98(-9.95,-2.03)**","-0.66(-2.90,1.52)",639,1.0006
"C30_C39","RUCC4_Land",5,"0.96(-4.00,6.13)","1.51(-3.58,6.53)","-6.28(-10.78,-1.91)**","-0.68(-2.87,1.43)",639,1.0051
"C30_C39","RUCC4_Built",5,"1.52(-4.00,6.89)","-2.61(-8.06,2.73)","-5.05(-10.05,-0.11)*","-0.75(-2.94,1.41)",639,1.0006
"C30_C39","RUCC4_Social",5,"-0.87(-6.84,5.02)","-0.10(-5.18,5.19)","-5.37(-10.57,-0.07)*","-0.76(-2.92,1.52)",639,1.0019
"C30_C39","RUCC4_Air_Multi",5,"2.88(-5.48,11.27)","1.17(-3.51,6.00)","-6.69(-13.36,-0.25)*","-0.73(-3.03,1.62)",639,1.0025
"C30_C39","RUCC4_Water_Multi",5,"0.02(-5.91,6.00)","4.34(-2.00,10.49)","-6.69(-13.36,-0.25)*","-0.73(-3.03,1.62)",639,1.0025
"C30_C39","RUCC4_Land_Multi",5,"0.92(-4.22,6.02)","1.69(-3.43,6.93)","-6.69(-13.36,-0.25)*","-0.73(-3.03,1.62)",639,1.0025
"C30_C39","RUCC4_Built_Multi",5,"1.89(-3.91,7.78)","-3.45(-9.20,2.27)","-6.69(-13.36,-0.25)*","-0.73(-3.03,1.62)",639,1.0025
"C30_C39","RUCC4_Social_Multi",5,"-1.75(-7.90,4.10)","0.62(-4.91,6.15)","-6.69(-13.36,-0.25)*","-0.73(-3.03,1.62)",639,1.0025
"C30_C39","Within_RUCC_EQI",5,"-1.33(-2.67,-0.01)","-0.66(-2.20,0.86)","-4.72(-6.12,-3.29)***","0.04(-0.36,0.44)",3137,1.001
"C30_C39","Within_RUCC_Air",5,"-0.25(-1.31,0.80)","0.44(-0.84,1.72)","-5.61(-6.78,-4.45)***","0.09(-0.31,0.49)",3137,1.0019
"C30_C39","Within_RUCC_Water",5,"-0.88(-2.46,0.74)","-0.60(-2.04,0.79)","-5.47(-6.39,-4.51)***","0.10(-0.30,0.51)",3137,1.0017
"C30_C39","Within_RUCC_Land",5,"0.03(-1.06,1.08)","0.06(-1.14,1.29)","-5.67(-6.84,-4.50)***","0.09(-0.31,0.49)",3137,1.0018
"C30_C39","Within_RUCC_Built",5,"-0.10(-1.52,1.38)","0.71(-0.87,2.29)","-5.81(-7.34,-4.32)***","0.08(-0.31,0.48)",3137,1.001
"C30_C39","Within_RUCC_Social",5,"0.03(-1.05,1.11)","0.10(-1.29,1.42)","-5.68(-6.91,-4.40)***","0.09(-0.31,0.48)",3137,1.0005
"C30_C39","EQI",10,"0.06(-0.76,0.88)","1.81(0.76,2.82)***","-8.32(-9.34,-7.28)***","-0.08(-0.41,0.24)",3136,1.0024
"C30_C39","Air",10,"-0.79(-1.57,0.01)","-0.28(-1.48,0.90)","-7.54(-8.56,-6.54)***","-0.08(-0.41,0.25)",3136,1.0007
"C30_C39","Water",10,"-1.07(-2.48,0.36)","0.59(-0.59,1.76)","-7.90(-8.79,-7.02)***","-0.04(-0.36,0.30)",3136,1.001
"C30_C39","Land",10,"-0.49(-1.34,0.37)","0.08(-0.95,1.13)","-7.76(-8.76,-6.71)***","-0.07(-0.41,0.27)",3136,1.0012
"C30_C39","Built",10,"-0.67(-1.76,0.41)","0.55(-0.63,1.69)","-7.70(-8.98,-6.42)***","-0.02(-0.35,0.31)",3136,1.0008
"C30_C39","Social",10,"-0.98(-2.25,0.29)","-0.07(-1.60,1.44)","-7.34(-8.72,-5.94)***","-0.13(-0.48,0.22)",3136,1.0028
"C30_C39","Air_Multi",10,"-0.75(-1.54,0.04)","-0.74(-2.01,0.54)","-6.68(-8.58,-4.84)***","-0.06(-0.40,0.28)",3136,1.0042
"C30_C39","Water_Multi",10,"-1.07(-2.50,0.40)","0.71(-0.44,1.84)","-6.68(-8.58,-4.84)***","-0.06(-0.40,0.28)",3136,1.0042
"C30_C39","Land_Multi",10,"-0.12(-1.03,0.75)","0.19(-0.83,1.22)","-6.68(-8.58,-4.84)***","-0.06(-0.40,0.28)",3136,1.0042
"C30_C39","Built_Multi",10,"-0.51(-1.57,0.56)","0.68(-0.55,1.90)","-6.68(-8.58,-4.84)***","-0.06(-0.40,0.28)",3136,1.0042
"C30_C39","Social_Multi",10,"-0.79(-2.10,0.54)","-0.22(-1.87,1.45)","-6.68(-8.58,-4.84)***","-0.06(-0.40,0.28)",3136,1.0042
"C30_C39","RUCC1_EQI",10,"-0.39(-1.11,0.34)","0.90(-0.20,1.98)","-8.21(-9.24,-7.19)***","-0.15(-0.47,0.17)",1165,1.0009
"C30_C39","RUCC1_Air",10,"-0.44(-1.12,0.23)","0.87(-0.87,2.40)","-8.19(-9.23,-7.14)***","-0.18(-0.52,0.15)",1165,1.002
"C30_C39","RUCC1_Water",10,"-0.72(-2.10,0.65)","0.05(-1.01,1.09)","-8.32(-9.24,-7.40)***","-0.16(-0.48,0.16)",1165,1.002
"C30_C39","RUCC1_Land",10,"-0.04(-0.81,0.81)","0.22(-0.87,1.28)","-8.41(-9.46,-7.35)***","-0.17(-0.50,0.19)",1165,1.0026
"C30_C39","RUCC1_Built",10,"-0.65(-1.63,0.33)","0.23(-0.87,1.27)","-7.96(-9.23,-6.71)***","-0.14(-0.46,0.18)",1165,1.0021
"C30_C39","RUCC1_Social",10,"-0.68(-1.69,0.34)","1.54(-0.11,3.11)","-8.03(-9.27,-6.83)***","-0.26(-0.58,0.08)",1165,1.0013
"C30_C39","RUCC1_Air_Multi",10,"-0.46(-1.16,0.24)","-0.13(-2.07,1.71)","-7.41(-9.22,-5.57)***","-0.14(-0.48,0.21)",1165,1.0238
"C30_C39","RUCC1_Water_Multi",10,"-0.57(-2.03,0.78)","0.37(-0.67,1.39)","-7.41(-9.22,-5.57)***","-0.14(-0.48,0.21)",1165,1.0238
"C30_C39","RUCC1_Land_Multi",10,"0.26(-0.53,1.08)","0.35(-0.77,1.52)","-7.41(-9.22,-5.57)***","-0.14(-0.48,0.21)",1165,1.0238
"C30_C39","RUCC1_Built_Multi",10,"-0.57(-1.57,0.39)","0.04(-1.09,1.16)","-7.41(-9.22,-5.57)***","-0.14(-0.48,0.21)",1165,1.0238
"C30_C39","RUCC1_Social_Multi",10,"-0.63(-1.76,0.52)","1.26(-0.66,3.11)","-7.41(-9.22,-5.57)***","-0.14(-0.48,0.21)",1165,1.0238
"C30_C39","RUCC2_EQI",10,"1.23(-0.96,3.20)","1.41(-1.31,4.08)","-7.90(-10.09,-5.60)***","-0.03(-0.86,0.84)",306,1.0053
"C30_C39","RUCC2_Air",10,"-0.02(-2.47,2.38)","-1.16(-4.27,1.87)","-6.81(-8.94,-4.59)***","-0.00(-0.84,0.84)",306,1.0044
"C30_C39","RUCC2_Water",10,"-1.03(-6.73,4.52)","-0.06(-3.18,2.99)","-6.98(-8.82,-5.21)***","-0.01(-0.88,0.83)",306,1.0064
"C30_C39","RUCC2_Land",10,"0.15(-2.51,2.74)","0.09(-2.70,2.79)","-7.13(-9.56,-4.43)***","-0.01(-0.84,0.85)",306,1.0058
"C30_C39","RUCC2_Built",10,"-0.43(-3.13,2.35)","1.67(-1.54,5.13)","-7.42(-10.75,-4.37)***","-0.13(-0.88,0.67)",306,1.0066
"C30_C39","RUCC2_Social",10,"2.17(-0.73,5.10)","1.45(-1.91,4.63)","-8.67(-11.75,-5.67)***","0.00(-0.80,0.81)",306,1.0158
"C30_C39","RUCC2_Air_Multi",10,"0.27(-2.06,2.50)","-1.78(-4.76,1.13)","-9.23(-13.74,-4.89)***","0.01(-0.74,0.80)",306,1.0099
"C30_C39","RUCC2_Water_Multi",10,"-1.14(-6.18,3.66)","1.09(-2.00,3.82)","-9.23(-13.74,-4.89)***","0.01(-0.74,0.80)",306,1.0099
"C30_C39","RUCC2_Land_Multi",10,"-0.07(-2.58,2.34)","-0.04(-2.59,2.38)","-9.23(-13.74,-4.89)***","0.01(-0.74,0.80)",306,1.0099
"C30_C39","RUCC2_Built_Multi",10,"-0.90(-3.68,2.09)","2.33(-0.89,5.57)","-9.23(-13.74,-4.89)***","0.01(-0.74,0.80)",306,1.0099
"C30_C39","RUCC2_Social_Multi",10,"2.97(0.37,5.58)*","1.66(-1.16,4.46)","-9.23(-13.74,-4.89)***","0.01(-0.74,0.80)",306,1.0099
"C30_C39","RUCC3_EQI",10,"-2.15(-5.01,0.95)","0.36(-2.35,3.25)","-6.64(-9.55,-3.89)***","-0.58(-1.68,0.55)",1026,1.001
"C30_C39","RUCC3_Air",10,"-1.68(-4.61,1.36)","-1.01(-3.53,1.70)","-6.28(-8.94,-3.74)***","-0.56(-1.61,0.58)",1026,1.0008
"C30_C39","RUCC3_Water",10,"-3.23(-6.39,0.39)","-0.92(-4.24,2.42)","-6.43(-8.64,-4.36)***","-0.45(-1.46,0.64)",1026,1.0036
"C30_C39","RUCC3_Land",10,"-1.86(-4.83,1.16)","-1.50(-4.24,1.22)","-6.01(-8.75,-3.26)***","-0.53(-1.60,0.60)",1026,1.0023
"C30_C39","RUCC3_Built",10,"-0.93(-3.95,2.27)","1.66(-1.63,4.91)","-7.47(-10.87,-4.14)***","-0.59(-1.68,0.58)",1026,1.0038
"C30_C39","RUCC3_Social",10,"-1.27(-4.80,2.32)","-1.40(-4.54,1.94)","-5.93(-9.43,-2.57)**","-0.54(-1.67,0.63)",1026,1.003
"C30_C39","RUCC3_Air_Multi",10,"-1.98(-4.93,0.99)","-0.32(-2.85,2.24)","-4.07(-8.41,-0.08)*","-0.45(-1.50,0.59)",1026,1.0038
"C30_C39","RUCC3_Water_Multi",10,"-2.13(-5.35,1.42)","-0.68(-4.14,2.67)","-4.07(-8.41,-0.08)*","-0.45(-1.50,0.59)",1026,1.0038
"C30_C39","RUCC3_Land_Multi",10,"-1.62(-4.41,1.25)","-0.85(-3.84,2.00)","-4.07(-8.41,-0.08)*","-0.45(-1.50,0.59)",1026,1.0038
"C30_C39","RUCC3_Built_Multi",10,"-0.88(-3.81,2.02)","1.88(-1.30,5.21)","-4.07(-8.41,-0.08)*","-0.45(-1.50,0.59)",1026,1.0038
"C30_C39","RUCC3_Social_Multi",10,"-1.09(-4.51,2.32)","-2.23(-5.52,1.35)","-4.07(-8.41,-0.08)*","-0.45(-1.50,0.59)",1026,1.0038
"C30_C39","RUCC4_EQI",10,"1.88(-3.41,7.31)","1.68(-2.87,6.19)","-7.09(-11.18,-3.04)***","0.22(-1.83,2.26)",639,1.0008
"C30_C39","RUCC4_Air",10,"-3.12(-11.44,4.71)","-2.83(-7.12,1.34)","-4.92(-8.82,-0.96)*","-0.12(-2.19,2.00)",639,1.0012
"C30_C39","RUCC4_Water",10,"-0.95(-6.31,4.68)","-0.34(-6.51,5.93)","-5.98(-9.67,-2.31)**","0.09(-2.04,2.11)",639,1.0052
"C30_C39","RUCC4_Land",10,"-0.13(-4.93,4.55)","-1.97(-6.73,2.80)","-5.56(-9.70,-1.47)**","0.03(-2.01,2.04)",639,1.0022
"C30_C39","RUCC4_Built",10,"1.24(-4.05,6.36)","-0.03(-4.90,4.90)","-6.41(-11.10,-1.77)**","0.18(-1.85,2.22)",639,1.002
"C30_C39","RUCC4_Social",10,"-0.12(-5.98,5.49)","-5.94(-10.91,-0.89)*","-2.12(-7.41,2.96)","0.27(-1.75,2.38)",639,1.0016
"C30_C39","RUCC4_Air_Multi",10,"-3.42(-11.11,4.43)","-2.40(-6.85,1.96)","-1.85(-8.36,4.28)","0.04(-1.96,2.10)",639,1.0026
"C30_C39","RUCC4_Water_Multi",10,"-0.14(-5.87,5.65)","0.03(-6.37,6.32)","-1.85(-8.36,4.28)","0.04(-1.96,2.10)",639,1.0026
"C30_C39","RUCC4_Land_Multi",10,"-0.62(-5.26,4.01)","-0.97(-5.97,3.91)","-1.85(-8.36,4.28)","0.04(-1.96,2.10)",639,1.0026
"C30_C39","RUCC4_Built_Multi",10,"0.70(-4.68,6.09)","1.67(-3.18,6.61)","-1.85(-8.36,4.28)","0.04(-1.96,2.10)",639,1.0026
"C30_C39","RUCC4_Social_Multi",10,"0.29(-5.79,6.38)","-5.75(-10.81,-0.55)*","-1.85(-8.36,4.28)","0.04(-1.96,2.10)",639,1.0026
"C30_C39","Within_RUCC_EQI",10,"-0.22(-1.37,0.89)","1.44(0.13,2.72)*","-8.22(-9.51,-6.92)***","-0.13(-0.45,0.20)",3136,1.0011
"C30_C39","Within_RUCC_Air",10,"-0.18(-1.04,0.66)","0.85(-0.21,1.89)","-8.09(-9.16,-7.05)***","-0.09(-0.45,0.25)",3136,1.0021
"C30_C39","Within_RUCC_Water",10,"-1.11(-2.42,0.21)","0.09(-0.96,1.18)","-7.84(-8.72,-6.99)***","-0.05(-0.39,0.28)",3136,1.003
"C30_C39","Within_RUCC_Land",10,"-0.35(-1.23,0.49)","0.04(-0.97,1.06)","-7.84(-8.86,-6.86)***","-0.07(-0.40,0.27)",3136,1.0019
"C30_C39","Within_RUCC_Built",10,"-0.05(-1.14,1.06)","1.79(0.53,3.05)**","-8.38(-9.64,-7.14)***","-0.07(-0.40,0.26)",3136,1.0014
"C30_C39","Within_RUCC_Social",10,"-0.03(-0.85,0.81)","1.89(0.77,2.94)**","-8.36(-9.45,-7.30)***","-0.10(-0.44,0.23)",3136,1.0017
