"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C50","RUCC2_Water",5,"-0.06(-2.38,2.49)","-0.61(-2.66,1.48)","-1.31(-2.92,0.21)","-0.29(-0.96,0.35)",306,1.0011
"C50","RUCC2_Land",5,"1.34(-0.50,3.07)","0.73(-1.15,2.45)","-2.20(-3.95,-0.19)*","-0.40(-0.99,0.23)",306,1.0015
"C50","RUCC2_Built",5,"0.02(-2.23,2.49)","-0.55(-3.38,2.30)","-1.24(-3.71,1.14)","-0.24(-0.88,0.35)",306,1.0097
"C50","RUCC2_Social",5,"0.48(-1.70,2.87)","0.45(-2.23,3.23)","-1.73(-3.99,0.56)","-0.24(-0.90,0.40)",306,1.0035
"C50","RUCC2_Air_Multi",5,"-1.30(-2.84,0.39)","0.34(-1.34,2.11)","-2.52(-6.34,1.30)","-0.47(-1.06,0.13)",306,1.0042
"C50","RUCC2_Water_Multi",5,"0.98(-1.58,3.36)","-0.39(-2.34,1.47)","-2.52(-6.34,1.30)","-0.47(-1.06,0.13)",306,1.0042
"C50","RUCC2_Land_Multi",5,"0.92(-0.78,2.61)","1.28(-0.50,2.98)","-2.52(-6.34,1.30)","-0.47(-1.06,0.13)",306,1.0042
"C50","RUCC2_Built_Multi",5,"0.53(-1.99,3.18)","-0.77(-3.27,1.66)","-2.52(-6.34,1.30)","-0.47(-1.06,0.13)",306,1.0042
"C50","RUCC2_Social_Multi",5,"0.28(-1.82,2.60)","0.53(-1.95,2.96)","-2.52(-6.34,1.30)","-0.47(-1.06,0.13)",306,1.0042
"C50","RUCC3_EQI",5,"1.37(-0.23,2.90)","1.09(-0.41,2.49)","-0.73(-2.05,0.59)","0.22(-0.26,0.69)",1026,1.0014
"C50","RUCC3_Air",5,"-1.29(-2.84,0.26)","-0.26(-1.56,1.00)","0.53(-0.62,1.63)","0.18(-0.30,0.66)",1026,1.0015
"C50","RUCC3_Water",5,"0.01(-1.81,1.83)","-0.02(-1.80,1.76)","0.15(-0.83,1.07)","0.19(-0.30,0.66)",1026,1.0008
"C50","RUCC3_Land",5,"-0.04(-1.60,1.54)","0.11(-1.35,1.65)","0.09(-1.35,1.46)","0.17(-0.31,0.64)",1026,1.0007
"C50","RUCC3_Built",5,"0.09(-1.47,1.66)","-0.54(-2.12,1.09)","0.32(-1.30,1.82)","0.18(-0.31,0.65)",1026,1.002
"C50","RUCC3_Social",5,"-0.61(-2.28,1.13)","-0.11(-1.63,1.40)","0.31(-1.14,1.79)","0.14(-0.36,0.61)",1026,1.001
"C50","RUCC3_Air_Multi",5,"-1.47(-3.06,0.13)","-0.28(-1.51,0.96)","0.41(-1.86,2.63)","0.08(-0.40,0.56)",1026,1.0015
"C50","RUCC3_Water_Multi",5,"0.03(-1.77,1.70)","-0.13(-1.99,1.71)","0.41(-1.86,2.63)","0.08(-0.40,0.56)",1026,1.0015
"C50","RUCC3_Land_Multi",5,"-0.22(-1.79,1.38)","0.00(-1.49,1.54)","0.41(-1.86,2.63)","0.08(-0.40,0.56)",1026,1.0015
"C50","RUCC3_Built_Multi",5,"0.47(-1.13,2.14)","-0.60(-2.18,1.03)","0.41(-1.86,2.63)","0.08(-0.40,0.56)",1026,1.0015
"C50","RUCC3_Social_Multi",5,"-0.49(-2.19,1.27)","0.49(-1.27,2.26)","0.41(-1.86,2.63)","0.08(-0.40,0.56)",1026,1.0015
"C50","RUCC4_EQI",5,"-0.01(-3.87,3.85)","0.20(-3.00,3.39)","0.40(-2.51,3.30)","0.14(-1.14,1.42)",639,1.0027
"C50","RUCC4_Air",5,"-0.12(-6.32,5.96)","-0.47(-3.45,2.55)","0.75(-1.87,3.41)","0.12(-1.15,1.40)",639,1.0012
"C50","RUCC4_Water",5,"-1.19(-5.37,3.13)","1.03(-3.40,5.39)","0.50(-1.78,2.76)","0.11(-1.17,1.37)",639,1.0011
"C50","RUCC4_Land",5,"-2.28(-5.54,1.13)","-2.37(-5.68,1.11)","1.94(-0.98,4.70)","0.08(-1.25,1.37)",639,1.0017
"C50","RUCC4_Built",5,"0.21(-3.88,4.30)","0.85(-2.82,4.37)","0.02(-3.34,3.41)","0.16(-1.07,1.40)",639,1.0021
"C50","RUCC4_Social",5,"-5.17(-10.12,-0.17)*","-4.74(-8.58,-0.54)*","4.62(0.64,8.50)*","0.03(-1.26,1.32)",639,1.0015
"C50","RUCC4_Air_Multi",5,"0.34(-5.76,6.42)","-0.35(-3.34,2.64)","4.73(-0.49,9.89)","0.02(-1.31,1.29)",639,1.002
"C50","RUCC4_Water_Multi",5,"-0.73(-5.10,3.57)","0.78(-3.54,5.06)","4.73(-0.49,9.89)","0.02(-1.31,1.29)",639,1.002
"C50","RUCC4_Land_Multi",5,"-1.86(-5.30,1.56)","-2.17(-5.74,1.36)","4.73(-0.49,9.89)","0.02(-1.31,1.29)",639,1.002
"C50","RUCC4_Built_Multi",5,"0.77(-3.43,5.04)","1.83(-2.13,5.59)","4.73(-0.49,9.89)","0.02(-1.31,1.29)",639,1.002
"C50","RUCC4_Social_Multi",5,"-4.92(-10.11,0.06)","-4.59(-8.87,-0.29)*","4.73(-0.49,9.89)","0.02(-1.31,1.29)",639,1.002
"C50","Within_RUCC_EQI",5,"0.62(-0.23,1.53)","0.84(-0.07,1.76)","-1.17(-2.08,-0.29)**","0.10(-0.13,0.33)",3137,1.0021
"C50","Within_RUCC_Air",5,"-0.28(-0.95,0.40)","0.32(-0.42,1.06)","-0.53(-1.22,0.13)","0.10(-0.14,0.33)",3137,1.0008
"C50","Within_RUCC_Water",5,"0.23(-0.67,1.13)","0.52(-0.35,1.38)","-0.62(-1.13,-0.09)*","0.12(-0.11,0.36)",3137,1.001
"C50","Within_RUCC_Land",5,"0.28(-0.39,1.00)","0.23(-0.53,0.94)","-0.73(-1.39,-0.08)*","0.11(-0.12,0.34)",3137,1.002
"C50","Within_RUCC_Built",5,"-0.76(-1.68,0.13)","-0.60(-1.53,0.30)","0.06(-0.84,1.00)","0.11(-0.12,0.34)",3137,1.0031
"C50","Within_RUCC_Social",5,"0.62(-0.13,1.37)","1.01(0.18,1.84)*","-1.20(-1.99,-0.43)**","0.08(-0.17,0.31)",3137,1.001
"C50","EQI",10,"-0.61(-1.21,-0.01)*","-0.18(-0.91,0.55)","-0.04(-0.70,0.64)","0.16(-0.08,0.42)",3136,1.0031
"C50","Air",10,"-0.21(-0.82,0.40)","-0.65(-1.43,0.13)","-0.13(-0.74,0.50)","0.16(-0.08,0.40)",3136,1.004
"C50","Water",10,"-0.99(-1.89,-0.05)*","-1.03(-1.94,-0.10)*","-0.18(-0.66,0.32)","0.13(-0.10,0.35)",3136,1.0009
"C50","Land",10,"0.09(-0.57,0.78)","0.04(-0.68,0.75)","-0.42(-1.10,0.27)","0.15(-0.08,0.39)",3136,1.0032
"C50","Built",10,"-0.57(-1.34,0.24)","-0.27(-1.11,0.55)","0.03(-0.78,0.86)","0.16(-0.07,0.40)",3136,1.0022
"C50","Social",10,"0.89(-0.01,1.78)","1.62(0.63,2.63)**","-1.38(-2.27,-0.49)**","0.12(-0.13,0.37)",3136,1.0023
"C50","Air_Multi",10,"-0.10(-0.74,0.54)","-0.75(-1.58,0.05)","-0.60(-1.90,0.70)","0.12(-0.13,0.36)",3136,1.0024
"C50","Water_Multi",10,"-1.02(-1.94,-0.08)*","-0.95(-1.82,-0.04)*","-0.60(-1.90,0.70)","0.12(-0.13,0.36)",3136,1.0024
"C50","Land_Multi",10,"0.09(-0.58,0.75)","0.02(-0.71,0.73)","-0.60(-1.90,0.70)","0.12(-0.13,0.36)",3136,1.0024
"C50","Built_Multi",10,"-0.46(-1.27,0.36)","-0.26(-1.09,0.54)","-0.60(-1.90,0.70)","0.12(-0.13,0.36)",3136,1.0024
"C50","Social_Multi",10,"0.74(-0.15,1.66)","1.53(0.55,2.53)**","-0.60(-1.90,0.70)","0.12(-0.13,0.36)",3136,1.0024
"C50","RUCC1_EQI",10,"-0.16(-0.62,0.28)","1.08(0.48,1.65)**","-0.12(-0.62,0.39)","0.23(0.07,0.39)**",1165,1.0004
"C50","RUCC1_Air",10,"-0.65(-1.09,-0.20)**","-0.12(-1.05,0.77)","0.41(-0.11,0.92)","0.25(0.10,0.42)**",1165,1.0022
"C50","RUCC1_Water",10,"0.06(-0.73,0.85)","0.46(-0.18,1.08)","-0.09(-0.50,0.34)","0.26(0.10,0.42)**",1165,1.0013
"C50","RUCC1_Land",10,"-0.03(-0.53,0.47)","0.76(0.16,1.37)*","-0.19(-0.73,0.37)","0.24(0.08,0.39)**",1165,1.0018
"C50","RUCC1_Built",10,"0.01(-0.62,0.63)","0.93(0.25,1.61)**","-0.27(-0.94,0.42)","0.27(0.11,0.43)***",1165,1.0018
"C50","RUCC1_Social",10,"0.01(-0.68,0.69)","2.20(1.36,3.07)***","-0.36(-1.05,0.36)","0.18(0.03,0.33)*",1165,1.0028
"C50","RUCC1_Air_Multi",10,"-0.44(-0.86,-0.02)*","-0.40(-1.25,0.43)","-0.64(-1.65,0.41)","0.21(0.06,0.36)**",1165,1.0023
"C50","RUCC1_Water_Multi",10,"-0.04(-0.76,0.67)","0.47(-0.11,1.04)","-0.64(-1.65,0.41)","0.21(0.06,0.36)**",1165,1.0023
"C50","RUCC1_Land_Multi",10,"0.15(-0.31,0.63)","0.91(0.34,1.48)**","-0.64(-1.65,0.41)","0.21(0.06,0.36)**",1165,1.0023
"C50","RUCC1_Built_Multi",10,"0.13(-0.47,0.70)","0.78(0.15,1.42)*","-0.64(-1.65,0.41)","0.21(0.06,0.36)**",1165,1.0023
"C50","RUCC1_Social_Multi",10,"0.09(-0.62,0.82)","1.70(0.85,2.54)***","-0.64(-1.65,0.41)","0.21(0.06,0.36)**",1165,1.0023
"C50","RUCC2_EQI",10,"1.32(0.01,2.47)*","0.78(-0.68,2.15)","-2.02(-3.07,-0.48)*","-0.55(-0.95,-0.03)*",306,1.0027
"C50","RUCC2_Air",10,"0.86(-0.59,2.16)","0.45(-0.90,1.80)","-1.53(-2.85,-0.06)*","-0.40(-0.83,0.09)",306,1.0055
"C50","RUCC2_Water",10,"-0.40(-2.20,1.14)","-0.14(-2.20,1.86)","-0.85(-2.09,0.50)","-0.33(-0.84,0.25)",306,1.0055
"C50","RUCC2_Land",10,"-0.26(-1.73,1.19)","-0.76(-1.96,0.58)","-0.62(-2.00,0.81)","-0.36(-0.82,0.13)",306,1.0051
"C50","RUCC2_Built",10,"0.70(-1.26,2.72)","0.39(-1.82,2.68)","-1.61(-3.82,0.38)","-0.38(-0.82,0.13)",306,1.0087
"C50","RUCC2_Social",10,"-0.32(-2.12,1.45)","-0.64(-2.67,1.27)","-0.57(-2.30,1.15)","-0.35(-0.81,0.15)",306,1.0293
"C50","RUCC2_Air_Multi",10,"0.99(-0.48,2.14)","0.39(-1.10,1.65)","-1.08(-3.45,1.42)","-0.35(-0.77,0.13)",306,1.0123
"C50","RUCC2_Water_Multi",10,"-0.80(-2.43,0.76)","0.35(-1.55,2.16)","-1.08(-3.45,1.42)","-0.35(-0.77,0.13)",306,1.0123
"C50","RUCC2_Land_Multi",10,"-0.16(-1.51,1.20)","-1.08(-2.22,0.34)","-1.08(-3.45,1.42)","-0.35(-0.77,0.13)",306,1.0123
"C50","RUCC2_Built_Multi",10,"0.70(-1.42,2.72)","0.80(-1.26,2.78)","-1.08(-3.45,1.42)","-0.35(-0.77,0.13)",306,1.0123
"C50","RUCC2_Social_Multi",10,"-0.54(-2.16,1.16)","-0.28(-2.08,1.58)","-1.08(-3.45,1.42)","-0.35(-0.77,0.13)",306,1.0123
"C50","RUCC3_EQI",10,"-0.47(-1.81,0.90)","0.38(-1.14,1.93)","0.30(-0.99,1.52)","0.26(-0.29,0.82)",1026,1.0022
"C50","RUCC3_Air",10,"1.28(-0.21,2.63)","1.04(-0.29,2.35)","-0.40(-1.64,0.79)","0.31(-0.21,0.82)",1026,1.0015
"C50","RUCC3_Water",10,"-2.46(-4.07,-0.48)*","-1.39(-3.28,0.47)","0.89(-0.17,1.82)","0.35(-0.15,0.84)",1026,1.0003
"C50","RUCC3_Land",10,"-0.32(-1.92,1.34)","0.28(-1.29,1.85)","0.27(-1.31,1.83)","0.29(-0.25,0.83)",1026,1.0027
"C50","RUCC3_Built",10,"-0.31(-2.06,1.48)","-0.16(-1.93,1.64)","0.46(-1.40,2.29)","0.29(-0.27,0.83)",1026,1.0039
"C50","RUCC3_Social",10,"-0.50(-2.34,1.40)","1.21(-0.60,3.05)","-0.37(-2.26,1.50)","0.12(-0.41,0.65)",1026,1.0024
"C50","RUCC3_Air_Multi",10,"0.49(-0.89,1.89)","0.66(-0.67,1.91)","-0.09(-2.62,2.43)","0.23(-0.32,0.75)",1026,1.0027
"C50","RUCC3_Water_Multi",10,"-1.82(-3.51,0.02)","-1.24(-3.10,0.70)","-0.09(-2.62,2.43)","0.23(-0.32,0.75)",1026,1.0027
"C50","RUCC3_Land_Multi",10,"-0.16(-1.60,1.26)","-0.01(-1.44,1.49)","-0.09(-2.62,2.43)","0.23(-0.32,0.75)",1026,1.0027
"C50","RUCC3_Built_Multi",10,"0.09(-1.49,1.71)","0.06(-1.52,1.66)","-0.09(-2.62,2.43)","0.23(-0.32,0.75)",1026,1.0027
"C50","RUCC3_Social_Multi",10,"-0.34(-2.12,1.54)","0.90(-0.85,2.77)","-0.09(-2.62,2.43)","0.23(-0.32,0.75)",1026,1.0027
"C50","RUCC4_EQI",10,"-3.61(-7.30,0.40)","-1.37(-4.53,1.75)","1.22(-1.69,4.04)","0.08(-1.13,1.30)",639,1.0012
"C50","RUCC4_Air",10,"-0.39(-6.59,5.75)","-2.01(-4.83,0.89)","1.02(-1.50,3.59)","0.09(-1.14,1.38)",639,1.002
"C50","RUCC4_Water",10,"-1.72(-5.68,2.32)","-3.96(-8.26,0.26)","0.67(-1.60,3.00)","0.18(-1.04,1.50)",639,1.0054
"C50","RUCC4_Land",10,"2.25(-1.05,5.56)","-0.25(-3.66,3.12)","-0.68(-3.52,2.22)","0.23(-1.04,1.50)",639,1.0013
"C50","RUCC4_Built",10,"-3.23(-7.24,0.63)","-2.09(-5.81,1.60)","1.96(-1.55,5.40)","0.12(-1.13,1.34)",639,1.003
"C50","RUCC4_Social",10,"3.93(-0.81,8.54)","5.24(1.34,9.13)*","-4.39(-8.29,-0.56)*","0.21(-1.02,1.46)",639,1.0002
"C50","RUCC4_Air_Multi",10,"-0.65(-7.03,5.67)","-1.63(-4.58,1.26)","-1.26(-6.25,3.74)","0.08(-1.20,1.33)",639,1.0025
"C50","RUCC4_Water_Multi",10,"-1.82(-5.85,2.27)","-3.44(-7.66,0.83)","-1.26(-6.25,3.74)","0.08(-1.20,1.33)",639,1.0025
"C50","RUCC4_Land_Multi",10,"1.74(-1.64,5.02)","-0.40(-3.83,3.07)","-1.26(-6.25,3.74)","0.08(-1.20,1.33)",639,1.0025
"C50","RUCC4_Built_Multi",10,"-3.16(-7.25,0.68)","-2.53(-6.14,1.10)","-1.26(-6.25,3.74)","0.08(-1.20,1.33)",639,1.0025
"C50","RUCC4_Social_Multi",10,"4.32(-0.55,9.10)","5.27(1.12,9.23)**","-1.26(-6.25,3.74)","0.08(-1.20,1.33)",639,1.0025
"C50","Within_RUCC_EQI",10,"-0.82(-1.66,-0.02)*","-0.33(-1.21,0.55)","0.15(-0.66,0.96)","0.11(-0.13,0.35)",3136,1.0025
"C50","Within_RUCC_Air",10,"0.11(-0.52,0.75)","0.46(-0.23,1.16)","-0.55(-1.21,0.14)","0.14(-0.10,0.38)",3136,1.0006
"C50","Within_RUCC_Water",10,"-0.16(-1.01,0.70)","-0.59(-1.44,0.25)","-0.29(-0.81,0.25)","0.14(-0.10,0.38)",3136,1.0012
"C50","Within_RUCC_Land",10,"-0.28(-0.95,0.39)","-0.25(-0.99,0.47)","-0.16(-0.84,0.56)","0.15(-0.08,0.40)",3136,1.001
"C50","Within_RUCC_Built",10,"0.00(-0.82,0.85)","0.24(-0.64,1.13)","-0.44(-1.34,0.40)","0.15(-0.09,0.39)",3136,1.0021
"C50","Within_RUCC_Social",10,"-0.36(-1.04,0.31)","-0.25(-1.00,0.51)","-0.09(-0.82,0.62)","0.16(-0.08,0.39)",3136,1.001
